kbmemfree,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
175,193584.0,182440.0,179532.0,181296.0,182052.0,178908.0,191720.0,181132.0,189628.0,178908.0,194376.0,191924.0,194968.0,191636.0,191536.0,195144.0,192416.0,191132.0,192372.0,193560.0,177820.0,192476.0,193576.0,195140.0,194564.0,192124.0,195728.0,192700.0,192852.0,192872.0,191556.0,178156.0,193080.0,192040.0,192372.0,194108.0,192428.0,195460.0,195320.0,192292.0,195092.0,195568.0,183160.0,195140.0,195936.0,192100.0,195560.0,193564.0,192132.0,202368.0,195260.0,195720.0,191492.0,182928.0,194904.0,187572.0,186084.0,183764.0,188804.0,183420.0,187420.0,182320.0,180312.0,184692.0,184692.0,186848.0,180284.0,180472.0,183052.0,180820.0,189896.0,184676.0,185484.0,190852.0,190408.0,191648.0,194816.0,192872.0,193864.0,192260.0,193816.0,192916.0,197096.0,191456.0,196192.0,195552.0,193228.0,178552.0,181972.0,194940.0,184168.0,193088.0,192184.0,191932.0,191008.0,193096.0,192488.0,191896.0,197156.0,191972.0,192772.0,191932.0,196224.0,192560.0,192396.0,193312.0,192300.0,195436.0,192452.0,190020.0,192256.0,194320.0,193808.0,192268.0,197536.0,192716.0,190624.0,192896.0,209228.0,195124.0,195264.0,208284.0,193212.0,192420.0,195724.0,192296.0,195208.0,193380.0,191840.0,194532.0,193624.0,194584.0,192272.0,192736.0,192524.0,195824.0,191716.0,193036.0,192812.0,191924.0
176,180980.0,194888.0,191856.0,193776.0,194376.0,191356.0,191736.0,193580.0,191032.0,191232.0,194376.0,179352.0,194968.0,191636.0,191380.0,195144.0,192416.0,190496.0,192124.0,193560.0,191012.0,192476.0,193576.0,195140.0,196180.0,185512.0,195728.0,192188.0,192852.0,192236.0,191556.0,190604.0,193080.0,191792.0,192372.0,193984.0,192444.0,195460.0,195320.0,192292.0,195116.0,195568.0,191912.0,195140.0,195828.0,192100.0,195560.0,193564.0,192132.0,202368.0,195260.0,195720.0,191492.0,190624.0,194904.0,195532.0,193780.0,191460.0,190396.0,192296.0,193752.0,192156.0,190892.0,194744.0,194428.0,195660.0,191980.0,191640.0,194872.0,190624.0,194804.0,193056.0,194452.0,178156.0,192008.0,196772.0,194692.0,192872.0,193872.0,192276.0,193816.0,192916.0,197096.0,191456.0,196200.0,195576.0,193252.0,191000.0,193760.0,194940.0,190532.0,193600.0,192696.0,192476.0,190916.0,192972.0,193000.0,192484.0,197156.0,192468.0,192624.0,191776.0,196036.0,192256.0,192280.0,193220.0,192152.0,195188.0,192816.0,190624.0,192132.0,194220.0,193808.0,191004.0,197536.0,192732.0,190624.0,192896.0,209072.0,195124.0,195264.0,208284.0,193032.0,192240.0,195724.0,192296.0,195208.0,193232.0,191840.0,194772.0,195168.0,194584.0,192148.0,192520.0,192524.0,195824.0,191716.0,192912.0,192812.0,191924.0
177,193428.0,194888.0,191856.0,193776.0,194376.0,191356.0,191736.0,193456.0,191032.0,191232.0,194376.0,191800.0,194968.0,191636.0,191256.0,195052.0,192416.0,190876.0,192124.0,193412.0,191012.0,192476.0,193428.0,195140.0,196180.0,192000.0,195728.0,192584.0,192852.0,192716.0,191556.0,190604.0,193080.0,191792.0,192372.0,193984.0,192444.0,195460.0,195320.0,192292.0,195116.0,195568.0,191912.0,195140.0,195720.0,192100.0,195560.0,193564.0,191884.0,202244.0,195260.0,195720.0,191492.0,190624.0,194904.0,195548.0,193780.0,191460.0,190396.0,192296.0,193752.0,192156.0,190892.0,194620.0,194436.0,195660.0,191980.0,191640.0,194872.0,190624.0,194804.0,193056.0,194452.0,190696.0,192008.0,196772.0,194692.0,192872.0,193872.0,192276.0,193816.0,192916.0,197096.0,191456.0,196200.0,195576.0,193252.0,191000.0,193760.0,194940.0,190532.0,193600.0,192696.0,192476.0,190916.0,192972.0,193000.0,192484.0,197156.0,192484.0,192648.0,191776.0,196036.0,192280.0,192304.0,193220.0,192176.0,195188.0,192840.0,190624.0,192132.0,194228.0,193808.0,192144.0,197536.0,192732.0,190624.0,192260.0,209072.0,195124.0,195264.0,208284.0,193056.0,192264.0,195724.0,192296.0,192316.0,193256.0,191840.0,194788.0,195168.0,194584.0,192148.0,192520.0,192400.0,195824.0,191716.0,192912.0,192812.0,190176.0
178,193428.0,194888.0,191856.0,193776.0,194376.0,191356.0,191736.0,193456.0,191032.0,191232.0,194376.0,191800.0,194968.0,191520.0,191256.0,195052.0,192416.0,190884.0,192124.0,193436.0,191012.0,192476.0,193452.0,195140.0,196180.0,192000.0,195728.0,192608.0,192852.0,192716.0,191556.0,190604.0,193080.0,191792.0,192372.0,193984.0,192444.0,195460.0,195320.0,192012.0,195116.0,195568.0,191912.0,195140.0,195720.0,192100.0,195560.0,193564.0,191884.0,202244.0,195260.0,195720.0,191492.0,190624.0,194780.0,195548.0,193780.0,191460.0,190396.0,192296.0,193752.0,192156.0,190892.0,194620.0,194436.0,195660.0,191980.0,191640.0,194872.0,190624.0,194804.0,193056.0,194452.0,190696.0,192008.0,196772.0,194692.0,192872.0,193872.0,192284.0,193816.0,192924.0,197096.0,191456.0,196200.0,195576.0,193252.0,191000.0,193760.0,194940.0,190532.0,193600.0,192696.0,192476.0,190916.0,192972.0,193000.0,192484.0,197156.0,192484.0,192648.0,191776.0,196036.0,192280.0,192304.0,193220.0,192176.0,195188.0,192840.0,190624.0,192132.0,194228.0,193808.0,192144.0,196528.0,192732.0,185624.0,192804.0,209072.0,195124.0,195092.0,208284.0,193056.0,192264.0,194716.0,192296.0,195084.0,193256.0,191840.0,194788.0,195168.0,194584.0,192148.0,192520.0,192400.0,195824.0,191716.0,192912.0,192812.0,191832.0
179,193428.0,194888.0,191856.0,193776.0,194376.0,191356.0,191736.0,193456.0,191032.0,191232.0,194196.0,191800.0,194968.0,191544.0,191256.0,195052.0,192416.0,190884.0,192124.0,193436.0,191012.0,192476.0,193452.0,195140.0,196180.0,192000.0,195728.0,192608.0,192852.0,192716.0,191556.0,190604.0,193080.0,191792.0,192372.0,193984.0,192444.0,195460.0,195320.0,192012.0,195116.0,195568.0,191912.0,194892.0,195720.0,191464.0,195288.0,190424.0,191884.0,202244.0,195260.0,195596.0,191220.0,190624.0,194780.0,195548.0,193780.0,191460.0,190396.0,192296.0,193752.0,192156.0,190892.0,194620.0,194436.0,195660.0,191980.0,191640.0,194872.0,190624.0,194804.0,193056.0,194452.0,190696.0,192008.0,196772.0,194692.0,192872.0,193872.0,192284.0,193824.0,192924.0,197104.0,191456.0,196200.0,195576.0,193252.0,191000.0,193760.0,194940.0,190532.0,193600.0,192696.0,192476.0,190916.0,192972.0,193000.0,192484.0,197156.0,192484.0,192648.0,191776.0,196036.0,192280.0,192304.0,193220.0,192176.0,195188.0,192840.0,190624.0,192132.0,194228.0,193700.0,192144.0,197232.0,192732.0,190500.0,192804.0,209072.0,195000.0,194984.0,206616.0,193056.0,192264.0,195584.0,192116.0,195084.0,193256.0,191840.0,194788.0,195168.0,194428.0,192148.0,192520.0,192400.0,195824.0,191716.0,192912.0,192812.0,191832.0
180,193428.0,194888.0,191856.0,193776.0,194376.0,191356.0,191736.0,193456.0,191032.0,191232.0,194220.0,191800.0,194844.0,191544.0,191256.0,195052.0,191780.0,190884.0,192124.0,193436.0,191012.0,192336.0,193452.0,186172.0,196180.0,192000.0,187256.0,192608.0,185960.0,192716.0,191416.0,190604.0,193080.0,191792.0,191736.0,193984.0,192444.0,195460.0,195048.0,192012.0,195116.0,195568.0,191912.0,194892.0,195720.0,191976.0,195312.0,193408.0,191884.0,202244.0,194624.0,195596.0,191244.0,190624.0,194780.0,195548.0,193780.0,191460.0,190396.0,192296.0,193752.0,192156.0,190892.0,194620.0,194436.0,195660.0,191980.0,191640.0,194872.0,190624.0,194804.0,193056.0,194452.0,190696.0,192008.0,196772.0,194692.0,192872.0,193872.0,192284.0,193824.0,192924.0,197104.0,191480.0,196200.0,195576.0,193252.0,191000.0,193760.0,194940.0,190532.0,193600.0,192696.0,192476.0,190916.0,192972.0,193000.0,192484.0,197156.0,192484.0,192648.0,191776.0,196036.0,192280.0,192304.0,193220.0,192176.0,195188.0,192840.0,190624.0,192132.0,194228.0,193716.0,192144.0,197256.0,192732.0,190500.0,192804.0,209072.0,195000.0,194984.0,208160.0,193056.0,192264.0,195476.0,192140.0,195084.0,193256.0,191204.0,194788.0,195168.0,194428.0,192148.0,192520.0,192400.0,195824.0,191716.0,192912.0,192688.0,191832.0
181,193428.0,194888.0,191856.0,193776.0,194376.0,191356.0,191736.0,193456.0,191032.0,191232.0,194220.0,191800.0,194844.0,191544.0,191256.0,195052.0,192276.0,190884.0,192124.0,193436.0,191012.0,192352.0,193452.0,194892.0,196180.0,192000.0,195480.0,192608.0,192728.0,192716.0,191308.0,190604.0,193080.0,191792.0,192224.0,193984.0,191808.0,194824.0,195072.0,192012.0,194480.0,195420.0,191912.0,194892.0,195720.0,191976.0,195312.0,193284.0,191884.0,202244.0,195136.0,195596.0,191244.0,190624.0,194780.0,195548.0,193780.0,191460.0,190396.0,192296.0,193752.0,192156.0,190892.0,194620.0,194436.0,195660.0,191980.0,191640.0,194872.0,190624.0,194804.0,193056.0,194452.0,190696.0,192008.0,196772.0,194692.0,192872.0,193872.0,192284.0,193824.0,192924.0,197104.0,191480.0,196208.0,195576.0,193252.0,191000.0,193760.0,193412.0,190532.0,193600.0,192696.0,192476.0,190916.0,192972.0,193000.0,192484.0,195504.0,192484.0,192648.0,191776.0,196036.0,192280.0,192304.0,193220.0,192176.0,195188.0,192840.0,190624.0,192132.0,194228.0,193716.0,192144.0,197256.0,191024.0,190500.0,192804.0,209072.0,195000.0,194984.0,208036.0,193056.0,192264.0,195476.0,192140.0,195084.0,193256.0,191700.0,194788.0,195168.0,194428.0,192148.0,192520.0,192400.0,195576.0,191592.0,192912.0,192688.0,191832.0
182,193428.0,194888.0,191856.0,193776.0,194376.0,191356.0,191736.0,193456.0,191032.0,191232.0,194220.0,191800.0,194844.0,191544.0,191256.0,195052.0,192292.0,190884.0,180676.0,193436.0,191012.0,192352.0,193452.0,194892.0,196048.0,192000.0,195480.0,192608.0,192728.0,192716.0,191308.0,190604.0,192980.0,191792.0,192248.0,193836.0,192320.0,195304.0,195072.0,192012.0,194992.0,195444.0,191912.0,194892.0,195084.0,191976.0,195312.0,193284.0,191884.0,202244.0,195136.0,195596.0,191244.0,190624.0,194780.0,195548.0,193780.0,191460.0,190396.0,192296.0,193752.0,192156.0,190892.0,194620.0,194436.0,195660.0,191980.0,191640.0,194872.0,190624.0,194804.0,193056.0,194452.0,190696.0,192008.0,196772.0,194692.0,191040.0,192080.0,190624.0,192140.0,192660.0,195972.0,191388.0,195084.0,195344.0,193112.0,190820.0,193636.0,194816.0,189392.0,193452.0,192580.0,191344.0,189192.0,192824.0,191260.0,190620.0,197032.0,190776.0,190940.0,190116.0,194268.0,190696.0,190472.0,191480.0,191076.0,193480.0,192724.0,190352.0,191000.0,194228.0,193716.0,192144.0,197256.0,192552.0,190500.0,192804.0,204568.0,195000.0,194984.0,208036.0,191356.0,191124.0,195476.0,192140.0,195084.0,193256.0,191716.0,193648.0,195044.0,194428.0,185660.0,192140.0,192400.0,195576.0,191592.0,192912.0,192688.0,191832.0
183,193428.0,194616.0,190684.0,191936.0,192700.0,191208.0,191440.0,193324.0,190908.0,190960.0,194220.0,191700.0,194844.0,191544.0,191164.0,195052.0,192292.0,189184.0,192032.0,186204.0,189764.0,192352.0,192816.0,194892.0,196056.0,191876.0,195480.0,190828.0,192728.0,182632.0,191308.0,190456.0,192864.0,191676.0,192248.0,193860.0,192320.0,195304.0,195072.0,192012.0,194992.0,195444.0,190220.0,194892.0,195580.0,191976.0,195312.0,193284.0,191248.0,200716.0,195136.0,195596.0,191244.0,189360.0,194780.0,194392.0,192556.0,190312.0,189148.0,190664.0,192620.0,192032.0,190712.0,193496.0,193140.0,193992.0,190824.0,191540.0,193064.0,189088.0,194648.0,192900.0,194392.0,190696.0,191852.0,196648.0,192884.0,192624.0,193624.0,192068.0,193700.0,192676.0,196980.0,191404.0,196084.0,195492.0,193136.0,190844.0,193636.0,194816.0,190440.0,193476.0,192604.0,192352.0,190792.0,192724.0,192876.0,192268.0,197032.0,192360.0,192556.0,191684.0,195820.0,192156.0,192148.0,193064.0,192068.0,195064.0,192748.0,190376.0,192008.0,194104.0,193716.0,191872.0,197256.0,192576.0,190500.0,192804.0,208948.0,195000.0,194984.0,208036.0,192964.0,192116.0,195476.0,192140.0,194936.0,193132.0,191716.0,194696.0,195044.0,194428.0,192024.0,192396.0,192400.0,195576.0,191592.0,192820.0,192688.0,191832.0
184,193320.0,194640.0,191700.0,193496.0,194252.0,191232.0,191456.0,193332.0,190908.0,190984.0,194220.0,191708.0,194844.0,191544.0,191164.0,194896.0,192292.0,190760.0,192032.0,193312.0,190764.0,192352.0,193328.0,194892.0,196056.0,191876.0,195480.0,192452.0,192728.0,192500.0,191308.0,190456.0,192864.0,191700.0,192248.0,193860.0,192320.0,195304.0,195072.0,190328.0,194992.0,195444.0,191664.0,194892.0,195596.0,191976.0,195312.0,193284.0,191760.0,202088.0,195136.0,195596.0,191244.0,190392.0,194780.0,195392.0,193688.0,191336.0,190164.0,192172.0,193604.0,192032.0,190736.0,194528.0,194156.0,195568.0,191840.0,191548.0,194624.0,190532.0,194524.0,192900.0,194392.0,190572.0,191852.0,196648.0,194444.0,192624.0,193624.0,192068.0,193700.0,192676.0,196980.0,191404.0,196084.0,195492.0,193136.0,190844.0,193636.0,194816.0,190440.0,193476.0,192604.0,192352.0,190792.0,192724.0,192876.0,192268.0,197032.0,192360.0,192556.0,191684.0,195820.0,192156.0,192148.0,193064.0,192068.0,195064.0,192748.0,190376.0,192008.0,194104.0,193716.0,192020.0,197256.0,192576.0,190500.0,191540.0,208948.0,195000.0,190108.0,208036.0,192840.0,192140.0,195476.0,192140.0,194960.0,193008.0,191716.0,194696.0,195044.0,194428.0,192024.0,192396.0,192260.0,195576.0,191592.0,192820.0,192688.0,191676.0
185,193336.0,194640.0,191700.0,193496.0,194252.0,191232.0,191456.0,193332.0,190908.0,190984.0,194220.0,191708.0,194844.0,191264.0,191164.0,194896.0,192292.0,190760.0,192032.0,193312.0,190764.0,192352.0,193328.0,194892.0,196056.0,191876.0,195480.0,192452.0,192728.0,192500.0,191308.0,190480.0,192864.0,191700.0,192248.0,193860.0,192320.0,195304.0,195072.0,191888.0,194992.0,195444.0,191664.0,194256.0,195596.0,191976.0,194676.0,193284.0,191760.0,202088.0,195136.0,188984.0,184632.0,190408.0,194632.0,195392.0,193688.0,191336.0,190164.0,192172.0,193628.0,192032.0,190736.0,194528.0,194156.0,195568.0,191840.0,191548.0,194624.0,190532.0,194524.0,192900.0,194392.0,190572.0,191852.0,196648.0,194444.0,192624.0,193624.0,192068.0,193700.0,192676.0,196980.0,191404.0,196084.0,195492.0,193136.0,190852.0,193636.0,194824.0,190440.0,193476.0,192604.0,192352.0,190792.0,192724.0,192876.0,192268.0,197032.0,192360.0,192556.0,191684.0,195820.0,192156.0,192148.0,193064.0,192068.0,195064.0,192748.0,190376.0,192008.0,194104.0,181268.0,192020.0,196132.0,192576.0,183516.0,192664.0,208948.0,195000.0,195000.0,208036.0,192840.0,192140.0,193628.0,192140.0,194960.0,193008.0,191716.0,194696.0,195044.0,193792.0,192024.0,192396.0,192276.0,195576.0,191592.0,192820.0,192688.0,191676.0
186,193336.0,194640.0,191700.0,193496.0,194252.0,191232.0,191456.0,193332.0,190908.0,190984.0,194096.0,191708.0,194844.0,191264.0,191164.0,194896.0,192292.0,190760.0,192032.0,193312.0,190764.0,185616.0,193328.0,194636.0,196056.0,191876.0,194968.0,192452.0,192728.0,192500.0,184416.0,190480.0,192864.0,191700.0,192248.0,193860.0,192320.0,195304.0,191188.0,191888.0,194992.0,195444.0,191664.0,194760.0,195596.0,191340.0,195188.0,193284.0,191760.0,202088.0,195136.0,195472.0,191088.0,190408.0,194656.0,195392.0,193688.0,191336.0,190164.0,192172.0,193628.0,192032.0,190736.0,194528.0,194156.0,195568.0,191840.0,191548.0,194624.0,190532.0,194524.0,192900.0,194392.0,190572.0,191852.0,196648.0,194444.0,192624.0,193624.0,192068.0,193700.0,192676.0,196980.0,191404.0,196084.0,195492.0,193136.0,190852.0,193644.0,194824.0,190464.0,193476.0,192604.0,192352.0,190792.0,192724.0,192876.0,192268.0,197032.0,192360.0,192556.0,191684.0,195820.0,192156.0,192148.0,193064.0,192068.0,195064.0,192748.0,190376.0,192008.0,194104.0,193592.0,192020.0,197132.0,192576.0,190376.0,192680.0,208948.0,194752.0,195016.0,207888.0,192840.0,192140.0,195352.0,191992.0,194960.0,193008.0,191716.0,194696.0,195044.0,194304.0,192024.0,192396.0,192276.0,195576.0,191592.0,192820.0,192688.0,191676.0
187,193336.0,194640.0,191700.0,193496.0,194252.0,191232.0,191456.0,193332.0,190908.0,190984.0,194096.0,191708.0,194704.0,191264.0,191164.0,194896.0,191656.0,190760.0,192032.0,193312.0,190764.0,192228.0,193328.0,187040.0,196056.0,191876.0,183032.0,192452.0,192588.0,192500.0,191128.0,190480.0,192864.0,191700.0,190500.0,193860.0,192320.0,195304.0,194980.0,191888.0,194992.0,195296.0,191664.0,194768.0,195596.0,191852.0,195188.0,193160.0,191760.0,202088.0,188120.0,195472.0,191088.0,190408.0,194656.0,195392.0,193688.0,191336.0,190164.0,192172.0,193628.0,192032.0,190736.0,194528.0,194156.0,195568.0,191840.0,191548.0,194624.0,190532.0,194524.0,192900.0,194392.0,190572.0,191852.0,196648.0,194444.0,192624.0,193624.0,192068.0,193700.0,192676.0,196980.0,191404.0,196084.0,195492.0,193136.0,190852.0,193644.0,194824.0,190464.0,193476.0,192604.0,192352.0,190792.0,192724.0,192876.0,192268.0,197032.0,192360.0,192556.0,191684.0,195820.0,192156.0,192148.0,193064.0,192068.0,195064.0,192748.0,190376.0,192008.0,194104.0,193592.0,192020.0,197132.0,192576.0,190376.0,192680.0,208948.0,194752.0,195016.0,207912.0,192840.0,192140.0,195352.0,192016.0,194960.0,193008.0,190008.0,194696.0,195044.0,194304.0,192024.0,192396.0,192276.0,195444.0,191592.0,192820.0,192548.0,191676.0
188,193336.0,194640.0,191700.0,193496.0,194252.0,191232.0,191456.0,193332.0,190908.0,190984.0,194096.0,191708.0,194720.0,191264.0,190528.0,194260.0,192168.0,190760.0,191900.0,192932.0,190764.0,192228.0,193328.0,194768.0,195676.0,191876.0,195356.0,192452.0,192604.0,192500.0,191152.0,190480.0,192228.0,191700.0,192124.0,193712.0,182020.0,184476.0,194980.0,191888.0,194356.0,195320.0,191664.0,194768.0,195596.0,191852.0,195188.0,193160.0,191760.0,202088.0,194888.0,195472.0,191088.0,190408.0,194656.0,195392.0,193688.0,191336.0,190164.0,192172.0,193628.0,192032.0,190736.0,194528.0,194156.0,195568.0,191840.0,191548.0,194624.0,190532.0,194524.0,192900.0,194392.0,190572.0,191852.0,196648.0,194444.0,192624.0,193624.0,192068.0,193700.0,192676.0,196980.0,191404.0,196084.0,195492.0,193136.0,190852.0,193644.0,194644.0,190464.0,193484.0,192604.0,192352.0,190792.0,192724.0,192876.0,192268.0,196908.0,192360.0,192556.0,191684.0,195820.0,192156.0,192148.0,193064.0,192068.0,195064.0,192748.0,190376.0,192008.0,194104.0,193592.0,192020.0,197132.0,192460.0,190376.0,192680.0,208948.0,194752.0,195016.0,207912.0,192840.0,192140.0,195352.0,192016.0,194960.0,191456.0,191568.0,194696.0,195044.0,194304.0,192024.0,192396.0,192276.0,195452.0,191468.0,192820.0,192564.0,191676.0
189,193336.0,194640.0,191700.0,193496.0,194252.0,191232.0,191456.0,193332.0,190908.0,190984.0,194096.0,191708.0,194720.0,191264.0,191008.0,194780.0,192044.0,190760.0,191908.0,193188.0,190764.0,192228.0,193328.0,194768.0,195908.0,191620.0,195356.0,192452.0,192604.0,192500.0,191152.0,190480.0,192708.0,191700.0,192124.0,193736.0,192196.0,195056.0,194980.0,191888.0,194836.0,195320.0,191664.0,194768.0,195084.0,191852.0,195188.0,193160.0,191760.0,201940.0,194888.0,195472.0,191088.0,190408.0,194656.0,195392.0,193688.0,191336.0,190164.0,192172.0,193628.0,192032.0,190736.0,194528.0,194156.0,195568.0,191840.0,191548.0,194624.0,190532.0,194524.0,192900.0,194392.0,190572.0,191852.0,196648.0,194444.0,192492.0,193524.0,191936.0,193584.0,192584.0,196864.0,191148.0,195904.0,195328.0,193028.0,190704.0,193504.0,194668.0,190292.0,193392.0,192448.0,192180.0,190668.0,192576.0,192728.0,192112.0,196908.0,192180.0,192400.0,191504.0,195664.0,192032.0,192048.0,192948.0,191928.0,194884.0,192592.0,190252.0,191860.0,193468.0,193592.0,192020.0,197132.0,192484.0,190376.0,192680.0,204072.0,194752.0,195016.0,207912.0,188832.0,189248.0,195352.0,192016.0,194960.0,193008.0,191592.0,194524.0,194920.0,194304.0,185536.0,191760.0,192276.0,195452.0,191468.0,192820.0,192564.0,191676.0
190,193336.0,194500.0,191560.0,193364.0,194128.0,191084.0,191332.0,193200.0,190760.0,190860.0,194096.0,191528.0,194720.0,191264.0,191008.0,194804.0,192044.0,189044.0,191908.0,193188.0,190640.0,192228.0,192320.0,194768.0,195932.0,191728.0,195356.0,191352.0,192604.0,192476.0,191152.0,190208.0,192708.0,191544.0,192124.0,193736.0,192196.0,195056.0,194980.0,191888.0,194836.0,195320.0,191540.0,194768.0,195440.0,191852.0,195188.0,193160.0,183660.0,201964.0,194888.0,195472.0,191088.0,190284.0,194656.0,195292.0,193564.0,191244.0,190008.0,192016.0,193568.0,191908.0,190472.0,194428.0,193976.0,195412.0,191716.0,191408.0,194508.0,190228.0,194424.0,192768.0,194236.0,190572.0,191588.0,196524.0,194320.0,192500.0,193532.0,191944.0,193608.0,192584.0,196888.0,191156.0,195928.0,195336.0,193044.0,190728.0,193520.0,194668.0,190308.0,193392.0,192472.0,192204.0,190668.0,192600.0,192752.0,192112.0,196908.0,192204.0,192400.0,191528.0,195664.0,192032.0,192056.0,192972.0,191928.0,194908.0,192592.0,190252.0,191884.0,193824.0,193592.0,191880.0,197132.0,192484.0,190376.0,192680.0,208856.0,194752.0,195016.0,207912.0,192716.0,192048.0,195352.0,192016.0,194812.0,192884.0,191592.0,194540.0,194920.0,194304.0,191868.0,192272.0,191640.0,195452.0,191468.0,192680.0,192564.0,191676.0
191,193156.0,194516.0,191576.0,193372.0,194128.0,191108.0,191332.0,193208.0,190784.0,190860.0,192528.0,191552.0,194720.0,191116.0,191008.0,194804.0,192044.0,190604.0,191908.0,193188.0,190640.0,191716.0,193204.0,194768.0,195932.0,191752.0,195356.0,192360.0,192604.0,192376.0,191152.0,190232.0,192708.0,191544.0,192124.0,193736.0,192196.0,195056.0,194980.0,191756.0,194836.0,195320.0,191540.0,194644.0,195440.0,191852.0,195188.0,193160.0,191636.0,201964.0,194888.0,195472.0,191088.0,190284.0,189036.0,195300.0,193564.0,191244.0,190008.0,192016.0,193568.0,191908.0,190488.0,194436.0,194000.0,195288.0,191716.0,191424.0,194532.0,190376.0,194432.0,192776.0,194112.0,190348.0,191604.0,196524.0,194320.0,192500.0,193532.0,191944.0,193608.0,192584.0,196888.0,191156.0,195928.0,195336.0,193044.0,190728.0,193520.0,194668.0,190308.0,193392.0,192472.0,192204.0,190676.0,192600.0,192752.0,192112.0,196908.0,192204.0,192400.0,191528.0,195664.0,192032.0,192056.0,192972.0,191928.0,194908.0,192592.0,190252.0,191884.0,193824.0,193592.0,191896.0,197132.0,192484.0,190376.0,192532.0,208856.0,194752.0,189396.0,207912.0,192716.0,192048.0,193636.0,192016.0,194836.0,192884.0,191592.0,194540.0,194920.0,194304.0,191868.0,192272.0,192152.0,195452.0,191468.0,192572.0,192564.0,191528.0
192,193180.0,194516.0,191576.0,193372.0,194128.0,191108.0,191332.0,193208.0,190784.0,190860.0,194004.0,191552.0,194720.0,191140.0,191008.0,194804.0,192044.0,190604.0,191908.0,193188.0,190640.0,192104.0,193204.0,194768.0,195932.0,191752.0,195356.0,192360.0,192604.0,192376.0,190896.0,190232.0,192708.0,191544.0,192124.0,193736.0,192196.0,195056.0,194980.0,191764.0,194836.0,195320.0,191540.0,194644.0,195440.0,191852.0,194552.0,193160.0,191636.0,201964.0,194888.0,193672.0,189304.0,190284.0,194532.0,195300.0,193564.0,191244.0,190008.0,192016.0,193568.0,191908.0,190488.0,194436.0,194000.0,195288.0,191716.0,191424.0,194532.0,190252.0,194432.0,192776.0,194112.0,190356.0,191604.0,196524.0,194320.0,192500.0,193532.0,191944.0,193608.0,192584.0,196888.0,191156.0,195928.0,195336.0,193044.0,190728.0,193520.0,194668.0,190308.0,193392.0,192472.0,192204.0,190676.0,192608.0,192760.0,192112.0,196908.0,192204.0,192400.0,191528.0,195664.0,192032.0,192056.0,192972.0,191928.0,194908.0,192592.0,190252.0,191884.0,193824.0,181020.0,191896.0,197024.0,192484.0,190244.0,192432.0,208856.0,194752.0,194876.0,207740.0,192716.0,192048.0,195260.0,191900.0,194836.0,192884.0,191592.0,194540.0,194920.0,193668.0,191868.0,192272.0,192028.0,195452.0,191468.0,192572.0,192564.0,191552.0
