%sys,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
223,0.99,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.99,7.0,1.02,0.0,0.99,14.14,0.99,0.0,0.0,3.06,1.01,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.01,9.9,1.01,0.99,9.0,1.01,1.0,1.0,1.05,13.13,1.0,1.0,0.99,1.98,1.98,1.01,1.01,1.08,0.0,1.01,1.0,1.98,0.0,1.01,1.0,0.0,0.99,0.0,1.0,0.98,0.0,0.0,1.0,0.0,0.99,0.0,1.0,1.0,0.99,0.99,0.0,1.98,0.0,0.0,1.0,1.0,1.96,1.0,1.01,1.0,0.0,0.0,0.0,1.01,1.98,1.01,0.0,0.0,2.04,1.01,2.0,2.0,0.0,2.0,1.01,1.01,2.0,4.95,1.01,1.0,1.01,0.0,1.01,0.99,1.01,1.0,1.96,0.0,1.0,1.98,1.0,1.96,1.01,0.99,1.98,1.01,1.0,1.01,0.0,0.0,1.0,0.0,0.0,0.99,1.98,1.01,1.0,34.48,0.0,1.01,1.0,0.0,1.01,0.99,5.05,23.68,14.93,4.08,1.0
224,0.0,10.0,5.0,5.0,4.0,16.16,10.1,16.0,11.11,7.84,1.98,1.01,1.01,1.98,0.0,11.0,1.98,13.13,1.01,16.0,9.8,1.0,11.88,1.98,17.17,1.01,0.99,1.01,15.31,0.0,1.98,8.91,0.0,0.99,1.0,1.98,10.1,10.2,0.99,1.05,1.0,1.01,6.0,1.0,5.0,1.01,11.11,1.0,1.0,1.98,1.0,1.0,1.0,5.0,0.99,2.02,2.02,4.0,6.0,5.05,3.06,6.06,6.06,6.06,7.0,7.0,9.0,10.1,2.0,6.93,6.06,6.0,5.0,0.0,9.09,3.0,0.0,9.9,10.1,6.86,10.0,9.18,11.11,10.89,12.12,10.1,10.0,3.03,4.0,9.9,3.0,2.04,2.02,3.06,3.03,2.0,3.96,4.04,7.14,2.0,4.04,4.0,4.0,4.0,3.03,2.97,4.0,2.06,4.04,5.1,6.0,2.0,0.0,0.0,1.0,1.56,2.0,0.0,7.32,1.98,1.01,1.96,13.92,1.0,1.0,1.01,0.0,13.13,0.99,1.01,0.0,2.02,16.22,8.57,1.01,0.0,8.0,10.39,0.99,1.0
225,6.06,6.86,9.09,10.68,12.75,3.96,1.0,4.0,4.9,5.05,2.02,0.99,1.0,0.0,2.0,0.0,0.0,3.96,0.0,1.01,4.04,0.98,1.01,1.01,2.97,11.11,1.01,1.01,1.0,1.0,0.0,4.04,2.0,12.12,1.0,1.01,1.0,1.0,1.01,0.0,1.01,1.0,9.0,1.0,12.0,2.02,1.01,0.99,14.29,1.01,0.99,0.0,1.01,10.89,0.0,7.92,7.0,9.09,9.0,5.05,7.92,5.0,7.92,7.92,8.0,8.08,6.0,2.0,9.0,6.93,5.0,6.0,6.06,11.0,0.0,8.0,10.89,1.0,1.0,1.0,1.0,1.0,0.99,0.0,0.0,0.99,4.04,10.0,13.0,2.02,11.0,8.91,7.07,9.0,7.07,8.08,7.92,7.0,1.0,9.0,10.0,8.08,8.0,7.07,8.08,8.08,9.09,9.0,12.12,7.07,10.0,12.79,1.98,11.0,1.0,1.01,0.99,1.0,56.25,0.0,1.01,0.0,1.0,5.56,1.01,1.01,1.0,1.0,0.0,9.09,8.16,0.0,3.03,57.14,1.98,0.0,1.0,1.0,1.0,8.06
226,9.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.01,13.0,1.0,2.0,0.0,1.01,1.0,1.96,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.01,1.0,10.89,1.0,9.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.98,16.67,1.0,0.0,1.0,18.18,1.01,1.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.99,1.0,0.97,3.0,0.0,0.99,0.98,1.01,0.0,0.0,0.99,0.0,0.0,1.0,0.99,1.01,1.01,0.0,0.99,0.0,0.0,1.0,1.01,1.01,0.0,1.0,2.0,0.99,1.0,1.01,1.98,1.0,0.0,1.01,0.99,0.0,0.99,0.0,1.0,1.0,0.99,0.0,1.98,0.99,0.99,1.0,1.02,8.33,1.0,25.86,23.73,1.0,1.0,18.31,1.01,2.0,17.86,0.0,2.0,0.0,0.0,21.82,0.99,3.03,22.0,1.01,1.01,0.0,1.01,6.82
227,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,1.0,0.0,14.0,2.0,1.0,1.01,2.0,1.01,0.99,0.0,16.16,0.0,2.0,1.96,0.98,0.0,4.04,0.0,0.0,10.2,0.0,1.0,0.0,0.99,0.99,0.0,1.01,16.33,0.0,1.0,1.01,0.0,1.01,1.98,0.0,15.15,0.0,0.0,1.0,2.0,0.99,0.99,1.0,0.0,0.0,1.0,0.0,0.98,0.98,0.99,0.0,1.0,1.0,0.0,0.99,0.0,0.0,1.98,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,1.01,1.98,0.0,0.0,1.01,1.0,1.01,0.99,1.0,0.0,1.98,0.0,1.0,0.0,0.99,0.99,0.99,0.99,1.01,0.0,1.0,1.0,2.02,1.01,1.0,0.99,1.0,1.98,0.0,1.01,1.0,1.0,0.0,0.99,11.76,0.0,10.42,1.0,15.0,9.09,0.0,2.0,2.0,11.11,1.0,1.0,13.13,10.1,6.74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,1.01,0.0,0.99,1.0
228,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,0.0,0.0,5.1,1.01,1.0,0.0,0.99,2.0,0.0,1.0,0.99,1.0,0.0,1.0,1.98,1.0,1.0,1.0,1.0,0.0,1.0,1.01,1.02,0.99,0.0,0.99,0.0,0.0,1.0,0.0,1.0,1.01,1.01,1.0,1.0,2.0,0.0,17.0,1.98,15.84,1.0,1.01,0.99,0.0,1.0,0.0,9.0,1.0,0.0,0.99,1.0,0.0,1.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,0.99,0.0,0.0,1.0,0.98,1.0,2.0,1.01,1.0,1.0,1.96,0.0,1.98,1.0,2.02,1.0,1.01,1.0,2.0,1.0,1.0,1.98,1.98,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,1.01,1.01,1.98,0.98,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.01,1.01,0.0,1.02,1.0,0.0,0.0,0.0,1.01,1.98,0.0,0.0,2.0,1.98,1.0,2.0,1.01,1.01,1.0,1.01,1.0
229,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.98,14.14,1.02,1.01,2.0,1.0,0.0,1.01,0.0,0.0,2.0,1.01,13.13,2.02,1.0,16.0,1.01,1.01,1.0,1.98,0.0,2.0,1.0,11.0,1.98,0.0,1.0,0.0,0.99,0.0,1.01,0.0,1.01,2.0,7.07,1.01,1.01,1.01,0.99,0.0,22.22,22.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.99,0.99,0.0,1.0,0.0,0.99,0.99,0.0,1.0,0.0,1.0,0.99,1.0,0.99,0.0,1.01,0.99,0.0,0.0,0.99,0.0,0.0,1.98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.96,0.0,1.01,0.99,1.01,1.0,0.99,1.01,1.98,1.0,1.0,1.01,0.0,0.0,0.0,0.0,1.01,0.0,1.01,0.0,1.0,1.0,0.0,1.01,1.01,1.01,0.99,2.0,1.01,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.99,1.01,11.0,0.0,2.0,14.29,1.0
230,0.0,0.0,0.0,0.99,1.01,1.0,0.99,0.99,0.0,0.99,0.99,1.0,1.01,1.01,0.0,0.0,17.0,0.98,0.0,1.98,1.98,0.0,1.0,5.94,0.0,2.0,1.0,2.97,6.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.01,0.99,5.1,20.0,1.0,0.99,0.0,1.0,0.0,1.0,0.0,18.37,17.17,3.96,2.0,0.0,1.01,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.99,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.01,0.98,1.01,0.0,2.0,0.0,0.99,1.01,0.0,1.0,2.0,0.0,1.01,1.01,2.0,1.0,1.0,0.99,0.0,1.01,1.0,0.0,1.01,1.96,0.0,1.01,0.0,1.01,0.0,0.0,0.99,0.0,2.0,1.98,0.0,1.0,1.98,15.69,0.99,1.0,1.0,0.0,1.0,0.0,1.01,1.01,0.0,1.0,1.0,1.01,9.09,0.0,1.0,2.0,0.0,0.99,1.0,0.0,12.12,1.0,0.0,0.0
231,1.0,1.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.02,1.01,1.0,1.0,7.02,0.99,0.0,1.01,17.48,0.0,0.0,1.01,3.03,2.0,2.0,1.01,1.0,1.0,66.67,1.0,1.98,0.0,10.1,0.0,1.0,10.0,0.0,0.0,0.99,1.0,14.0,1.0,0.0,1.01,2.0,1.01,1.01,0.0,1.01,0.99,1.0,0.0,2.0,0.99,1.01,1.0,0.0,0.0,0.99,0.0,1.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99,1.0,0.0,1.0,1.0,1.98,10.2,7.07,4.0,1.0,1.01,0.0,1.98,0.0,1.01,1.0,1.01,0.0,10.1,1.0,1.0,1.01,1.01,1.02,1.01,0.99,1.0,9.9,2.0,1.0,1.01,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.98,0.0,0.0,0.99,1.0,1.0,1.0,1.01,1.98,1.0,1.0,1.02,1.01,10.89,0.98,1.0,1.01,0.0,5.56,0.99,0.0,1.01,1.0,11.11,0.0,1.01,0.0,1.0,14.85,1.01,0.0
232,0.0,16.0,14.85,12.12,13.13,16.83,8.91,16.67,17.0,15.15,1.01,0.0,1.0,0.0,10.0,27.27,0.0,8.0,0.99,17.0,15.31,0.0,13.0,0.0,14.85,0.98,1.0,1.0,3.53,1.0,1.01,16.16,0.0,1.0,0.0,1.98,12.24,15.15,1.01,1.0,0.0,1.01,15.0,1.01,3.03,1.01,2.0,0.0,1.0,1.01,0.0,1.98,1.0,13.13,0.0,14.0,13.0,10.1,13.13,12.12,12.0,10.2,11.0,10.1,13.13,16.16,16.0,17.17,17.82,13.0,11.0,15.0,11.11,1.0,12.0,11.88,10.1,1.0,5.94,7.84,10.1,9.09,9.0,11.11,11.0,9.09,11.22,9.0,10.0,1.01,11.0,9.9,11.11,10.1,8.0,9.09,9.0,9.09,2.02,4.0,5.0,7.07,2.04,7.0,4.0,5.05,5.0,4.08,9.9,10.0,8.0,1.98,1.01,0.97,1.01,0.99,2.0,1.0,13.0,0.0,0.99,1.01,1.01,6.0,1.0,1.0,0.0,12.86,0.0,3.33,5.88,1.0,0.0,15.84,1.0,1.0,1.01,1.0,1.0,11.76
233,14.29,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,1.0,1.01,1.98,1.0,10.1,1.0,7.92,0.0,1.01,0.98,1.96,1.01,2.0,0.0,19.19,0.0,11.76,1.0,13.56,0.0,1.0,0.99,14.14,0.99,0.0,1.98,1.0,0.0,0.98,1.01,0.99,0.0,1.0,11.88,0.0,1.0,1.01,11.11,0.0,1.01,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.99,1.01,0.0,0.0,1.0,0.0,0.99,13.13,0.0,1.01,0.97,1.0,1.01,0.0,1.0,1.0,1.0,1.01,0.0,1.01,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,4.0,0.99,0.0,5.05,1.01,6.0,5.94,8.08,7.0,4.0,8.0,10.1,9.0,7.92,4.04,2.04,2.0,13.0,0.0,15.0,0.99,0.99,0.0,15.15,0.0,10.0,11.11,1.0,0.0,5.94,1.01,1.98,7.0,0.0,0.0,9.09,9.18,1.0,1.0,0.0,1.01,1.01,1.0,0.0,3.03,0.0
234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.96,16.0,0.99,18.64,1.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.01,2.0,1.01,3.96,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,1.0,2.0,17.0,0.99,1.01,1.98,18.18,1.0,1.0,0.0,1.01,7.0,0.99,1.0,2.02,4.08,0.0,0.99,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.01,0.98,0.99,1.01,1.0,0.0,0.0,0.0,0.0,0.98,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.01,1.98,1.01,0.99,1.0,1.01,2.0,0.0,1.0,0.99,1.0,0.0,1.0,1.98,1.98,1.0,0.0,1.01,0.0,0.0,0.99,1.01,0.0,1.0,1.98,1.98,1.98,2.0,1.96,0.98,0.0,15.52,1.0,0.0,1.0,0.0,5.0,1.01,0.0,15.79,2.63,2.0,0.0,0.99,1.0,1.0,15.15,1.01,2.0,13.86,2.0,1.01,1.01,1.98,0.0
235,0.0,0.0,0.99,0.0,0.99,0.0,1.0,1.0,0.0,1.01,21.62,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.99,1.01,0.0,14.0,1.0,1.96,1.0,1.01,9.09,1.0,0.0,1.0,11.22,0.0,0.0,0.99,10.0,1.01,1.01,0.99,17.17,0.0,1.01,0.0,0.0,1.0,2.0,14.77,16.0,1.0,1.01,1.0,1.0,1.0,1.0,0.0,23.08,0.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.98,2.0,0.0,0.0,1.0,1.01,1.01,1.0,0.0,1.0,1.0,1.01,0.0,1.98,1.0,1.01,1.0,1.01,1.0,0.0,3.0,1.0,1.0,2.97,1.01,1.01,1.0,0.0,0.0,16.0,0.0,15.0,0.99,1.94,0.0,1.0,0.99,2.0,14.14,1.0,1.0,3.03,16.67,1.01,1.0,1.01,1.0,0.0,0.0,1.98,0.0,0.0,0.0,0.99,1.0,0.0,2.0
236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,1.54,1.01,2.0,1.98,1.01,1.0,7.14,1.98,0.0,1.0,1.0,0.0,2.02,20.0,1.01,1.0,12.0,1.01,0.0,0.0,0.99,0.0,1.0,0.0,3.0,1.01,0.0,0.0,2.0,1.98,1.0,3.96,0.99,0.0,1.0,0.0,1.0,17.17,0.0,8.0,9.09,9.9,12.12,0.0,2.02,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,1.98,0.99,0.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,1.0,1.01,1.94,1.0,1.0,1.96,1.01,1.01,0.99,0.99,0.0,0.0,1.01,1.01,1.98,1.01,1.0,0.0,1.01,1.01,2.0,0.0,1.0,1.0,0.99,0.99,1.01,0.0,1.0,1.01,1.0,0.99,0.0,1.98,0.99,0.0,1.98,0.99,0.99,1.09,1.0,1.98,1.01,1.98,1.0,1.01,1.01,1.01,1.01,1.0,1.01,0.0,0.0,0.0,1.0,0.0,0.99,1.01,2.2,0.0,1.0,0.0,1.02
237,0.0,0.0,1.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.01,1.0,28.26,0.0,0.0,1.01,10.99,2.02,7.22,0.0,0.0,2.0,2.0,3.0,0.99,0.0,1.01,1.98,1.01,2.02,1.01,1.0,9.0,1.01,0.0,10.2,0.0,0.99,1.0,0.0,14.61,14.61,0.0,1.0,1.01,1.12,1.01,1.0,2.0,9.0,6.0,1.01,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,1.01,1.0,0.0,1.01,0.0,1.01,0.0,1.01,0.97,0.0,1.0,0.0,0.99,2.0,1.0,1.01,1.01,1.01,0.0,0.0,1.0,1.01,0.0,1.0,1.01,0.99,0.0,1.0,1.02,0.0,0.99,2.0,0.0,0.0,0.99,1.01,1.01,1.0,1.01,1.01,1.0,1.0,11.88,0.0,1.0,1.02,1.0,2.02,1.0,2.0,1.01,0.0,0.0,0.0,0.0,5.41,0.99,0.99,2.0,1.0,1.01,1.0,23.4,0.99,0.98,25.81,0.99
238,1.0,0.99,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,1.0,1.01,0.99,0.99,12.12,0.0,1.0,1.0,57.14,4.21,1.0,0.0,13.64,0.99,1.22,0.0,0.0,0.0,4.95,1.01,1.0,0.0,2.22,1.0,1.01,1.01,8.16,9.28,1.98,1.0,4.0,1.0,1.0,1.98,1.98,1.0,0.0,1.01,1.01,0.0,1.49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,1.98,1.0,1.98,0.0,1.01,1.0,1.01,0.0,0.0,0.99,0.0,0.0,0.99,0.0,1.0,0.0,1.0,1.0,1.0,1.98,1.01,0.99,0.99,0.0,2.0,1.0,1.02,1.01,1.01,10.89,3.0,0.0,2.0,0.0,1.0,0.99,1.01,1.0,10.1,1.0,1.0,1.96,1.0,0.0,0.0,1.01,1.0,1.01,0.0,1.98,1.01,0.97,2.0,1.0,0.99,0.0,2.0,1.0,0.0,0.0,1.0,2.0,23.08,2.02,1.0,1.0,2.0,8.0,20.93,1.0,0.0,1.0,3.23,0.0,1.01,1.0,32.0,1.01,9.09,1.01
239,0.0,0.0,1.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.02,1.0,0.0,1.01,1.0,8.08,0.98,20.0,1.98,57.14,0.0,1.0,10.71,1.01,11.11,6.06,0.99,0.0,9.18,0.0,1.01,0.0,0.0,8.16,1.01,1.0,1.0,3.03,0.0,1.0,0.0,1.0,0.0,1.98,14.77,0.0,1.98,1.01,2.0,1.01,1.98,2.0,1.0,0.99,1.0,0.99,0.0,1.0,1.0,0.99,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,15.15,15.0,12.0,12.12,8.16,12.37,12.12,14.14,15.0,14.14,16.33,11.0,1.01,13.0,13.13,7.07,12.12,9.18,9.09,13.13,14.29,0.0,12.0,11.0,12.0,11.0,11.88,13.13,9.9,10.1,12.0,11.0,10.1,13.0,1.02,1.0,0.0,0.98,1.04,0.0,1.0,6.45,1.0,1.98,0.0,8.0,3.3,1.01,1.01,1.0,3.96,0.0,10.1,9.9,2.0,24.44,1.12,1.01,0.99,5.0,21.43,1.0,1.0
240,1.0,15.0,15.0,15.84,15.84,15.0,10.89,18.81,17.0,16.16,2.0,9.18,1.01,0.99,0.0,0.0,0.99,2.0,1.98,3.0,15.15,2.0,1.0,1.0,1.0,28.0,1.0,20.0,0.0,12.12,2.0,12.12,1.01,1.98,0.0,1.0,0.0,0.99,1.0,2.06,2.0,1.0,13.73,4.08,4.26,0.99,2.0,0.99,15.56,1.0,0.99,0.0,1.0,11.11,2.94,12.0,13.13,13.86,8.0,10.2,10.1,15.84,9.09,12.24,11.11,14.0,14.0,9.9,17.0,13.27,9.09,12.12,9.09,1.0,11.76,11.88,15.15,0.0,1.01,0.99,1.01,1.98,0.99,1.01,0.99,1.01,1.98,0.0,1.0,2.0,1.01,1.0,1.0,0.0,1.01,0.0,1.0,0.0,1.98,1.0,0.0,1.01,1.98,1.0,0.0,1.0,1.0,0.0,1.01,0.99,1.0,18.84,1.94,16.39,1.98,1.01,1.01,7.84,15.22,4.17,5.26,2.0,1.0,8.79,0.0,1.0,0.0,0.0,1.0,0.99,0.0,0.99,0.0,31.82,1.0,0.99,0.0,7.07,1.0,22.73
241,14.0,0.0,0.99,0.0,0.0,0.99,1.0,0.98,0.0,1.0,2.0,1.01,1.0,10.1,1.0,1.0,0.0,0.0,0.0,1.0,0.99,10.1,1.01,1.01,1.01,0.99,1.0,0.0,1.0,0.0,10.1,0.99,1.0,0.0,1.0,0.0,1.0,2.0,4.08,15.56,0.0,1.0,0.0,15.56,1.04,0.0,6.25,2.0,1.06,1.01,1.0,0.0,1.0,0.0,1.01,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.99,1.0,1.0,0.0,0.0,2.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.98,1.01,1.01,0.0,1.01,1.01,0.0,1.0,1.98,1.98,0.99,0.0,1.01,1.01,0.0,2.0,0.0,1.01,1.01,1.01,0.0,1.0,3.3,0.0,0.97,0.98,6.52,1.0,13.86,10.23,13.0,1.0,0.0,8.0,6.93,27.27,1.01,0.0,1.01,0.0,15.0,1.0,3.0,8.06,0.0,0.0,1.0,1.0,9.09
242,0.0,0.0,0.0,1.0,1.0,0.0,0.99,1.0,0.0,0.98,12.12,1.0,0.99,1.0,0.0,1.0,2.0,0.0,0.0,1.01,1.0,34.48,0.0,0.0,1.01,1.0,0.0,0.0,1.01,1.01,2.0,0.0,1.0,0.0,0.99,0.99,1.0,0.0,11.0,0.0,0.0,1.01,0.99,1.1,1.98,0.99,8.0,2.0,2.3,0.0,1.01,1.0,1.01,0.0,10.1,1.01,0.99,1.0,0.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.01,1.0,0.98,0.99,0.0,0.0,1.01,1.0,1.0,1.98,1.01,1.01,1.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.96,1.0,0.99,1.0,0.99,1.0,0.0,1.98,1.01,2.0,1.0,0.99,22.64,0.98,3.57,1.01,16.33,1.01,1.0,0.0,1.33,1.01,0.0,1.98,12.0,2.02,4.04,0.0,1.01,0.99,1.0,1.0,0.0,1.0,12.0,1.96,1.01,1.0,1.01,0.0
243,1.0,1.0,0.0,0.99,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.01,1.0,0.0,1.0,1.02,2.0,16.0,2.0,1.01,13.27,1.01,1.0,1.0,5.88,0.0,1.0,1.01,13.13,0.0,1.0,1.0,0.99,1.11,0.99,1.0,0.99,0.0,1.01,19.39,1.06,12.09,1.0,2.0,1.98,6.25,5.56,0.99,0.0,0.0,1.01,0.99,0.99,0.0,0.99,0.0,0.0,1.0,1.96,1.0,0.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,0.98,0.0,0.98,0.99,1.01,0.0,1.01,2.0,0.0,0.0,1.01,1.01,1.0,1.0,1.0,0.0,2.0,2.0,1.01,0.0,1.0,0.99,0.0,1.01,2.02,1.01,0.0,1.0,0.0,1.0,0.99,1.0,2.0,0.98,1.0,1.0,0.0,0.0,10.0,0.0,1.96,0.99,0.0,0.99,2.0,0.0,1.0,1.0,1.01,1.98,1.0,0.99,1.01,1.01,1.0,0.0,1.0,0.0,1.01,0.0,0.99,1.01,1.98,1.01
244,0.0,0.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,1.01,12.0,1.01,0.0,1.0,0.0,1.98,1.0,3.0,1.0,1.0,1.98,1.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.01,1.01,1.96,1.0,1.01,1.01,17.0,0.0,0.99,2.0,2.0,0.0,1.52,1.0,5.0,4.0,13.86,40.0,0.99,1.0,0.99,0.0,0.0,1.0,1.0,0.0,1.94,0.0,0.99,0.0,0.99,0.99,0.0,1.0,0.99,0.0,0.0,0.0,0.99,0.0,1.0,1.0,0.99,0.0,1.0,0.0,1.01,1.0,0.0,1.01,0.0,1.0,1.0,1.01,1.98,1.0,1.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,0.99,0.0,0.99,1.0,1.0,1.0,1.01,0.0,0.0,0.99,1.01,1.0,1.01,0.0,0.0,0.0,0.99,0.0,0.0,0.99,1.01,1.01,0.99,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.01,0.0,1.98,1.01,1.98,0.99,12.0,1.98,1.98,11.11,0.0
245,0.99,1.0,0.98,1.0,1.0,0.0,0.0,0.99,1.0,1.0,2.0,2.0,2.0,0.0,0.99,1.01,16.0,0.99,20.2,1.98,1.0,1.0,1.98,1.0,14.0,1.0,1.01,0.0,7.5,1.01,1.0,1.0,0.99,1.01,0.0,13.0,0.99,0.0,1.0,0.0,9.18,1.01,0.0,1.01,1.0,0.0,1.0,2.22,1.0,17.0,15.0,1.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99,1.0,0.0,1.0,1.0,0.99,0.98,1.0,0.99,0.0,0.0,0.99,0.0,1.98,0.0,1.94,1.0,0.0,1.0,0.0,0.0,2.0,1.98,0.0,0.0,1.0,1.0,1.01,0.0,0.99,1.01,1.0,1.01,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.99,1.01,0.0,1.0,1.01,1.01,0.99,0.99,1.0,1.0,2.0,1.01,1.0,0.99,1.0,1.01,14.29,1.01,1.0,1.01,0.0,1.0,1.01,15.0,0.0,1.98,1.96,0.0,1.03,9.0,0.99,0.99,1.0,0.99,0.0,1.0,1.0,13.27,0.0,0.0,1.0
