svctm,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
247,0.0,52.63,0.0,200.0,142.86,71.43,45.45,71.43,83.33,32.26,250.0,111.11,0.0,100.0,50.0,97.78,500.0,500.0,142.86,111.11,500.0,0.0,55.56,100.4,500.0,200.0,1000.0,429.6,415.0,45.45,0.0,100.0,200.0,62.5,62.5,0.0,200.0,167.33,90.91,0.0,0.0,333.33,47.62,0.0,0.0,1000.0,90.91,90.91,32.26,83.33,500.0,500.0,333.33,90.91,60.71,100.0,71.43,500.0,71.71,55.56,0.0,0.0,90.91,35.71,500.0,0.0,52.63,45.45,47.62,125.0,0.0,22.73,71.43,90.91,50.0,41.67,43.48,90.91,125.0,62.75,34.48,31.25,333.33,90.91,71.43,25.0,43.48,45.45,166.67,250.0,41.67,52.63,90.91,52.63,62.5,100.0,66.67,24.39,83.33,27.78,52.63,125.0,125.0,43.48,166.67,32.13,76.92,83.33,200.0,76.92,100.0,333.33,41.67,200.0,0.0,1000.0,500.0,166.67,33.33,250.0,83.33,111.11,0.0,38.46,56.83,43.48,111.11,0.0,1000.0,500.0,110.0,125.0,0.0,500.0,333.33,250.0,0.0,200.0,166.67,0.0
248,76.92,83.33,333.33,27.78,43.48,83.33,37.04,71.43,43.48,30.3,52.63,125.0,1000.0,125.0,333.33,142.86,0.0,125.0,500.0,62.5,100.0,47.62,1000.0,90.91,142.86,200.0,41.83,333.33,1000.0,1000.0,166.67,200.0,166.67,1000.0,0.0,166.67,1000.0,200.0,0.0,37.04,142.86,142.86,47.62,111.11,111.56,40.0,0.0,1000.0,125.0,1000.0,45.45,143.43,0.0,31.25,0.0,43.48,50.0,50.0,142.86,58.82,100.0,111.11,23.81,83.33,22.22,41.67,111.11,166.67,52.63,23.81,41.67,71.43,83.33,100.0,47.62,76.92,142.86,250.0,0.0,66.67,100.0,58.82,71.43,333.33,1000.0,76.92,250.0,200.0,58.82,0.0,143.43,83.33,100.0,0.0,76.92,125.0,500.0,200.0,50.0,250.0,0.0,166.67,200.0,52.63,333.33,43.65,0.0,0.0,142.86,500.0,111.11,111.11,250.0,0.0,66.67,50.0,1000.0,200.0,200.0,83.33,250.0,125.0,0.0,0.0,125.0,109.87,166.67,500.0,0.0,180.0,91.27,200.0,333.33,333.33,66.67,166.67,25.0,77.54,500.0,166.67
249,71.43,71.43,50.0,66.67,62.5,55.56,47.62,37.04,50.0,142.86,71.43,101.45,200.0,103.5,142.86,62.5,500.0,0.0,111.11,0.0,91.27,0.0,0.0,500.0,1000.0,333.33,250.0,1000.0,0.0,142.86,111.11,37.04,111.11,90.91,200.0,110.67,142.86,142.86,500.0,90.91,0.0,66.67,90.91,71.43,250.0,250.0,1000.0,1000.0,0.0,500.0,1000.0,66.67,83.33,125.0,1000.0,21.74,0.0,25.0,200.0,45.45,27.78,45.45,40.0,200.0,38.46,41.67,111.11,83.33,333.33,90.91,200.0,33.33,166.67,0.0,47.62,47.62,100.0,62.5,200.0,40.0,100.0,250.0,0.0,0.0,500.0,76.92,0.0,125.0,100.0,100.0,0.0,1000.0,250.0,0.0,200.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,125.0,1000.0,500.0,0.0,1000.0,0.0,0.0,0.0,500.0,200.0,83.33,90.91,58.82,250.0,125.0,0.0,32.26,1000.0,556.0,100.0,142.86,250.0,142.86,111.11,0.0,71.43,100.0,500.0,166.67,142.86,52.63,125.0,0.0,125.0,1000.0,50.0,66.67
250,125.0,0.0,62.5,1000.0,125.0,0.0,166.67,0.0,0.0,500.0,111.11,200.0,111.11,25.56,0.0,0.0,333.33,76.92,1032.0,0.0,111.11,76.92,125.0,384.0,125.0,100.0,660.0,516.0,200.0,142.86,1000.0,38.46,45.45,0.0,166.67,345.33,83.33,76.92,1000.0,500.0,166.67,344.0,1000.0,1004.0,500.0,99.53,142.86,0.0,100.0,250.0,182.0,1000.0,76.92,37.04,166.67,0.0,0.0,250.0,166.67,0.0,58.82,90.91,1000.0,1000.0,62.5,52.63,0.0,125.0,125.0,250.0,250.0,0.0,0.0,76.92,333.33,47.62,200.0,0.0,34.48,200.0,100.0,0.0,30.3,38.46,38.46,0.0,90.91,38.46,55.56,125.0,76.92,142.86,21.28,142.86,200.0,31.25,31.25,30.3,28.57,333.33,45.45,47.81,47.62,0.0,142.86,0.0,52.63,83.33,500.0,43.48,55.56,62.5,250.0,250.0,333.33,90.91,40.16,250.0,52.63,1000.0,55.56,111.11,0.0,143.43,166.67,250.0,0.0,1000.0,100.0,1000.0,0.0,166.67,250.0,500.0,500.0,250.0,111.11,250.0,1000.0,500.0
251,111.11,0.0,142.86,125.0,0.0,166.67,0.0,0.0,0.0,1000.0,124.0,1000.0,200.0,126.29,90.91,111.11,250.0,0.0,139.0,125.0,0.0,125.0,37.04,111.11,83.33,0.0,0.0,245.0,111.11,333.33,0.0,0.0,0.0,333.33,71.43,61.56,103.6,58.82,41.67,0.0,500.0,101.82,0.0,0.0,58.82,500.0,1000.0,71.71,45.45,250.0,138.67,72.29,0.0,0.0,200.0,0.0,0.0,333.33,0.0,0.0,0.0,111.11,0.0,166.67,1000.0,0.0,166.67,333.33,100.0,500.0,0.0,200.0,0.0,0.0,83.33,66.67,59.06,250.0,1000.0,76.92,76.92,62.5,90.91,166.67,333.33,66.67,250.0,142.86,66.67,31.25,52.63,142.86,58.82,1000.0,166.67,100.0,0.0,111.11,333.33,0.0,250.0,0.0,200.0,52.63,500.0,1000.0,41.67,125.0,30.3,142.86,26.32,0.0,100.0,0.0,111.11,41.33,158.86,200.0,1000.0,83.33,76.92,111.11,37.04,500.0,200.0,100.0,0.0,166.67,200.0,142.86,250.0,125.0,111.11,125.0,200.0,0.0,223.2,0.0,52.63,40.16
252,1000.0,100.0,58.82,38.46,27.03,41.67,45.45,66.67,333.33,58.82,333.33,111.11,842.0,333.33,333.33,250.0,166.67,284.89,83.33,41.67,100.0,142.86,0.0,125.0,148.0,47.62,125.0,124.5,0.0,66.67,29.41,125.5,200.0,1000.0,50.0,100.0,111.2,166.67,333.33,111.11,379.2,80.0,90.91,250.0,135.5,166.67,111.11,333.33,100.0,120.89,83.33,58.35,166.67,90.91,125.0,52.63,66.67,0.0,111.11,35.71,0.0,334.67,125.0,50.0,76.92,1004.0,47.62,200.0,62.5,250.0,250.0,100.4,500.0,58.82,111.11,55.56,1000.0,125.0,200.0,90.91,58.82,200.0,333.33,0.0,166.67,111.11,500.0,0.0,0.0,166.67,500.0,200.0,142.86,333.33,1000.0,0.0,250.0,500.0,71.43,0.0,0.0,0.0,100.0,333.33,0.0,142.86,111.11,250.0,0.0,333.33,125.0,52.63,83.33,71.43,500.0,111.11,45.45,1000.0,166.67,500.0,43.48,200.0,79.71,61.62,250.0,125.0,172.44,1000.0,606.67,1000.0,45.45,333.33,0.0,200.0,0.0,83.33,142.86,249.0,186.0,0.0
253,142.86,90.91,76.92,90.91,0.0,66.67,45.45,250.0,90.91,333.33,500.0,0.0,52.63,45.45,43.48,200.0,98.55,333.33,333.33,0.0,71.43,200.0,278.0,90.91,369.33,200.0,100.0,500.0,200.8,90.91,71.43,47.62,90.91,0.0,62.5,166.67,88.8,71.43,250.0,62.5,0.0,200.8,76.92,90.91,221.6,71.43,166.67,0.0,0.0,333.33,111.11,43.48,250.0,0.0,167.33,0.0,166.67,66.67,125.0,250.0,71.43,90.91,142.86,43.48,45.45,50.0,1000.0,200.0,0.0,1000.0,125.0,333.33,0.0,62.5,333.33,500.0,0.0,0.0,52.63,0.0,200.0,1000.0,333.33,166.67,71.43,0.0,41.67,142.86,166.67,125.0,200.0,167.33,0.0,111.11,142.86,333.33,83.33,500.0,1000.0,200.0,500.0,0.0,200.0,1000.0,90.91,333.33,333.33,500.0,0.0,0.0,111.11,250.0,166.67,0.0,500.0,142.86,333.33,111.11,72.6,55.56,1000.0,0.0,142.86,0.0,0.0,333.33,149.33,336.0,58.82,71.71,55.56,0.0,62.5,142.86,125.0,159.43,125.0,83.67,250.0,125.0
254,0.0,1000.0,0.0,111.11,142.86,200.0,200.8,66.67,0.0,142.86,142.86,333.33,111.11,58.82,71.43,0.0,125.0,90.91,0.0,158.86,500.0,0.0,76.92,250.0,111.11,134.1,125.0,100.4,250.0,58.82,71.43,0.0,250.0,0.0,200.0,250.0,40.0,166.67,200.0,200.0,52.24,250.0,90.91,180.0,83.33,250.0,250.0,35.71,1000.0,250.0,43.48,0.0,333.33,125.0,0.0,500.0,1000.0,50.0,142.86,111.11,200.0,200.0,76.92,333.33,76.92,250.0,111.11,166.67,333.33,250.0,0.0,125.0,200.0,333.33,62.5,1000.0,125.0,66.67,333.33,83.33,1000.0,1000.0,0.0,90.91,142.86,200.0,500.0,100.0,62.5,200.0,83.33,90.91,40.0,333.33,250.0,71.71,166.67,38.46,76.92,71.43,333.33,142.86,500.0,200.0,66.67,0.0,200.0,111.11,250.0,333.33,0.0,166.67,334.67,333.33,125.0,1000.0,200.0,101.2,250.0,90.91,76.92,500.0,125.0,333.33,71.43,0.0,250.0,250.0,100.0,66.67,125.0,52.63,228.89,123.56,171.33,166.67,41.67,200.0,250.0,176.67
255,500.0,200.0,1000.0,0.0,111.11,500.0,333.33,0.0,250.0,142.86,200.0,35.71,333.33,1000.0,500.0,500.0,250.0,200.0,142.86,125.0,500.0,166.67,1000.0,76.92,166.67,502.0,62.5,0.0,0.0,0.0,91.0,1000.0,333.33,111.11,200.0,142.86,0.0,125.0,50.0,333.33,333.33,66.67,333.33,98.0,0.0,59.06,1000.0,1000.0,142.86,111.11,0.0,250.0,0.0,250.0,76.92,200.0,0.0,0.0,0.0,0.0,500.0,1000.0,500.0,0.0,111.11,90.91,0.0,0.0,0.0,71.43,71.43,83.33,500.0,71.43,250.0,83.33,125.0,125.0,83.33,250.0,91.27,58.82,333.33,58.82,500.0,71.43,166.67,166.67,500.0,83.33,1000.0,0.0,0.0,111.11,500.0,125.0,55.56,500.0,200.0,58.82,500.0,76.92,166.67,90.91,166.67,32.26,34.48,142.86,90.91,55.56,100.0,200.0,83.33,201.6,0.0,1000.0,62.5,250.0,333.33,1000.0,112.0,43.48,71.43,250.0,0.0,83.33,1000.0,250.0,90.91,111.11,90.91,500.0,45.45,125.5,200.0,333.33,1000.0,110.8,41.67,188.0
256,250.0,250.0,500.0,200.0,125.0,1000.0,333.33,1000.0,200.0,166.67,333.33,50.0,0.0,37.04,389.0,532.0,1000.0,66.67,92.0,142.86,1000.0,0.0,250.0,1000.0,71.43,100.0,25.64,83.33,500.0,38.46,100.89,500.0,108.4,518.0,200.0,168.67,125.0,111.11,0.0,0.0,1000.0,142.86,0.0,56.89,142.86,199.2,321.33,166.67,126.67,66.67,125.0,200.0,58.82,250.0,250.0,125.0,0.0,250.0,83.33,71.43,250.0,166.67,100.0,200.0,0.0,500.0,166.67,333.33,1000.0,100.0,166.67,0.0,0.0,0.0,83.33,142.86,83.33,100.0,334.67,0.0,125.0,142.86,500.0,125.0,1000.0,125.0,0.0,500.0,500.0,1000.0,0.0,0.0,125.0,200.0,166.67,0.0,500.0,0.0,0.0,200.0,0.0,0.0,1000.0,100.0,0.0,166.67,0.0,250.0,1000.0,250.0,250.0,356.0,0.0,500.0,83.33,1004.0,500.0,111.11,50.0,99.2,500.0,200.0,0.0,58.82,125.0,100.0,0.0,66.67,1000.0,500.0,240.0,111.11,0.0,166.67,76.92,43.48,90.91,68.31,0.0,100.0
257,200.0,111.11,62.5,500.0,52.63,166.67,166.67,100.0,66.67,166.67,90.91,125.0,125.0,500.0,19.3,44.57,55.56,0.0,0.0,250.0,76.92,200.0,1004.0,90.91,0.0,90.91,200.0,0.0,333.33,142.86,83.33,1000.0,250.0,222.4,142.86,0.0,250.0,35.71,181.33,120.89,333.33,0.0,62.5,93.2,111.11,200.0,83.33,200.0,95.56,58.82,100.0,86.67,120.0,166.67,62.5,200.0,50.0,58.82,142.86,76.92,111.11,76.92,111.11,500.0,47.62,142.86,125.0,100.0,83.33,0.0,111.11,200.0,90.91,0.0,334.67,200.0,250.0,500.0,249.0,0.0,0.0,142.86,100.0,200.0,71.43,500.0,333.33,500.0,76.92,200.0,1000.0,66.67,333.33,40.0,41.67,71.43,166.67,71.43,142.86,55.56,0.0,62.5,62.5,0.0,90.91,166.67,83.33,166.67,333.33,500.0,250.0,83.33,125.0,166.67,223.2,166.67,142.86,110.0,1000.0,200.0,500.0,38.46,142.86,333.33,389.0,125.0,111.11,390.4,1000.0,98.57,34.48,84.67,200.0,62.5,166.67,500.0,500.0,167.33,100.0,166.67
258,125.0,0.0,55.56,0.0,0.0,0.0,0.0,0.0,100.0,91.27,90.91,1000.0,83.33,55.56,142.86,333.33,41.67,66.93,125.5,55.56,83.33,111.11,37.04,333.33,0.0,100.0,71.43,1000.0,287.5,65.2,111.11,250.0,500.0,111.0,1000.0,90.91,0.0,0.0,182.4,720.0,111.11,47.62,0.0,76.92,55.56,83.33,125.0,166.67,1012.0,0.0,142.86,43.75,117.78,0.0,0.0,0.0,166.67,71.43,1000.0,0.0,500.0,500.0,0.0,0.0,76.92,71.43,0.0,0.0,142.86,1000.0,111.11,0.0,0.0,62.5,333.33,500.0,34.48,58.82,71.71,66.67,0.0,76.92,100.4,1000.0,100.0,1000.0,71.43,250.0,71.43,0.0,125.0,0.0,62.5,1000.0,90.91,111.11,333.33,0.0,35.71,200.0,83.33,1000.0,111.11,125.0,125.0,58.82,0.0,200.8,43.48,333.33,76.92,100.0,142.86,250.0,83.33,52.63,83.33,166.67,125.0,52.63,100.0,0.0,0.0,0.0,55.5,138.0,100.0,125.0,111.11,250.0,125.0,326.0,125.0,333.33,0.0,83.33,33.33,100.0,66.67,71.43
259,0.0,125.0,0.0,55.56,111.11,43.48,100.0,55.56,0.0,142.86,83.33,0.0,71.43,0.0,500.0,83.33,0.0,55.56,125.0,125.5,200.0,0.0,100.0,142.86,333.33,0.0,100.0,210.4,55.56,20.47,166.67,250.0,52.63,0.0,125.0,125.0,33.33,1000.0,200.0,58.82,500.0,111.11,90.91,52.63,0.0,66.67,1000.0,0.0,200.0,41.67,100.0,0.0,78.18,71.43,250.0,50.0,250.0,1000.0,142.86,71.43,0.0,0.0,62.5,31.25,0.0,1000.0,71.43,62.5,41.67,52.63,500.0,71.43,142.86,0.0,66.67,125.0,200.0,71.43,0.0,100.0,58.82,250.0,90.91,125.0,0.0,333.33,0.0,250.0,500.0,142.86,250.0,52.63,250.0,71.43,66.67,1000.0,62.5,125.0,100.0,250.0,333.33,250.0,500.0,333.33,76.92,1000.0,250.0,333.33,200.0,333.33,0.0,0.0,76.92,66.67,77.23,111.11,100.0,333.33,250.0,250.0,0.0,109.6,50.0,83.33,166.67,89.6,0.0,200.0,333.33,71.71,250.0,0.0,333.33,142.86,250.0,90.91,250.0,125.0,76.92,200.0
260,66.67,1000.0,76.92,90.91,142.86,142.86,0.0,0.0,125.0,0.0,250.0,297.33,142.86,40.0,218.0,178.0,111.11,111.11,72.0,0.0,200.0,1000.0,250.0,0.0,37.04,111.11,250.0,66.75,0.0,1000.0,0.0,166.67,250.0,76.92,500.0,0.0,66.67,250.0,333.33,166.67,43.48,62.5,111.11,125.0,50.0,0.0,142.86,83.33,333.33,200.0,500.0,500.0,0.0,500.0,193.45,200.0,0.0,250.0,1000.0,1000.0,55.56,66.67,0.0,0.0,100.0,76.92,0.0,250.0,0.0,0.0,166.67,333.33,1000.0,142.86,0.0,0.0,58.82,166.67,250.0,1000.0,166.67,125.0,90.91,250.0,100.0,142.86,100.0,76.92,200.0,125.0,125.0,90.91,250.0,35.71,111.11,66.67,38.46,66.67,62.75,34.48,52.63,125.0,333.33,111.11,55.56,52.63,142.86,71.43,250.0,166.67,200.0,333.33,55.56,76.92,142.86,41.67,58.82,200.0,125.5,200.0,250.0,100.0,66.67,55.56,55.56,71.43,1000.0,1000.0,0.0,111.11,0.0,90.91,76.92,40.0,55.56,43.48,200.0,250.0,166.67,50.0
261,0.0,100.0,250.0,200.0,111.11,125.0,45.45,166.67,0.0,500.0,698.0,76.92,77.5,40.0,1196.0,598.0,166.67,0.0,0.0,76.92,0.0,142.86,166.67,0.0,55.56,83.33,0.0,76.92,0.0,200.0,142.86,166.67,0.0,100.0,83.33,0.0,100.0,58.82,45.45,50.0,166.67,0.0,200.0,1000.0,250.0,55.56,337.33,142.86,76.92,100.0,83.33,500.0,0.0,62.5,82.86,500.0,90.91,0.0,90.91,0.0,0.0,0.0,250.0,41.67,500.0,0.0,83.33,125.0,166.67,500.0,0.0,45.45,500.0,100.4,20.41,40.0,55.56,71.43,62.5,45.45,333.33,90.91,111.11,90.91,500.0,142.86,71.43,40.0,200.0,52.63,333.33,111.11,0.0,83.33,166.67,1000.0,166.67,142.86,500.0,47.62,333.33,41.67,45.45,76.92,58.82,200.0,200.0,47.62,71.43,66.67,333.33,125.0,43.48,76.92,110.67,250.0,166.67,0.0,250.0,250.0,500.0,90.91,500.0,90.91,654.0,90.91,200.0,62.75,0.0,449.6,200.0,200.0,500.0,66.67,45.45,0.0,1556.0,45.45,111.11,1000.0
262,0.0,66.67,142.86,200.0,76.92,200.0,111.11,66.67,0.0,76.92,47.62,0.0,40.0,1000.0,111.56,125.0,334.67,76.92,62.5,250.0,0.0,500.0,1000.0,59.33,333.33,0.0,250.0,142.86,55.56,200.0,200.0,83.33,0.0,166.67,0.0,0.0,0.0,250.0,90.91,71.43,35.71,21.28,125.0,45.45,166.67,0.0,123.5,142.86,100.0,0.0,329.71,111.11,47.62,200.0,0.0,43.48,58.82,0.0,62.5,166.67,38.46,1000.0,166.67,66.67,142.86,111.11,62.5,66.67,76.92,100.0,250.0,35.71,0.0,76.92,142.86,250.0,52.63,166.67,333.33,71.43,58.82,90.91,0.0,200.0,111.11,125.0,0.0,250.0,250.0,62.5,250.0,125.0,500.0,0.0,1000.0,500.0,100.0,66.67,166.67,166.67,111.11,0.0,0.0,100.0,333.33,52.63,111.11,500.0,55.56,71.43,125.0,71.43,333.33,1000.0,251.0,90.91,58.82,500.0,0.0,50.0,111.11,111.11,109.6,0.0,600.0,81.75,333.33,333.33,35.76,59.06,71.43,1000.0,50.0,0.0,333.33,142.86,34.15,52.63,778.0,125.0
263,71.43,32.26,90.91,33.33,77.23,1000.0,52.63,35.71,71.43,37.04,58.82,186.86,33.33,58.82,100.0,250.0,0.0,161.78,353.33,71.43,500.0,50.0,0.0,265.0,0.0,0.0,82.89,1000.0,250.0,111.11,1000.0,83.33,43.48,0.0,26.32,66.75,71.43,38.46,333.33,125.0,0.0,0.0,90.91,125.0,0.0,45.91,55.56,90.91,62.5,111.11,110.22,142.86,0.0,71.43,166.67,1000.0,47.62,111.11,41.67,111.11,83.33,71.43,142.86,111.11,58.82,71.43,45.45,66.67,71.43,200.0,111.11,200.0,142.86,250.0,43.48,38.46,58.82,166.67,142.86,83.33,142.86,100.0,76.92,71.43,1000.0,0.0,500.0,90.91,500.0,166.67,100.0,142.86,500.0,83.33,100.0,111.11,111.11,500.0,125.0,250.0,1000.0,1000.0,0.0,1000.0,55.56,0.0,500.0,0.0,0.0,111.11,142.86,76.92,0.0,500.0,250.0,250.0,62.5,200.0,333.33,166.67,166.67,402.67,43.48,149.5,43.48,0.0,45.45,0.0,250.0,110.67,0.0,500.0,155.5,333.33,200.0,310.4,111.11,1000.0,29.6,500.0
264,200.0,250.0,100.0,76.92,333.33,125.0,333.33,62.5,58.82,100.0,500.0,598.0,200.0,1188.0,66.67,250.0,333.33,55.56,530.0,1000.0,142.86,111.11,90.91,100.0,200.0,83.33,142.86,90.91,111.11,250.0,100.0,40.0,500.0,62.5,352.0,40.0,0.0,200.0,45.45,50.0,115.29,103.67,83.33,90.91,184.47,57.87,71.71,100.0,100.4,89.33,333.33,76.92,1000.0,166.67,43.48,0.0,142.86,76.92,500.0,1000.0,250.0,125.0,250.0,200.0,90.91,76.92,100.0,250.0,200.0,111.11,142.86,200.0,62.5,166.67,142.86,250.0,333.33,125.0,47.62,0.0,58.82,333.33,66.67,250.0,142.86,250.0,1000.0,1000.0,71.43,111.11,333.33,200.0,76.92,30.3,500.0,37.04,0.0,500.0,250.0,0.0,500.0,40.0,1000.0,83.33,333.33,166.67,83.33,43.48,333.33,0.0,0.0,500.0,100.0,0.0,27.03,58.82,66.67,91.27,125.0,200.0,0.0,0.0,83.33,402.0,40.0,41.67,125.0,100.0,76.92,125.5,166.67,77.23,0.0,517.33,141.09,55.56,142.86,111.11,76.92,0.0
265,0.0,47.62,250.0,500.0,142.86,250.0,66.67,333.33,111.11,0.0,0.0,71.43,181.5,111.11,125.0,111.11,42.72,45.45,31.25,250.0,111.11,0.0,177.33,0.0,81.85,50.0,1000.0,251.0,111.11,37.04,0.0,250.0,200.0,125.0,100.0,333.33,414.67,250.0,90.91,100.0,10.0,42.0,200.0,0.0,71.43,0.0,50.0,45.45,166.0,55.58,0.0,200.0,90.91,0.0,250.0,200.0,200.0,76.92,250.0,333.33,200.0,62.5,66.67,125.0,90.91,1000.0,0.0,62.5,333.33,58.82,66.67,55.56,333.33,333.33,500.0,200.0,45.45,90.91,71.43,100.0,500.0,100.0,250.0,166.67,200.0,90.91,0.0,166.67,500.0,500.0,333.33,71.43,76.92,142.86,111.11,250.0,200.0,250.0,52.63,333.33,125.0,76.92,66.67,250.0,71.71,111.11,200.0,62.5,1000.0,62.5,90.91,138.55,38.46,33.33,125.0,114.8,163.5,250.0,142.86,241.71,465.33,250.0,66.67,111.11,83.33,0.0,216.0,32.26,1324.0,90.91,166.67,498.0,66.67,64.0,0.0,1000.0,68.84,261.0,200.0,66.67
266,100.0,0.0,76.92,0.0,500.0,500.0,52.63,100.0,200.0,500.0,0.0,0.0,0.0,66.67,333.33,0.0,103.56,1000.0,0.0,35.6,200.0,0.0,212.0,166.67,118.22,76.0,0.0,50.0,0.0,200.0,52.84,500.0,0.0,333.33,1000.0,0.0,33.33,0.0,41.67,0.0,63.5,1000.0,58.82,66.67,0.0,200.0,0.0,500.0,251.0,37.04,55.56,0.0,250.0,500.0,29.41,76.92,100.0,0.0,250.0,142.86,111.11,0.0,50.0,200.0,1000.0,111.11,62.5,333.33,166.67,76.92,333.33,0.0,333.33,166.67,0.0,1000.0,500.0,333.33,333.33,200.0,1000.0,66.67,250.0,0.0,500.0,125.0,142.86,90.91,0.0,0.0,250.0,250.0,0.0,0.0,250.0,250.0,100.0,83.33,250.0,166.67,100.0,125.0,167.33,100.0,90.91,100.0,111.11,100.0,90.91,0.0,125.0,90.91,100.0,100.0,0.0,1352.0,1200.0,333.33,142.86,30.8,35.53,111.11,1208.0,76.92,250.0,66.67,131.43,1072.0,38.46,500.0,500.0,166.67,90.91,47.62,83.33,66.67,596.0,79.67,261.6,62.5
267,100.0,111.11,0.0,125.0,200.0,83.33,1000.0,71.43,52.63,111.11,76.92,166.67,58.82,500.0,0.0,500.0,200.0,500.0,0.0,96.36,1000.0,0.0,71.43,166.67,62.5,55.56,0.0,166.67,1000.0,333.33,58.82,0.0,52.63,0.0,0.0,90.91,0.0,166.67,142.86,0.0,55.56,500.0,200.0,72.67,250.0,333.33,32.26,0.0,1000.0,0.0,100.0,35.71,500.0,166.67,0.0,142.86,90.91,250.0,38.46,333.33,0.0,62.5,250.0,111.11,52.63,142.86,0.0,200.0,1000.0,200.0,250.0,142.86,166.67,83.33,142.86,0.0,333.33,62.5,111.11,333.33,142.86,500.0,58.82,30.3,90.91,500.0,90.91,71.43,111.11,76.92,43.48,71.43,125.0,90.91,125.0,55.56,111.11,250.0,66.67,125.0,71.43,125.0,142.86,90.91,66.67,90.91,83.33,200.0,100.0,500.0,500.0,111.11,0.0,250.0,166.67,47.62,34.78,111.11,434.67,333.33,0.0,111.11,1196.0,500.0,0.0,502.0,0.0,502.0,125.0,0.0,200.0,1528.0,2652.0,166.67,66.67,500.0,45.64,166.67,1196.0,62.5
268,250.0,50.0,71.43,0.0,200.0,125.0,1000.0,90.91,142.86,62.5,90.91,62.5,0.0,250.0,66.67,58.82,0.0,58.82,18.87,43.48,166.67,44.86,52.84,142.86,500.0,200.0,23.81,142.86,50.0,71.71,62.5,500.0,118.89,83.33,50.0,166.67,125.0,51.41,47.62,0.0,250.0,50.0,333.33,76.89,45.45,250.0,536.0,111.11,125.0,142.86,91.27,738.0,50.0,111.11,142.86,500.0,111.11,500.0,66.67,125.0,200.0,83.67,200.0,58.82,166.67,90.91,333.33,166.67,333.33,83.33,0.0,100.0,76.92,333.33,200.0,1000.0,58.82,200.0,66.67,41.67,250.0,32.26,333.33,500.0,333.33,90.91,76.92,251.0,200.0,50.2,250.0,83.33,125.0,50.0,52.63,142.86,111.11,166.67,83.33,166.67,100.0,500.0,142.86,125.0,100.0,142.86,125.5,125.0,76.92,250.0,77.23,62.5,214.86,83.33,62.5,0.0,71.43,43.48,299.0,166.67,100.0,55.56,45.64,0.0,0.0,0.0,0.0,0.0,200.0,142.86,142.86,142.86,62.5,43.48,250.0,200.0,111.11,90.91,58.82,76.92
269,83.33,37.19,250.0,125.0,76.92,55.56,40.0,76.92,90.91,83.33,83.33,250.0,142.86,62.5,66.67,76.92,200.0,0.0,71.43,0.0,1000.0,1052.0,500.0,62.5,1000.0,0.0,0.0,0.0,47.62,164.22,62.5,100.0,125.0,90.91,166.67,166.67,111.11,500.0,40.0,47.1,0.0,71.43,125.0,38.46,76.92,333.33,53.0,95.27,191.33,38.46,110.67,71.43,200.0,59.06,0.0,200.0,66.67,500.0,83.33,52.63,52.63,71.43,77.23,250.0,125.0,250.0,76.92,45.45,58.82,142.86,111.11,100.0,142.86,66.67,43.48,47.62,200.0,250.0,250.0,250.0,142.86,0.0,166.67,55.56,90.91,71.43,250.0,71.43,0.0,71.43,142.86,45.45,71.43,142.86,83.33,83.33,166.67,200.0,166.67,125.0,38.46,111.11,125.0,142.86,50.0,125.0,47.62,45.45,166.67,1000.0,333.33,1054.0,0.0,302.0,52.63,71.43,111.11,250.0,30.3,659.0,217.33,0.0,124.5,90.91,50.0,0.0,234.18,500.0,166.67,35.71,119.71,35.71,125.0,250.0,353.33,34.48,111.11,108.62,250.0,366.67
