kbactive,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
327,115072.0,113220.0,114388.0,114424.0,114276.0,114624.0,114120.0,113576.0,115096.0,114656.0,114140.0,115008.0,115408.0,114748.0,114812.0,115004.0,114900.0,114324.0,114988.0,114556.0,115008.0,114516.0,114832.0,114560.0,114732.0,115872.0,114216.0,114692.0,115180.0,114424.0,114864.0,114996.0,114252.0,116332.0,114932.0,114988.0,115248.0,113236.0,114552.0,114684.0,114720.0,113432.0,115040.0,123264.0,112664.0,115296.0,113808.0,114720.0,127056.0,110364.0,112776.0,116300.0,114456.0,114120.0,114532.0,112928.0,113996.0,114300.0,114884.0,114032.0,114492.0,114664.0,115104.0,113848.0,114864.0,113976.0,114356.0,114788.0,114176.0,115132.0,114096.0,114736.0,113336.0,114936.0,114336.0,112236.0,114524.0,114636.0,114692.0,115300.0,114368.0,114636.0,112276.0,115096.0,113252.0,112424.0,114336.0,115228.0,114712.0,125124.0,114756.0,113196.0,114132.0,115268.0,114764.0,114480.0,114164.0,115236.0,113192.0,115316.0,115040.0,115592.0,112728.0,115364.0,115220.0,114756.0,114412.0,115172.0,115000.0,115788.0,114664.0,113964.0,114252.0,114492.0,112588.0,114796.0,114620.0,114508.0,108888.0,114460.0,126448.0,108764.0,114644.0,114460.0,114648.0,114484.0,114420.0,114852.0,115520.0,113156.0,113976.0,114452.0,115232.0,114256.0,114380.0,114224.0,114600.0,114248.0,114552.0,115548.0
328,115080.0,113228.0,114404.0,114424.0,114288.0,114632.0,114136.0,113592.0,115096.0,114664.0,114164.0,115008.0,114604.0,114760.0,114840.0,115020.0,114908.0,114336.0,114988.0,114572.0,115008.0,114516.0,114840.0,114592.0,114748.0,114604.0,114224.0,114712.0,115188.0,114424.0,114892.0,114996.0,114252.0,115140.0,114948.0,114988.0,115260.0,113256.0,122908.0,114692.0,114720.0,113440.0,115052.0,114232.0,112672.0,115304.0,113824.0,114732.0,115224.0,110380.0,112796.0,127412.0,114468.0,114128.0,120912.0,112944.0,114008.0,114308.0,114892.0,114044.0,114508.0,114672.0,115112.0,113856.0,114872.0,113984.0,114364.0,114788.0,114184.0,115148.0,114096.0,114736.0,113344.0,114944.0,114344.0,112248.0,114536.0,115916.0,115932.0,116632.0,115608.0,115908.0,113468.0,116320.0,114548.0,113636.0,115552.0,116432.0,116100.0,113280.0,128140.0,123836.0,123652.0,128744.0,126100.0,115704.0,125956.0,127168.0,112016.0,127116.0,126844.0,128468.0,126140.0,127216.0,127020.0,125768.0,126280.0,116216.0,126788.0,117000.0,127272.0,113976.0,114252.0,114504.0,113904.0,114812.0,114620.0,114508.0,108900.0,114472.0,114664.0,108764.0,114652.0,114460.0,114648.0,114484.0,114428.0,114852.0,115520.0,113176.0,113992.0,114444.0,115248.0,114240.0,114604.0,114236.0,114600.0,114268.0,114552.0,115556.0
329,115088.0,114556.0,115844.0,115640.0,126088.0,115596.0,114136.0,114656.0,116652.0,115936.0,114200.0,115024.0,114604.0,114772.0,114852.0,115028.0,114916.0,114336.0,115012.0,114580.0,115836.0,114540.0,114856.0,114592.0,114756.0,114604.0,114240.0,114712.0,115200.0,126304.0,114916.0,115076.0,114272.0,115148.0,114956.0,115008.0,115268.0,113264.0,114596.0,114700.0,114740.0,113440.0,116480.0,114232.0,112672.0,115316.0,123324.0,114740.0,115232.0,110388.0,112796.0,115548.0,114468.0,115344.0,114552.0,114400.0,115212.0,115484.0,116108.0,114060.0,115680.0,115968.0,116372.0,115064.0,116132.0,115172.0,115584.0,114808.0,115388.0,116352.0,115368.0,116196.0,114536.0,114944.0,115620.0,113512.0,115744.0,114676.0,114724.0,115332.0,114404.0,114672.0,112304.0,115128.0,113280.0,112448.0,114360.0,115252.0,114756.0,113300.0,114780.0,113224.0,114156.0,115296.0,114804.0,114528.0,114196.0,115264.0,112040.0,115344.0,115080.0,115628.0,112752.0,115392.0,115248.0,114808.0,114436.0,115208.0,115048.0,115824.0,114688.0,113976.0,114268.0,114516.0,112624.0,114812.0,114648.0,114508.0,108900.0,114472.0,114676.0,108784.0,114652.0,114484.0,114668.0,114492.0,114436.0,114876.0,115548.0,113176.0,113992.0,114480.0,115260.0,114252.0,115200.0,114244.0,114624.0,114268.0,114564.0,115556.0
330,116352.0,113252.0,114432.0,114460.0,114320.0,114668.0,114160.0,113620.0,115112.0,114676.0,114184.0,115024.0,114624.0,114780.0,114852.0,115040.0,114924.0,114348.0,115024.0,114588.0,115044.0,114548.0,114864.0,114604.0,114764.0,114620.0,114240.0,114736.0,115212.0,115716.0,114920.0,115036.0,114272.0,115160.0,114976.0,115016.0,115280.0,113272.0,114584.0,114700.0,114756.0,113448.0,115080.0,114256.0,112692.0,115316.0,113832.0,114756.0,115240.0,110396.0,112820.0,115556.0,115280.0,114140.0,114552.0,112968.0,114028.0,114332.0,114916.0,114068.0,114540.0,114708.0,115140.0,113884.0,114900.0,114024.0,114392.0,114808.0,114216.0,115176.0,114132.0,114772.0,113388.0,116508.0,114360.0,112276.0,114560.0,114684.0,114732.0,115332.0,114404.0,114672.0,112312.0,115136.0,113284.0,112456.0,114360.0,115252.0,114752.0,113300.0,114780.0,113224.0,114156.0,115304.0,114808.0,114520.0,114204.0,115272.0,112048.0,115352.0,115088.0,115636.0,112760.0,115400.0,115256.0,114792.0,114444.0,115208.0,115032.0,115820.0,114696.0,113992.0,114276.0,114524.0,112640.0,114836.0,114656.0,114524.0,108920.0,114488.0,114688.0,108792.0,114668.0,114492.0,114680.0,114492.0,115240.0,114876.0,115548.0,113192.0,114008.0,114480.0,115276.0,114260.0,114420.0,114252.0,114624.0,114284.0,114572.0,115580.0
331,115120.0,113260.0,114436.0,114460.0,114320.0,114676.0,114168.0,113620.0,115136.0,114704.0,114192.0,115044.0,114632.0,114792.0,114872.0,115040.0,116136.0,115092.0,115052.0,114604.0,115052.0,114548.0,114864.0,114604.0,114776.0,114620.0,114264.0,115996.0,119400.0,114468.0,114932.0,115044.0,114288.0,115160.0,114972.0,115016.0,115288.0,113272.0,114592.0,114716.0,114764.0,113476.0,115080.0,114256.0,112692.0,116540.0,113852.0,116140.0,115248.0,110428.0,112832.0,115564.0,126368.0,114164.0,114572.0,112976.0,114040.0,114340.0,114916.0,114076.0,114544.0,114708.0,115148.0,113892.0,114900.0,114028.0,114400.0,114828.0,114224.0,115184.0,114132.0,114780.0,113380.0,114976.0,114376.0,112284.0,114560.0,114692.0,114740.0,115340.0,114420.0,114688.0,112320.0,115136.0,113292.0,112464.0,114376.0,115268.0,114752.0,113316.0,114796.0,113232.0,114172.0,115312.0,114816.0,114528.0,114212.0,115280.0,112056.0,115360.0,115096.0,115644.0,112768.0,115408.0,115264.0,114800.0,114444.0,115220.0,115040.0,115828.0,114704.0,113992.0,114276.0,114536.0,112652.0,114848.0,114656.0,114524.0,108928.0,114488.0,114696.0,108800.0,114668.0,114504.0,114692.0,114508.0,114452.0,114896.0,115564.0,113192.0,114016.0,114504.0,115276.0,114268.0,114420.0,126104.0,114640.0,114300.0,114588.0,115580.0
332,115128.0,113268.0,114448.0,114476.0,114328.0,114684.0,114168.0,113636.0,115140.0,114704.0,114192.0,115044.0,114640.0,114816.0,114876.0,115064.0,114940.0,114376.0,115048.0,114616.0,115052.0,114564.0,114880.0,114620.0,114784.0,114632.0,114264.0,114752.0,115228.0,114476.0,114940.0,115052.0,114288.0,115172.0,114972.0,115040.0,115296.0,114548.0,114600.0,114716.0,114772.0,113476.0,115092.0,114276.0,112712.0,115344.0,113864.0,114768.0,115260.0,110428.0,112856.0,115572.0,114508.0,114164.0,114580.0,112984.0,114040.0,114340.0,114932.0,114084.0,114556.0,114716.0,115148.0,113892.0,114916.0,114028.0,114408.0,114836.0,114224.0,115192.0,114144.0,114780.0,113388.0,114984.0,114384.0,112292.0,114576.0,114700.0,114748.0,115356.0,114420.0,114688.0,112320.0,115156.0,113304.0,112472.0,114376.0,115268.0,114768.0,113324.0,114796.0,113248.0,114180.0,115320.0,114816.0,114544.0,114220.0,115288.0,112056.0,115368.0,115104.0,115644.0,112776.0,115416.0,115272.0,114808.0,114452.0,115228.0,115048.0,115836.0,114712.0,114008.0,114296.0,114560.0,112652.0,114848.0,114676.0,114540.0,109664.0,114508.0,114704.0,108800.0,114688.0,114516.0,114692.0,114516.0,114460.0,114896.0,115564.0,113208.0,114016.0,114516.0,115284.0,114276.0,114440.0,114272.0,115900.0,114300.0,114588.0,115608.0
333,115136.0,113276.0,114448.0,114484.0,114336.0,114692.0,114176.0,113636.0,115156.0,114720.0,114208.0,123488.0,114648.0,114828.0,114884.0,115076.0,114948.0,114384.0,115056.0,114624.0,115064.0,115760.0,114888.0,114632.0,114792.0,114644.0,114284.0,114760.0,115248.0,114484.0,114940.0,115060.0,114304.0,115180.0,114980.0,115068.0,115304.0,113288.0,114608.0,114736.0,114780.0,113480.0,115100.0,114284.0,114000.0,115352.0,113864.0,114784.0,115268.0,110424.0,112852.0,115572.0,114512.0,114180.0,114604.0,112984.0,114056.0,114356.0,114932.0,114092.0,114556.0,114724.0,115164.0,113908.0,114916.0,114040.0,114408.0,114844.0,114244.0,115192.0,114156.0,114796.0,113388.0,114992.0,114392.0,112300.0,114580.0,114708.0,114756.0,115356.0,114428.0,114704.0,112336.0,115156.0,113304.0,112480.0,114392.0,115284.0,114776.0,113332.0,114816.0,113248.0,114188.0,115332.0,114824.0,114544.0,114220.0,115296.0,112072.0,115376.0,115112.0,115660.0,112776.0,115424.0,115280.0,114816.0,114468.0,115236.0,115056.0,115844.0,114712.0,114008.0,114308.0,114560.0,112668.0,114868.0,114688.0,114548.0,108952.0,114508.0,114712.0,108816.0,114696.0,114516.0,114708.0,114516.0,114460.0,114912.0,115580.0,113216.0,114016.0,114516.0,115296.0,114284.0,114440.0,114272.0,114660.0,114312.0,114604.0,115612.0
334,115144.0,113284.0,114460.0,114484.0,114344.0,114700.0,114188.0,113652.0,115156.0,114728.0,114216.0,115060.0,114656.0,114828.0,114892.0,115084.0,114956.0,114396.0,115056.0,114632.0,115064.0,114580.0,114896.0,114640.0,114800.0,114664.0,114292.0,114780.0,115260.0,114496.0,114960.0,115068.0,114312.0,115188.0,114988.0,115056.0,115316.0,113308.0,114616.0,114772.0,114788.0,113488.0,115112.0,114292.0,112732.0,115352.0,113880.0,114792.0,115276.0,110432.0,112864.0,115612.0,114512.0,114188.0,114604.0,113000.0,114064.0,114356.0,114948.0,114100.0,114568.0,114732.0,115172.0,113916.0,114932.0,114052.0,114424.0,114844.0,114244.0,115208.0,114156.0,114796.0,113404.0,115000.0,114392.0,112308.0,114592.0,114716.0,114764.0,115364.0,114436.0,114704.0,112336.0,115172.0,113316.0,112484.0,114400.0,115292.0,114784.0,114060.0,114816.0,113260.0,114188.0,115340.0,114824.0,114552.0,114236.0,115304.0,112072.0,115384.0,115112.0,115668.0,112792.0,115432.0,115292.0,114824.0,114476.0,115236.0,115064.0,115844.0,114728.0,114052.0,114308.0,114568.0,112680.0,114868.0,114688.0,114556.0,108952.0,114524.0,114720.0,108824.0,114708.0,114532.0,114720.0,114532.0,114476.0,114912.0,115588.0,113216.0,114036.0,114560.0,115304.0,114292.0,114460.0,114288.0,114660.0,114312.0,114604.0,115624.0
335,115152.0,113292.0,114468.0,114500.0,114352.0,114708.0,114200.0,113660.0,115172.0,114736.0,114228.0,115084.0,114656.0,114840.0,114892.0,115084.0,114964.0,114396.0,115080.0,114644.0,115084.0,114588.0,114904.0,114664.0,114812.0,114696.0,114292.0,114792.0,115268.0,114496.0,114968.0,115076.0,114320.0,115196.0,114996.0,115068.0,115324.0,113316.0,114624.0,114756.0,114796.0,113496.0,115112.0,115468.0,112740.0,115368.0,113888.0,114800.0,115284.0,110440.0,112864.0,115608.0,114532.0,114196.0,115152.0,113000.0,114064.0,114372.0,114956.0,114108.0,114568.0,114732.0,115172.0,113924.0,114932.0,114060.0,114432.0,114860.0,114256.0,115208.0,114168.0,114808.0,113404.0,115000.0,114408.0,112316.0,114592.0,114736.0,114772.0,115400.0,114444.0,114724.0,112352.0,116384.0,114500.0,121260.0,119140.0,116112.0,115792.0,113352.0,115560.0,113276.0,114204.0,115348.0,114840.0,114560.0,114236.0,115312.0,112104.0,115384.0,115120.0,115676.0,112792.0,115440.0,115292.0,114832.0,114476.0,115252.0,115072.0,115856.0,114728.0,114048.0,114328.0,114576.0,112680.0,114888.0,114704.0,114556.0,108968.0,114540.0,114744.0,108844.0,114708.0,114532.0,114720.0,114540.0,114488.0,115724.0,115596.0,113236.0,114048.0,114544.0,115316.0,114300.0,114460.0,114288.0,114676.0,114328.0,114612.0,115624.0
336,115160.0,113300.0,114480.0,114500.0,114360.0,114732.0,114200.0,113688.0,115172.0,114736.0,114248.0,115084.0,114676.0,114860.0,114908.0,115100.0,114976.0,114408.0,115080.0,114656.0,115100.0,114596.0,114904.0,114660.0,114820.0,114680.0,114308.0,114804.0,115268.0,114516.0,114976.0,115076.0,114332.0,115212.0,115016.0,115080.0,115332.0,113328.0,115892.0,114776.0,114804.0,113508.0,115124.0,114312.0,112748.0,115368.0,113888.0,114800.0,115292.0,110448.0,112880.0,115608.0,114544.0,114204.0,118712.0,113016.0,114080.0,114380.0,114956.0,114128.0,114584.0,114768.0,115208.0,113944.0,114948.0,114060.0,114444.0,114860.0,114264.0,115244.0,114184.0,114820.0,113416.0,115016.0,114408.0,112340.0,114612.0,114732.0,114780.0,115400.0,114456.0,114724.0,112360.0,115192.0,113336.0,112508.0,114408.0,115300.0,114804.0,113364.0,114832.0,113276.0,114212.0,115372.0,114856.0,114572.0,114260.0,115320.0,112096.0,115428.0,115140.0,115684.0,112808.0,115448.0,115316.0,114856.0,114492.0,115252.0,115080.0,115864.0,114752.0,114048.0,114328.0,114584.0,112700.0,114888.0,114716.0,114580.0,108976.0,114540.0,114740.0,108844.0,114732.0,114548.0,114720.0,114552.0,114496.0,116200.0,115604.0,113236.0,114852.0,114552.0,115320.0,114308.0,114500.0,114308.0,114676.0,114336.0,114624.0,115648.0
337,115196.0,113308.0,114488.0,114520.0,114368.0,114724.0,114212.0,113676.0,115180.0,114756.0,114244.0,115104.0,114684.0,114860.0,115144.0,115112.0,114984.0,114416.0,115104.0,114672.0,115100.0,114596.0,114920.0,114660.0,114832.0,114680.0,115568.0,114804.0,115288.0,114528.0,114976.0,115096.0,114340.0,115220.0,116276.0,115092.0,115340.0,113328.0,114648.0,114776.0,114812.0,113516.0,115136.0,114316.0,112748.0,115388.0,115164.0,114816.0,115304.0,110460.0,112892.0,115624.0,114544.0,114212.0,114648.0,113016.0,114084.0,114392.0,114972.0,114128.0,114596.0,114756.0,115196.0,113944.0,114948.0,114076.0,114448.0,114872.0,114276.0,115232.0,114184.0,114828.0,113416.0,115016.0,114428.0,112336.0,114612.0,114744.0,114788.0,115388.0,114472.0,114744.0,112372.0,115192.0,113340.0,112516.0,114432.0,115320.0,114804.0,113372.0,114856.0,113296.0,114224.0,115372.0,114868.0,114576.0,114260.0,115332.0,112108.0,115416.0,115140.0,115684.0,112808.0,115456.0,115316.0,114848.0,114492.0,115272.0,115088.0,115864.0,114756.0,114056.0,114348.0,114596.0,112712.0,114904.0,114716.0,114580.0,108988.0,114556.0,114748.0,108852.0,114740.0,114556.0,114740.0,114552.0,114504.0,114956.0,115604.0,125140.0,115248.0,114552.0,115332.0,114316.0,114484.0,114316.0,114688.0,114336.0,114640.0,115648.0
338,115180.0,113316.0,114492.0,114532.0,114376.0,114736.0,114216.0,113688.0,115200.0,114756.0,114252.0,115104.0,114692.0,114876.0,115704.0,115112.0,114992.0,126296.0,116368.0,114680.0,115100.0,114616.0,114920.0,114680.0,114840.0,114696.0,114324.0,114816.0,115288.0,114528.0,114996.0,115108.0,114340.0,115228.0,115044.0,115100.0,115348.0,113344.0,114652.0,114792.0,114828.0,113516.0,115152.0,114316.0,112764.0,115388.0,113912.0,114816.0,115312.0,110472.0,112908.0,115632.0,114560.0,114212.0,114648.0,113036.0,114096.0,114392.0,114988.0,114140.0,114604.0,114768.0,115208.0,113944.0,114964.0,114076.0,114460.0,114880.0,114276.0,115240.0,114196.0,114836.0,113432.0,115032.0,114428.0,112348.0,114624.0,114752.0,114800.0,115408.0,114472.0,114752.0,112372.0,115212.0,113352.0,112528.0,114440.0,115320.0,114824.0,113380.0,114856.0,113308.0,114224.0,115384.0,114876.0,114596.0,114280.0,115340.0,112108.0,115416.0,115152.0,115704.0,112828.0,115468.0,115328.0,114860.0,114512.0,115272.0,115100.0,115880.0,114768.0,114076.0,114356.0,114604.0,112712.0,114904.0,114732.0,114596.0,108988.0,114568.0,114756.0,108852.0,114740.0,114568.0,114740.0,114568.0,114728.0,114956.0,115628.0,113272.0,114072.0,114572.0,115344.0,114328.0,114492.0,115360.0,114700.0,114360.0,114648.0,115664.0
339,115196.0,113328.0,114508.0,114532.0,114388.0,114744.0,114232.0,113688.0,115208.0,114776.0,114252.0,115120.0,114700.0,114876.0,114944.0,115336.0,115008.0,114440.0,115128.0,114692.0,115120.0,114624.0,116304.0,114692.0,114856.0,114696.0,114340.0,114828.0,115308.0,114548.0,114996.0,115116.0,114356.0,115236.0,115048.0,115112.0,115360.0,114492.0,114660.0,114792.0,114844.0,113524.0,115152.0,114336.0,112776.0,115388.0,113912.0,125204.0,115320.0,110472.0,112920.0,115640.0,114560.0,114232.0,114668.0,113036.0,114108.0,114412.0,114996.0,114148.0,114604.0,114768.0,115216.0,113944.0,114976.0,114096.0,114468.0,114892.0,114296.0,115240.0,114212.0,114844.0,113432.0,115040.0,114448.0,112348.0,114636.0,114760.0,114808.0,115408.0,114480.0,114752.0,112388.0,115212.0,113360.0,112536.0,114448.0,115336.0,114832.0,113388.0,114872.0,113316.0,114240.0,115392.0,114876.0,114604.0,114288.0,115348.0,112124.0,115432.0,115152.0,115704.0,112828.0,115468.0,115336.0,114868.0,114520.0,115288.0,115108.0,115896.0,114768.0,114088.0,114364.0,114624.0,112728.0,114936.0,114732.0,114596.0,109004.0,114568.0,114756.0,108864.0,114756.0,114568.0,116000.0,114568.0,115704.0,114972.0,116664.0,113272.0,114076.0,114572.0,115352.0,114336.0,114492.0,114336.0,126412.0,114360.0,114656.0,115692.0
340,115204.0,113336.0,114508.0,114548.0,114396.0,114752.0,114240.0,113704.0,115208.0,114784.0,114264.0,115904.0,114700.0,114892.0,114952.0,115140.0,115016.0,114440.0,115128.0,115232.0,115128.0,115912.0,114952.0,114692.0,114864.0,114716.0,114352.0,114848.0,115308.0,114556.0,115020.0,115116.0,114356.0,115248.0,115048.0,116232.0,116544.0,113352.0,114668.0,114804.0,114856.0,113540.0,115164.0,114344.0,112776.0,115404.0,113936.0,114848.0,115328.0,110484.0,112928.0,115640.0,114576.0,114232.0,114676.0,113056.0,114116.0,114420.0,115004.0,114148.0,114620.0,114780.0,115224.0,113964.0,114984.0,114104.0,114476.0,114900.0,114296.0,115260.0,114212.0,114852.0,113452.0,115052.0,114448.0,112360.0,114648.0,114768.0,114816.0,115416.0,114488.0,114768.0,112396.0,115228.0,113368.0,112544.0,114448.0,115336.0,114840.0,113396.0,114872.0,113324.0,114240.0,115400.0,114884.0,114604.0,114296.0,115348.0,112124.0,115440.0,115168.0,115720.0,112840.0,115484.0,115344.0,114876.0,114528.0,115288.0,115116.0,115904.0,114784.0,114096.0,114364.0,114624.0,112736.0,114932.0,114748.0,114612.0,109004.0,114580.0,114776.0,108872.0,114764.0,114584.0,126640.0,115596.0,114528.0,114972.0,127500.0,113272.0,114088.0,114588.0,115352.0,114344.0,114512.0,114344.0,114724.0,114368.0,114664.0,115680.0
341,115212.0,113344.0,114520.0,114556.0,114404.0,114760.0,114240.0,113704.0,115224.0,114792.0,114272.0,116304.0,115736.0,115116.0,114960.0,115152.0,115028.0,114440.0,115140.0,114716.0,115136.0,114644.0,114952.0,114712.0,114876.0,114724.0,114352.0,114860.0,115324.0,114556.0,115020.0,115132.0,115532.0,115248.0,115064.0,115124.0,115376.0,113364.0,114676.0,114844.0,114856.0,113548.0,115172.0,114344.0,112792.0,115416.0,113936.0,114856.0,115336.0,110484.0,112936.0,115668.0,114576.0,114248.0,114676.0,113056.0,114116.0,114420.0,115012.0,114164.0,114628.0,114788.0,115224.0,113976.0,114984.0,114112.0,114484.0,114908.0,114308.0,115268.0,114220.0,114860.0,113452.0,115052.0,114464.0,112368.0,114648.0,114776.0,114824.0,115432.0,114496.0,114776.0,112408.0,115236.0,113376.0,112552.0,114468.0,115352.0,114840.0,113396.0,114888.0,113332.0,114256.0,115408.0,114884.0,114612.0,114304.0,115364.0,112140.0,115448.0,115184.0,115728.0,112848.0,115484.0,115352.0,114884.0,114536.0,115304.0,115124.0,115912.0,114784.0,114104.0,114380.0,114632.0,112744.0,114932.0,114748.0,114612.0,109024.0,114580.0,114776.0,108880.0,114768.0,114584.0,114780.0,126484.0,114540.0,114988.0,115660.0,113288.0,114096.0,114608.0,115360.0,115724.0,114512.0,114352.0,114728.0,114376.0,114664.0,115680.0
342,115220.0,113352.0,114528.0,114556.0,114416.0,114768.0,114256.0,113720.0,115224.0,114792.0,114272.0,115156.0,115988.0,116120.0,114968.0,115152.0,115036.0,114464.0,115152.0,114716.0,115144.0,114644.0,114952.0,114712.0,114884.0,115984.0,114364.0,114868.0,115324.0,114580.0,115036.0,115132.0,114384.0,116708.0,115076.0,115136.0,115380.0,113380.0,114684.0,114828.0,114856.0,113548.0,115184.0,114368.0,112800.0,115428.0,113952.0,114856.0,115344.0,110500.0,112944.0,115672.0,114596.0,114248.0,114692.0,113072.0,114128.0,114436.0,115020.0,114172.0,114636.0,114796.0,115240.0,113976.0,115000.0,114112.0,114492.0,114916.0,114316.0,115268.0,114236.0,114868.0,113468.0,115068.0,114464.0,112376.0,114668.0,114784.0,114832.0,115432.0,114504.0,114784.0,112408.0,115244.0,113388.0,112560.0,114468.0,115352.0,114860.0,113428.0,114888.0,113340.0,114256.0,115416.0,114900.0,114620.0,114312.0,115372.0,112148.0,115448.0,115184.0,115728.0,112860.0,115500.0,115360.0,114892.0,114548.0,115304.0,115132.0,115920.0,114808.0,114104.0,114380.0,114640.0,112744.0,114948.0,114768.0,114648.0,109036.0,114600.0,114816.0,109676.0,114784.0,114604.0,114788.0,114616.0,114540.0,114988.0,115656.0,113288.0,114108.0,114608.0,115384.0,114364.0,114532.0,114360.0,114728.0,114376.0,114684.0,115696.0
343,115228.0,113360.0,114536.0,114572.0,114416.0,114776.0,114256.0,113720.0,115232.0,114808.0,114272.0,115156.0,114744.0,114924.0,114980.0,115168.0,115044.0,114472.0,115152.0,114724.0,115152.0,114660.0,114968.0,114724.0,114900.0,114756.0,114380.0,114868.0,115340.0,114580.0,115044.0,115144.0,114392.0,115272.0,115088.0,115144.0,115404.0,113380.0,114692.0,114828.0,114872.0,113568.0,115184.0,114372.0,112800.0,115436.0,113960.0,114864.0,115356.0,110508.0,112952.0,115688.0,114596.0,114264.0,114700.0,113072.0,114140.0,114444.0,115020.0,114180.0,114648.0,114800.0,115248.0,113988.0,115000.0,114128.0,114500.0,114924.0,114328.0,115284.0,114244.0,114880.0,113476.0,115076.0,114480.0,112388.0,114668.0,114784.0,114848.0,115440.0,114520.0,114792.0,112436.0,115244.0,113400.0,112568.0,114512.0,115368.0,114860.0,113420.0,114916.0,113340.0,114292.0,115424.0,114932.0,114628.0,114312.0,115396.0,112160.0,115464.0,115200.0,115744.0,112860.0,115508.0,115368.0,114900.0,114548.0,115336.0,115168.0,115920.0,114808.0,114112.0,114400.0,114648.0,112768.0,114956.0,126660.0,114644.0,109048.0,114600.0,114800.0,108928.0,114792.0,114612.0,114796.0,114612.0,114560.0,115244.0,115668.0,113312.0,114108.0,114616.0,115396.0,114376.0,114532.0,114376.0,114744.0,114400.0,114692.0,115696.0
344,115240.0,113368.0,114548.0,114572.0,114428.0,114804.0,114284.0,113740.0,115240.0,114808.0,115496.0,115168.0,114744.0,114924.0,114980.0,115184.0,115056.0,114472.0,115164.0,114732.0,115160.0,114676.0,114968.0,114736.0,114912.0,114756.0,114380.0,114876.0,124832.0,114616.0,116248.0,115156.0,114392.0,115272.0,115096.0,115160.0,115404.0,113400.0,114704.0,114848.0,114872.0,113568.0,115216.0,114372.0,112816.0,115440.0,113968.0,114880.0,115356.0,110536.0,112964.0,115688.0,114616.0,114264.0,114708.0,113104.0,114140.0,114444.0,115052.0,114204.0,114652.0,114820.0,115248.0,113988.0,115012.0,114128.0,114536.0,114944.0,114328.0,115304.0,114244.0,114880.0,113492.0,115084.0,114480.0,112388.0,114676.0,114804.0,114848.0,115460.0,114520.0,114804.0,112432.0,115264.0,113404.0,112572.0,114500.0,115376.0,114880.0,113436.0,114916.0,113360.0,114292.0,115436.0,114932.0,114648.0,114332.0,115396.0,112172.0,115472.0,115212.0,115744.0,112880.0,115508.0,115376.0,114908.0,114572.0,115324.0,115152.0,115932.0,114828.0,114128.0,114408.0,114656.0,112776.0,114956.0,114796.0,114656.0,109048.0,115424.0,114808.0,108912.0,121788.0,114624.0,114796.0,114632.0,114560.0,116280.0,115680.0,113536.0,115240.0,114628.0,116572.0,114376.0,114548.0,115580.0,114756.0,114412.0,114708.0,115716.0
