%iowait,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
315,94.0,74.75,75.0,70.0,73.74,78.22,96.12,78.0,76.47,75.0,69.0,98.0,98.99,99.0,97.98,98.0,97.03,98.0,97.0,99.0,74.75,98.99,99.0,98.99,83.84,99.0,79.38,98.99,100.0,99.0,76.6,73.0,97.03,99.0,97.98,98.0,97.03,100.0,67.0,100.0,100.0,98.0,72.0,98.0,100.0,98.99,66.67,100.0,99.0,98.99,99.0,100.0,98.0,72.0,97.03,73.74,75.0,75.76,74.51,76.0,75.0,70.0,73.0,70.71,70.3,73.0,73.0,78.79,71.0,71.43,74.75,75.0,75.0,90.0,74.26,74.26,68.0,98.99,98.0,98.0,97.98,98.0,97.03,95.15,98.0,97.03,98.99,98.99,98.0,99.0,98.0,98.0,98.02,98.99,98.0,97.0,98.99,98.99,99.0,98.99,98.99,98.0,97.03,98.99,98.0,98.0,98.98,97.03,98.99,98.99,96.08,98.0,98.0,99.0,98.39,98.99,64.36,100.0,98.0,98.99,98.02,98.0,98.0,98.0,98.02,99.0,98.99,78.22,99.0,98.02,97.22,97.06,98.0,98.99,72.34,98.0,98.02,99.0,99.0,99.0
316,74.51,99.0,99.0,100.0,99.0,100.0,100.0,99.0,100.0,99.0,97.98,98.0,98.0,98.99,99.0,100.0,98.99,98.99,94.06,100.0,99.0,98.0,99.0,99.0,99.0,98.0,84.85,63.0,60.4,98.0,96.97,99.0,98.99,98.99,74.26,98.02,99.0,98.99,98.99,98.0,98.0,96.97,99.0,100.0,98.0,98.99,97.0,97.06,98.99,97.96,98.0,98.0,78.79,100.0,98.99,99.0,99.0,99.0,100.0,99.0,99.0,98.02,99.0,99.01,100.0,98.02,99.0,99.01,98.02,99.01,100.0,99.01,97.06,80.81,100.0,100.0,98.0,98.0,100.0,98.0,98.02,98.99,98.99,98.99,98.99,98.99,98.99,97.03,98.99,98.0,98.99,98.0,98.99,98.0,98.02,100.0,98.0,97.03,98.99,98.99,98.99,98.99,97.03,99.0,98.0,98.99,96.12,98.99,98.0,98.99,98.99,98.0,98.0,98.99,98.02,98.99,98.0,98.02,98.99,65.0,98.99,98.0,98.99,98.02,98.99,98.0,71.72,98.0,98.99,94.34,78.12,98.0,66.0,99.0,98.02,98.0,98.0,98.99,86.73,98.99
317,98.02,99.0,99.01,99.0,97.06,100.0,98.02,99.0,98.02,99.0,99.0,98.99,98.02,98.99,89.47,82.61,61.0,59.41,63.64,98.02,100.0,98.99,94.95,98.0,98.99,98.99,98.02,98.99,98.0,98.99,99.0,99.0,98.99,98.99,98.99,98.0,98.99,98.0,100.0,100.0,94.0,62.63,100.0,98.02,98.99,62.0,99.0,53.42,98.0,65.0,96.97,98.0,98.0,99.0,99.0,99.0,100.0,99.01,100.0,100.0,100.0,99.0,100.0,98.99,98.0,99.0,99.0,98.99,99.0,100.0,98.02,98.99,100.0,98.02,99.0,99.01,97.03,98.99,98.99,98.99,98.99,100.0,98.99,98.02,98.0,98.02,98.99,99.0,99.0,98.02,98.99,98.99,98.0,98.0,98.0,98.0,98.0,98.99,98.0,98.0,100.0,98.02,98.0,97.03,98.99,97.03,98.99,98.0,98.99,98.02,98.0,98.0,98.99,98.0,98.99,97.03,98.0,98.99,97.03,98.0,98.99,98.0,52.0,98.99,86.87,99.0,99.0,99.0,98.99,79.0,98.99,97.03,97.0,98.0,98.99,67.0,98.0,84.69,81.19,98.99
318,99.0,98.02,100.0,98.02,100.0,99.0,98.02,99.0,97.06,98.02,98.0,98.02,98.99,99.0,76.77,42.86,97.98,98.0,97.98,95.92,100.0,96.08,67.35,100.0,99.0,99.0,97.06,98.02,98.99,99.0,98.0,100.0,98.0,99.0,99.0,95.0,96.0,75.76,98.0,98.99,64.0,98.0,99.01,98.0,98.0,100.0,98.99,97.75,98.99,98.0,65.66,100.0,99.0,99.0,97.03,100.0,100.0,98.02,100.0,99.0,99.0,99.0,99.0,100.0,98.04,99.0,98.02,100.0,100.0,99.01,99.0,99.01,100.0,100.0,99.0,99.0,98.0,96.08,99.0,98.0,98.99,99.0,98.02,96.04,99.0,98.99,99.0,98.0,98.0,97.98,98.0,98.99,100.0,98.0,99.0,97.98,100.0,98.0,98.0,98.99,97.03,98.0,98.99,98.99,98.02,98.99,98.0,98.0,98.02,98.99,99.0,98.0,95.1,67.33,98.0,65.66,98.98,98.0,62.38,98.99,98.0,98.0,98.99,67.0,85.06,98.0,97.03,98.0,98.99,98.99,100.0,98.0,98.0,100.0,99.0,98.99,68.69,84.0,98.0,86.0
319,98.02,100.0,100.0,98.02,98.04,99.0,97.06,98.02,99.0,98.02,100.0,27.27,97.03,98.02,98.0,100.0,97.03,98.99,97.03,66.67,100.0,64.0,98.99,98.0,97.03,98.99,98.99,98.0,98.0,98.99,98.99,98.99,97.96,98.99,98.0,77.45,78.0,98.0,98.0,95.0,97.03,98.0,98.0,98.0,62.38,98.99,100.0,97.03,98.99,98.99,97.03,98.99,98.0,99.01,98.0,99.01,99.0,99.0,99.0,99.0,99.0,98.02,100.0,100.0,100.0,100.0,100.0,99.0,98.02,99.0,99.0,100.0,98.02,98.02,100.0,99.0,98.99,98.99,98.99,98.0,98.0,98.0,98.99,99.0,98.0,98.0,98.99,98.0,100.0,97.03,99.0,97.03,97.03,98.0,98.99,99.0,98.0,99.0,99.0,99.0,98.0,98.99,98.99,98.02,98.99,98.99,98.99,98.0,100.0,99.0,100.0,59.0,66.67,98.0,98.99,98.99,98.0,98.02,98.0,98.99,98.99,97.98,98.99,98.0,99.0,94.51,98.0,99.0,97.83,98.02,98.99,73.0,97.03,95.96,98.99,100.0,98.0,100.0,100.0,81.0
320,99.0,99.0,98.02,99.0,100.0,99.0,100.0,100.0,99.01,97.06,98.99,67.8,20.0,83.33,99.0,98.0,100.0,98.99,99.0,98.0,99.0,97.98,98.02,71.72,98.99,78.0,98.99,100.0,99.0,98.99,97.03,99.01,76.24,98.0,98.0,97.0,98.99,99.0,98.99,65.0,98.99,98.99,99.01,98.99,97.98,97.03,98.99,98.0,96.0,99.0,98.99,88.0,100.0,100.0,97.0,99.0,99.01,99.0,100.0,100.0,99.0,98.02,98.02,100.0,99.0,99.0,99.0,99.01,99.0,98.02,99.0,100.0,100.0,100.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,100.0,97.06,98.99,98.0,97.03,99.0,98.99,97.06,82.83,98.99,98.99,98.0,99.0,100.0,98.99,98.99,97.03,92.93,98.99,98.99,98.99,98.02,98.0,98.99,98.99,97.03,98.99,99.0,98.0,98.02,94.95,97.03,98.99,97.06,98.0,98.99,63.64,98.0,98.02,98.0,85.0,98.99,98.99,98.02,0.0,99.0,98.02,78.0,98.99,99.0,86.14,97.03,70.71,97.03,98.0,98.99,98.0,98.0,99.0
321,98.02,76.77,77.78,80.0,81.63,75.0,87.88,77.23,87.88,94.06,97.98,98.99,77.5,75.76,98.99,98.99,97.0,98.99,98.99,97.03,93.07,100.0,98.02,87.25,62.0,83.84,98.0,99.0,100.0,97.03,98.99,94.0,97.0,75.51,100.0,98.02,99.0,98.0,98.0,98.99,98.0,98.99,97.03,62.0,99.0,98.99,99.0,98.0,62.63,98.0,98.99,88.0,98.02,98.0,78.57,98.99,100.0,98.0,100.0,100.0,97.06,98.98,99.0,100.0,100.0,99.0,99.0,98.99,100.0,98.02,99.0,100.0,99.01,98.02,99.0,98.02,98.02,75.76,74.49,75.76,75.51,75.76,77.0,77.23,78.79,79.8,76.0,79.41,81.63,90.0,83.0,82.0,97.03,95.96,98.0,95.05,90.2,94.85,81.82,94.0,96.0,94.06,94.0,93.94,98.02,98.02,98.99,98.99,98.99,98.02,100.0,98.99,99.0,100.0,66.67,97.03,97.03,98.0,98.0,98.99,61.0,85.56,98.0,100.0,98.99,93.33,99.0,51.0,99.0,99.0,98.99,97.98,98.0,98.0,80.61,99.0,98.0,97.03,99.0,98.0
322,78.0,97.03,97.0,94.95,92.08,99.0,99.0,97.98,85.29,80.0,38.46,98.99,99.0,98.99,98.02,98.99,97.06,98.99,96.04,99.0,79.8,98.0,100.0,97.03,100.0,98.02,61.62,98.99,98.0,73.0,95.0,77.23,98.99,98.0,73.0,97.03,98.0,98.0,60.0,98.0,97.98,98.0,75.76,98.99,98.99,100.0,98.99,98.99,97.03,98.99,98.99,98.99,100.0,76.77,97.03,75.0,76.0,77.0,75.25,76.77,76.53,76.24,77.55,75.76,75.76,72.28,76.0,75.25,73.0,74.49,75.76,76.0,76.77,99.01,75.76,75.76,73.27,97.03,98.02,98.02,98.99,97.06,96.97,96.0,96.0,95.96,95.92,92.0,92.08,98.0,90.0,91.92,77.55,79.8,77.0,78.79,81.0,80.0,99.0,79.21,78.0,78.22,79.0,80.0,76.77,76.77,74.75,76.0,76.0,76.77,76.77,98.0,96.04,99.0,98.0,98.99,80.0,98.99,98.0,82.18,97.98,97.78,98.0,99.0,98.99,98.99,100.0,99.0,99.0,99.0,69.0,98.0,95.74,99.0,87.0,98.0,98.02,99.0,98.99,98.0
323,96.0,98.02,100.0,99.0,100.0,100.0,99.0,98.02,99.0,99.0,79.17,98.99,99.0,98.02,97.03,98.02,80.61,98.99,72.0,96.08,99.01,98.0,97.06,97.03,97.03,98.99,98.0,98.99,98.0,100.0,60.4,99.0,98.02,100.0,99.0,98.0,98.99,99.0,98.99,99.0,98.0,72.73,98.02,98.0,98.0,79.21,62.63,98.02,100.0,72.73,98.99,99.0,88.89,99.0,99.0,98.02,98.04,98.02,100.0,99.0,98.04,100.0,99.0,98.99,99.0,100.0,100.0,98.0,99.0,99.01,99.01,99.0,99.0,76.53,99.0,99.0,98.02,97.06,99.0,98.98,98.02,98.99,98.99,98.99,98.99,98.0,98.0,98.0,98.99,99.0,98.99,98.0,97.03,97.03,98.99,97.0,98.98,98.99,100.0,98.99,98.0,98.98,98.02,98.0,97.98,98.99,98.0,98.99,98.0,97.96,98.0,97.0,97.06,100.0,98.99,98.0,77.78,100.0,98.99,0.0,99.0,98.02,84.0,98.0,98.99,98.99,77.0,98.0,98.99,73.74,99.0,97.0,36.67,98.0,98.99,98.96,98.0,100.0,95.08,98.99
324,98.02,99.0,99.0,99.0,99.0,99.0,100.0,99.0,99.0,100.0,98.99,98.99,98.0,98.99,76.53,97.98,77.0,55.0,88.78,98.0,100.0,98.0,72.45,99.0,99.0,97.03,98.99,61.0,59.0,98.0,97.98,99.0,98.98,98.0,98.99,98.02,98.02,81.63,98.99,98.99,71.29,86.87,100.0,98.99,98.02,79.8,98.0,98.98,98.02,88.0,72.73,98.99,88.0,100.0,97.0,99.0,100.0,99.0,99.01,99.0,100.0,98.0,100.0,99.01,99.0,99.0,100.0,99.01,100.0,100.0,98.99,100.0,99.0,100.0,99.0,100.0,98.0,98.0,98.99,100.0,100.0,99.0,96.12,99.0,98.02,98.99,99.0,98.0,98.0,98.0,99.0,99.0,98.99,98.99,98.99,99.0,98.0,98.0,98.0,98.99,98.99,98.0,99.0,97.03,99.0,97.06,98.99,98.99,98.0,98.02,98.99,98.0,98.0,80.21,98.99,84.69,98.99,98.0,98.0,87.37,98.99,98.0,85.39,86.0,98.99,98.0,98.0,98.99,98.0,99.0,100.0,97.03,98.0,98.99,98.0,48.15,96.94,92.42,71.43,98.99
325,97.06,99.0,100.0,99.01,99.0,99.01,99.0,99.0,98.04,98.02,98.99,98.0,97.03,98.0,98.99,77.78,98.0,98.0,98.0,69.7,99.0,76.77,87.13,97.03,98.0,98.99,98.02,98.0,98.0,98.99,98.02,100.0,98.0,98.99,98.02,74.0,72.73,90.1,98.0,98.0,86.87,98.99,98.02,98.0,78.79,99.0,98.99,61.0,97.98,98.02,82.18,97.03,98.0,99.0,99.0,100.0,99.01,100.0,100.0,100.0,99.01,99.01,100.0,100.0,99.01,97.06,98.02,100.0,100.0,99.01,99.01,100.0,99.0,99.0,99.0,98.02,98.0,97.03,98.99,98.99,98.0,98.0,100.0,95.15,98.0,98.02,99.0,98.99,99.0,100.0,100.0,98.0,100.0,98.0,97.98,98.0,98.0,98.0,98.0,98.0,98.02,100.0,97.03,98.0,98.99,98.0,99.0,100.0,98.0,98.0,98.99,98.99,76.04,84.44,98.99,86.81,98.0,99.0,74.19,98.0,98.0,97.03,98.99,0.0,73.27,100.0,98.0,99.0,99.0,98.99,98.99,98.0,99.0,99.0,98.0,100.0,20.45,78.79,77.78,94.12
326,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.04,99.0,76.0,100.0,98.0,98.02,98.0,98.99,98.99,98.0,82.0,100.0,82.18,98.99,100.0,98.0,97.0,98.99,99.0,98.0,98.0,98.99,99.0,74.0,99.0,98.99,98.0,98.0,98.99,98.0,72.0,98.99,100.0,100.0,98.0,79.8,98.02,100.0,98.0,99.0,98.99,98.98,99.0,98.99,99.0,96.08,100.0,99.0,99.0,100.0,100.0,99.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,99.0,98.02,100.0,100.0,100.0,98.99,98.0,98.0,99.0,100.0,98.02,100.0,98.99,98.0,98.99,99.0,98.0,98.99,98.99,98.99,98.99,98.99,98.0,100.0,100.0,97.06,98.0,100.0,98.99,98.99,98.0,99.0,98.0,98.99,98.0,98.99,98.0,98.99,98.02,65.26,91.09,99.01,99.0,100.0,97.03,98.0,100.0,98.0,98.99,98.98,99.0,94.95,98.99,98.0,100.0,98.0,74.0,98.02,99.0,65.79,95.15,77.78,99.0,98.02,99.0,99.0,99.0,74.0
327,98.02,99.0,100.0,98.02,97.06,100.0,99.0,100.0,100.0,97.06,98.0,94.95,96.0,75.76,98.99,98.0,99.0,98.02,98.0,96.08,99.0,99.0,99.0,98.0,98.0,53.0,98.0,98.99,98.02,98.0,98.0,100.0,98.99,78.79,97.03,99.0,100.0,99.0,98.99,85.86,98.0,97.03,98.02,81.82,98.0,98.99,99.0,98.0,72.73,98.99,98.0,96.0,98.0,99.0,98.98,100.0,100.0,99.0,98.02,100.0,100.0,98.02,99.0,100.0,99.0,100.0,99.0,100.0,99.01,99.0,98.02,99.0,99.0,100.0,100.0,99.01,97.0,98.0,99.0,98.99,98.0,98.0,98.0,98.0,97.06,98.0,97.03,98.0,98.99,85.71,98.99,98.99,99.0,98.99,100.0,98.99,98.0,100.0,77.78,98.0,98.99,98.0,98.99,98.99,98.99,98.0,99.0,97.03,100.0,98.0,98.99,100.0,99.0,98.99,98.0,98.0,99.0,72.83,98.02,98.99,85.15,98.0,98.99,99.0,98.99,74.0,98.99,98.99,98.99,100.0,97.03,90.0,98.99,81.33,98.99,98.0,98.99,98.99,98.0,98.0
328,98.04,99.0,100.0,98.02,99.0,99.0,99.0,100.0,98.02,99.0,98.99,98.99,79.59,98.99,99.0,98.0,97.98,98.99,98.99,97.03,99.0,98.99,99.0,60.61,99.0,89.9,98.0,98.0,97.98,99.0,98.02,98.02,98.99,94.0,98.99,98.0,98.02,98.99,81.82,98.0,98.02,100.0,100.0,77.0,99.0,98.99,98.0,98.99,85.0,99.0,98.0,0.0,98.02,99.01,91.84,99.01,99.0,99.0,99.0,100.0,100.0,99.0,99.0,99.0,97.06,98.02,99.0,99.0,99.0,99.0,100.0,99.01,99.0,100.0,100.0,99.0,98.99,77.23,76.24,80.61,80.81,79.59,78.22,78.79,79.8,79.21,77.0,82.0,83.0,86.27,85.0,87.13,89.0,85.0,85.86,80.81,77.78,78.0,90.0,80.61,80.81,79.0,79.8,80.0,82.83,84.85,83.67,84.69,83.17,81.82,85.0,98.95,98.0,98.0,47.62,98.98,98.0,99.0,98.99,100.0,84.27,70.71,99.0,97.0,97.03,98.99,98.02,77.78,99.0,98.99,98.99,98.0,98.02,100.0,96.3,98.99,99.0,98.99,98.0,98.0
329,98.99,70.0,71.0,74.0,81.63,62.75,82.83,64.36,65.0,70.0,70.0,98.99,98.99,98.99,97.98,98.99,97.03,98.0,97.03,98.02,71.0,98.99,98.0,97.98,59.6,98.99,97.03,99.0,97.06,46.43,74.75,72.0,98.02,99.0,97.0,98.98,97.03,98.0,75.76,100.0,98.99,97.06,77.0,98.0,98.99,98.0,80.0,98.0,98.02,98.99,98.0,85.15,97.03,77.0,84.0,76.0,77.0,78.79,77.0,74.0,77.0,71.72,70.0,70.71,72.16,70.71,66.33,69.0,66.67,68.37,71.0,72.45,74.26,100.0,77.23,79.8,77.78,88.78,89.9,83.17,86.0,88.89,86.14,90.91,90.0,89.9,94.0,91.84,89.0,100.0,88.0,85.86,84.0,88.0,85.0,94.0,85.86,87.88,99.0,86.87,86.0,87.88,86.14,88.0,85.15,84.16,89.11,89.11,87.88,92.86,88.89,98.0,98.99,100.0,92.16,98.99,66.34,100.0,98.99,98.0,100.0,98.0,98.99,98.99,98.99,98.99,100.0,98.0,98.99,98.0,77.0,99.0,97.03,98.0,57.14,98.0,97.0,98.0,98.99,98.98
330,72.0,95.0,95.0,91.0,82.0,97.98,98.02,96.0,96.0,95.96,98.98,99.0,98.0,97.03,98.99,98.0,97.98,98.0,98.0,97.98,97.98,98.99,98.0,98.02,97.06,98.0,60.0,98.99,98.0,0.0,98.99,97.0,97.98,98.99,63.0,96.12,98.0,97.06,98.0,100.0,98.0,98.99,96.0,98.99,98.99,100.0,78.0,98.0,98.0,97.03,98.0,98.99,94.94,95.0,98.99,97.96,96.0,96.0,97.0,99.0,97.0,94.06,95.96,94.06,94.06,92.0,95.05,100.0,95.96,92.16,96.0,97.0,96.97,76.0,95.96,94.06,85.86,98.02,98.02,98.99,98.99,97.06,97.06,98.99,98.0,99.0,98.0,97.03,100.0,98.0,98.99,98.0,100.0,97.03,100.0,100.0,99.0,98.0,97.03,99.0,100.0,98.99,98.99,98.99,98.0,98.99,98.99,98.99,98.99,98.0,98.99,98.0,96.08,97.03,96.08,97.03,98.0,98.99,97.03,68.32,98.99,98.0,98.0,98.02,97.03,98.02,90.7,98.0,98.0,77.0,98.99,97.03,65.66,98.0,76.24,98.98,98.99,98.0,98.99,97.06
331,95.05,98.02,99.0,100.0,98.02,100.0,99.0,99.0,100.0,98.02,98.02,97.03,98.0,98.0,72.0,98.0,68.37,98.0,60.0,98.0,100.0,97.0,98.99,99.0,98.99,99.0,98.0,31.11,66.67,88.89,97.03,100.0,97.0,99.0,98.99,98.99,100.0,97.0,99.0,98.99,97.98,60.61,99.0,98.99,98.0,66.0,98.99,92.0,100.0,61.0,98.0,98.99,0.0,100.0,98.99,99.01,100.0,99.0,99.0,100.0,99.0,99.0,99.01,99.0,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.03,100.0,100.0,98.02,98.0,98.99,98.99,98.0,97.98,98.99,99.0,98.02,98.99,100.0,100.0,98.02,98.99,98.99,98.02,98.99,100.0,98.99,98.0,98.0,98.99,98.99,98.0,98.0,98.0,98.0,98.02,98.0,98.0,98.99,98.99,98.99,98.0,97.03,98.99,98.02,98.0,98.98,100.0,99.0,98.0,99.0,98.0,98.99,100.0,73.74,98.99,98.99,98.99,37.14,100.0,98.02,98.0,98.0,98.0,98.0,100.0,97.03,77.0,98.99,72.0,70.3,97.98
332,99.0,98.02,98.02,99.0,99.0,99.0,100.0,100.0,100.0,99.01,98.0,98.99,98.99,98.0,98.99,77.78,89.9,59.6,99.0,97.03,99.0,98.0,60.0,98.99,98.99,98.0,99.0,95.96,80.0,99.0,98.99,98.0,98.99,98.0,98.99,98.0,97.03,68.69,98.0,98.02,60.61,98.0,99.0,99.0,98.0,90.91,99.0,53.54,99.0,98.0,59.41,98.99,89.9,99.0,98.0,100.0,99.0,100.0,100.0,99.01,100.0,99.0,98.02,100.0,99.0,100.0,99.01,98.02,99.0,100.0,99.0,100.0,100.0,98.02,100.0,98.04,98.99,97.03,98.99,97.06,100.0,99.0,100.0,98.99,98.99,98.0,98.99,98.0,98.99,98.02,98.99,98.99,98.99,98.99,99.0,100.0,98.0,98.0,98.99,98.0,98.0,99.0,98.99,98.99,98.99,98.0,98.0,98.99,98.0,98.0,100.0,98.99,98.99,68.0,97.03,69.31,98.99,99.0,98.97,98.99,98.0,98.02,98.99,72.73,66.67,98.0,98.02,98.02,98.99,98.02,66.67,99.0,96.04,98.99,97.0,88.89,68.37,99.0,98.99,70.0
333,99.0,99.0,98.02,100.0,98.02,99.01,100.0,100.0,95.19,98.02,98.99,90.91,98.0,98.99,97.03,97.0,98.02,97.03,98.99,62.0,100.0,62.38,98.02,99.0,100.0,100.0,100.0,97.03,98.99,98.99,98.99,99.01,98.0,98.0,98.02,67.33,72.73,93.0,98.0,97.98,98.02,98.0,100.0,98.99,66.67,98.99,98.99,98.99,98.99,98.0,98.99,98.99,98.99,98.02,98.0,99.01,99.0,100.0,98.99,98.99,99.0,98.02,99.0,100.0,99.0,99.0,100.0,99.0,100.0,99.01,99.0,100.0,100.0,99.0,99.0,100.0,98.0,98.0,99.0,98.0,98.99,100.0,98.0,97.06,100.0,99.0,98.02,98.99,98.99,98.98,98.99,98.99,98.0,98.02,98.99,98.99,98.0,98.0,98.0,98.99,100.0,100.0,98.99,98.99,98.0,99.0,98.99,98.02,98.99,99.0,98.0,98.02,68.0,98.99,98.02,98.99,100.0,98.0,72.0,98.02,98.0,98.0,98.99,98.0,97.98,97.98,98.99,98.99,75.76,99.0,99.0,98.0,98.02,98.0,98.0,98.0,97.0,97.03,97.03,97.03
334,99.01,99.0,98.02,98.02,100.0,100.0,100.0,100.0,98.02,99.0,98.99,85.86,99.0,75.76,99.0,97.78,97.0,98.99,98.99,98.99,99.0,94.0,98.99,98.99,98.0,99.0,100.0,98.99,99.0,99.0,98.99,100.0,61.0,98.0,98.99,96.08,98.0,97.03,96.04,60.2,98.99,98.02,100.0,98.99,93.0,98.0,98.99,98.0,98.0,100.0,98.99,75.25,98.02,98.02,98.99,100.0,99.0,100.0,100.0,99.01,100.0,99.0,97.06,99.0,98.02,99.0,100.0,99.0,99.0,98.99,99.0,98.99,98.02,99.0,99.01,99.0,98.0,97.06,98.0,98.0,98.99,98.02,98.99,100.0,98.0,98.99,100.0,98.99,98.99,97.0,99.0,98.0,100.0,98.99,98.99,98.99,99.0,98.02,99.0,100.0,99.0,98.0,98.02,100.0,99.0,98.99,98.0,98.99,98.02,98.0,96.08,66.34,98.02,98.0,97.98,98.0,98.99,98.99,98.0,98.99,98.99,98.99,98.0,100.0,98.02,75.51,100.0,98.02,98.99,99.0,99.0,64.0,98.99,65.98,98.0,98.99,98.0,99.0,100.0,99.0
335,100.0,98.02,100.0,100.0,100.0,99.0,99.01,100.0,99.0,98.02,98.02,98.0,73.74,98.0,100.0,99.0,98.0,98.02,98.99,100.0,99.0,98.0,99.0,51.95,98.99,59.41,98.0,100.0,99.0,98.0,98.02,100.0,98.99,72.28,99.0,98.99,100.0,100.0,98.99,99.0,100.0,99.0,100.0,68.69,98.0,99.0,98.0,100.0,59.41,98.02,98.0,100.0,98.0,99.0,96.05,100.0,100.0,99.01,99.0,100.0,100.0,99.0,99.0,99.0,100.0,100.0,98.99,100.0,99.01,100.0,99.0,98.04,100.0,100.0,98.99,99.0,98.0,75.76,74.0,76.0,73.27,75.76,75.76,82.0,83.84,90.91,91.92,96.0,97.98,76.77,97.0,98.0,98.02,98.0,98.0,99.0,98.99,97.03,71.72,98.02,97.06,98.99,100.0,98.0,99.0,100.0,98.0,98.99,98.99,98.99,98.99,98.0,98.99,98.99,71.0,97.03,100.0,70.3,98.0,98.0,69.7,72.55,98.02,97.03,50.0,97.0,98.0,95.12,98.02,98.99,98.99,98.0,98.0,98.0,98.0,99.0,99.0,97.03,98.99,98.99
336,99.01,70.0,66.67,65.35,70.3,65.0,85.86,66.34,68.0,65.35,75.0,98.28,98.0,98.99,99.0,99.0,98.99,98.99,98.0,99.0,70.3,98.99,98.0,98.63,53.33,98.99,98.99,99.0,100.0,76.0,98.0,68.63,98.0,98.0,98.99,97.06,97.06,99.0,66.0,98.99,97.0,97.03,71.0,90.0,99.0,98.99,100.0,98.0,98.0,98.0,98.0,98.0,99.0,69.7,36.36,73.0,75.0,75.51,71.72,72.0,74.49,68.69,69.39,69.0,67.33,68.63,66.0,70.59,65.69,68.32,68.69,71.0,71.0,99.0,69.7,72.28,75.76,98.0,97.03,98.0,98.0,98.0,100.0,90.0,90.1,84.85,80.0,77.78,76.0,98.99,76.77,76.77,76.77,76.0,76.77,75.25,73.74,72.0,97.0,74.0,74.75,75.0,74.75,75.25,73.0,75.0,75.76,75.76,76.77,77.55,77.0,98.99,98.0,98.02,98.99,98.99,76.53,98.99,100.0,100.0,98.0,99.0,98.99,98.99,100.0,98.0,100.0,0.0,99.0,99.0,93.62,97.03,98.02,97.03,67.68,97.98,100.0,99.0,99.0,98.99
337,69.0,98.02,100.0,98.02,98.02,99.0,98.02,98.02,100.0,99.0,97.03,99.0,96.72,99.0,97.96,98.99,98.0,97.03,98.02,98.0,100.0,97.06,99.0,98.99,99.0,98.99,31.11,61.62,63.37,98.0,70.0,99.0,98.0,98.02,65.96,97.03,98.99,98.99,90.0,99.0,100.0,98.0,100.0,98.99,98.0,97.03,66.67,98.99,98.99,98.99,98.99,99.0,77.78,98.02,81.82,99.0,99.0,99.01,99.0,100.0,99.01,99.0,100.0,98.99,99.0,99.0,98.99,99.0,100.0,99.0,99.0,99.0,100.0,73.0,98.02,98.99,98.02,97.03,98.0,98.99,98.0,99.0,99.0,100.0,98.99,98.99,98.99,98.0,100.0,98.0,98.99,98.99,98.0,98.0,97.03,100.0,97.03,99.0,99.0,98.0,98.99,98.99,98.0,98.99,98.99,98.99,98.0,98.0,97.03,98.0,97.98,98.02,99.0,98.0,97.03,98.0,97.03,98.0,98.0,73.0,98.0,98.0,98.99,98.0,98.99,99.0,98.0,94.95,100.0,62.16,0.0,98.0,75.76,98.99,97.03,98.0,98.0,98.99,98.99,98.0
