%usr,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
233,15.31,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2.0,1.01,0.99,0.0,11.11,0.0,4.95,0.0,0.0,1.96,0.98,0.0,0.0,1.02,18.18,1.01,35.29,1.0,23.73,1.0,1.0,1.98,14.14,0.0,1.01,0.99,1.0,1.01,0.0,0.0,1.98,0.0,0.0,18.81,1.01,0.0,0.0,16.16,1.02,0.0,1.0,0.0,1.98,0.0,1.0,0.0,0.99,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.99,12.12,1.0,0.0,0.97,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.98,1.0,0.0,0.0,1.0,1.01,1.0,1.0,3.0,0.99,1.0,1.01,1.01,3.0,2.97,3.03,4.0,5.0,4.0,4.04,2.0,2.97,1.01,1.02,4.0,14.0,1.0,16.0,0.99,0.0,1.01,11.11,1.01,15.0,16.16,1.0,1.0,2.97,0.0,0.99,14.0,0.0,0.0,12.12,12.24,1.0,0.0,0.99,0.0,0.0,1.0,0.0,1.01,1.0
234,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.98,1.96,16.0,0.99,23.73,0.0,1.0,1.0,0.99,1.0,1.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,1.98,0.0,1.0,1.0,0.0,0.0,1.01,0.0,0.99,0.0,1.0,0.0,23.0,0.99,0.0,0.0,19.19,1.0,1.0,1.02,0.0,5.0,0.99,1.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,1.0,1.0,1.0,1.0,1.01,2.0,1.0,0.0,0.99,0.0,0.99,1.0,0.0,0.0,1.01,1.0,0.99,0.0,1.0,1.0,0.0,0.99,0.0,1.01,0.0,1.0,0.0,1.98,0.0,2.0,1.0,0.0,0.99,0.99,0.0,0.98,0.98,1.01,25.86,0.0,1.01,0.0,0.0,2.5,0.0,0.0,22.81,2.63,4.0,1.01,1.98,0.0,1.0,17.17,0.0,0.0,23.76,0.0,0.0,0.0,0.0,0.99
235,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24,1.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,23.0,1.0,0.98,1.0,1.01,15.15,0.0,0.0,1.0,12.24,0.0,0.0,0.99,12.0,0.0,0.0,0.99,22.22,0.99,0.0,1.01,0.0,1.0,1.0,22.73,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,1.0,14.0,0.0,2.91,1.01,0.0,1.98,0.0,17.17,1.0,1.0,0.0,11.9,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.01,0.99,0.99,1.0,1.01,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.54,0.0,1.0,0.0,0.0,1.0,14.29,0.0,1.0,1.0,0.0,1.01,0.0,29.23,0.0,0.0,22.0,0.0,2.0,0.0,0.99,0.0,1.0,1.01,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.97,0.99,1.01,1.0,1.98,1.0,20.2,1.01,13.0,13.13,13.86,12.12,0.0,1.01,1.01,0.0,0.99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97,1.0,1.0,0.0,0.0,0.0,1.98,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.0,1.0,0.99,0.99,0.0,0.0,2.0,0.0,1.0,0.99,0.0,0.0,0.0,2.0,0.99,0.0,0.99,1.09,1.0,0.99,0.0,1.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.01,0.0,0.0,1.0,28.26,1.01,0.0,0.0,6.59,0.0,14.43,0.0,1.0,0.0,0.0,2.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,0.0,13.0,0.0,0.0,12.24,0.0,0.99,0.0,1.0,20.22,19.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,1.01,0.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,0.99,1.0,0.0,0.99,1.01,1.0,0.0,0.0,0.99,0.0,0.0,2.0,0.99,0.0,0.0,1.0,1.01,0.0,1.0,0.0,10.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,1.01,0.0,0.0,16.22,0.0,0.99,0.0,0.0,0.0,1.0,27.66,0.99,1.96,58.06,0.99
238,0.0,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,0.99,0.99,18.18,1.0,0.0,0.0,42.86,17.89,0.0,0.0,21.59,0.0,4.88,1.01,0.0,1.01,6.93,0.0,0.0,0.0,2.22,0.0,0.0,2.02,14.29,12.37,0.99,0.0,2.0,1.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99,0.99,1.0,0.0,1.0,0.0,0.0,0.0,13.86,0.0,1.01,0.0,1.0,0.0,0.99,0.0,1.0,19.19,1.0,1.0,0.98,1.0,1.01,1.01,0.0,1.0,0.0,0.0,0.99,0.0,0.97,0.0,0.0,0.99,0.0,0.0,0.0,1.0,1.0,1.0,0.0,30.77,0.0,0.0,0.0,0.0,13.0,13.95,0.0,0.0,1.0,4.84,0.99,0.0,1.0,48.0,1.01,3.03,0.0
239,0.99,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,1.0,14.14,0.0,28.0,0.99,42.86,0.0,1.0,10.71,0.0,12.12,17.17,0.0,0.0,15.31,2.0,0.0,0.0,5.88,14.29,0.0,0.0,3.0,1.01,1.01,0.0,0.0,0.0,0.0,0.99,19.32,1.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.99,1.01,16.16,17.0,16.0,18.18,5.1,15.46,16.16,14.14,13.0,15.15,11.22,14.0,1.01,13.0,12.12,17.17,12.12,14.29,15.15,16.16,14.29,2.0,16.0,18.0,13.0,15.0,17.82,14.14,16.83,15.15,15.0,14.0,13.13,12.0,1.02,1.0,0.0,0.0,1.04,0.0,1.0,3.23,1.0,0.0,1.01,6.0,6.59,0.0,0.0,0.0,2.97,0.0,17.17,15.84,0.0,26.67,2.25,0.0,0.99,1.0,78.57,0.0,1.0
240,0.0,14.0,15.0,18.81,15.84,21.0,4.95,16.83,19.0,15.15,0.0,17.35,0.0,0.99,0.0,2.0,0.99,0.0,0.0,1.0,14.14,1.0,1.0,0.0,1.0,32.0,0.0,17.0,0.99,14.14,0.0,16.16,0.0,1.98,0.0,1.0,0.0,0.99,0.0,1.03,1.0,1.0,14.71,3.06,2.13,0.0,0.0,1.98,23.33,0.0,0.0,1.01,0.0,14.14,0.98,16.0,12.12,13.86,17.0,13.27,15.15,16.83,22.22,19.39,23.23,19.0,24.0,19.8,22.0,22.45,20.2,18.18,17.17,0.0,16.67,14.85,17.17,1.01,0.0,0.99,0.0,0.99,0.99,0.0,0.99,0.0,0.99,2.0,1.0,0.0,0.0,1.0,1.0,1.01,0.0,1.01,1.0,1.01,0.0,1.0,1.01,0.0,0.99,1.0,0.0,1.0,1.0,1.01,1.01,1.98,1.0,23.19,0.0,19.67,0.0,0.0,0.0,21.57,19.57,2.08,7.02,0.0,0.0,12.09,0.0,0.0,1.08,0.0,0.0,0.99,1.01,1.98,0.0,59.09,1.0,0.99,1.0,3.03,0.0,36.36
241,15.0,1.96,0.99,0.0,0.99,0.0,0.0,0.98,1.01,1.0,0.0,0.0,1.0,12.12,1.0,0.0,1.01,1.96,1.01,1.0,0.99,14.14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.98,12.12,0.99,1.0,5.88,1.0,0.0,0.0,0.0,17.35,21.11,1.0,1.0,1.01,17.78,0.0,0.0,13.54,0.0,0.0,0.0,1.0,1.0,1.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,1.0,0.0,1.01,0.0,0.0,0.0,1.01,1.01,0.0,0.99,1.01,1.0,0.0,0.0,0.0,1.01,1.0,0.99,0.0,0.0,1.01,0.0,0.0,2.0,1.0,0.99,0.0,1.98,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.97,0.98,5.43,1.0,14.85,14.77,19.0,1.0,0.0,14.0,14.85,50.0,0.0,0.0,0.0,1.0,21.25,0.0,3.0,22.58,0.0,0.0,1.0,1.0,7.07
242,1.01,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.98,15.15,1.0,0.99,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.99,1.0,0.0,5.0,0.99,1.01,1.01,0.99,1.1,0.99,0.99,6.0,5.0,1.15,1.01,0.0,1.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.98,0.99,1.01,1.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.01,1.0,1.0,0.0,1.01,0.0,0.0,1.01,1.96,1.0,0.99,1.0,0.99,1.0,1.01,0.99,0.0,0.0,1.0,0.99,26.42,0.98,7.14,0.0,16.33,0.0,1.0,1.01,0.0,0.0,0.0,0.99,9.0,3.03,5.05,1.0,0.0,0.99,1.0,0.0,0.0,0.0,6.67,0.98,0.0,0.0,0.0,1.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,1.98,0.0,0.0,0.0,22.0,0.0,0.0,24.49,0.0,0.0,0.0,5.88,0.0,1.0,0.0,12.12,1.01,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,18.37,0.0,20.88,1.0,0.0,0.99,6.25,0.0,0.0,2.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.99,1.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.0,1.96,1.0,1.0,0.99,0.0,12.0,0.0,0.0,0.99,0.0,0.99,0.0,1.01,1.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.99,1.01,0.0,0.0
244,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,1.01,0.0,16.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,1.01,0.0,1.01,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.0,0.0,0.0,24.0,0.0,0.99,0.0,1.0,1.0,1.52,0.0,1.0,1.0,16.83,33.33,0.0,0.0,0.99,0.99,0.0,0.0,1.0,0.0,0.0,0.99,0.99,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.0,0.99,1.01,0.0,0.99,0.0,0.99,1.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,1.0,0.99,0.0,1.01,0.99,0.0,0.0,1.98,0.0,1.0,0.0,0.0,1.01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.99,17.0,0.99,0.0,18.18,0.0
245,0.0,0.0,0.98,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,24.0,0.99,17.17,0.99,0.0,0.0,0.99,0.0,23.0,1.0,0.0,1.0,17.5,0.0,0.0,0.0,0.99,0.0,1.0,13.0,0.99,1.0,1.0,0.98,5.1,1.01,0.0,0.0,1.0,1.01,1.0,0.0,1.0,16.0,19.0,1.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.99,1.0,0.0,0.99,0.0,0.0,0.0,0.97,0.0,1.01,0.0,0.0,1.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.99,1.01,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.98,0.99,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.31,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.98,0.0,2.06,14.0,0.99,0.99,1.0,0.99,1.01,1.0,0.0,15.31,1.01,1.0,1.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,2.0,1.01,0.0,25.0,0.99,0.0,17.53,0.99,21.21,0.0,1.01,9.09,0.0,1.0,1.01,0.99,1.19,20.69,0.0,0.0,0.99,13.86,1.0,0.0,1.98,17.0,20.2,1.0,0.0,16.0,0.99,0.0,1.01,0.0,1.01,1.0,0.99,0.0,2.0,1.0,1.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1.98,0.98,1.01,0.0,0.0,0.0,1.01,1.0,1.0,2.0,1.01,12.0,1.0,1.0,1.0,1.0,1.01,0.0,0.99,0.0,8.08,0.0,1.0,0.99,0.98,1.0,1.01,0.0,1.01,0.0,0.0,0.99,1.0,0.99,0.0,0.0,1.0,1.98,0.0,0.99,16.67,1.0,0.0,0.99,0.0,16.16,0.0,0.0,0.0,16.0,0.0,5.17,16.67,1.0,19.59,0.0,0.0,0.0,1.0,18.0,1.0,0.0
247,0.0,14.85,15.84,14.14,14.0,13.86,2.0,16.83,15.15,12.12,1.0,1.0,1.0,1.02,2.0,19.61,1.01,4.95,0.0,1.0,13.86,0.0,11.11,1.0,0.0,22.77,0.0,41.38,0.0,17.17,0.0,12.0,1.0,1.01,0.0,0.0,1.98,1.0,0.99,0.0,0.0,0.0,13.0,1.0,8.16,0.0,0.0,0.0,0.0,0.0,0.99,1.01,0.0,14.14,0.0,14.0,15.15,15.15,14.0,12.12,12.0,12.12,16.16,11.65,15.31,15.15,14.0,12.87,12.12,11.76,13.13,15.0,13.86,0.0,11.22,14.0,0.0,14.14,12.87,15.0,13.0,13.0,13.86,15.15,13.27,9.9,12.0,12.12,16.0,3.03,10.2,12.12,5.05,6.86,2.0,4.0,9.09,6.06,5.05,6.06,5.0,5.1,6.06,5.05,3.06,3.03,5.88,2.0,8.16,9.9,5.05,1.01,0.96,0.0,0.99,0.0,1.0,0.0,0.0,13.86,1.0,1.01,0.0,2.02,1.0,0.0,0.99,0.0,0.99,15.0,1.0,0.0,2.0,16.16,1.98,0.99,1.0,0.99,0.0,12.62
248,15.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.44,0.0,22.22,0.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,2.04,1.0,0.0,0.0,1.0,1.0,1.98,0.0,13.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,1.01,1.0,19.19,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,1.0,0.0,1.0,0.0,0.0,11.11,1.0,0.0,16.0,1.01,1.0,1.0,1.0,0.0,0.0,0.0,0.99,2.0,1.01,1.01,1.02,0.0,2.0,3.06,7.07,10.0,12.24,10.0,9.9,10.1,1.0,10.1,11.76,10.89,8.08,9.09,10.0,11.0,11.22,12.0,4.04,5.1,10.0,16.83,0.99,16.0,0.0,0.0,0.99,16.16,0.99,1.0,14.14,2.38,0.0,0.99,1.08,1.06,13.13,0.99,1.0,1.0,1.0,24.24,0.0,1.01,1.01,0.0,1.0,0.0,1.0,0.0
249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,3.03,1.01,0.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,1.01,0.0,1.0,0.0,1.0,3.03,0.0,1.0,1.0,11.46,0.99,0.0,0.0,23.23,24.49,1.0,1.0,1.0,22.77,1.0,1.0,1.98,1.0,2.0,0.99,0.0,0.0,1.01,0.99,27.59,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.99,1.0,0.0,1.0,0.0,1.0,1.01,0.99,1.01,0.0,1.98,2.0,0.0,0.0,1.01,1.0,0.0,0.0,0.98,0.0,2.0,1.01,1.0,0.99,1.0,1.01,1.0,0.0,0.0,0.0,0.99,0.0,1.01,0.98,0.0,16.67,1.0,14.61,0.0,0.0,1.0,1.01,16.67,0.99,1.0,22.81,63.64,1.01,0.0,0.0,1.01,0.0,1.01,0.99,1.0,17.82,0.0,0.0,0.0,0.0,0.0
250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,0.0,1.0,1.0,0.0,1.0,1.0,0.99,1.01,1.0,0.0,0.0,1.0,31.71,0.0,0.99,33.33,0.99,0.0,0.0,17.17,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,11.34,0.0,0.0,0.0,26.23,20.41,0.0,1.0,0.0,0.0,16.16,0.0,1.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.01,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,1.01,0.0,1.02,1.0,1.01,0.99,14.14,0.0,1.0,1.0,2.47,0.0,1.0,0.99,1.0,0.0,1.01,0.0,1.0,11.11,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.99,2.0
251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,13.27,0.0,0.99,0.0,1.0,0.0,17.0,0.0,4.49,0.0,0.0,0.99,2.0,20.0,2.33,1.0,4.62,0.0,1.0,0.0,0.98,0.0,1.0,1.01,0.0,11.46,1.01,0.0,0.0,0.99,0.99,5.94,0.0,1.98,1.0,1.0,1.0,21.57,1.0,18.28,14.46,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.99,0.0,1.0,0.99,0.99,1.0,0.99,1.0,0.0,0.0,0.0,0.99,0.0,1.01,1.01,0.0,1.01,1.0,0.0,0.99,0.0,1.0,1.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,1.01,1.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.98,0.0,1.01,1.0,1.08,0.99,1.0,1.0,0.0
252,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,16.33,0.99,0.0,0.0,4.04,1.01,76.47,4.55,0.0,1.0,0.0,0.0,61.11,0.0,1.0,0.0,0.0,1.0,0.0,1.0,13.98,0.99,0.0,7.92,9.47,10.42,0.0,0.0,17.39,1.01,0.0,0.0,1.0,1.0,1.01,1.01,0.99,1.14,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.99,0.0,1.01,1.01,1.01,0.0,1.01,0.0,1.0,0.0,1.0,0.0,1.01,1.0,0.0,0.99,0.0,1.0,0.99,1.0,0.99,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,1.0,1.0,1.0,0.0,1.0,1.96,1.01,0.0,12.12,1.0,0.97,0.0,2.0,1.0,1.0,2.33,0.0,0.99,0.0,1.01,13.86,3.7,0.0,0.0,0.0,0.99,0.0,0.0,44.0,1.0,0.0,18.92,1.01
253,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,23.81,6.9,81.25,0.0,0.0,22.37,1.01,15.38,0.99,0.0,0.0,6.06,21.43,0.0,0.0,4.0,0.0,0.0,1.12,6.0,4.95,0.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.0,1.01,0.0,0.99,2.94,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,1.0,0.99,1.01,0.0,0.0,1.0,15.15,0.0,1.0,0.0,1.0,0.0,0.99,1.0,0.99,19.19,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,0.99,4.26,1.0,0.0,1.33,0.0,0.0,1.0,56.0,2.97,0.0,0.0,0.0,1.01,13.0,12.0,13.27,1.0,0.0,0.0,0.0,3.92,24.39,1.06,13.0,0.99
254,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.01,0.0,1.0,0.0,0.0,12.0,0.0,5.05,0.99,14.81,0.98,0.0,14.81,1.0,0.0,17.54,1.0,23.47,16.16,1.0,0.0,0.0,0.0,15.22,0.99,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,22.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,18.0,17.0,17.35,14.14,14.85,14.0,12.12,14.0,14.14,12.12,13.13,0.0,12.87,15.0,14.85,11.88,14.29,14.0,19.0,18.18,2.0,20.0,20.2,18.0,18.0,16.83,15.0,18.0,12.87,12.0,14.0,13.13,12.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.71,2.78,1.98,1.01,1.0,14.44,0.0,1.0,0.0,0.99,1.01,0.0,1.01,0.99,14.85,1.41,1.01,0.0,3.0,24.07,0.0,1.06
255,0.0,16.67,18.81,17.0,20.0,19.19,5.88,19.8,19.61,15.0,0.99,11.88,0.0,13.0,1.98,0.0,1.0,1.01,0.0,0.0,16.16,0.0,0.99,0.98,0.0,61.11,0.0,0.99,0.0,1.0,1.01,12.24,0.0,2.2,1.01,0.99,0.0,0.99,0.0,2.97,1.0,1.0,16.0,6.74,1.01,1.0,1.01,0.99,19.15,0.0,0.0,1.0,1.01,14.14,1.0,11.0,11.88,13.13,12.38,16.0,13.86,20.2,18.18,20.2,18.18,21.43,21.0,17.0,24.24,22.22,18.18,16.83,15.0,0.99,13.86,17.0,15.31,0.0,1.0,0.99,1.98,1.0,0.98,0.0,0.99,0.0,1.0,0.0,0.0,0.99,1.01,1.01,0.99,0.0,0.0,1.98,0.99,2.0,0.0,0.99,1.98,2.0,2.02,0.0,1.01,1.01,0.0,1.01,1.0,1.01,1.01,18.92,1.0,17.57,0.0,0.0,0.0,7.32,3.0,19.19,1.52,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,1.0,0.99,2.15,0.0,42.42,0.98,0.99,0.0,0.99,1.0,31.67
