kbcommit,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
312,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,150532.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,149928.0,146504.0,146780.0,146772.0,146760.0,146596.0,146552.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,152236.0,146640.0,146600.0,149920.0,146628.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146852.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,150604.0,146996.0,146436.0,146580.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,151408.0,146600.0,146864.0,146596.0,146468.0,149688.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146596.0,146800.0,146800.0,146608.0,154272.0,146660.0,151880.0,146544.0,146560.0,146336.0,146328.0,146480.0,146512.0
313,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,152432.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146504.0,146780.0,146772.0,146760.0,146596.0,146552.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146600.0,146564.0,146628.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146852.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,150772.0,151656.0,150356.0,150040.0,172136.0,150252.0,150448.0,150352.0,149888.0,150028.0,149844.0,150140.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,150036.0,150352.0,150332.0,147116.0,150352.0,149792.0,149932.0,149800.0,150392.0,150032.0,150052.0,149996.0,149972.0,150008.0,150004.0,146804.0,146808.0,146484.0,146600.0,156028.0,146596.0,146468.0,146336.0,146332.0,146536.0,150604.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146560.0,146336.0,146328.0,146480.0,146512.0
314,148564.0,156120.0,155928.0,153880.0,155036.0,163100.0,146644.0,162292.0,162424.0,155920.0,146440.0,146468.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,156172.0,146348.0,146528.0,146592.0,162664.0,146424.0,146504.0,146452.0,146824.0,146596.0,153876.0,155956.0,146448.0,146576.0,146504.0,146780.0,146772.0,146760.0,147576.0,146552.0,146452.0,146592.0,150348.0,146624.0,146596.0,146568.0,147428.0,146592.0,146748.0,146640.0,146600.0,146564.0,146628.0,150112.0,146600.0,150028.0,149992.0,150352.0,150536.0,150076.0,149944.0,151128.0,154344.0,150796.0,150740.0,152352.0,155612.0,156608.0,154124.0,154504.0,154592.0,154748.0,154588.0,146864.0,150304.0,149776.0,149072.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146600.0,146864.0,146596.0,146468.0,146336.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,150840.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,162896.0,146560.0,146336.0,146328.0,146480.0,146512.0
315,157728.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,162720.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,169572.0,146780.0,146772.0,146760.0,146596.0,146552.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146600.0,146564.0,149980.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146868.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,156160.0,146528.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146600.0,146864.0,146596.0,146468.0,146336.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,150852.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,146328.0,146480.0,146512.0
316,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,152992.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146504.0,146780.0,146772.0,146760.0,146596.0,146552.0,146452.0,150080.0,146992.0,146624.0,146596.0,146568.0,146448.0,147572.0,146748.0,150128.0,146600.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146868.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146528.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146600.0,146864.0,146596.0,146468.0,146336.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146800.0,151044.0,146612.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,146328.0,157332.0,146512.0
317,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146796.0,151236.0,152068.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,153400.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146504.0,146780.0,146772.0,146760.0,146596.0,146552.0,150292.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146644.0,150084.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146868.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146528.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,149952.0,146864.0,146596.0,146468.0,146336.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,162444.0,146500.0,146556.0,146596.0,146800.0,146800.0,146612.0,146992.0,146660.0,146592.0,146548.0,146560.0,146336.0,158928.0,146476.0,146512.0
318,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,149824.0,146600.0,146796.0,146996.0,146640.0,146544.0,146532.0,146716.0,153720.0,146876.0,149704.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146504.0,152204.0,151684.0,146760.0,146596.0,146552.0,146452.0,146592.0,146992.0,146624.0,147576.0,146568.0,146448.0,146592.0,146748.0,146644.0,146596.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146868.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146528.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,149840.0,146596.0,146864.0,146596.0,146468.0,146336.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146788.0,146500.0,146556.0,146596.0,146800.0,146800.0,146612.0,146992.0,146660.0,146592.0,146548.0,146560.0,146340.0,146328.0,146476.0,157224.0
319,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,154968.0,147580.0,146796.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,150552.0,146576.0,146504.0,146776.0,146772.0,146760.0,146596.0,151248.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146644.0,146596.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146868.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146528.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,152296.0,146484.0,146596.0,146864.0,146596.0,146468.0,146336.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146788.0,155004.0,146556.0,146596.0,151044.0,146800.0,146612.0,163216.0,146660.0,151152.0,146548.0,146560.0,146340.0,146328.0,146476.0,146512.0
320,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,151832.0,147540.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,151652.0,146448.0,162776.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,147320.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,150236.0,146644.0,146596.0,161696.0,146624.0,146756.0,149952.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146868.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146528.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,162976.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,157832.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,162912.0,146596.0,146440.0,146788.0,151560.0,146556.0,146596.0,146800.0,146800.0,146612.0,146992.0,146660.0,146592.0,146548.0,146560.0,146340.0,146328.0,146476.0,146512.0
321,148564.0,150940.0,151688.0,151896.0,151592.0,146876.0,146644.0,151920.0,163384.0,155788.0,147184.0,146464.0,146600.0,146796.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,156040.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,155476.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,150348.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146644.0,146596.0,146564.0,146624.0,150112.0,146596.0,150028.0,149992.0,150352.0,150536.0,150076.0,149944.0,150660.0,146572.0,146688.0,146896.0,146868.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146528.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,151592.0,152196.0,152284.0,151820.0,151828.0,151784.0,152072.0,146760.0,151920.0,152060.0,150332.0,154716.0,149712.0,151592.0,156988.0,156272.0,147116.0,155812.0,152636.0,155228.0,155260.0,156200.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146788.0,146500.0,146556.0,146600.0,146800.0,146800.0,146612.0,146992.0,146660.0,146592.0,162768.0,146560.0,146340.0,146328.0,146476.0,146512.0
322,153860.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,154940.0,146464.0,146600.0,146796.0,146996.0,146640.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,171864.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146644.0,146596.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146900.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146636.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,150572.0,146332.0,146332.0,160712.0,146500.0,146560.0,146596.0,146440.0,146788.0,146500.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,150764.0,146592.0,146548.0,146560.0,146340.0,146328.0,146476.0,146512.0
323,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146600.0,146796.0,146996.0,146640.0,161808.0,146532.0,151776.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,151880.0,146992.0,146624.0,146596.0,161276.0,146448.0,146592.0,146748.0,151700.0,146596.0,146564.0,161332.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146900.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146636.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,151824.0,146500.0,146560.0,162948.0,146440.0,146788.0,146500.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146664.0,146592.0,146548.0,147304.0,146340.0,146328.0,147224.0,146512.0
324,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146600.0,146796.0,146996.0,147620.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,151588.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,153728.0,146596.0,146548.0,151688.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,162256.0,146564.0,146628.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146900.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146636.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,152084.0,146864.0,162948.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,162656.0,146788.0,146500.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146664.0,146592.0,146548.0,146556.0,147084.0,150568.0,150580.0,146512.0
325,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,162268.0,146876.0,162564.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,160900.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146628.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146900.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146636.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,151408.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,151500.0,146784.0,146500.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146664.0,146592.0,146548.0,146556.0,146336.0,146324.0,146476.0,150612.0
326,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,151524.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,152600.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146628.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146900.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146636.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146800.0,146800.0,146608.0,152288.0,146664.0,162944.0,146548.0,146556.0,146336.0,146324.0,146476.0,146512.0
327,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,150840.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,151720.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,151632.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,159988.0,146596.0,146568.0,146448.0,146592.0,162964.0,146640.0,146596.0,150808.0,146628.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146900.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,162976.0,146636.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,152176.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,162724.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146664.0,146592.0,146548.0,146556.0,146336.0,146324.0,146476.0,146512.0
328,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,159360.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,162916.0,146628.0,146756.0,157312.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,152052.0,151656.0,152236.0,151744.0,151928.0,152184.0,152248.0,152292.0,151820.0,151600.0,151776.0,152272.0,146760.0,174140.0,162132.0,160752.0,174268.0,162016.0,151740.0,163220.0,163544.0,147116.0,163220.0,162660.0,174084.0,173952.0,163252.0,162900.0,161960.0,162856.0,151528.0,162876.0,151936.0,174312.0,146808.0,146484.0,146596.0,152160.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146664.0,146592.0,147292.0,146556.0,146336.0,146324.0,146476.0,146512.0
329,148564.0,152060.0,152252.0,151676.0,162756.0,151416.0,146644.0,151544.0,153900.0,151684.0,146440.0,146464.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,150720.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,162948.0,146596.0,168084.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,152480.0,146624.0,146596.0,146568.0,160224.0,146592.0,146748.0,146640.0,146596.0,146564.0,146628.0,151816.0,146600.0,152164.0,151696.0,152056.0,152240.0,146720.0,151884.0,151616.0,151632.0,151612.0,151956.0,151924.0,151524.0,146616.0,152136.0,151924.0,151700.0,152284.0,151924.0,146864.0,151584.0,151480.0,151632.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146684.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146664.0,146592.0,150788.0,146556.0,146336.0,146324.0,146476.0,146512.0
