subop_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
310,160743408822,188424379146,163070525031,154828871199,186770918385,195855745548,133914227492,166435613980,173369576165,167840669125,159749538447,162255670876,144920832612,182129507797,186700890593,134505265732,160199508321,102965134384,201385599915,145258829337,160527268016,148034205078,172265980143,161754694515,125790574804,126308045821,188998846585,205196298587,138985325351,167044415004,138959254088,166521002182,157790289534,154865094464,172234820615,152192613244,159018507478,194716188096,135751739189,147647183691
311,160743574423,188424578850,163070719866,154828876070,186771132698,195855950123,133914378490,166435750364,173369697937,167840829863,159749553060,162255685487,144920832612,182129517539,186700905206,134505290086,160199508321,102965144125,201385672980,145258839079,160527268016,148034336593,172266116522,161754826029,125790852447,126308152979,188998973225,205196430097,138985437381,167044565998,138959263830,166521011923,157790289534,154865099335,172234825486,152192618114,159018512349,194716188096,135751744060,147647198304
312,160743725420,188424807781,163070895213,154829304707,186771308050,195856183923,133914524619,166435838040,173369878161,167841039314,159749694314,162255924161,144921183308,182129712374,186701046463,134505392376,160199508321,102965197704,201385877552,145258951111,160527506685,148034502198,172266296743,161754991642,125790852447,126308294236,188999158317,205196561607,138985598122,167044746214,138959424562,166521182405,157790547687,154865221105,172234932642,152192749625,159018663347,194716188096,135751826866,147647315206
313,160744090733,188425173101,163071192334,154829606700,186771454176,195856568723,133914748683,166436739149,173370150930,167841258508,159749830701,162256089771,144921309950,182129853630,186701241299,134505587215,160199508321,102965295121,201386111349,145259116720,160527506685,148034589875,172266613348,161755205963,125791222631,126308303978,188999377502,205196824633,138985719894,167044911824,138959541457,166521372373,157790669458,154865342878,172235112868,152192856783,159018799732,194716597250,135751943768,147647471078
314,160744334271,188425416647,163071367682,154829869726,186771454176,195856885329,133914977619,166437099593,173370457796,167841628697,159750040150,162256386890,144921451208,182130141011,186701426387,134505743082,160199863903,102965450987,201386325673,145259311554,160528159364,148034589875,172266915340,161755537187,125791583077,126308338074,188999801258,205197414002,138986060858,167045184591,138959794735,166521732822,157791088353,154865693579,172235458704,152193187996,159019077366,194716597250,135752158087,147647704881
315,160744392720,188425533550,163071547907,154830015856,186771454176,195857050940,133915109131,166437279819,173370711086,167841818661,159750405466,162256698627,144921797038,182130501447,186701879377,134505967139,160200677352,102965655566,201386783535,145259637901,160528334717,148034589875,172267076076,161755683315,125791699978,126308338074,189000064284,205197652671,138986221597,167045184591,138959960344,166521981235,157791288059,154865951738,172235716862,152193392572,159019408585,194716597250,135752333438,147647904589
316,160744431686,188425630968,163071611229,154830049953,186771736684,195857133745,133915148096,166437318786,173370779279,167841867371,159750556464,162256854496,144921982130,182130584251,186702079075,134506210688,160200881934,102965826045,201387036810,145259861963,160528359071,148034589875,172267090688,161755693057,125791738944,126308338074,189000103251,205197662413,138986231339,167045189462,138960096719,166522166332,157791443927,154865951738,172235843506,152193533824,159019544969,194717673710,135752435727,147648070201
317,160744446299,188425650451,163071630713,154830079179,186771736684,195857158098,133915177321,166437348012,173370784150,167841901467,159750571075,162256869109,144921987001,182130584251,186702098558,134506230172,160200891676,102965840657,201387080647,145259871705,160528422393,148034589875,172267158880,161755756379,125791812005,126308615719,189000166571,205197720863,138986265433,167045189462,138960106461,166522190687,157791453669,154865951738,172235877602,152193563049,159019583935,194717746773,135752479565,147648094555
318,160744553461,188425850158,163071820675,154830186340,186771736684,195857309094,133915323450,166437464912,173370891309,167842057339,159750614913,162256912947,144922035710,182130608605,186702142397,134506254527,160200911160,102965865011,201387100130,145259896060,160528466231,148034589875,172267207586,161755790476,125791821747,126308615719,189000190926,205197740347,138986275175,167045311233,138960150299,166522224784,157791478023,154865951738,172235926311,152193616629,159019637515,194717814965,135752494178,147648118910
319,160744553461,188426088832,163072069082,154830366561,186771804878,195857533146,133915440352,166437698716,173371120242,167842261919,159750634397,162256937302,144922040581,182130632960,186702147268,134506264269,160200916031,102965869882,201387105001,145259896060,160528636714,148034857778,172267402416,161755936605,125791953262,126309054094,189000429597,205197910826,138986435915,167045778825,138960164912,166522288107,157791541345,154865956609,172235999376,152193670205,159019700838,194717868546,135752503920,147648148136
320,160744660615,188426371344,163072336975,154830610104,186772876468,195857781556,133915640059,166437932517,173371441721,167842261919,159750814618,162257122395,144922206187,182130632960,186702434650,134506390914,160201174193,102965952685,201387416729,145260056802,160529031247,148035719932,172267831042,161756233736,125792216288,126309341475,189000790038,205198475840,138986723297,167045778825,138960257458,166522541399,157791741048,154865956609,172236208825,152193787100,159019934644,194718087738,135752523404,147648299135
321,160745118481,188426585666,163072546424,154830702651,186773022593,195857991001,133915752088,166438083515,173371597589,167842744134,159751233519,162257507195,144922547141,182130886244,186702989933,134506717263,160201485937,102966128039,201387840486,145260417251,160529153017,148035870932,172267831042,161756365251,125792323445,126309458376,189000955647,205198626837,138986849942,167046265913,138960515604,166522931076,157792072269,154866774923,172236598495,152194118316,159020226901,194718501767,135752528275,147648576779
322,160745303573,188426707440,163072668196,154830751360,186773051817,195858059194,133915825151,166438215029,173371670653,167842744134,159751472188,162257677679,144922654296,182130886244,186703175028,134506785457,160201748971,102966249808,201387869711,145260641315,160529191985,148035919641,172267831042,161756394477,125792338057,126309516825,189001004356,205198729123,138986888910,167046309751,138960530217,166523086948,157792228136,154866974627,172236778717,152194332633,159020416865,194718672244,135752528275,147648742392
323,160745303573,188426936376,163072931206,154831072842,186773475588,195858132256,133916185600,166438590085,173372001877,167843182515,159751511155,162257697163,144922683522,182130886244,186703209125,134506829295,160201783068,102966279032,201388200921,145260694895,160529523198,148036280091,172267831042,161756720826,125792571857,126309697045,189001325826,205199104173,138987151938,167046528942,138960530217,166523101561,157792267104,154867003853,172236793330,152194381342,159020465575,194718740437,135752528275,147648795973
324,160745741947,188426936376,163073184490,154831253061,186773675295,195858132256,133916312244,166438745953,173372191843,167843333515,159751813151,162257906605,144923063446,182131826309,186703389347,134507116682,160202158130,102966425159,201388210663,145260948186,160529795966,148036455447,172268332733,161756920531,125792717984,126309852913,189001632687,205199289264,138987380870,167046757874,138960973463,166523413304,157792539869,154867335071,172237046618,152194639495,159020733478,194719130108,135753297879,147649020035
325,160745819879,188426936376,163073233199,154831311512,186773816551,195858809294,133916414530,166438838499,173372308745,167843411451,159752003118,162258101443,144923204698,182132220849,186703389347,134507262809,160202382195,102966605381,201388215534,145261143024,160529893381,148036572349,172268332733,161757056914,125792854369,126309945460,189001900575,205199523063,138987488026,167046850414,138961100105,166523603272,157792734694,154867490939,172237114812,152194790488,159020860120,194719373654,135753424521,147649292806
326,160745873453,188427491667,163073296519,154831335865,186773855519,195858877485,133916468107,166438896950,173372367195,167843445547,159752120019,162258271925,144923321597,182132435171,186703389347,134507350485,160202557549,102966712540,201388215534,145261313509,160529893381,148036572349,172268332733,161757071527,125792859240,126309955202,189001910317,205199527934,138987497767,167046850414,138961221877,166523715304,157792802887,154867676033,172237324264,152194839197,159020986764,194719563613,135753502456,147649419449
327,160745888063,188427516022,163073316001,154831360220,186773860390,195858887226,133916497332,166438935917,173372396420,167843474771,159752120019,162258276796,144923331339,182132435171,186703389347,134507355356,160202557549,102966712540,201388215534,145261313509,160529922604,148036645413,172268332733,161757154333,125792917692,126310023394,189001978508,205199610739,138987561088,167046894249,138961226747,166523725046,157792817499,154867676033,172237329135,152194839197,159020991635,194719563613,135753502456,147649434061
328,160746360531,188428100525,163073549795,154831788854,186774469246,195859369439,133916502203,166439320719,173372781217,167843971601,159752227180,162258354730,144923384920,182132542327,186703394218,134507423550,160202630613,102966732023,201388215534,145261367089,160530102824,148036786672,172269170509,161757315075,125793029720,126310154907,189002231795,205199751995,138987712086,167047084202,138961299811,166523822463,157792875949,154867724743,172237416813,152194839197,159021069570,194719636677,135753585260,147649438932
329,160746526142,188428266135,163073549795,154831920369,186774561795,195859510692,133916901616,166439510685,173372980922,167844166437,159752485339,162258520341,144923579753,182132897901,186704183292,134507574549,160202874162,102966858667,201389189677,145261430412,160530409687,148037249413,172269511465,161757315075,125793321966,126310588423,189002684774,205199751995,138988023825,167047464127,138961543353,166524041656,157793192548,154867909837,172237626256,152194839197,159021249792,194719914315,135753775222,147649438932
330,160746584592,188428353810,163073569277,154831978819,186774644601,195859544787,133916955195,166439603232,173373034502,167844234630,159752836045,162258520341,144923896349,182133204764,186704709347,134507813225,160203210258,102967092468,201389783901,145261610634,160530409687,148037249413,172269530948,161757339429,125793331707,126310593294,189002718869,205199751995,138988038438,167047483611,138961952506,166524402104,157793514029,154868260544,172238045145,152195550336,159021639465,194720265021,135754184382,147649891926
