op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
467,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
468,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
469,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
470,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
471,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
472,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
473,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
474,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
475,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
476,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
477,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
478,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
479,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
480,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
481,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
482,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
483,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
484,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
485,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
486,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
487,164862878064,138480193744,154603913336,148291379544,135682908312,154604791384,112684155088,181613900328,142522548704,189666763256,115332403616,147803443520,157218677328,177176248928,191411904840,151563428064,150499307656,178402853160,164199018808,177606275544,144474026264,159516074296,172323037304,191583838448,183928713824,163585536296,128880959768,198275224248,156780273976,172463337712,149012439424,127014503168,164105285896,185503429128,156666544368,162588230032,148099629488,175831032120,230005981808,134889205984
