bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
401,326445054363,327719358219,318486091206,303896992058,323257459611,351340282739,247222061723,348950389639,316688547962,358434865325,275768751999,310849861765,302919522606,360224487880,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379628706,288715029550,294269265653,322724771406,341258669642,329738121200,315593205527,307900706118,371486863096,366739013334,283254071829
402,326445054363,327719358219,318486091206,303896992058,323257461805,351340282739,247222061723,348950389639,316688547962,358434865325,275768751999,310849861765,302919522606,360224487880,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379628706,288715029550,294269265653,322724771406,341258669642,329738121200,315593205527,307900706118,371486863096,366739013334,283254071829
403,326445054363,327719358219,318486091206,303896992058,323257461805,351340282739,247222061723,348950389639,316688547962,358434865325,275768751999,310849861765,302919522606,360224487880,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379628706,288715029550,294269265653,322724771406,341258669642,329738121200,315593207721,307900706118,371486863096,366739013334,283254071829
404,326445054363,327719358219,318486091206,303896992058,323257461805,351340282739,247222061723,348950389639,316688547962,358434867518,275768751999,310849861765,302919522606,360224487880,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379630900,288715031744,294269265653,322724771406,341258669642,329738121200,315593207721,307900708312,371486863096,366739013334,283254071829
405,326445054363,327719358219,318486093400,303896992058,323257461805,351340282739,247222061723,348950389639,316688547962,358434867518,275768751999,310849861765,302919522606,360224490074,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379630900,288715031744,294269265653,322724771406,341258669642,329738121200,315593207721,307900708312,371486863096,366739013334,283254074023
406,326445054363,327719358219,318486093400,303896992058,323257461805,351340282739,247222061723,348950389639,316688547962,358434867518,275768751999,310849861765,302919522606,360224490074,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379630900,288715031744,294269267846,322724771406,341258669642,329738121200,315593207721,307900708312,371486863096,366739013334,283254074023
407,326445054363,327719358219,318486093400,303896992058,323257461805,351340282739,247222061723,348950389639,316688547962,358434867518,275768751999,310849861765,302919522606,360224490074,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379630900,288715031744,294269267846,322724773600,341258669642,329738121200,315593207721,307900708312,371486863096,366739013334,283254074023
408,326445054363,327719358219,318486093400,303896994252,323257461805,351340282739,247222061723,348950389639,316688547962,358434867518,275768751999,310849861765,302919522606,360224490074,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379633094,288715031744,294269267846,322724773600,341258669642,329738121200,315593207721,307900708312,371486863096,366739013334,283254074023
409,326445054363,327719358219,318486093400,303896994252,323257461805,351340282739,247222061723,348950389639,316688547962,358434867518,275768751999,310849861765,302919522606,360224490074,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541637132,290655673335,318667258652,404501866775,296533069779,340379633094,288715031744,294269267846,322724773600,341258669642,329738121200,315593207721,307900708312,371486863096,366739013334,283254076217
410,326445054363,327719358219,318486093400,303896994252,323257461805,351340282739,247222061723,348950391833,316688547962,358434867518,275768751999,310849861765,302919522606,360224490074,379082490959,286810902731,311491159650,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541639326,290655673335,318667258652,404501866775,296533069779,340379633094,288715031744,294269267846,322724773600,341258671836,329738121200,315593207721,307900708312,371486863096,366739013334,283254076217
411,326445054363,327719358219,318486093400,303896994252,323257463999,351340282739,247222061723,348950391833,316688547962,358434867518,275768751999,310849861765,302919522606,360224490074,379082490959,286810902731,311491161844,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541639326,290655673335,318667258652,404501866775,296533069779,340379633094,288715031744,294269267846,322724773600,341258671836,329738121200,315593207721,307900708312,371486863096,366739013334,283254076217
412,326445054363,327719358219,318486093400,303896994252,323257463999,351340282739,247222061723,348950391833,316688547962,358434867518,275768751999,310849863959,302919522606,360224490074,379082490959,286810902731,311491161844,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541639326,290655673335,318667260846,404501866775,296533069779,340379633094,288715031744,294269267846,322724773600,341258671836,329738121200,315593207721,307900708312,371486865289,366739013334,283254076217
413,326445054363,327719358219,318486093400,303896994252,323257463999,351340282739,247222061723,348950391833,316688547962,358434867518,275768751999,310849863959,302919524799,360224490074,379082490959,286810902731,311491161844,282126259032,366502000120,323709327705,305776130230,308344105844,345471875442,354259762977,310541639326,290655673335,318667260846,404501866775,296533071973,340379633094,288715031744,294269267846,322724773600,341258671836,329738121200,315593207721,307900708312,371486865289,366739013334,283254076217
414,326445054363,327719358219,318486093400,303896994252,323257463999,351340282739,247222061723,348950391833,316688547962,358434867518,275768751999,310849863959,302919524799,360224490074,379082490959,286810902731,311491161844,282126259032,366502000120,323709327705,305776130230,308344105844,345471877636,354259762977,310541639326,290655673335,318667260846,404501866775,296533071973,340379633094,288715031744,294269267846,322724773600,341258674030,329738121200,315593207721,307900708312,371486865289,366739013334,283254076217
415,326445056557,327719358219,318486093400,303896994252,323257463999,351340282739,247222061723,348950391833,316688547962,358434867518,275768751999,310849863959,302919526993,360224490074,379082490959,286810902731,311491161844,282126259032,366502000120,323709327705,305776130230,308344105844,345471877636,354259762977,310541639326,290655675529,318667260846,404501866775,296533071973,340379633094,288715031744,294269267846,322724773600,341258674030,329738121200,315593207721,307900708312,371486865289,366739013334,283254076217
416,326445056557,327719358219,318486093400,303896994252,323257463999,351340282739,247222063917,348950391833,316688547962,358434867518,275768751999,310849863959,302919526993,360224490074,379082490959,286810902731,311491161844,282126259032,366502000120,323709327705,305776130230,308344105844,345471877636,354259762977,310541639326,290655675529,318667260846,404501871163,296533071973,340379633094,288715031744,294269267846,322724773600,341258676224,329738121200,315593207721,307900708312,371486865289,366739013334,283254076217
417,326445056557,327719358219,318486093400,303896994252,323257463999,351340282739,247222063917,348950394027,316688547962,358434867518,275768751999,310849863959,302919526993,360224490074,379082490959,286810902731,311491161844,282126261226,366502000120,323709327705,305776130230,308344105844,345471877636,354259762977,310541639326,290655675529,318667260846,404501871163,296533074167,340379633094,288715031744,294269267846,322724773600,341258676224,329738121200,315593207721,307900708312,371486867483,366739013334,283254076217
418,326445056557,327719358219,318486093400,303896994252,323257463999,351340282739,247222063917,348950394027,316688547962,358434867518,275768751999,310849863959,302919526993,360224490074,379082490959,286810902731,311491161844,282126261226,366502000120,323709327705,305776130230,308344105844,345471879829,354259762977,310541639326,290655675529,318667263040,404501871163,296533074167,340379633094,288715031744,294269267846,322724773600,341258676224,329738121200,315593207721,307900708312,371486867483,366739015528,283254076217
419,326445056557,327719358219,318486093400,303896994252,323257463999,351340282739,247222063917,348950394027,316688547962,358434867518,275768751999,310849863959,302919526993,360224492268,379082490959,286810902731,311491161844,282126261226,366502000120,323709327705,305776130230,308344105844,345471879829,354259762977,310541639326,290655675529,318667263040,404501873357,296533076361,340379633094,288715031744,294269267846,322724773600,341258676224,329738121200,315593207721,307900708312,371486869677,366739015528,283254078410
420,326445056557,327719358219,318486093400,303896994252,323257463999,351340282739,247222063917,348950394027,316688547962,358434867518,275768751999,310849863959,302919526993,360224492268,379082490959,286810902731,311491161844,282126261226,366502002314,323709327705,305776132424,308344105844,345471879829,354259762977,310541639326,290655675529,318667263040,404501873357,296533076361,340379633094,288715031744,294269267846,322724773600,341258676224,329738121200,315593207721,307900710506,371486869677,366739015528,283254078410
421,326445058751,327719358219,318486093400,303896994252,323257463999,351340282739,247222063917,348950394027,316688547962,358434867518,275768751999,310849863959,302919526993,360224492268,379082493153,286810902731,311491161844,282126261226,366502002314,323709327705,305776134618,308344105844,345471882022,354259762977,310541639326,290655675529,318667263040,404501873357,296533076361,340379633094,288715033938,294269267846,322724773600,341258678418,329738121200,315593207721,307900710506,371486869677,366739015528,283254078410
422,326445058751,327719358219,318486093400,303896994252,323257463999,351340282739,247222063917,348950394027,316688547962,358434867518,275768751999,310849863959,302919526993,360224492268,379082493153,286810902731,311491161844,282126261226,366502002314,323709327705,305776134618,308344105844,345471882022,354259762977,310541639326,290655675529,318667265234,404501873357,296533076361,340379633094,288715036131,294269267846,322724773600,341258678418,329738121200,315593207721,307900712700,371486869677,366739015528,283254078410
423,326445058751,327719358219,318486093400,303896994252,323257463999,351340282739,247222066111,348950394027,316688550156,358434867518,275768751999,310849863959,302919529187,360224492268,379082493153,286810902731,311491161844,282126261226,366502002314,323709327705,305776134618,308344105844,345471882022,354259765171,310541639326,290655677723,318667265234,404501873357,296533076361,340379633094,288715036131,294269267846,322724773600,341258680612,329738121200,315593207721,307900712700,371486869677,366739015528,283254078410
424,326445058751,327719358219,318486093400,303896994252,323257463999,351340282739,247222066111,348950396221,316688550156,358434867518,275768751999,310849863959,302919531381,360224492268,379082493153,286810902731,311491161844,282126261226,366502002314,323709329899,305776134618,308344105844,345471882022,354259767365,310541639326,290655677723,318667265234,404501873357,296533076361,340379633094,288715036131,294269267846,322724773600,341258680612,329738121200,315593207721,307900712700,371486869677,366739015528,283254078410
425,326445058751,327719358219,318486093400,303896994252,323257466192,351340282739,247222066111,348950396221,316688550156,358434867518,275768751999,310849863959,302919531381,360224492268,379082493153,286810902731,311491161844,282126261226,366502002314,323709329899,305776134618,308344105844,345471882022,354259767365,310541639326,290655677723,318667267427,404501875551,296533076361,340379633094,288715036131,294269267846,322724773600,341258680612,329738123394,315593207721,307900712700,371486869677,366739015528,283254078410
426,326445058751,327719358219,318486093400,303896996446,323257468386,351340282739,247222066111,348950398415,316688550156,358434867518,275768751999,310849863959,302919531381,360224492268,379082493153,286810902731,311491161844,282126261226,366502002314,323709329899,305776134618,308344105844,345471882022,354259767365,310541639326,290655677723,318667267427,404501875551,296533076361,340379633094,288715038324,294269267846,322724773600,341258680612,329738123394,315593207721,307900712700,371486869677,366739017722,283254078410
427,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222066111,348950398415,316688550156,358434869712,275768751999,310849863959,302919531381,360224492268,379082493153,286810902731,311491164038,282126261226,366502002314,323709332092,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501875551,296533076361,340379633094,288715038324,294269267846,322724773600,341258680612,329738123394,315593207721,307900712700,371486869677,366739017722,283254078410
428,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222068305,348950398415,316688550156,358434869712,275768751999,310849863959,302919531381,360224492268,379082493153,286810902731,311491166232,282126261226,366502002314,323709332092,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501875551,296533076361,340379633094,288715038324,294269267846,322724773600,341258680612,329738123394,315593209915,307900712700,371486869677,366739017722,283254078410
429,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222070498,348950398415,316688550156,358434869712,275768754193,310849863959,302919531381,360224492268,379082493153,286810902731,311491166232,282126261226,366502002314,323709332092,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501875551,296533078555,340379635287,288715038324,294269267846,322724773600,341258680612,329738123394,315593209915,307900712700,371486869677,366739017722,283254080604
430,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222070498,348950398415,316688550156,358434869712,275768754193,310849866152,302919531381,360224492268,379082493153,286810902731,311491166232,282126261226,366502002314,323709332092,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269267846,322724773600,341258680612,329738123394,315593209915,307900712700,371486869677,366739017722,283254080604
431,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222070498,348950398415,316688552350,358434869712,275768754193,310849866152,302919531381,360224492268,379082495347,286810902731,311491166232,282126261226,366502002314,323709332092,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269270039,322724773600,341258680612,329738123394,315593209915,307900712700,371486869677,366739017722,283254080604
432,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222070498,348950398415,316688552350,358434869712,275768754193,310849866152,302919531381,360224492268,379082497541,286810902731,311491166232,282126261226,366502002314,323709334286,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
433,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919531381,360224492268,379082497541,286810902731,311491166232,282126261226,366502002314,323709334286,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
434,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919531381,360224492268,379082497541,286810902731,311491166232,282126261226,366502002314,323709334286,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
435,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919531381,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709334286,305776134618,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
436,326445058751,327719358219,318486093400,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919531381,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709334286,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
437,326445060945,327719358219,318486093400,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919533575,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709334286,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501877745,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
438,326445060945,327719358219,318486095594,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919533575,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709334286,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
439,326445060945,327719358219,318486095594,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919533575,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709334286,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
440,326445060945,327719360413,318486095594,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919533575,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
441,326445060945,327719360413,318486097788,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849866152,302919533575,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
442,326445060945,327719360413,318486097788,303896996446,323257470580,351340282739,247222072692,348950398415,316688552350,358434869712,275768754193,310849868346,302919533575,360224492268,379082497541,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
443,326445060945,327719360413,318486097788,303896996446,323257470580,351340282739,247222074886,348950400609,316688552350,358434869712,275768754193,310849868346,302919533575,360224492268,379082499735,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739017722,283254082798
444,326445060945,327719360413,318486097788,303896996446,323257470580,351340282739,247222074886,348950400609,316688552350,358434869712,275768754193,310849868346,302919533575,360224492268,379082499735,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900712700,371486869677,366739019916,283254082798
445,326445060945,327719360413,318486097788,303896996446,323257470580,351340282739,247222074886,348950402803,316688552350,358434869712,275768754193,310849868346,302919533575,360224492268,379082499735,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501879939,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900714894,371486869677,366739019916,283254082798
446,326445060945,327719360413,318486097788,303896996446,323257470580,351340282739,247222074886,348950402803,316688552350,358434869712,275768754193,310849868346,302919533575,360224492268,379082499735,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501882133,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900714894,371486869677,366739019916,283254082798
447,326445060945,327719360413,318486097788,303896996446,323257470580,351340282739,247222074886,348950402803,316688552350,358434869712,275768754193,310849868346,302919533575,360224492268,379082499735,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501882133,296533078555,340379635287,288715038324,294269270039,322724775794,341258682806,329738123394,315593209915,307900714894,371486869677,366739019916,283254082798
448,326445060945,327719360413,318486097788,303896998640,323257470580,351340282739,247222074886,348950402803,316688552350,358434869712,275768756387,310849868346,302919533575,360224492268,379082499735,286810904925,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501882133,296533078555,340379635287,288715038324,294269272233,322724775794,341258682806,329738123394,315593209915,307900714894,371486869677,366739019916,283254082798
449,326445060945,327719360413,318486097788,303896998640,323257470580,351340282739,247222074886,348950402803,316688552350,358434869712,275768756387,310849868346,302919533575,360224492268,379082499735,286810907119,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655677723,318667267427,404501882133,296533078555,340379635287,288715038324,294269272233,322724775794,341258682806,329738125588,315593209915,307900714894,371486869677,366739019916,283254082798
450,326445060945,327719360413,318486097788,303896998640,323257470580,351340282739,247222074886,348950402803,316688552350,358434871905,275768756387,310849868346,302919533575,360224492268,379082499735,286810907119,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655679917,318667267427,404501882133,296533078555,340379635287,288715038324,294269272233,322724775794,341258682806,329738125588,315593209915,307900714894,371486869677,366739022110,283254082798
451,326445060945,327719360413,318486097788,303896998640,323257470580,351340282739,247222074886,348950402803,316688552350,358434871905,275768756387,310849868346,302919533575,360224492268,379082499735,286810907119,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655682110,318667267427,404501882133,296533078555,340379635287,288715038324,294269272233,322724777988,341258682806,329738125588,315593209915,307900714894,371486869677,366739022110,283254082798
452,326445063139,327719360413,318486097788,303896998640,323257470580,351340282739,247222074886,348950402803,316688552350,358434871905,275768756387,310849870539,302919533575,360224492268,379082499735,286810907119,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655682110,318667267427,404501882133,296533078555,340379635287,288715038324,294269272233,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739022110,283254082798
453,326445063139,327719360413,318486097788,303896998640,323257470580,351340282739,247222074886,348950402803,316688552350,358434871905,275768756387,310849870539,302919533575,360224492268,379082499735,286810907119,311491166232,282126261226,366502002314,323709336480,305776136812,308344108038,345471882022,354259767365,310541639326,290655682110,318667267427,404501882133,296533078555,340379635287,288715038324,294269274427,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739022110,283254082798
454,326445063139,327719360413,318486097788,303896998640,323257470580,351340282739,247222074886,348950402803,316688552350,358434874099,275768756387,310849870539,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344108038,345471884215,354259767365,310541639326,290655682110,318667267427,404501882133,296533078555,340379635287,288715038324,294269274427,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739022110,283254082798
455,326445063139,327719360413,318486097788,303896998640,323257472774,351340282739,247222074886,348950402803,316688552350,358434874099,275768758580,310849870539,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344108038,345471884215,354259767365,310541639326,290655682110,318667267427,404501882133,296533078555,340379635287,288715038324,294269274427,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739022110,283254082798
456,326445063139,327719360413,318486097788,303896998640,323257472774,351340282739,247222074886,348950404997,316688552350,358434874099,275768758580,310849870539,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344108038,345471884215,354259767365,310541641520,290655682110,318667267427,404501882133,296533078555,340379635287,288715038324,294269274427,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739024304,283254082798
457,326445063139,327719360413,318486097788,303896998640,323257472774,351340282739,247222074886,348950404997,316688554544,358434874099,275768758580,310849870539,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344108038,345471884215,354259767365,310541641520,290655682110,318667267427,404501884326,296533078555,340379635287,288715038324,294269276621,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739024304,283254082798
458,326445063139,327719360413,318486097788,303896998640,323257472774,351340282739,247222074886,348950404997,316688554544,358434874099,275768758580,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259767365,310541641520,290655682110,318667267427,404501884326,296533078555,340379635287,288715038324,294269276621,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739024304,283254082798
459,326445063139,327719360413,318486097788,303896998640,323257472774,351340282739,247222074886,348950404997,316688554544,358434874099,275768758580,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259767365,310541641520,290655682110,318667267427,404501884326,296533078555,340379635287,288715038324,294269276621,322724777988,341258682806,329738125588,315593212108,307900714894,371486869677,366739024304,283254082798
460,326445063139,327719360413,318486097788,303896998640,323257472774,351340282739,247222074886,348950407191,316688554544,358434874099,275768760774,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259767365,310541641520,290655682110,318667267427,404501884326,296533078555,340379637481,288715038324,294269276621,322724777988,341258682806,329738125588,315593212108,307900717088,371486869677,366739024304,283254082798
461,326445063139,327719360413,318486097788,303896998640,323257472774,351340282739,247222074886,348950407191,316688554544,358434874099,275768760774,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259767365,310541643714,290655682110,318667267427,404501884326,296533078555,340379637481,288715038324,294269276621,322724780182,341258682806,329738125588,315593212108,307900717088,371486869677,366739024304,283254082798
462,326445063139,327719360413,318486099982,303896998640,323257472774,351340282739,247222074886,348950407191,316688554544,358434874099,275768760774,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259767365,310541643714,290655682110,318667267427,404501884326,296533078555,340379637481,288715038324,294269276621,322724780182,341258682806,329738125588,315593212108,307900717088,371486869677,366739024304,283254082798
463,326445063139,327719360413,318486099982,303896998640,323257472774,351340282739,247222074886,348950407191,316688554544,358434874099,275768760774,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259767365,310541643714,290655682110,318667267427,404501884326,296533078555,340379637481,288715038324,294269276621,322724780182,341258682806,329738125588,315593214302,307900717088,371486869677,366739024304,283254082798
464,326445063139,327719360413,318486099982,303896998640,323257472774,351340282739,247222074886,348950407191,316688554544,358434874099,275768760774,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259767365,310541643714,290655682110,318667267427,404501884326,296533078555,340379637481,288715038324,294269276621,322724780182,341258682806,329738125588,315593214302,307900717088,371486869677,366739024304,283254082798
465,326445063139,327719362606,318486099982,303896998640,323257472774,351340284933,247222074886,348950407191,316688554544,358434874099,275768760774,310849872732,302919533575,360224492268,379082499735,286810907119,311491166232,282126263420,366502004508,323709336480,305776136812,308344110232,345471884215,354259769559,310541643714,290655682110,318667267427,404501884326,296533078555,340379637481,288715038324,294269276621,322724780182,341258682806,329738125588,315593214302,307900717088,371486869677,366739024304,283254082798
