%util,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
22,100.0,100.0,100.0,99.01,101.01,99.01,101.01,101.01,99.01,100.0,101.01,100.0,101.01,100.0,99.01,100.0,100.0,99.01,100.0,101.01,100.0,98.04,101.01,99.01,102.04,99.01,101.01,101.01,102.04,100.0,100.4,100.0,101.01,353.57,100.0,98.04,100.0,102.04,98.04,100.0,100.0,101.01,100.0,200.91,101.01,100.0,101.01,100.0,100.0,100.0,101.01,100.4,100.0,100.0,100.0,100.0,100.0,99.01,100.0,99.01,101.01,100.0,101.01,100.0,100.4,99.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,100.0,99.01,100.0,99.01,100.0,100.0,99.01,99.01,100.0,99.01,100.0,101.01,101.01,99.01,101.01,102.04,100.0,101.01,101.01,100.0,101.01,99.01,100.0,101.01,101.01,99.01,99.01,101.01,101.01,101.01,101.01,101.01,101.01,100.0,100.0,100.0,101.01,101.01,101.01,98.04,102.04,99.01,98.04,100.0,101.01,101.01,101.01,99.01,100.0,100.0,102.04,101.01,99.01,100.0,101.01,99.01,102.04,99.01,101.01,100.0,100.0,102.04,101.01,101.01,100.0,101.01,100.0
23,99.01,100.0,101.01,100.0,100.0,100.0,100.0,99.01,101.01,99.01,100.0,100.0,100.0,97.09,101.01,101.01,101.01,99.01,100.0,101.01,100.0,102.04,99.01,101.01,98.04,101.01,100.0,98.04,101.01,100.0,99.01,100.0,100.0,99.01,100.0,99.01,100.0,99.01,100.0,101.01,101.01,102.04,98.04,100.0,98.61,101.01,99.01,101.01,101.01,100.0,100.0,101.01,100.0,98.04,102.04,100.0,100.0,100.0,100.4,102.04,100.0,99.01,100.0,100.0,100.0,101.01,99.01,99.01,101.01,99.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,102.04,102.04,100.0,99.01,101.01,100.0,100.0,102.04,101.01,99.01,100.0,99.01,99.01,101.01,101.01,100.0,101.01,100.0,101.01,100.0,100.0,101.01,101.01,99.01,101.01,100.0,100.0,101.01,101.01,101.01,101.01,101.01,100.0,102.04,99.01,101.01,100.0,98.04,100.0,101.01,100.0,101.01,103.09,100.0,100.0,99.01,101.01,100.0,99.01,101.01,99.01,101.01,100.0,99.01,101.01,101.01,101.01,100.0,100.0,101.01,100.0
24,99.01,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,101.01,101.01,100.0,99.01,101.01,100.0,99.01,101.01,100.0,98.04,100.0,99.01,101.01,100.0,100.0,100.0,100.0,102.04,99.01,101.01,101.01,101.01,101.01,101.01,101.01,102.04,101.01,99.01,102.04,100.0,101.01,99.01,101.01,101.01,101.41,100.0,100.0,100.0,101.01,102.04,99.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,99.01,100.0,101.01,100.0,101.01,99.01,100.0,101.01,101.01,100.0,101.01,100.0,100.0,99.01,101.01,100.0,100.0,99.01,100.0,100.0,101.01,100.0,100.0,102.04,100.0,100.0,101.01,99.01,100.0,101.01,102.04,102.04,101.01,100.4,99.01,99.01,101.01,101.01,100.0,101.01,101.01,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,100.0,100.0,101.01,102.45,101.01,99.41,99.01,101.01,100.0,99.01,101.01,100.0,101.01,102.04,101.01,98.04,101.01,100.0,100.0,100.0,101.01,101.01,101.01,102.04,100.0,102.45,101.01,101.01,102.04,100.0,101.41,102.04
25,100.0,99.01,98.04,100.0,99.01,100.0,98.04,100.0,100.0,100.0,100.0,100.0,101.01,101.01,101.01,101.01,99.01,101.01,102.04,99.01,101.01,100.0,99.01,101.01,101.01,100.0,100.0,101.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,101.01,100.0,101.01,100.0,100.0,102.04,100.0,101.01,101.01,100.0,100.0,100.0,99.01,99.01,101.01,101.01,100.0,100.0,100.0,100.0,101.01,99.01,100.0,99.01,100.0,100.0,100.4,101.01,99.01,100.0,101.01,101.01,100.0,101.01,99.01,98.04,101.01,99.01,100.0,101.01,101.01,100.0,101.01,100.0,100.0,99.01,101.01,100.61,102.04,100.0,100.0,100.0,100.0,100.0,99.01,101.01,101.01,100.0,98.04,101.01,100.0,100.0,101.01,101.01,101.01,101.01,99.01,98.04,101.41,101.01,99.01,99.01,101.01,101.01,102.45,100.0,101.01,100.0,103.09,100.0,101.01,101.01,101.01,99.01,100.0,99.01,100.0,100.0,99.6,99.01,100.0,100.0,100.8,98.61,100.0
26,98.04,100.0,100.4,99.01,101.01,100.0,98.04,98.04,101.01,101.01,100.0,101.01,100.0,100.0,101.01,100.0,100.0,99.01,99.01,101.01,100.0,100.0,101.01,100.0,101.01,101.01,102.04,100.0,98.04,102.04,103.09,99.41,100.0,100.0,100.0,100.0,101.01,101.01,99.01,101.01,100.0,101.41,101.01,100.0,100.0,101.01,101.01,99.01,101.01,101.01,100.0,100.0,100.0,99.01,100.0,100.0,101.41,100.0,102.04,100.0,101.01,100.0,100.0,101.01,100.0,100.0,100.0,99.01,101.01,99.01,100.0,99.01,101.01,100.0,101.01,99.01,99.01,99.01,100.0,101.01,100.4,100.0,98.04,99.01,99.01,101.01,101.01,100.0,100.0,102.04,101.01,100.0,101.41,101.01,100.0,102.04,101.41,101.01,101.01,102.04,100.0,101.01,100.0,100.0,101.01,101.01,101.01,99.01,102.04,101.01,100.0,101.01,100.0,98.22,100.0,99.01,99.01,101.01,100.0,100.0,103.09,101.01,101.01,100.0,99.01,101.01,102.04,101.01,100.0,102.04,101.01,99.01,100.0,101.01,101.01,100.0,98.43,98.22,100.0,101.01
27,101.01,99.01,101.01,101.01,100.0,101.01,101.01,100.0,99.01,100.0,102.04,101.01,100.0,101.01,99.01,101.41,99.01,101.01,100.0,97.09,101.01,100.0,100.0,100.8,100.0,99.01,99.01,99.01,101.01,100.0,99.01,101.01,101.01,101.01,101.01,99.01,99.01,100.0,101.01,100.0,100.0,98.04,99.01,101.01,100.0,100.0,100.0,101.01,100.0,100.0,99.01,101.01,101.01,101.01,101.01,100.0,99.01,101.01,99.01,100.0,99.01,100.0,100.0,100.0,101.01,100.0,101.01,101.01,100.0,101.01,101.01,101.01,100.0,101.01,99.01,100.0,99.01,100.0,99.01,100.0,100.0,101.01,99.01,100.0,101.01,101.01,101.01,100.0,100.4,101.01,102.04,101.01,100.0,99.01,100.0,101.01,98.04,98.04,99.01,100.0,101.01,101.01,102.04,100.0,100.0,99.01,101.01,102.04,100.0,101.01,100.0,101.01,100.0,100.0,101.01,100.0,99.01,100.0,100.0,100.0,100.0,100.0,99.01,99.01,101.01,100.0,101.01,100.0,100.0,100.0,101.01,102.04,101.01,100.0,99.01,101.01,101.01,101.01,101.01,101.01
28,101.01,100.0,98.04,99.01,100.0,99.01,98.04,101.01,98.04,101.01,100.0,101.01,101.01,100.0,101.01,99.6,100.0,99.01,101.01,101.01,100.0,100.0,101.41,99.01,100.0,101.01,101.01,101.01,99.01,101.01,101.01,101.01,99.01,100.0,100.0,101.01,101.01,100.0,100.0,100.0,101.01,100.0,100.0,99.01,101.01,100.4,101.01,101.01,100.0,101.01,100.0,101.01,99.01,100.0,99.01,101.01,100.0,100.0,101.01,100.0,100.0,99.01,101.01,98.43,98.04,101.01,101.01,99.01,101.01,99.01,100.0,100.0,100.0,98.04,101.01,101.01,100.0,100.4,99.01,99.01,100.0,100.0,101.01,101.01,100.0,100.0,100.0,101.01,100.0,99.41,100.0,101.01,101.01,101.01,101.01,100.0,101.01,99.01,100.0,100.0,101.01,101.01,101.01,100.0,100.0,101.01,100.0,101.01,99.01,99.01,100.0,101.01,100.0,100.0,100.0,100.0,98.04,101.01,100.0,101.01,100.0,101.01,101.01,101.01,99.01,99.01,114.61,101.01,101.01,99.01,100.0,101.01,98.04,101.01,100.0,100.0,100.0,100.0,101.01,100.0
29,98.04,100.0,101.01,99.01,100.0,101.01,99.01,101.01,100.0,99.41,101.01,100.0,101.01,112.16,100.0,99.41,102.04,101.01,100.4,100.0,101.01,99.01,99.01,99.01,100.0,99.01,99.01,100.0,100.0,100.0,101.01,99.01,101.01,101.01,102.04,101.01,99.01,99.01,100.0,100.0,100.0,100.0,101.01,101.01,100.0,100.61,100.0,100.0,100.0,99.01,101.01,99.01,101.01,101.01,102.04,100.0,100.0,99.01,101.01,100.0,101.01,100.0,100.0,99.01,100.0,99.01,99.01,102.04,99.01,100.0,100.0,100.0,101.01,101.01,99.01,99.01,99.01,100.0,100.0,101.01,100.0,101.01,99.01,100.0,100.0,100.0,102.04,100.0,101.01,100.0,100.0,100.0,101.01,101.01,100.0,99.41,100.0,102.04,101.01,102.04,101.01,101.01,101.01,101.01,101.01,100.0,101.01,100.0,101.01,102.04,101.01,100.0,102.04,99.01,101.01,99.01,137.95,100.0,113.33,102.04,101.01,133.03,100.0,100.0,101.01,101.01,195.5,280.43,112.09,131.56,110.43,99.01,101.01,100.0,99.01,101.01,101.01,101.01,100.0,100.0
30,99.01,101.01,99.01,99.01,100.0,100.0,99.01,100.0,101.01,99.01,212.77,708.89,797.5,726.32,114.06,593.33,99.01,101.01,99.01,100.0,100.0,98.04,99.6,100.4,100.0,101.01,101.01,101.01,100.0,100.0,100.0,100.0,101.01,101.01,99.01,101.01,100.0,101.01,100.0,99.01,101.01,100.0,100.0,100.0,101.01,102.04,101.01,101.01,100.0,102.04,100.0,101.01,99.01,100.0,101.01,101.01,100.0,101.01,99.01,100.0,101.01,100.0,100.0,100.0,101.01,101.01,100.0,99.01,101.01,101.41,97.09,100.0,101.01,101.01,102.04,100.0,101.01,99.01,101.01,100.0,99.01,101.01,97.09,101.01,101.01,101.01,99.01,101.01,100.0,101.01,101.01,101.01,101.01,100.0,101.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01,99.01,102.04,100.0,100.0,100.0,100.0,141.67,97.09,98.04,100.0,347.61,148.94,137.44,114.17,100.0,100.0,112.58,100.0,100.0,130.67,147.06,99.09,101.01,537.93,173.33,622.4,100.0,99.01,119.56,99.01,100.0,99.01,101.01,110.93,108.28
31,101.01,100.0,98.43,100.0,100.0,100.0,99.01,100.0,100.0,100.0,161.29,128.21,125.0,100.0,1058.46,116.28,102.04,101.01,101.01,100.0,98.04,101.01,100.0,100.61,100.0,101.01,101.01,100.0,100.0,101.01,101.01,101.01,98.04,101.01,102.04,99.01,102.04,100.0,101.01,101.01,102.04,100.0,100.0,101.01,100.0,99.41,101.01,100.0,102.04,102.04,102.04,101.01,100.0,100.0,100.0,99.01,100.0,100.0,101.01,100.0,99.01,101.01,100.0,101.01,100.0,100.0,101.01,102.04,100.4,100.0,101.01,100.0,100.0,100.0,99.01,99.01,100.0,101.01,98.04,100.0,101.01,100.0,99.01,100.0,101.01,100.0,101.01,101.01,101.01,100.0,100.0,100.0,99.01,101.01,100.0,100.0,100.0,99.01,100.0,101.01,101.01,99.01,101.01,101.01,101.01,101.01,99.01,101.01,101.01,100.0,99.01,100.0,100.0,105.49,100.0,99.01,100.0,460.74,99.34,101.01,101.01,99.01,144.93,133.03,166.19,101.01,100.0,101.01,100.0,100.4,100.0,101.01,107.37,497.14,101.01,101.01,562.86,114.04,732.63,634.55
32,99.01,100.0,100.0,100.0,101.01,100.0,100.0,100.0,99.01,100.0,101.01,100.0,101.01,100.0,99.01,100.0,100.0,101.41,99.01,101.01,101.01,100.0,99.41,101.01,101.01,100.0,99.41,101.01,100.0,99.01,100.0,100.0,101.01,100.0,102.04,100.0,101.01,101.01,100.0,100.0,101.01,102.04,100.0,102.04,101.01,99.01,100.0,100.0,99.01,98.04,100.0,100.0,100.0,99.41,100.0,100.0,99.01,101.01,100.0,100.0,99.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,100.0,99.01,100.0,100.0,101.01,99.01,101.01,99.01,100.0,100.0,100.0,101.01,99.01,100.0,100.0,99.01,101.01,99.01,101.01,102.04,102.04,101.01,99.01,99.01,101.01,98.04,99.01,100.0,101.01,101.01,101.01,100.0,100.0,100.0,100.0,98.04,101.01,101.01,100.0,108.7,100.0,107.44,101.01,102.04,100.0,100.0,100.0,135.7,250.5,100.0,101.01,145.0,101.41,100.0,100.0,99.01,101.01,99.6,100.0,159.02,170.62,99.01,290.35,110.52,100.0,620.0,101.01,101.01
33,99.01,98.04,99.01,101.01,101.01,99.01,100.0,100.0,101.01,100.0,100.0,101.01,101.01,100.0,102.04,101.01,99.01,98.61,100.0,100.0,101.01,101.01,101.01,100.0,99.01,100.0,99.01,101.01,101.01,101.01,100.0,100.0,101.01,100.0,99.01,99.01,99.01,100.0,100.0,100.0,100.0,99.01,100.0,101.01,101.01,100.0,101.01,100.0,102.04,101.01,101.01,100.0,99.01,101.01,101.01,101.01,101.01,101.01,103.09,101.01,101.01,99.01,100.0,100.0,101.01,100.0,99.01,101.01,101.01,100.0,101.01,101.01,98.04,101.01,99.01,100.0,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,100.0,102.04,99.01,99.01,100.0,101.01,100.0,98.04,100.0,100.0,101.01,102.04,100.0,100.0,101.01,102.04,100.0,100.0,101.01,100.0,102.04,100.0,101.01,101.01,101.01,100.0,101.01,99.01,101.01,109.89,1760.0,100.0,100.0,100.0,101.01,376.22,151.52,101.01,99.01,99.8,99.6,101.01,100.4,99.01,102.04,99.01,101.01,243.9,110.73,100.0,102.04,173.33,101.01,113.64,100.0,100.0
34,99.41,101.01,101.01,101.01,100.0,100.0,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,101.01,100.0,100.0,101.01,101.01,101.01,100.0,101.01,98.04,100.0,101.01,100.0,100.0,100.0,101.01,99.01,100.0,100.0,99.01,101.01,101.01,101.01,101.01,101.01,102.04,99.01,101.01,100.0,101.01,101.01,100.0,100.0,99.01,101.01,100.0,99.01,100.0,98.04,99.01,100.0,98.04,100.0,99.01,100.0,100.0,100.0,101.01,101.01,100.0,100.0,100.0,99.01,101.01,101.01,101.01,99.01,99.01,100.0,101.01,100.0,102.04,100.0,101.01,101.01,100.0,101.01,99.01,100.0,99.01,100.0,102.04,100.4,100.0,101.01,100.0,102.04,101.01,100.0,100.0,100.0,101.01,99.01,100.0,100.0,99.01,99.01,101.01,100.0,100.0,101.01,99.01,99.01,101.41,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01,101.01,101.01,102.04,101.01,101.01,98.04,101.01,100.0,100.2,100.0,101.01,100.0,100.0,99.01,100.0,101.01,101.01,99.01,100.0,100.0,99.01,99.01,100.0,101.01,100.0
35,100.0,100.0,101.01,99.01,100.0,100.0,100.0,101.01,100.4,100.0,99.01,101.01,101.01,101.41,99.01,100.0,99.01,98.04,99.01,100.0,101.01,99.01,100.0,101.01,100.0,101.41,98.04,99.01,101.01,101.01,101.01,100.0,101.01,100.0,100.0,101.01,99.01,100.0,98.04,101.01,100.0,100.0,101.01,101.01,101.01,101.01,101.01,100.0,100.0,102.04,100.0,101.01,101.01,100.0,101.01,101.01,101.01,98.04,101.01,101.01,100.0,99.01,99.01,100.0,100.0,101.01,100.0,100.0,99.01,101.01,100.0,100.0,100.0,98.04,100.0,101.01,99.01,100.0,101.01,101.01,102.04,99.01,99.01,98.04,102.04,99.01,101.01,100.0,101.01,99.01,100.0,99.41,100.0,101.01,100.0,102.04,100.0,101.01,102.04,102.04,99.01,101.01,99.01,101.01,101.01,101.01,99.01,102.04,100.0,102.04,100.0,101.01,106.38,100.0,100.0,100.0,100.0,100.0,99.01,100.0,98.04,101.01,100.0,99.01,100.0,101.01,100.0,101.01,100.0,102.04,99.01,100.0,101.01,100.0,101.01,100.0,101.01,101.01,100.0,101.01
36,100.0,100.0,100.0,100.0,99.01,101.01,99.01,100.0,99.01,101.01,102.04,100.0,99.01,100.0,100.0,100.0,100.0,100.0,102.04,101.01,99.01,101.01,100.0,102.04,99.01,100.0,99.01,101.01,98.04,100.0,101.01,100.0,101.01,101.01,101.41,101.01,100.0,100.0,101.01,101.01,101.01,101.01,99.01,100.0,98.04,101.01,101.01,101.01,99.01,99.01,101.01,98.04,100.0,101.01,99.01,100.0,100.0,101.01,99.01,100.0,100.0,101.01,101.01,99.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,100.0,100.0,101.01,101.01,101.01,102.04,99.01,99.01,100.0,100.0,101.01,98.04,100.0,97.09,100.0,100.0,100.0,101.01,100.0,100.0,101.01,101.01,99.01,101.01,99.01,101.01,101.01,100.0,98.04,101.01,99.01,100.0,101.01,100.0,100.0,100.0,99.01,101.41,100.0,101.01,99.01,100.0,99.01,100.0,99.01,97.09,101.01,101.01,99.01,100.0,99.01,100.0,102.04,101.01,99.01,303.13,753.85,102.04,100.0,102.04,100.0,99.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0
37,99.01,99.01,100.0,99.01,100.0,100.0,101.01,100.0,100.0,99.01,135.63,249.58,136.76,225.85,100.0,122.25,98.04,99.01,98.04,100.0,101.01,102.04,100.0,100.0,101.01,100.0,99.01,100.0,102.04,102.04,100.0,100.0,100.0,100.0,100.0,101.01,101.01,100.0,101.01,101.01,100.0,102.04,101.01,101.01,102.04,99.01,100.0,99.01,100.0,100.0,101.01,102.04,101.01,101.01,100.0,100.0,101.01,100.0,99.01,99.01,100.0,99.01,99.01,102.04,100.0,99.01,100.0,101.01,99.01,101.01,100.0,99.01,99.41,100.0,101.01,98.04,99.01,99.01,100.0,99.01,100.0,100.0,101.01,100.0,101.01,100.0,101.01,102.04,99.01,100.0,102.04,99.01,101.01,100.0,100.0,101.01,99.01,100.0,101.01,102.04,101.01,101.01,101.01,100.0,99.01,101.01,101.01,100.0,99.01,99.01,100.0,101.01,99.01,102.04,100.0,204.08,131.58,100.4,145.75,102.04,99.01,188.15,101.01,100.4,100.0,100.0,100.0,99.01,326.22,419.26,816.67,101.01,101.01,101.01,101.01,97.09,101.01,101.01,100.0,101.01
38,99.01,101.01,100.0,100.4,100.0,101.01,100.0,99.01,100.0,101.01,499.2,181.82,960.0,161.29,272.22,1137.78,102.04,101.01,99.01,101.01,99.01,99.01,100.0,99.01,100.0,100.0,100.0,100.0,101.01,100.0,100.0,99.01,98.04,101.01,100.0,100.0,100.0,100.0,100.0,101.01,103.09,100.0,100.0,101.01,102.04,101.01,100.0,100.4,101.01,101.01,100.0,99.01,101.01,100.0,100.0,100.0,101.01,101.01,101.01,101.01,101.01,101.01,101.01,100.0,99.01,100.0,101.01,100.0,101.01,99.01,101.01,101.01,100.0,100.0,100.0,100.0,102.04,99.01,101.01,100.0,100.0,101.01,98.04,100.0,98.04,99.01,100.0,101.01,102.04,102.04,99.01,100.0,101.01,102.04,100.0,101.01,101.01,99.01,100.0,100.0,99.01,99.01,101.01,100.0,100.4,99.01,101.01,100.0,100.0,100.0,100.4,120.48,98.04,100.0,100.0,99.8,146.96,300.0,600.0,99.01,101.01,243.56,100.0,100.0,816.67,143.56,101.01,102.04,101.01,102.04,100.0,101.01,101.01,186.67,101.01,101.01,333.88,101.01,292.86,326.22
39,99.01,100.0,99.01,99.01,101.01,101.01,101.01,99.01,100.0,101.01,98.04,100.0,101.01,99.01,99.01,103.09,99.01,100.0,100.0,99.01,101.01,100.0,99.01,100.0,101.01,102.04,99.01,102.04,100.0,99.01,101.01,101.01,102.04,100.0,101.01,100.0,100.0,102.04,99.01,100.0,99.01,100.0,99.01,101.01,100.0,100.0,100.8,101.01,99.01,99.41,100.0,101.01,228.0,101.01,101.01,101.01,100.0,100.0,101.01,101.01,101.01,100.0,101.01,101.01,101.01,101.01,100.0,100.0,99.01,100.0,100.0,99.01,101.01,100.0,100.0,99.01,101.01,99.01,101.01,101.01,101.01,100.0,101.41,99.01,98.04,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,98.04,100.0,100.0,101.01,101.01,100.0,102.04,101.01,101.01,100.0,100.0,99.01,101.01,100.0,101.01,102.04,102.04,99.01,101.01,101.01,367.88,101.01,101.01,98.18,114.94,98.67,101.01,163.89,100.0,143.56,231.63,100.0,99.01,100.0,100.0,99.01,100.0,101.01,100.0,154.63,151.52,336.0,99.01,140.85,236.52,138.89,158.73
40,99.01,101.01,100.0,100.0,100.0,101.01,100.0,100.4,101.01,100.0,102.04,101.01,100.0,101.01,101.01,99.01,102.04,100.0,99.01,103.09,100.0,99.01,101.01,101.01,100.0,99.01,100.0,99.01,98.04,100.0,101.01,99.01,101.01,102.04,100.0,101.01,100.0,100.0,101.01,102.45,100.0,100.0,101.01,101.01,100.0,100.0,101.01,99.6,101.01,100.0,99.01,226.14,101.01,99.01,100.0,100.0,99.01,101.01,101.01,100.0,101.01,99.01,100.0,100.0,101.01,100.0,100.0,101.01,101.01,102.04,100.0,100.0,100.0,101.01,100.4,101.01,100.0,99.01,102.04,101.01,101.01,100.0,99.6,101.01,101.01,99.01,103.09,99.01,100.0,99.01,100.0,102.04,101.01,101.01,102.04,100.0,100.0,101.01,101.01,100.0,100.0,100.0,100.0,101.01,99.6,100.0,100.0,100.0,100.0,100.0,101.01,101.01,100.0,101.01,222.22,99.01,100.0,99.01,101.01,334.55,365.88,100.0,100.0,228.18,101.01,101.01,100.0,100.0,102.04,100.0,101.01,166.67,182.03,101.01,99.01,161.27,101.01,310.3,100.0,99.01
41,101.01,100.0,100.0,99.01,101.01,99.01,100.0,99.01,101.01,100.0,100.0,101.01,101.01,100.0,101.01,100.0,100.0,102.04,102.04,100.0,100.0,100.0,100.0,100.0,100.0,99.01,100.0,100.0,101.01,101.01,100.4,100.0,99.01,100.0,100.0,101.01,101.01,99.01,101.01,100.0,101.01,102.04,101.01,101.01,101.01,101.01,100.0,100.4,100.0,100.0,102.04,102.04,99.01,101.01,101.01,100.0,101.01,98.04,100.0,100.0,100.0,99.01,100.0,100.0,100.0,101.01,100.0,101.01,100.0,99.01,101.41,102.04,100.0,100.0,101.01,101.01,100.0,100.0,99.01,101.01,100.0,101.01,98.43,100.0,100.0,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,100.0,100.0,100.0,102.04,100.0,101.01,101.01,101.01,102.04,102.04,100.0,100.4,100.0,101.01,100.0,101.01,101.01,100.0,98.04,100.0,100.0,98.04,101.01,100.0,101.01,99.01,131.58,101.01,101.01,100.0,100.0,100.0,101.01,102.04,100.0,98.04,101.01,100.0,100.0,100.54,100.0,99.01,520.0,99.01,101.01,99.01,100.0
42,98.04,100.0,101.01,100.0,99.01,101.01,100.0,98.04,100.0,99.01,101.01,100.0,98.04,99.01,101.01,101.01,100.0,100.0,98.04,100.0,99.01,102.45,99.01,101.01,101.01,101.01,99.01,100.0,100.0,100.0,97.65,101.01,99.01,101.01,101.01,228.8,100.0,101.01,100.0,101.01,100.0,100.0,101.01,101.01,101.01,101.01,100.0,101.01,100.0,100.0,100.0,101.01,101.01,100.0,100.4,101.01,101.01,101.01,101.01,99.01,100.0,100.0,100.0,100.0,100.0,99.01,100.0,101.01,100.0,101.01,97.65,101.01,102.04,99.01,101.01,99.01,100.0,101.01,101.01,101.01,101.01,100.0,100.0,100.0,99.01,100.0,101.01,101.01,100.0,102.04,101.01,100.0,102.04,101.01,100.0,101.01,101.01,100.0,100.0,101.01,100.0,101.01,100.0,100.0,101.01,100.0,101.01,101.01,100.0,99.01,101.01,99.01,202.31,101.01,101.01,100.0,98.04,101.41,100.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.01,101.01,99.01,101.01,101.01,100.0,101.01,100.0,98.04,101.01,100.0,102.04,100.0
43,99.01,100.0,101.01,100.0,101.01,101.01,100.0,101.01,100.0,101.01,100.0,99.41,102.04,102.04,99.01,100.0,100.0,100.0,99.01,101.01,100.0,100.0,100.0,107.6,99.01,101.01,99.01,101.01,105.35,101.01,98.43,101.01,101.01,101.01,227.33,100.0,100.0,101.01,101.01,100.0,100.0,187.87,99.01,100.0,101.01,100.0,101.01,100.0,102.04,102.04,101.01,98.04,101.01,100.0,100.0,99.01,101.01,101.01,99.01,101.01,100.0,100.0,101.01,101.01,99.01,101.01,100.0,99.01,100.0,100.0,100.0,100.0,99.01,101.01,99.01,101.01,100.0,100.0,100.0,100.0,99.01,99.01,100.0,101.01,100.0,99.01,99.01,101.01,101.01,99.01,100.0,101.01,99.01,99.01,100.0,99.01,102.04,99.01,101.01,101.01,100.4,100.0,98.04,101.01,99.01,102.04,99.01,100.0,100.0,99.01,100.0,100.0,103.04,100.0,100.0,98.04,101.01,100.0,99.01,99.01,99.01,101.01,101.01,100.0,100.0,100.0,101.01,102.04,99.01,100.0,99.01,98.04,101.01,99.41,99.01,101.01,99.01,100.0,101.01,101.01
44,100.0,101.01,100.0,101.01,99.01,100.0,100.0,101.01,99.01,101.01,100.0,101.01,98.04,100.0,101.01,100.0,100.0,174.09,184.08,100.0,101.01,100.0,99.01,102.67,102.04,99.01,100.0,188.0,100.0,185.74,100.0,100.0,101.01,101.01,100.0,100.0,101.01,104.4,100.0,100.0,285.94,96.47,101.01,100.0,387.41,104.24,101.01,101.01,98.04,100.0,101.01,101.01,100.0,100.0,104.8,101.01,99.01,100.0,100.0,101.01,100.0,100.0,100.0,100.0,101.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,100.0,98.04,100.0,100.0,100.4,101.01,102.04,100.0,100.0,101.01,100.0,99.01,99.01,101.01,100.0,100.0,100.0,100.0,100.0,100.0,101.01,100.0,102.04,100.0,100.0,101.01,102.04,101.01,101.01,101.01,99.01,101.01,100.0,100.4,101.01,100.0,102.04,100.0,101.01,98.04,100.0,100.0,100.0,101.01,101.01,101.01,101.01,101.01,100.0,100.0,102.04,101.01,101.01,102.04,102.04,102.04,100.0,101.01,100.0,99.01,100.0,100.0,100.0,99.01,100.0
