op_w,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
0,199567,167353,186688,179820,163770,187053,136333,219846,172629,229141,139540,178793,189409,213900,230875,182921,181540,215708,197546,214820,174421,192624,207817,231666,221972,197519,155883,239315,189610,208305,179685,153516,198311,224300,189560,196544,179052,211937,277693,162776
1,199634,167389,186748,179858,163821,187099,136363,219887,172651,229166,139595,178860,189469,213976,230939,182963,181579,215749,197608,214845,174487,192701,207895,231715,222049,197621,155953,239393,189653,208341,179743,153567,198373,224359,189612,196600,179085,211994,277755,162805
2,199767,167536,186870,180002,163984,187283,136469,220079,172817,229287,139710,178989,189588,214148,231099,183141,181743,215944,197734,215063,174625,192856,208046,231889,222212,197756,156077,239516,189806,208478,179877,153718,198570,224567,189785,196771,179233,212146,277979,162936
3,199917,167654,187005,180140,164106,187409,136561,220220,172962,229431,139789,179120,189760,214280,231249,183263,181856,216085,197910,215190,174734,192989,208183,232016,222388,197893,156189,239694,189968,208663,179983,153831,198709,224708,189899,196900,179350,212278,278174,163068
4,200120,167834,187257,180282,164215,187580,136687,220418,173145,229617,139888,179269,189903,214455,231412,183388,182022,216248,198076,215348,174851,193149,208338,232202,222557,198012,156283,239921,190090,208802,180118,153933,198849,224897,190039,197023,179505,212437,278399,163191
5,200269,167955,187353,180446,164317,187741,136800,220627,173291,229756,139995,179381,190048,214610,231632,183520,182164,216429,198223,215525,174981,193297,208490,232409,222689,198156,156401,240083,190188,208967,180249,154066,199014,225063,190184,197150,179628,212619,278615,163310
6,200385,168069,187494,180548,164494,187851,136865,220762,173378,229910,140073,179483,190130,214727,231761,183630,182277,216547,198337,215695,175104,193398,208622,232578,222689,198271,156504,240246,190188,209127,180367,154161,199144,225178,190287,197276,179737,212763,278809,163422
7,200508,168157,187607,180649,164597,187973,136937,220852,173481,230088,140141,179592,190130,214875,231905,183742,182374,216661,198435,215814,175250,193562,208788,232741,222865,198440,156596,240413,190352,209271,180473,154243,199252,225342,190436,197409,179864,212900,278982,163515
8,200606,168290,187723,180790,164730,188118,137011,221031,173587,230249,140257,179738,190324,215026,232066,183891,182523,216820,198587,215943,175366,193679,208921,232929,223077,198577,156729,240627,190638,209399,180598,154324,199358,225491,190580,197530,179976,212900,279164,163639
9,200705,168357,187795,180856,164801,188204,137086,221124,173622,230442,140338,179825,190522,215156,232213,183988,182614,216957,198696,216092,175449,193757,208997,233031,223230,198664,156798,240722,190737,209521,180689,154414,199467,225658,190690,197634,180069,212900,279364,163735
10,200719,168364,187807,180864,164810,188216,137100,221139,173622,230476,140345,179840,190538,215175,232240,183997,182628,216971,198716,216117,175461,193770,209010,233043,223246,198675,156813,240738,190747,209535,180703,154432,199490,225675,190701,197657,180089,212900,279393,163750
11,200739,168378,187818,180879,164828,188226,137111,221162,173622,230530,140356,179859,190560,215191,232265,184011,182651,216983,198730,216133,175481,193785,209034,233067,223268,198689,156828,240760,190760,209551,180720,154448,199515,225700,190718,197674,180105,212900,279433,163766
12,200739,168378,187818,180879,164828,188226,137111,221162,173622,230530,140356,179859,190560,215191,232265,184011,182651,216983,198730,216133,175481,193785,209034,233067,223268,198689,156828,240760,190760,209551,180720,154448,199515,225700,190718,197674,180105,212900,279433,163766
13,200739,168378,187818,180879,164828,188226,137111,221162,173622,230530,140356,179859,190560,215191,232265,184011,182651,216983,198730,216133,175481,193785,209034,233067,223268,198689,156828,240760,190760,209551,180720,154448,199515,225700,190718,197674,180105,212900,279433,163766
14,200739,168378,187818,180879,164828,188226,137111,221162,173622,230530,140356,179859,190560,215191,232265,184011,182651,216983,198730,216133,175481,193785,209034,233067,223268,198689,156828,240760,190760,209551,180720,154448,199515,225700,190718,197674,180105,212900,279433,163766
15,200739,168378,187818,180879,164828,188226,137111,221162,173622,230530,140356,179859,190560,215191,232265,184011,182651,216983,198730,216133,175481,193785,209034,233067,223268,198689,156828,240760,190760,209551,180720,154448,199515,225700,190718,197674,180105,212900,279433,163766
16,200788,168439,187875,180954,164886,188306,137167,221257,173622,230587,140408,179925,190633,215257,232332,184081,182708,217038,198785,216218,175575,193829,209085,233141,223347,198759,156877,240845,190810,209602,180780,154488,199575,225757,190764,197726,180152,212929,279486,163801
17,200788,168464,187898,180976,164917,188331,137184,221294,173622,230658,140428,179948,190653,215286,232366,184113,182746,217079,198810,216248,175605,193853,209114,233167,223384,198800,156906,240875,190856,209602,180813,154507,199601,225786,190764,197769,180190,213246,279486,163823
18,200788,168481,187911,180986,164928,188335,137195,221305,173622,230673,140431,179961,190660,215286,232383,184124,182757,217085,198815,216267,175614,193863,209125,233171,223394,198809,156911,240881,190862,209645,180822,154512,199615,225800,190765,197777,180208,213259,279490,163829
19,200788,168507,187948,181004,164956,188360,137215,221334,173827,230708,140462,179986,190695,215286,232415,184152,182784,217117,198838,216294,175635,193885,209155,233202,223435,198832,156928,240904,190889,209645,180854,154535,199637,225801,190765,197821,180228,213323,279490,163858
20,200788,168508,187952,181008,164962,188363,137220,221338,173853,230720,140471,179995,190702,215297,232421,184162,182789,217131,198842,216310,175643,193897,209164,233211,223449,198840,156935,240913,190894,209645,180862,154537,199644,225801,190765,197827,180237,213328,279490,163866
21,200823,168526,187960,181021,164974,188363,137229,221353,173863,230729,140478,180004,190714,215297,232436,184178,182801,217141,198849,216320,175653,193914,209167,233229,223460,198852,156943,240930,190907,209645,180870,154544,199647,225801,190765,197837,180245,213334,279547,163879
22,200823,168543,187978,181043,164990,188399,137241,221376,173883,230746,140488,180019,190731,215297,232466,184201,182820,217168,198857,216338,175667,193927,209167,233246,223476,198868,156959,240943,190914,209726,180885,154559,199673,225862,190765,197857,180259,213352,279547,163888
23,200954,168566,188003,181082,165017,188419,137266,221401,173923,230781,140507,180048,190774,215297,232497,184233,182856,217215,198857,216370,175705,193961,209210,233287,223519,198895,156967,241005,190943,209746,180911,154581,199705,225923,190771,197878,180280,213393,279729,163909
24,201019,168609,188066,181128,165057,188435,137294,221452,173965,230842,140565,180099,190809,215435,232497,184285,182886,217258,198857,216421,175753,194000,209226,233346,223569,198935,156968,241088,191007,209805,180952,154614,199742,225962,190933,197878,180319,213444,279779,163909
25,201033,168613,188077,181138,165062,188476,137294,221470,173975,230857,140571,180108,190819,215465,232497,184295,182891,217267,198857,216433,175770,194014,209226,233357,223587,198948,156984,241118,191019,209839,180972,154627,199758,225980,190975,197878,180329,213472,279826,163911
26,201033,168613,188077,181138,165062,188476,137294,221470,173975,230857,140571,180108,190819,215465,232497,184295,182891,217267,198857,216433,175770,194014,209226,233357,223587,198948,156984,241118,191019,209839,180972,154627,199758,225980,190975,197878,180329,213472,279826,163911
27,201128,168664,188131,181201,165127,188527,137294,221562,174036,230948,140630,180144,190894,215562,232497,184355,182934,217305,199027,216473,175815,194063,209235,233420,223652,198994,157075,241184,191055,209908,181029,154671,199826,226056,191029,197878,180389,213547,279909,163987
28,201128,168664,188131,181203,165133,188536,137294,221564,174042,230958,140637,180144,190901,215569,232497,184360,182941,217318,199036,216473,175820,194067,209332,233428,223662,199011,157089,241199,191073,209924,181037,154672,199837,226063,191035,197878,180397,213556,279925,163991
29,201154,168686,188135,181219,165147,188546,137382,221584,174056,230981,140658,180144,190920,215601,232497,184379,182963,217351,199055,216473,175834,194094,209357,233453,223678,199026,157103,241238,191094,209947,181058,154693,199863,226087,191058,197878,180417,213576,279955,164011
30,201218,168726,188135,181253,165188,188601,137418,221619,174081,231050,140704,180144,190949,215644,232510,184417,183006,217398,199087,216474,175863,194133,209394,233493,223711,199058,157133,241250,191128,209998,181074,154716,199891,226119,191089,198072,180444,213611,279996,164026
31,201236,168751,188135,181282,165215,188647,137430,221657,174110,231077,140728,180144,190984,215675,232734,184417,183039,217432,199122,216474,175900,194171,209429,233538,223753,199097,157155,241250,191170,210034,181100,154749,199906,226160,191125,198108,180478,213653,280049,164063
32,201238,168751,188135,181284,165216,188647,137430,221657,174111,231077,140728,180152,190986,215675,232736,184417,183041,217432,199123,216474,175900,194171,209429,233538,223753,199097,157155,241250,191171,210034,181100,154750,199906,226161,191125,198110,180478,213654,280049,164064
33,201248,168764,188135,181291,165227,188652,137439,221662,174121,231087,140733,180152,190991,215680,232739,184458,183044,217436,199132,216474,175902,194177,209435,233549,223760,199108,157163,241250,191181,210042,181106,154758,199906,226172,191133,198123,180486,213672,280061,164067
34,201280,168800,188135,181321,165250,188682,137456,221682,174148,231125,140762,180165,191022,215721,232786,184485,183061,217460,199158,216650,175931,194210,209475,233579,223791,199136,157194,241250,191225,210083,181130,154784,199918,226190,191165,198149,180502,213696,280113,164108
35,201299,168822,188142,181359,165271,188730,137483,221682,174174,231168,140777,180292,191039,215731,232810,184501,183082,217485,199181,216676,175931,194250,209530,233579,223827,199160,157215,241250,191266,210115,181153,154804,199954,226232,191196,198190,180532,213728,280150,164146
36,201351,168870,188340,181411,165312,188798,137520,221682,174215,231220,140809,180371,191059,215795,232902,184553,183095,217557,199222,216733,175931,194300,209574,233662,223862,199194,157252,241250,191287,210171,181191,154849,200037,226298,191253,198225,180592,213749,280216,164203
37,201356,168877,188349,181416,165321,188808,137525,221682,174226,231238,140817,180378,191059,215798,232911,184569,183097,217564,199245,216750,175939,194326,209593,233683,223886,199213,157270,241268,191287,210199,181195,154853,200045,226307,191258,198246,180600,213749,280239,164210
38,201357,168882,188353,181419,165323,188811,137525,221682,174226,231239,140818,180378,191059,215807,232931,184572,183097,217575,199249,216752,175939,194333,209596,233692,223891,199217,157277,241305,191287,210204,181197,154856,200049,226320,191262,198249,180603,213749,280246,164215
39,201423,168934,188419,181475,165379,188866,137559,221711,174226,231300,140873,180418,191059,215860,232986,184621,183097,217628,199300,216785,175941,194349,209615,233717,223908,199234,157290,241499,191293,210227,181243,154892,200098,226364,191296,198289,180637,213757,280299,164242
40,201511,169024,188513,181551,165437,188932,137608,221963,174305,231375,140926,180486,191258,215968,233078,184698,183135,217731,199387,216877,176025,194424,209693,233810,224005,199321,157364,241609,191431,210267,181339,154972,200176,226468,191377,198380,180711,213757,280449,164309
41,201535,169049,188556,181606,165466,188972,137639,222004,174385,231433,140951,180528,191308,216014,233126,184757,183302,217731,199433,216943,176040,194450,209759,233898,224089,199378,157448,241691,191497,210267,181388,155005,200242,226540,191429,198435,180776,213762,280541,164362
42,201556,169058,188576,181620,165474,188978,137646,222013,174404,231439,140956,180540,191323,216014,233136,184773,183316,217790,199451,216962,176163,194450,209791,233924,224112,199398,157464,241715,191521,210267,181403,155016,200261,226557,191446,198447,180783,213762,280564,164376
43,201611,169122,188640,181690,165526,189050,137707,222123,174479,231522,141011,180624,191398,216014,233242,184851,183388,217867,199523,217055,176220,194450,209839,233990,224167,199452,157504,241775,191588,210267,181476,155053,200341,226641,191515,198525,180860,213818,280627,164424
44,201611,169122,188640,181690,165526,189050,137707,222123,174479,231522,141011,180624,191398,216014,233242,184851,183388,217867,199523,217055,176243,194450,209878,234024,224201,199487,157530,241809,191614,210460,181476,155053,200341,226641,191515,198525,180860,213818,280627,164425
45,201674,169162,188691,181739,165551,189088,137731,222181,174513,231553,141039,180674,191446,216014,233288,184891,183434,217904,199562,217111,176255,194450,209890,234035,224205,199495,157534,241822,191618,210501,181502,155088,200391,226702,191541,198584,180890,214069,280628,164453
46,201715,169237,188768,181818,165635,189170,137787,222296,174582,231553,141091,180761,191530,216205,233393,184964,183511,217987,199651,217200,176318,194656,209968,234124,224285,199572,157605,241906,191676,210597,181575,155165,200478,226798,191541,198681,180977,214267,280634,164513
47,201779,169250,188786,181839,165653,189170,137797,222315,174602,231553,141098,180772,191548,216248,233421,184983,183533,218011,199658,217219,176342,194714,210001,234197,224352,199636,157650,242008,191740,210675,181593,155181,200498,226824,191541,198707,180997,214299,280634,164529
48,201779,169250,188786,181839,165653,189170,137797,222315,174602,231553,141098,180772,191548,216248,233421,184983,183533,218011,199658,217219,176342,194714,210001,234197,224352,199636,157650,242008,191740,210675,181593,155181,200498,226824,191541,198707,180997,214299,280634,164529
49,201799,169271,188813,181861,165673,189170,137824,222338,174624,231553,141120,180792,191572,216274,233450,185003,183554,218033,199686,217240,176342,194714,210001,234197,224352,199636,157650,242008,191740,210675,181615,155196,200517,226840,191554,198732,181012,214318,280634,164539
50,201848,169310,188870,181922,165727,189174,137862,222383,174672,231655,141178,180834,191620,216357,233523,185051,183603,218102,199687,217297,176361,194738,210038,234212,224383,199654,157660,242041,191762,210694,181660,155246,200575,226915,191686,198779,181060,214374,280646,164571
51,201920,169363,188930,181980,165775,189174,137890,222454,174738,231888,141228,180898,191674,216418,233573,185097,183654,218158,199790,217354,176449,194819,210130,234318,224478,199744,157724,242152,191833,210765,181723,155285,200639,226995,191746,198854,181115,214450,280646,164603
52,201966,169363,188972,182029,165841,189206,137923,222518,174774,231953,141253,180943,191739,216487,233573,185169,183697,218213,199844,217417,176523,194916,210231,234424,224568,199837,157796,242256,191905,210871,181763,155325,200693,227067,191787,198854,181160,214512,281054,164606
53,202021,169367,189037,182100,165900,189422,137957,222602,174833,232028,141314,181016,191803,216553,233602,185207,183763,218272,199911,217473,176564,194960,210272,234475,224625,199874,157830,242309,191952,210914,181836,155365,200759,227159,191864,198860,181230,214598,281201,164606
54,202079,169441,189082,182137,165953,189491,138010,222655,174877,232097,141363,181073,191860,216615,233769,185226,183802,218340,199985,217474,176599,195011,210318,234481,224696,199925,157871,242339,192022,210988,181893,155365,200835,227214,191911,198985,181281,214654,281281,164705
55,202089,169512,189082,182155,165971,189500,138030,222673,174906,232113,141375,181085,191870,216631,233787,185226,183813,218356,199998,217474,176641,195053,210365,234497,224751,199974,157907,242339,192068,211061,181907,155419,200856,227238,191923,198985,181300,214673,281311,164770
56,202099,169522,189082,182160,165977,189507,138034,222673,174913,232125,141376,181085,191874,216637,233804,185230,183817,218362,200006,217474,176651,195061,210375,234497,224772,199987,157918,242339,192078,211072,181918,155419,200865,227244,191925,198987,181309,214677,281322,164776
57,202103,169524,189082,182165,165984,189511,138039,222683,174918,232136,141389,181099,191891,216654,233816,185230,183835,218379,200022,217474,176664,195077,210383,234497,224791,199999,157929,242339,192086,211094,181924,155419,200872,227251,191935,199087,181321,214686,281337,164789
58,202171,169577,189173,182219,166023,189563,138087,222699,174965,232194,141430,181109,191936,216705,233884,185321,183885,218435,200081,217474,176696,195106,210405,234563,224820,200033,157952,242339,192104,211117,181979,155479,200919,227322,191994,199161,181383,214755,281411,164824
59,202239,169622,189230,182282,166081,189644,138125,222699,175014,232268,141463,181109,192004,216764,233966,185402,183957,218518,200152,217563,176744,195174,210486,234738,224912,200081,158016,242379,192155,211181,182033,155536,200920,227387,192062,199234,181392,214835,281506,164885
60,202276,169657,189266,182313,166101,189677,138154,222699,175040,232304,141495,181109,192036,216803,234016,185437,184001,218557,200188,217735,176744,195203,210517,234784,224934,200133,158036,242632,192183,211260,182078,155558,200920,227417,192095,199269,181485,214877,281563,164916
61,202282,169660,189273,182316,166109,189689,138156,222699,175046,232310,141499,181113,192042,216813,234024,185441,184009,218564,200195,217744,176806,195218,210539,234820,224934,200152,158055,242665,192203,211279,182085,155564,200920,227428,192095,199279,181495,214884,281570,164920
62,202298,169676,189296,182332,166126,189705,138168,222728,175056,232328,141509,181140,192055,216831,234038,185459,184018,218573,200202,217756,176811,195219,210540,234826,224936,200153,158055,242666,192203,211279,182110,155578,200920,227452,192116,199293,181510,214892,281584,164929
63,202306,169687,189302,182346,166148,189726,138173,222728,175078,232355,141513,181270,192055,216849,234061,185472,184032,218599,200230,217772,176839,195251,210582,234873,224936,200180,158081,242716,192203,211314,182123,155593,200920,227470,192141,199310,181527,214912,281622,164943
64,202346,169723,189348,182386,166174,189755,138191,222728,175096,232390,141540,181309,192055,216895,234101,185508,184032,218643,200272,217837,176839,195277,210622,234894,224938,200205,158110,242764,192230,211332,182157,155630,201091,227506,192187,199365,181555,214912,281673,164973
65,202384,169746,189387,182391,166208,189794,138212,222835,175096,232433,141563,181350,192055,216923,234141,185554,184090,218680,200303,217877,176900,195327,210668,234959,224950,200253,158150,242851,192329,211371,182193,155660,201157,227529,192217,199403,181585,214912,281727,164997
66,202436,169791,189428,182391,166250,189840,138272,223063,175096,232488,141588,181395,192180,216976,234213,185600,184136,218735,200353,217922,176923,195374,210730,235013,225140,200290,158192,242919,192370,211412,182245,155710,201231,227529,192280,199457,181636,214912,281798,165031
67,202460,169817,189455,182493,166251,189863,138290,223099,175102,232520,141612,181429,192210,217004,234261,185630,184157,218773,200379,217960,176970,195382,210767,235058,225170,200299,158221,242978,192400,211451,182279,155736,201260,227543,192310,199496,181659,214929,281838,165053
68,202464,169819,189458,182495,166251,189871,138291,223106,175102,232528,141613,181430,192211,217010,234264,185632,184164,218780,200385,217965,176973,195382,210772,235066,225173,200338,158224,242983,192402,211454,182280,155737,201262,227544,192316,199498,181667,214929,281845,165059
69,202493,169839,189478,182523,166251,189894,138311,223133,175243,232559,141645,181456,192244,217029,234288,185652,184199,218808,200411,217984,176985,195382,210801,235104,225196,200355,158235,243007,192419,211474,182303,155770,201288,227544,192340,199522,181686,214929,281869,165075
70,202493,169839,189478,182523,166251,189897,138311,223137,175253,232561,141647,181456,192244,217029,234289,185652,184204,218809,200412,217989,176988,195382,210803,235109,225200,200363,158244,243017,192428,211488,182306,155771,201289,227544,192343,199528,181689,214929,281877,165083
71,202534,169899,189538,182600,166251,189956,138353,223249,175308,232562,141690,181522,192326,217099,234351,185715,184262,218875,200465,218055,177062,195382,210869,235180,225281,200447,158282,243090,192491,211491,182354,155822,201341,227630,192388,199571,181729,215164,281963,165134
72,202534,169943,189569,182666,166370,190004,138390,223292,175347,232562,141718,181568,192375,217164,234428,185762,184302,218875,200512,218098,177096,195537,210912,235249,225351,200497,158333,243140,192535,211491,182403,155870,201395,227785,192400,199634,181781,215258,281964,165185
73,202534,169951,189579,182677,166387,190007,138399,223299,175354,232562,141737,181594,192391,217192,234464,185776,184325,218927,200535,218125,177096,195539,210915,235250,225351,200499,158335,243143,192535,211491,182416,155881,201414,227795,192400,199643,181795,215262,281979,165196
74,202534,169977,189615,182717,166415,190031,138428,223343,175387,232562,141764,181626,192410,217204,234490,185803,184357,218990,200558,218156,177145,195584,210944,235290,225401,200524,158369,243168,192562,211660,182437,155906,201454,227835,192465,199672,181835,215318,281979,165225
75,202534,169988,189622,182730,166431,190031,138437,223365,175403,232562,141773,181634,192422,217204,234506,185817,184374,219005,200568,218167,177158,195611,210964,235312,225425,200546,158370,243192,192581,211690,182437,155910,201465,227842,192465,199685,181842,215337,282096,165236
76,202704,169999,189658,182774,166456,190031,138462,223400,175439,232588,141802,181683,192489,217204,234535,185849,184407,219052,200568,218211,177204,195651,211016,235340,225452,200584,158370,243249,192601,211727,182447,155939,201505,227909,192465,199752,181874,215387,282138,165261
77,202709,169999,189665,182781,166469,190031,138483,223421,175446,232795,141816,181695,192502,217204,234535,185866,184414,219071,200568,218223,177219,195658,211032,235362,225483,200604,158370,243270,192621,211753,182447,155943,201527,227928,192465,199767,181884,215393,282143,165276
78,202733,169999,189686,182800,166482,190031,138497,223447,175459,232828,141822,181711,192515,217296,234535,185874,184423,219084,200568,218241,177242,195669,211059,235383,225501,200620,158370,243294,192651,211776,182511,155961,201539,227945,192465,199770,181895,215410,282178,165285
79,202791,170004,189725,182833,166528,190049,138534,223506,175501,232909,141851,181763,192555,217363,234548,185924,184474,219136,200569,218309,177292,195719,211115,235432,225572,200673,158479,243342,192705,211835,182564,155993,201585,228005,192588,199771,181928,215454,282262,165306
80,202833,170004,189757,182872,166568,190049,138558,223551,175520,232953,141885,181778,192576,217385,234548,185952,184495,219169,200726,218338,177313,195754,211139,235460,225607,200715,158510,243397,192742,211863,182600,156013,201618,228052,192625,199771,181952,215479,282304,165306
81,202861,170004,189787,182905,166600,190205,138590,223584,175563,233002,141918,181810,192613,217433,234548,185990,184527,219198,200792,218390,177355,195800,211195,235460,225642,200752,158540,243450,192776,211901,182630,156039,201652,228098,192661,199771,181988,215530,282362,165386
82,202909,170083,189793,182938,166637,190266,138615,223614,175584,233056,141953,181842,192649,217471,234565,186005,184559,219239,200826,218390,177399,195839,211238,235460,225676,200789,158563,243466,192811,211938,182666,156041,201703,228141,192708,199790,182025,215576,282410,165414
83,202920,170172,189793,182948,166650,190278,138625,223639,175605,233086,141964,181845,192678,217493,234725,186009,184580,219276,200850,218390,177419,195862,211259,235460,225717,200822,158582,243485,192855,211974,182674,156041,201726,228158,192731,199790,182051,215603,282451,165440
84,202975,170223,189802,182989,166685,190334,138660,223687,175639,233134,141988,181848,192708,217542,234803,186016,184609,219303,200872,218390,177447,195899,211298,235460,225761,200854,158611,243485,192887,212004,182705,156123,201765,228202,192767,199987,182079,215647,282492,165467
85,203010,170258,189934,183024,166714,190369,138680,223694,175670,233182,142029,181848,192755,217587,234892,186107,184652,219365,200935,218390,177492,195944,211355,235463,225813,200909,158642,243595,192926,212063,182740,156149,201821,228257,192792,200035,182095,215688,282558,165497
86,203084,170325,190006,183095,166779,190442,138743,223694,175735,233282,142073,181962,192817,217647,234958,186172,184701,219406,200991,218453,177555,196019,211429,235488,225876,200956,158689,243667,192963,212117,182794,156188,201859,228310,192867,200083,182168,215745,282645,165559
87,203149,170370,190056,183125,166817,190486,138766,223694,175783,233345,142100,182046,192857,217698,235028,186218,184738,219461,201037,218611,177580,196061,211471,235642,225876,201002,158708,243736,192963,212179,182835,156210,201859,228361,192912,200147,182204,215804,282722,165593
88,203177,170384,190078,183125,166833,190502,138776,223694,175802,233366,142116,182071,192880,217720,235071,186238,184763,219489,201058,218655,177580,196082,211495,235864,225883,201031,158740,243767,192965,212209,182858,156228,201859,228391,192929,200165,182226,215829,282764,165618
89,203182,170384,190082,183125,166835,190506,138783,223694,175804,233370,142122,182080,192883,217729,235085,186252,184772,219504,201069,218681,177580,196092,211515,235875,225883,201039,158756,243779,192965,212225,182870,156239,201873,228402,192942,200175,182244,215845,282775,165622
90,203240,170450,190153,183125,166888,190551,138826,223966,175841,233436,142173,182129,192894,217799,235126,186302,184786,219566,201120,218734,177584,196152,211582,235939,225886,201099,158802,243858,192997,212268,182923,156291,202009,228454,192989,200231,182297,215887,282835,165652
91,203274,170480,190180,183125,166923,190586,138864,224033,175841,233495,142199,182185,192894,217852,235187,186352,184835,219623,201175,218801,177586,196191,211635,235996,226085,201155,158827,243918,193156,212326,182962,156329,202061,228512,193052,200277,182343,215887,282901,165689
92,203331,170536,190251,183273,166966,190632,138899,224093,175841,233562,142232,182241,192894,217907,235246,186392,184865,219669,201223,218846,177707,196239,211676,236060,226129,201209,158853,243977,193198,212385,182990,156358,202119,228553,193096,200333,182367,215887,282939,165725
93,203365,170607,190300,183383,167040,190701,138963,224191,175841,233666,142281,182305,193082,217990,235356,186475,184981,219785,201334,218960,177813,196310,211771,236164,226235,201301,158927,244077,193281,212469,183076,156420,202217,228582,193224,200417,182464,215887,283100,165822
94,203367,170608,190301,183386,167042,190702,138963,224194,175841,233668,142282,182306,193083,217990,235357,186475,184988,219787,201338,218962,177814,196311,211772,236166,226240,201301,158928,244079,193282,212472,183076,156421,202219,228582,193225,200420,182466,215887,283102,165822
95,203367,170608,190302,183386,167042,190702,138963,224195,175841,233668,142283,182308,193084,217990,235359,186475,184989,219787,201338,218964,177815,196311,211772,236167,226242,201301,158928,244080,193282,212474,183076,156421,202219,228582,193226,200420,182466,215887,283102,165822
96,203441,170668,190387,183473,167057,190773,139010,224289,175928,233745,142341,182391,193152,218047,235414,186548,185056,219832,201386,219015,177891,196376,211854,236231,226341,201301,158971,244162,193334,212544,183136,156473,202280,228582,193289,200482,182514,215920,283158,165861
97,203441,170702,190436,183514,167161,190820,139051,224355,176138,233756,142367,182441,193205,218047,235484,186591,185119,219866,201454,219099,177927,196439,211898,236322,226408,201301,159020,244215,193409,212614,183182,156514,202335,228591,193340,200545,182578,216238,283261,165924
98,203445,170706,190444,183522,167168,190824,139053,224372,176146,233756,142371,182446,193212,218059,235491,186599,185127,219908,201464,219110,177933,196447,211908,236335,226419,201301,159026,244228,193416,212620,183191,156526,202345,228591,193348,200552,182589,216256,283274,165930
99,203445,170749,190499,183567,167212,190852,139077,224417,176178,233756,142395,182476,193247,218059,235531,186629,185149,219969,201504,219145,177967,196478,211944,236364,226454,201454,159054,244255,193443,212635,183223,156547,202374,228599,193378,200574,182611,216316,283308,165968
100,203445,170766,190518,183593,167229,190893,139103,224452,176204,233757,142407,182501,193311,218059,235568,186643,185184,220003,201531,219187,177995,196518,211974,236409,226499,201480,159085,244275,193478,212691,183251,156573,202414,228834,193378,200604,182650,216353,283310,166008
101,203445,170789,190533,183603,167235,190903,139112,224456,176206,233757,142407,182502,193316,218060,235568,186643,185184,220003,201531,219187,177996,196521,211978,236410,226499,201480,159085,244275,193478,212691,183252,156573,202414,228834,193378,200604,182650,216353,283310,166008
102,203445,170789,190533,183606,167237,190906,139116,224470,176219,233757,142414,182511,193327,218073,235578,186655,185199,220014,201544,219199,178008,196533,211992,236438,226510,201497,159099,244303,193503,212708,183272,156588,202430,228854,193378,200615,182659,216364,283310,166022
103,203514,170869,190612,183674,167282,190957,139161,224537,176276,233765,142451,182574,193378,218114,235639,186713,185245,220066,201605,219251,178061,196602,212016,236512,226566,201555,159135,244371,193542,212763,183331,156640,202493,228925,193494,200677,182715,216416,283444,166070
104,203659,170869,190633,183710,167304,190957,139196,224589,176310,233916,142451,182614,193429,218345,235639,186753,185306,220116,201617,219310,178115,196650,212060,236558,226639,201608,159141,244445,193594,212814,183356,156689,202537,228986,193546,200717,182755,216481,283481,166080
105,203698,170869,190663,183731,167329,190961,139216,224613,176338,234069,142515,182644,193456,218380,235639,186783,185330,220143,201617,219337,178142,196669,212139,236587,226677,201642,159156,244491,193627,212835,183397,156713,202562,229018,193572,200717,182783,216513,283499,166080
106,203701,170869,190667,183739,167336,190961,139220,224619,176346,234075,142515,182651,193464,218386,235639,186785,185336,220150,201617,219350,178147,196672,212151,236594,226683,201648,159156,244493,193634,212837,183400,156717,202567,229024,193573,200720,182789,216522,283569,166080
107,203719,170869,190676,183751,167355,190961,139227,224635,176357,234101,142523,182664,193482,218427,235639,186793,185347,220169,201617,219365,178155,196681,212151,236604,226692,201654,159156,244514,193650,212851,183409,156720,202573,229031,193585,200722,182797,216530,283579,166136
