kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
351,226904.0,228568.0,230472.0,228812.0,227564.0,231176.0,231032.0,228880.0,231412.0,231184.0,227508.0,229764.0,227460.0,229388.0,229828.0,227208.0,229416.0,233356.0,229660.0,228560.0,230656.0,229472.0,228672.0,226704.0,224500.0,229660.0,226812.0,229244.0,228352.0,229304.0,229940.0,232040.0,229856.0,229560.0,229116.0,226832.0,229384.0,226084.0,226672.0,229680.0,226256.0,226860.0,231080.0,225748.0,225832.0,229688.0,227380.0,228040.0,227636.0,219672.0,226832.0,224012.0,230216.0,231476.0,226092.0,226384.0,227932.0,230160.0,231984.0,229800.0,228504.0,230216.0,231076.0,227400.0,226708.0,226616.0,230168.0,229880.0,227160.0,230760.0,226892.0,228880.0,227824.0,231192.0,230496.0,225592.0,227920.0,229176.0,227948.0,229840.0,228180.0,229460.0,224924.0,229836.0,226280.0,226992.0,229960.0,231324.0,227532.0,227044.0,231032.0,227632.0,229124.0,230360.0,231352.0,228672.0,229220.0,229672.0,223692.0,229540.0,229520.0,230104.0,225796.0,229776.0,230416.0,228448.0,229356.0,227452.0,229740.0,230848.0,229292.0,226496.0,227676.0,229268.0,224084.0,228904.0,231632.0,229508.0,212876.0,226992.0,226348.0,214344.0,228928.0,228816.0,226136.0,229476.0,226456.0,228556.0,229164.0,226836.0,226900.0,226204.0,229144.0,229712.0,228928.0,226780.0,230040.0,229296.0,229748.0,228912.0
352,226928.0,228584.0,230488.0,228812.0,227576.0,231192.0,231028.0,228880.0,231428.0,231184.0,227512.0,229784.0,227464.0,229408.0,229836.0,227208.0,229440.0,233372.0,229656.0,228600.0,230656.0,229488.0,228716.0,226704.0,224516.0,229700.0,226808.0,229268.0,228352.0,229324.0,229944.0,232040.0,229880.0,229604.0,229132.0,226872.0,229384.0,226104.0,226680.0,229704.0,226276.0,226892.0,231092.0,225768.0,225848.0,229716.0,227396.0,228040.0,227660.0,219712.0,226868.0,224052.0,230216.0,231476.0,226108.0,226384.0,227944.0,230160.0,231984.0,229808.0,228484.0,230200.0,231088.0,227396.0,226708.0,226616.0,230180.0,229896.0,227184.0,230776.0,226892.0,228896.0,227824.0,231236.0,230516.0,225600.0,227920.0,229196.0,227972.0,229852.0,228200.0,229460.0,224944.0,229836.0,226320.0,227012.0,229984.0,231324.0,227556.0,227064.0,231052.0,227648.0,229144.0,230380.0,231360.0,228704.0,229240.0,229696.0,223704.0,229564.0,229540.0,230124.0,225836.0,229796.0,230444.0,228468.0,229356.0,227472.0,229764.0,230848.0,229324.0,226496.0,227720.0,229280.0,224116.0,228936.0,231640.0,229528.0,212876.0,227036.0,226348.0,214376.0,228968.0,228824.0,226172.0,229500.0,226456.0,228580.0,229184.0,226876.0,226916.0,226204.0,229184.0,229752.0,228920.0,226820.0,230040.0,229300.0,229768.0,228936.0
353,226944.0,228604.0,230492.0,228832.0,227604.0,231212.0,231048.0,228900.0,231448.0,231204.0,227508.0,229804.0,227464.0,229408.0,229860.0,227248.0,229468.0,233408.0,229688.0,228620.0,230708.0,229528.0,228716.0,226740.0,224536.0,229720.0,226848.0,229296.0,228400.0,229356.0,229964.0,232080.0,229900.0,229604.0,229132.0,226880.0,229424.0,226116.0,226708.0,229740.0,226308.0,226892.0,231116.0,225768.0,225872.0,229772.0,227388.0,228080.0,227700.0,219712.0,226888.0,224072.0,230252.0,231512.0,226108.0,226424.0,227964.0,230196.0,232004.0,229828.0,228500.0,230248.0,231088.0,227416.0,226748.0,226632.0,230204.0,229928.0,227216.0,230800.0,226912.0,228896.0,227856.0,231252.0,230536.0,225632.0,227952.0,229228.0,227992.0,229892.0,228220.0,229504.0,224964.0,229880.0,226320.0,227032.0,230004.0,231368.0,227556.0,227088.0,231076.0,227688.0,229176.0,230404.0,231404.0,228704.0,229240.0,229696.0,223744.0,229596.0,229572.0,230148.0,225840.0,229828.0,230456.0,228484.0,229380.0,227496.0,229780.0,230904.0,229364.0,226536.0,227720.0,229312.0,224116.0,228940.0,231640.0,229528.0,212916.0,227076.0,226388.0,214392.0,228992.0,228848.0,226184.0,229520.0,226504.0,228596.0,229204.0,226916.0,226956.0,226248.0,229184.0,229752.0,228932.0,226824.0,230084.0,229332.0,229800.0,228928.0
354,226968.0,228624.0,230532.0,228872.0,227624.0,231236.0,231072.0,228932.0,231472.0,231224.0,227548.0,229824.0,227492.0,229444.0,229880.0,227280.0,229476.0,233416.0,229696.0,228632.0,230712.0,229532.0,228760.0,226740.0,224556.0,229740.0,226836.0,229308.0,228412.0,229368.0,229964.0,232112.0,229892.0,229644.0,229160.0,226900.0,229440.0,226140.0,226724.0,229756.0,226328.0,226912.0,231140.0,225808.0,225888.0,229764.0,227436.0,228100.0,227716.0,219736.0,226900.0,224084.0,230260.0,231552.0,226148.0,226428.0,227964.0,230216.0,232044.0,229856.0,228544.0,230236.0,231120.0,227448.0,226748.0,226656.0,230236.0,229932.0,227216.0,230820.0,226956.0,228932.0,227848.0,231284.0,230576.0,225648.0,227964.0,229240.0,228012.0,229892.0,228272.0,229504.0,224964.0,229900.0,226344.0,227064.0,230004.0,231388.0,227600.0,227104.0,231076.0,227688.0,229188.0,230424.0,231424.0,228756.0,229284.0,229736.0,223744.0,229604.0,229584.0,230148.0,225860.0,229840.0,230480.0,228504.0,229420.0,227528.0,229808.0,230912.0,229376.0,226568.0,227748.0,229312.0,224156.0,228976.0,231680.0,229568.0,212936.0,227064.0,226404.0,214412.0,228992.0,228888.0,226184.0,229536.0,226544.0,228636.0,229204.0,226908.0,226944.0,226248.0,229208.0,229796.0,228956.0,226844.0,230104.0,229344.0,229808.0,228980.0
355,226988.0,228648.0,230556.0,228876.0,227664.0,231256.0,231112.0,228944.0,231492.0,231224.0,227548.0,229848.0,227520.0,229468.0,229892.0,227288.0,229516.0,233448.0,229720.0,228652.0,230736.0,229556.0,228780.0,226784.0,224568.0,229740.0,226872.0,229308.0,228432.0,229368.0,230008.0,232116.0,229916.0,229664.0,229200.0,226920.0,229468.0,226180.0,226744.0,229796.0,226336.0,226952.0,231140.0,225824.0,225928.0,229788.0,227456.0,228100.0,227716.0,219736.0,226936.0,224112.0,230284.0,231556.0,226172.0,226468.0,228008.0,230240.0,232048.0,229856.0,228568.0,230280.0,231152.0,227444.0,226776.0,226696.0,230248.0,229956.0,227240.0,230844.0,226956.0,228956.0,227872.0,231296.0,230580.0,225648.0,227964.0,229240.0,228032.0,229932.0,228280.0,229544.0,225004.0,229920.0,226344.0,227076.0,230044.0,231408.0,227600.0,227128.0,231112.0,227708.0,229204.0,230444.0,231444.0,228744.0,229284.0,229736.0,223764.0,229624.0,229584.0,230184.0,225860.0,229856.0,230500.0,228544.0,229420.0,227532.0,229824.0,230912.0,229376.0,226576.0,227788.0,229336.0,224172.0,228976.0,231680.0,229568.0,212968.0,227104.0,226444.0,214428.0,228992.0,228892.0,226220.0,229560.0,226532.0,228640.0,229244.0,226940.0,226980.0,226288.0,229224.0,229796.0,228972.0,226860.0,230120.0,229344.0,229832.0,229000.0
356,227008.0,228668.0,230572.0,228876.0,227668.0,231272.0,231112.0,228960.0,231508.0,231264.0,227588.0,229864.0,227520.0,229484.0,229924.0,227336.0,229520.0,233456.0,229736.0,228668.0,230736.0,229556.0,228780.0,226804.0,224596.0,229792.0,226872.0,229340.0,228432.0,229408.0,230024.0,232116.0,229980.0,229664.0,229212.0,226916.0,229484.0,226184.0,226768.0,229796.0,226336.0,226968.0,231176.0,225848.0,225932.0,229800.0,227476.0,228140.0,227752.0,219772.0,226932.0,224128.0,230312.0,231556.0,226172.0,226468.0,228008.0,230240.0,232048.0,229892.0,228584.0,230296.0,231152.0,227484.0,226776.0,226696.0,230248.0,229972.0,227264.0,230860.0,226976.0,228972.0,227904.0,231320.0,230600.0,225688.0,227984.0,229280.0,228052.0,229952.0,228304.0,229544.0,225004.0,229920.0,226384.0,227076.0,230044.0,231408.0,227636.0,227144.0,231112.0,227748.0,229228.0,230464.0,231464.0,228784.0,229320.0,229776.0,223796.0,229624.0,229604.0,230208.0,225900.0,229896.0,230520.0,228548.0,229440.0,227532.0,229844.0,230932.0,229412.0,226616.0,227792.0,229368.0,224196.0,228996.0,231716.0,229608.0,212976.0,227116.0,226448.0,214448.0,229032.0,228884.0,226256.0,229560.0,226556.0,228640.0,229288.0,226948.0,226980.0,226308.0,229248.0,229816.0,229028.0,226900.0,230120.0,229388.0,229852.0,229000.0
357,227028.0,228688.0,230592.0,228916.0,227704.0,231296.0,231152.0,228984.0,231532.0,231264.0,227584.0,229904.0,227556.0,229524.0,229944.0,227312.0,229520.0,233456.0,229760.0,228692.0,230756.0,229592.0,228796.0,226832.0,224620.0,229804.0,226912.0,229380.0,228472.0,229408.0,230024.0,232160.0,229980.0,229724.0,229236.0,226964.0,229508.0,226204.0,226796.0,229816.0,226376.0,227000.0,231196.0,225872.0,225932.0,229824.0,227484.0,228160.0,227788.0,219796.0,226948.0,224168.0,230336.0,231596.0,226212.0,226468.0,228044.0,230280.0,232088.0,229892.0,228608.0,230296.0,231188.0,227476.0,226812.0,226720.0,230284.0,230000.0,227264.0,230900.0,227016.0,229000.0,227904.0,231320.0,230620.0,225688.0,228004.0,229296.0,228068.0,229972.0,228320.0,229564.0,225044.0,229956.0,226384.0,227112.0,230080.0,231444.0,227656.0,227164.0,231152.0,227748.0,229244.0,230464.0,231484.0,228804.0,229340.0,229776.0,223804.0,229660.0,229644.0,230208.0,225900.0,229896.0,230536.0,228568.0,229476.0,227572.0,229868.0,230968.0,229444.0,226604.0,227824.0,229384.0,224236.0,229048.0,231736.0,229624.0,212976.0,227136.0,226488.0,214476.0,229056.0,228928.0,226264.0,229620.0,226584.0,228672.0,229284.0,226984.0,227020.0,226316.0,229268.0,229880.0,229036.0,226900.0,230160.0,229420.0,229852.0,229032.0
358,227048.0,228704.0,230608.0,228948.0,227704.0,231312.0,231152.0,229000.0,231572.0,231304.0,227628.0,229892.0,227588.0,229552.0,229964.0,227352.0,229552.0,233500.0,229752.0,228708.0,230800.0,229616.0,228836.0,226832.0,224644.0,229820.0,226932.0,229388.0,228472.0,229444.0,230064.0,232188.0,229980.0,229724.0,229236.0,226984.0,229540.0,226204.0,226796.0,229840.0,226388.0,226996.0,231216.0,225872.0,225968.0,229840.0,227524.0,228160.0,227796.0,219816.0,226988.0,224184.0,230356.0,231628.0,226228.0,226504.0,228064.0,230312.0,232104.0,229928.0,228632.0,230344.0,231208.0,227524.0,226828.0,226760.0,230324.0,230020.0,227304.0,230900.0,227040.0,229000.0,227944.0,231356.0,230652.0,225720.0,228040.0,229316.0,228096.0,230004.0,228360.0,229612.0,225080.0,229996.0,226452.0,227152.0,230104.0,231468.0,227680.0,227192.0,231184.0,227796.0,229276.0,230536.0,231524.0,228840.0,229364.0,229820.0,223844.0,229684.0,229688.0,230248.0,225944.0,229916.0,230560.0,228588.0,229504.0,227612.0,229884.0,230996.0,229452.0,226628.0,227824.0,229408.0,224236.0,229060.0,231764.0,229648.0,213008.0,227152.0,226488.0,214476.0,229072.0,228928.0,226264.0,229620.0,226604.0,228704.0,229312.0,227004.0,227020.0,226348.0,229280.0,229880.0,229076.0,226904.0,230160.0,229424.0,229892.0,229044.0
359,227068.0,228732.0,230636.0,228956.0,227728.0,231340.0,231176.0,229028.0,231580.0,231328.0,227648.0,229928.0,227596.0,229576.0,229964.0,227384.0,229576.0,233520.0,229796.0,228728.0,230816.0,229648.0,228836.0,226864.0,224660.0,229820.0,226952.0,229412.0,228512.0,229444.0,230104.0,232180.0,230020.0,229756.0,229280.0,227004.0,229548.0,226248.0,226832.0,229840.0,226428.0,227056.0,231240.0,225912.0,225968.0,229864.0,227532.0,228196.0,227816.0,219848.0,227004.0,224188.0,230356.0,231640.0,226268.0,226536.0,228088.0,230324.0,232132.0,229956.0,228632.0,230344.0,231224.0,227544.0,226848.0,226764.0,230328.0,230044.0,227324.0,230932.0,227032.0,229044.0,227984.0,231388.0,230664.0,225748.0,228068.0,229340.0,228116.0,230020.0,228368.0,229628.0,225088.0,230004.0,226448.0,227160.0,230128.0,231492.0,227696.0,227192.0,231196.0,227808.0,229292.0,230524.0,231524.0,228844.0,229384.0,229836.0,223844.0,229708.0,229684.0,230268.0,225976.0,229956.0,230588.0,228608.0,229520.0,227616.0,229912.0,231012.0,229476.0,226660.0,227852.0,229428.0,224252.0,229060.0,231764.0,229648.0,213044.0,227192.0,226512.0,214516.0,229092.0,228968.0,226308.0,229644.0,226628.0,228744.0,229312.0,227024.0,227060.0,226348.0,229308.0,229900.0,229080.0,226944.0,230204.0,229464.0,229924.0,229084.0
360,227092.0,228748.0,230652.0,228956.0,227752.0,231356.0,231176.0,229048.0,231580.0,231328.0,227696.0,229948.0,227636.0,229576.0,230016.0,227392.0,229604.0,233536.0,229824.0,228748.0,230832.0,229652.0,228876.0,226896.0,224672.0,229864.0,226952.0,229412.0,228512.0,229496.0,230108.0,232216.0,230020.0,229768.0,229296.0,227004.0,229548.0,226268.0,226832.0,229876.0,226436.0,227056.0,231264.0,225932.0,226008.0,229884.0,227552.0,228196.0,227836.0,219860.0,227040.0,224216.0,230380.0,231640.0,226272.0,226548.0,228108.0,230340.0,232148.0,229972.0,228652.0,230364.0,231264.0,227544.0,226876.0,226780.0,230348.0,230044.0,227340.0,230944.0,227076.0,229044.0,227984.0,231400.0,230664.0,225764.0,228080.0,229360.0,228140.0,230040.0,228388.0,229628.0,225112.0,230028.0,226468.0,227160.0,230148.0,231492.0,227696.0,227236.0,231216.0,227808.0,229292.0,230564.0,231548.0,228868.0,229404.0,229856.0,223864.0,229748.0,229704.0,230288.0,225980.0,229960.0,230604.0,228632.0,229540.0,227616.0,229928.0,231032.0,229496.0,226676.0,227884.0,229452.0,224280.0,229076.0,231812.0,229684.0,213044.0,227196.0,226532.0,214532.0,229116.0,228968.0,226324.0,229668.0,226644.0,228736.0,229352.0,227064.0,227100.0,226380.0,229348.0,229920.0,229080.0,226972.0,230236.0,229468.0,229932.0,229100.0
361,227108.0,228768.0,230680.0,228996.0,227752.0,231376.0,231216.0,229048.0,231612.0,231368.0,227692.0,229968.0,227644.0,229596.0,230008.0,227412.0,229644.0,233576.0,229864.0,228772.0,230856.0,229680.0,228876.0,226904.0,224704.0,229884.0,226996.0,229448.0,228572.0,229508.0,230108.0,232256.0,230064.0,229768.0,229296.0,227040.0,229588.0,226268.0,226876.0,229916.0,226456.0,227076.0,231264.0,225952.0,226040.0,229904.0,227552.0,228236.0,227868.0,219880.0,227068.0,224216.0,230432.0,231676.0,226292.0,226588.0,228128.0,230360.0,232188.0,230012.0,228692.0,230404.0,231272.0,227560.0,226876.0,226820.0,230368.0,230076.0,227368.0,230944.0,227096.0,229080.0,228000.0,231400.0,230700.0,225804.0,228100.0,229360.0,228160.0,230060.0,228412.0,229672.0,225132.0,230048.0,226488.0,227196.0,230148.0,231536.0,227740.0,227236.0,231240.0,227828.0,229336.0,230568.0,231568.0,228888.0,229424.0,229856.0,223888.0,229752.0,229704.0,230308.0,226004.0,229976.0,230620.0,228672.0,229540.0,227660.0,229944.0,231032.0,229512.0,226716.0,227904.0,229476.0,224280.0,229100.0,231804.0,229684.0,213064.0,227236.0,226552.0,214560.0,229136.0,229000.0,226356.0,229668.0,226660.0,228740.0,229372.0,227056.0,227096.0,226408.0,229344.0,229944.0,229112.0,226988.0,230244.0,229488.0,229956.0,229100.0
362,227132.0,228788.0,230692.0,229036.0,227792.0,231400.0,231216.0,229088.0,231652.0,231380.0,227724.0,229968.0,227664.0,229612.0,230028.0,227436.0,229636.0,233580.0,229864.0,228796.0,230884.0,229696.0,228928.0,226904.0,224720.0,229904.0,226996.0,229480.0,228568.0,229528.0,230148.0,232252.0,230064.0,229788.0,229332.0,227076.0,229588.0,226292.0,226876.0,229920.0,226484.0,227092.0,231304.0,225972.0,226052.0,229936.0,227588.0,228256.0,227880.0,219880.0,227056.0,224256.0,230436.0,231716.0,226304.0,226592.0,228128.0,230400.0,232192.0,230016.0,228712.0,230428.0,231292.0,227600.0,226908.0,226820.0,230388.0,230104.0,227384.0,230984.0,227116.0,229096.0,228032.0,231440.0,230740.0,225808.0,228120.0,229404.0,228180.0,230084.0,228432.0,229672.0,225132.0,230048.0,226512.0,227224.0,230192.0,231536.0,227740.0,227268.0,231240.0,227872.0,229336.0,230568.0,231588.0,228908.0,229456.0,229900.0,223908.0,229792.0,229724.0,230332.0,226024.0,230016.0,230652.0,228676.0,229564.0,227660.0,229968.0,231076.0,229532.0,226720.0,227944.0,229504.0,224324.0,229152.0,231848.0,229732.0,213108.0,227244.0,226568.0,214580.0,229156.0,229032.0,226368.0,229708.0,226688.0,228784.0,229404.0,227080.0,227116.0,226428.0,229372.0,229964.0,229136.0,226988.0,230284.0,229516.0,229968.0,229140.0
363,227152.0,228812.0,230716.0,229040.0,227824.0,231420.0,231276.0,229128.0,231656.0,231404.0,227728.0,230008.0,227664.0,229612.0,230064.0,227452.0,229656.0,233580.0,229896.0,228816.0,230916.0,229712.0,228952.0,226948.0,224740.0,229924.0,227016.0,229492.0,228592.0,229528.0,230180.0,232288.0,230080.0,229808.0,229356.0,227084.0,229644.0,226320.0,226892.0,229944.0,226492.0,227112.0,231320.0,225996.0,226076.0,229948.0,227628.0,228268.0,227920.0,219912.0,227096.0,224276.0,230436.0,231720.0,226332.0,226632.0,228172.0,230404.0,232224.0,230048.0,228744.0,230460.0,231332.0,227604.0,226916.0,226852.0,230428.0,230136.0,227412.0,231024.0,227140.0,229120.0,228064.0,231460.0,230744.0,225840.0,228144.0,229420.0,228200.0,230100.0,228448.0,229712.0,225172.0,230088.0,226544.0,227240.0,230212.0,231576.0,227780.0,227280.0,231276.0,227864.0,229372.0,230596.0,231588.0,228928.0,229464.0,229920.0,223908.0,229792.0,229764.0,230348.0,226024.0,230020.0,230664.0,228692.0,229604.0,227696.0,229992.0,231096.0,229556.0,226760.0,227944.0,229516.0,224340.0,229160.0,231848.0,229732.0,213148.0,227244.0,226600.0,214600.0,229176.0,229072.0,226408.0,229740.0,226712.0,228804.0,229404.0,227104.0,227152.0,226428.0,229380.0,229984.0,229156.0,227028.0,230284.0,229548.0,230000.0,229180.0
364,227172.0,228828.0,230736.0,229040.0,227828.0,231436.0,231276.0,229128.0,231688.0,231424.0,227752.0,230024.0,227680.0,229652.0,230088.0,227488.0,229676.0,233620.0,229904.0,228832.0,230920.0,229712.0,228960.0,226988.0,224760.0,229948.0,227048.0,229492.0,228620.0,229572.0,230188.0,232280.0,230136.0,229852.0,229356.0,227104.0,229652.0,226344.0,226912.0,229964.0,226524.0,227132.0,231340.0,226036.0,226096.0,229980.0,227640.0,228296.0,227916.0,219936.0,227096.0,224312.0,230472.0,231720.0,226352.0,226632.0,228188.0,230404.0,232228.0,230056.0,228736.0,230448.0,231324.0,227640.0,226952.0,226860.0,230428.0,230144.0,227412.0,231024.0,227156.0,229144.0,228068.0,231484.0,230744.0,225848.0,228160.0,229444.0,228220.0,230124.0,228472.0,229712.0,225172.0,230108.0,226552.0,227272.0,230212.0,231596.0,227800.0,227308.0,231276.0,227888.0,229372.0,230636.0,231628.0,228948.0,229484.0,229940.0,223944.0,229812.0,229784.0,230372.0,226064.0,230040.0,230684.0,228704.0,229636.0,227728.0,230008.0,231096.0,229596.0,226760.0,227940.0,229532.0,224380.0,229180.0,231888.0,229772.0,213160.0,227276.0,226612.0,214616.0,229192.0,229072.0,226416.0,229748.0,226728.0,228824.0,229428.0,227120.0,227160.0,226476.0,229412.0,230008.0,229156.0,227048.0,230316.0,229548.0,229992.0,229184.0
365,227192.0,228852.0,230756.0,229080.0,227848.0,231460.0,231276.0,229168.0,231696.0,231448.0,227768.0,230064.0,227704.0,229676.0,230080.0,227492.0,229696.0,233652.0,229904.0,228856.0,230936.0,229756.0,228992.0,226988.0,224772.0,229968.0,227088.0,229532.0,228620.0,229572.0,230188.0,232312.0,230144.0,229892.0,229392.0,227104.0,229652.0,226364.0,226960.0,229964.0,226524.0,227152.0,231360.0,226036.0,226136.0,229988.0,227656.0,228296.0,227956.0,219936.0,227132.0,224316.0,230512.0,231760.0,226376.0,226652.0,228188.0,230444.0,232252.0,230076.0,228752.0,230488.0,231364.0,227664.0,226976.0,226884.0,230448.0,230160.0,227444.0,231064.0,227180.0,229144.0,228068.0,231484.0,230784.0,225848.0,228184.0,229444.0,228236.0,230140.0,228488.0,229748.0,225212.0,230124.0,226552.0,227280.0,230248.0,231612.0,227800.0,227328.0,231316.0,227928.0,229412.0,230644.0,231628.0,228948.0,229484.0,229940.0,223984.0,229828.0,229784.0,230388.0,226064.0,230040.0,230700.0,228744.0,229624.0,227736.0,230028.0,231116.0,229596.0,226760.0,227984.0,229556.0,224380.0,229196.0,231928.0,229812.0,213164.0,227316.0,226632.0,214648.0,229216.0,229072.0,226416.0,229760.0,226748.0,228844.0,229456.0,227144.0,227160.0,226484.0,229428.0,230008.0,229200.0,227056.0,230324.0,229548.0,230036.0,229200.0
366,227212.0,228868.0,230812.0,229120.0,227872.0,231476.0,231312.0,229168.0,231736.0,231488.0,227768.0,230052.0,227760.0,229716.0,230124.0,227512.0,229712.0,233664.0,229944.0,228868.0,230968.0,229756.0,229000.0,226988.0,224800.0,229984.0,227076.0,229548.0,228656.0,229608.0,230228.0,232368.0,230164.0,229884.0,229412.0,227144.0,229692.0,226364.0,227000.0,230004.0,226560.0,227172.0,231376.0,226052.0,226132.0,229988.0,227688.0,228336.0,227964.0,219972.0,227152.0,224336.0,230516.0,231800.0,226392.0,226692.0,228228.0,230460.0,232268.0,230092.0,228776.0,230512.0,231372.0,227688.0,226996.0,226924.0,230488.0,230176.0,227460.0,231064.0,227204.0,229184.0,228096.0,231520.0,230824.0,225896.0,228200.0,229480.0,228276.0,230180.0,228528.0,229788.0,225252.0,230148.0,226588.0,227320.0,230276.0,231652.0,227840.0,227352.0,231356.0,227960.0,229452.0,230684.0,231668.0,229000.0,229524.0,229980.0,223984.0,229868.0,229844.0,230412.0,226096.0,230080.0,230728.0,228752.0,229664.0,227776.0,230048.0,231168.0,229616.0,226800.0,228000.0,229572.0,224404.0,229228.0,231936.0,229828.0,213180.0,227320.0,226656.0,214656.0,229208.0,229104.0,226444.0,229784.0,226768.0,228884.0,229472.0,227156.0,227200.0,226508.0,229448.0,230040.0,229240.0,227088.0,230324.0,229584.0,230036.0,229220.0
367,227236.0,228892.0,230804.0,229116.0,227872.0,231500.0,231336.0,229188.0,231732.0,231492.0,227800.0,230084.0,227764.0,229716.0,230124.0,227532.0,229736.0,233664.0,229964.0,228892.0,230980.0,229776.0,229020.0,227028.0,224820.0,230016.0,227132.0,229580.0,228656.0,229608.0,230248.0,232348.0,230164.0,229916.0,229452.0,227164.0,229712.0,226404.0,226976.0,230036.0,226560.0,227196.0,231404.0,226052.0,226172.0,230028.0,227684.0,228356.0,227964.0,219992.0,227152.0,224336.0,230540.0,231800.0,226416.0,226692.0,228244.0,230484.0,232292.0,230116.0,228812.0,230524.0,231396.0,227688.0,227036.0,226928.0,230492.0,230204.0,227488.0,231104.0,227220.0,229208.0,228120.0,231540.0,230824.0,225912.0,228240.0,229480.0,228276.0,230160.0,228528.0,229788.0,225248.0,230164.0,226608.0,227320.0,230288.0,231652.0,227856.0,227372.0,231356.0,227960.0,229456.0,230684.0,231688.0,229000.0,229540.0,229996.0,224004.0,229868.0,229840.0,230428.0,226116.0,230108.0,230740.0,228752.0,229680.0,227780.0,230072.0,231172.0,229648.0,226800.0,228000.0,229592.0,224404.0,229236.0,231944.0,229828.0,213204.0,227348.0,226668.0,214676.0,229252.0,229132.0,226468.0,229800.0,226792.0,228884.0,229508.0,227184.0,227236.0,226508.0,229468.0,230060.0,229224.0,227104.0,230344.0,229612.0,230076.0,229220.0
368,227256.0,228908.0,230820.0,229148.0,227912.0,231520.0,231368.0,229208.0,231752.0,231508.0,227840.0,230120.0,227788.0,229736.0,230168.0,227556.0,229752.0,233700.0,229992.0,228912.0,230996.0,229804.0,229036.0,227044.0,224840.0,230024.0,227132.0,229588.0,228688.0,229648.0,230268.0,232368.0,230208.0,229928.0,229456.0,227164.0,229728.0,226420.0,226996.0,230040.0,226600.0,227220.0,231424.0,226092.0,226172.0,230044.0,227720.0,228356.0,228004.0,220032.0,227188.0,224376.0,230580.0,231832.0,226416.0,226708.0,228264.0,230516.0,232324.0,230148.0,228832.0,230544.0,231396.0,227704.0,227028.0,226960.0,230492.0,230212.0,227496.0,231104.0,227220.0,229220.0,228152.0,231560.0,230856.0,225944.0,228240.0,229520.0,228308.0,230200.0,228548.0,229812.0,225280.0,230184.0,226620.0,227320.0,230308.0,231672.0,227856.0,227384.0,231388.0,227992.0,229488.0,230696.0,231712.0,229032.0,229564.0,230016.0,224028.0,229900.0,229864.0,230448.0,226136.0,230108.0,230760.0,228792.0,229680.0,227780.0,230092.0,231192.0,229656.0,226836.0,228044.0,229612.0,224440.0,229276.0,231984.0,229852.0,213220.0,227364.0,226696.0,214704.0,229252.0,229152.0,226484.0,229836.0,226808.0,228908.0,229516.0,227204.0,227244.0,226548.0,229496.0,230080.0,229256.0,227144.0,230384.0,229604.0,230076.0,229264.0
