kbmemused,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
288,312148.0,310720.0,313752.0,311880.0,311232.0,314220.0,313872.0,312152.0,314576.0,314376.0,311356.0,313808.0,310764.0,314096.0,326892.0,311440.0,313332.0,314756.0,315228.0,312172.0,314720.0,313288.0,324728.0,310592.0,309600.0,313608.0,310152.0,312984.0,312880.0,313016.0,314176.0,315004.0,312496.0,313816.0,313360.0,312632.0,314140.0,311188.0,310412.0,313564.0,310672.0,311204.0,313852.0,310748.0,310432.0,313632.0,310296.0,312168.0,313632.0,303488.0,310504.0,310012.0,314396.0,315076.0,310952.0,310060.0,311796.0,314148.0,315228.0,313280.0,311824.0,313452.0,314716.0,310988.0,311204.0,309948.0,313612.0,313936.0,310736.0,314952.0,310804.0,312584.0,311092.0,314912.0,313632.0,308804.0,311008.0,312736.0,311828.0,313416.0,311752.0,312808.0,308472.0,314112.0,309432.0,309992.0,312348.0,314600.0,311776.0,310692.0,315052.0,312000.0,312732.0,313156.0,314716.0,312752.0,312600.0,313068.0,308444.0,313148.0,312920.0,313792.0,309532.0,313320.0,313296.0,312412.0,313392.0,310412.0,312760.0,315084.0,313468.0,311412.0,311800.0,313340.0,308196.0,313032.0,315108.0,312804.0,296380.0,310732.0,310468.0,297448.0,312644.0,313220.0,309976.0,313468.0,310548.0,312444.0,313768.0,312472.0,310408.0,311024.0,313492.0,312964.0,313176.0,309908.0,313892.0,312696.0,313036.0,313652.0
289,312148.0,310720.0,313752.0,311880.0,311232.0,314220.0,313872.0,312152.0,314576.0,314376.0,311356.0,313808.0,310764.0,314096.0,314352.0,311844.0,313440.0,314756.0,313576.0,313592.0,314720.0,313288.0,313848.0,310592.0,309724.0,313608.0,310128.0,312984.0,312880.0,313016.0,314176.0,315004.0,313380.0,313816.0,313360.0,311748.0,313280.0,310320.0,310412.0,313564.0,310648.0,310212.0,313852.0,310748.0,310068.0,313632.0,310296.0,312168.0,313632.0,303488.0,310504.0,310012.0,314396.0,315076.0,310952.0,310060.0,311796.0,314148.0,315228.0,313280.0,311824.0,313452.0,314716.0,310988.0,311204.0,309948.0,313612.0,313936.0,310736.0,314952.0,310804.0,312584.0,311092.0,314912.0,313632.0,308804.0,311008.0,312736.0,311828.0,313416.0,311752.0,312808.0,308472.0,314112.0,309432.0,309992.0,312348.0,314600.0,311776.0,310692.0,315052.0,312000.0,312732.0,313156.0,314716.0,312752.0,312600.0,313068.0,308444.0,313148.0,312920.0,313792.0,309532.0,313320.0,313296.0,312412.0,313392.0,310412.0,312760.0,315084.0,313468.0,318024.0,311800.0,314100.0,308196.0,313032.0,315108.0,312804.0,296628.0,310732.0,310468.0,297448.0,312644.0,313436.0,310132.0,313468.0,310524.0,312444.0,313768.0,310944.0,310408.0,311024.0,313492.0,312964.0,313176.0,309908.0,314016.0,312820.0,313012.0,313652.0
290,312148.0,310720.0,313752.0,311880.0,311232.0,314220.0,313872.0,312152.0,314576.0,314376.0,311356.0,313808.0,310764.0,314096.0,314352.0,310736.0,313440.0,314756.0,313576.0,313840.0,314720.0,316768.0,312280.0,310592.0,309724.0,313608.0,310128.0,312984.0,312880.0,313016.0,314176.0,315004.0,312636.0,314700.0,313360.0,311748.0,313256.0,310304.0,310412.0,313564.0,310648.0,310196.0,313852.0,310748.0,310044.0,313632.0,310296.0,312168.0,314268.0,303488.0,310504.0,310012.0,314396.0,315076.0,310952.0,310060.0,311796.0,314148.0,315228.0,313280.0,311824.0,313452.0,314716.0,310988.0,311204.0,309948.0,313612.0,313936.0,310736.0,314952.0,310804.0,312584.0,311092.0,314912.0,313632.0,308804.0,311008.0,317984.0,318316.0,317920.0,316380.0,313444.0,308472.0,314112.0,309432.0,309992.0,312348.0,314600.0,311776.0,310816.0,315052.0,312000.0,312732.0,313156.0,314716.0,312752.0,312600.0,313068.0,308552.0,313148.0,312920.0,313792.0,309532.0,313320.0,313296.0,312412.0,313392.0,310412.0,312760.0,315084.0,313468.0,311504.0,316180.0,313588.0,308196.0,313032.0,315108.0,312804.0,296628.0,310732.0,310468.0,297448.0,312644.0,313436.0,310132.0,313616.0,310524.0,312444.0,313768.0,310944.0,310408.0,312708.0,313492.0,312964.0,313176.0,309908.0,314016.0,312820.0,313012.0,313932.0
291,312148.0,312528.0,315460.0,313696.0,313032.0,315804.0,314120.0,313952.0,315748.0,316208.0,311356.0,314816.0,310764.0,314732.0,314352.0,310712.0,313440.0,314756.0,313576.0,312304.0,316428.0,314932.0,312280.0,310740.0,309724.0,326336.0,310128.0,312984.0,312880.0,313016.0,314176.0,316836.0,312744.0,313932.0,313360.0,311748.0,313256.0,310304.0,310412.0,326136.0,310648.0,310196.0,315536.0,310748.0,310044.0,313632.0,310296.0,312168.0,313724.0,303488.0,310504.0,310160.0,314396.0,316760.0,311100.0,311712.0,313612.0,315864.0,317068.0,315060.0,313632.0,315160.0,316556.0,312672.0,313012.0,311648.0,315312.0,315744.0,312388.0,327524.0,312660.0,314456.0,312964.0,314912.0,315408.0,310488.0,316660.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310816.0,315152.0,312116.0,312980.0,313280.0,314864.0,312900.0,312708.0,313356.0,308660.0,313296.0,313068.0,313964.0,309680.0,313468.0,313436.0,314064.0,315108.0,312128.0,312876.0,315184.0,313616.0,311504.0,312064.0,313588.0,308956.0,313032.0,315108.0,313100.0,296628.0,310732.0,310468.0,311384.0,312644.0,313436.0,310132.0,313592.0,310524.0,312444.0,313768.0,310944.0,310408.0,311180.0,313492.0,313236.0,313176.0,309908.0,314016.0,312820.0,313012.0,313932.0
292,313956.0,310968.0,313884.0,312128.0,311356.0,314344.0,314120.0,312276.0,314716.0,314624.0,311356.0,313932.0,310896.0,314368.0,314352.0,310712.0,313440.0,314756.0,313576.0,312296.0,314844.0,313380.0,312280.0,310716.0,309724.0,315300.0,310128.0,312984.0,312880.0,313016.0,314176.0,315268.0,312744.0,313908.0,313360.0,311748.0,313256.0,310304.0,310412.0,313712.0,310648.0,310196.0,313944.0,311632.0,310044.0,313632.0,310296.0,312168.0,313724.0,303488.0,310504.0,310136.0,314396.0,315232.0,311076.0,310184.0,311920.0,314272.0,315476.0,313436.0,311964.0,313576.0,314964.0,311080.0,311484.0,310040.0,313768.0,314092.0,310984.0,315076.0,311052.0,312740.0,311404.0,316752.0,313856.0,308896.0,311164.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310816.0,315144.0,312092.0,312980.0,313280.0,314840.0,312876.0,312692.0,313348.0,308660.0,313272.0,313044.0,313948.0,309780.0,313444.0,313544.0,312536.0,313548.0,310568.0,312852.0,315176.0,313592.0,311504.0,312048.0,313588.0,308444.0,313032.0,315108.0,313084.0,296628.0,310732.0,310648.0,297728.0,312644.0,313436.0,310132.0,313592.0,310524.0,312444.0,315544.0,310944.0,310408.0,311180.0,313492.0,313212.0,313176.0,309908.0,314016.0,312820.0,313012.0,313932.0
293,312396.0,310968.0,313876.0,312128.0,311356.0,314344.0,314120.0,312276.0,314700.0,314624.0,312488.0,313932.0,310912.0,314344.0,314352.0,310712.0,313440.0,314756.0,313576.0,312296.0,314844.0,313380.0,312280.0,310716.0,309708.0,313764.0,310260.0,312984.0,312880.0,313016.0,314308.0,315252.0,312744.0,313908.0,313476.0,311748.0,313256.0,310304.0,310660.0,313688.0,310648.0,310196.0,313944.0,310840.0,310044.0,313632.0,311056.0,312168.0,313724.0,303488.0,310504.0,310136.0,314396.0,315232.0,311076.0,310184.0,311920.0,314272.0,315476.0,313436.0,311948.0,313576.0,314964.0,311080.0,311484.0,310040.0,313768.0,314092.0,310984.0,315076.0,311052.0,312740.0,311404.0,315160.0,313848.0,308896.0,311164.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310816.0,315144.0,312092.0,312980.0,313280.0,314840.0,312876.0,312692.0,313348.0,308660.0,313272.0,313044.0,313948.0,309780.0,313444.0,313544.0,312536.0,313548.0,310568.0,312852.0,315176.0,313592.0,311504.0,312048.0,313588.0,308444.0,313032.0,315388.0,313084.0,296628.0,310880.0,310748.0,297728.0,312644.0,313436.0,310132.0,313592.0,310524.0,312600.0,314040.0,310944.0,310408.0,311180.0,313492.0,313212.0,313424.0,309908.0,314016.0,312820.0,313012.0,313932.0
294,312396.0,310968.0,313876.0,312128.0,311356.0,314344.0,314120.0,312276.0,314700.0,314624.0,311480.0,313932.0,310888.0,314344.0,314352.0,310712.0,313440.0,326048.0,313716.0,312296.0,314844.0,313380.0,312280.0,310716.0,309692.0,313764.0,310252.0,312984.0,312880.0,313116.0,314456.0,315252.0,312744.0,313908.0,313452.0,311748.0,313256.0,310304.0,310660.0,313688.0,310648.0,310320.0,313944.0,310840.0,310044.0,313780.0,310552.0,312168.0,313724.0,303612.0,310504.0,310136.0,314488.0,315232.0,311076.0,310184.0,311920.0,314272.0,315476.0,313436.0,311948.0,313576.0,314964.0,311080.0,311484.0,310040.0,313768.0,314092.0,310984.0,315076.0,311052.0,312740.0,311404.0,315160.0,313848.0,308896.0,311164.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310816.0,315144.0,312092.0,312980.0,313280.0,314840.0,312876.0,312692.0,313348.0,308660.0,313272.0,313044.0,313948.0,309780.0,313444.0,313544.0,312536.0,313548.0,310568.0,312852.0,315176.0,313592.0,311504.0,312048.0,313588.0,308444.0,313032.0,315388.0,313084.0,296628.0,310856.0,310748.0,297728.0,312792.0,313436.0,310132.0,313592.0,310524.0,312600.0,314016.0,310944.0,310680.0,311180.0,315160.0,313212.0,313424.0,309908.0,314016.0,312820.0,313012.0,313932.0
295,312396.0,310968.0,313876.0,312128.0,311356.0,314344.0,314120.0,312276.0,314700.0,314624.0,311480.0,313932.0,310888.0,314344.0,314568.0,310712.0,313588.0,314972.0,313700.0,312296.0,314844.0,313380.0,312396.0,310716.0,309692.0,313764.0,310252.0,313248.0,313152.0,313108.0,314456.0,315252.0,312744.0,313908.0,313452.0,311748.0,313256.0,310304.0,310660.0,313688.0,310748.0,310320.0,313944.0,310840.0,310044.0,313756.0,310552.0,312416.0,313724.0,303612.0,310744.0,310136.0,314488.0,315232.0,311076.0,310184.0,311920.0,314272.0,315476.0,313436.0,311948.0,313576.0,314964.0,311080.0,311484.0,310040.0,313768.0,314092.0,310984.0,315076.0,311052.0,312740.0,311404.0,315160.0,313848.0,308896.0,311164.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310816.0,315144.0,312092.0,312980.0,313280.0,314840.0,312876.0,312692.0,313348.0,308660.0,313272.0,313044.0,313948.0,309780.0,313444.0,313544.0,312536.0,313548.0,310568.0,312852.0,315176.0,313592.0,311504.0,312048.0,313588.0,308444.0,313180.0,315388.0,313084.0,296628.0,310856.0,310748.0,297728.0,312768.0,313436.0,310132.0,313592.0,323096.0,312600.0,314016.0,311052.0,310656.0,311180.0,313584.0,313212.0,313424.0,314288.0,314016.0,312820.0,325584.0,313932.0
296,312396.0,310968.0,313876.0,312128.0,311356.0,314344.0,314120.0,312276.0,314700.0,314624.0,311480.0,313932.0,310888.0,314344.0,314568.0,310812.0,313564.0,314972.0,313700.0,312436.0,314844.0,313380.0,312372.0,310716.0,309692.0,313764.0,310252.0,313232.0,313128.0,313108.0,314456.0,315252.0,312744.0,313908.0,313452.0,311896.0,313436.0,310576.0,310660.0,313688.0,310740.0,310320.0,313944.0,310840.0,310184.0,313756.0,310544.0,312416.0,313724.0,303612.0,310720.0,310136.0,314488.0,315232.0,311076.0,310184.0,311920.0,314272.0,315476.0,313436.0,311948.0,313576.0,314964.0,311080.0,311484.0,310040.0,313768.0,314092.0,310984.0,315076.0,311052.0,312740.0,311404.0,315160.0,313848.0,308896.0,311164.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310816.0,315144.0,312092.0,312980.0,313280.0,314840.0,312876.0,312692.0,313348.0,308660.0,313272.0,313044.0,313948.0,309780.0,313444.0,313544.0,312536.0,313548.0,310568.0,312852.0,315176.0,313592.0,312140.0,312048.0,313588.0,308444.0,313156.0,315388.0,313084.0,296808.0,310856.0,310748.0,297728.0,312768.0,313616.0,316744.0,313592.0,310828.0,312600.0,314016.0,311036.0,310656.0,311180.0,313584.0,313212.0,313424.0,310180.0,326588.0,313200.0,313152.0,313932.0
297,312396.0,310968.0,313876.0,312128.0,311356.0,314344.0,314120.0,312276.0,314700.0,314624.0,311480.0,313932.0,310888.0,314344.0,314568.0,310804.0,313564.0,314972.0,313700.0,312420.0,314844.0,313528.0,312372.0,310716.0,309692.0,313764.0,310252.0,313232.0,313128.0,313108.0,314456.0,315252.0,312892.0,313908.0,313452.0,311872.0,313412.0,310552.0,310660.0,313836.0,310740.0,310320.0,313944.0,310840.0,310168.0,313756.0,310544.0,312416.0,313724.0,303612.0,310720.0,310136.0,314488.0,315232.0,311076.0,310184.0,311920.0,314272.0,315476.0,313436.0,311948.0,313576.0,314964.0,311080.0,311484.0,310040.0,313768.0,314092.0,310984.0,315076.0,311052.0,312740.0,311404.0,315160.0,313848.0,308896.0,311164.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310816.0,315144.0,312092.0,312980.0,313280.0,314840.0,312876.0,312692.0,313348.0,308660.0,313272.0,313044.0,313948.0,309780.0,313444.0,313544.0,312536.0,313548.0,310568.0,312852.0,315176.0,313592.0,311644.0,312048.0,313736.0,308444.0,313156.0,315388.0,313084.0,296784.0,310856.0,310748.0,297728.0,312768.0,313592.0,310256.0,313592.0,310804.0,312600.0,314016.0,311036.0,310656.0,323752.0,313584.0,313848.0,313424.0,310156.0,314232.0,312944.0,313152.0,315064.0
298,312396.0,310968.0,313876.0,312128.0,311356.0,314344.0,314120.0,312276.0,314700.0,314624.0,311480.0,314080.0,310888.0,314344.0,314568.0,310804.0,313564.0,314972.0,313700.0,312420.0,314844.0,313504.0,312372.0,310716.0,309692.0,313888.0,310252.0,313232.0,313128.0,313108.0,314456.0,315252.0,312868.0,314088.0,313452.0,311872.0,313412.0,310552.0,310660.0,313812.0,310740.0,310320.0,313944.0,310840.0,310168.0,313756.0,310544.0,312416.0,313996.0,303612.0,310720.0,310252.0,314488.0,315232.0,311076.0,310184.0,311920.0,314272.0,315476.0,313436.0,311948.0,313576.0,314964.0,311080.0,311484.0,310040.0,313768.0,314092.0,310984.0,315076.0,311052.0,312740.0,311404.0,315160.0,313848.0,308896.0,311164.0,312984.0,311952.0,313540.0,311908.0,312932.0,308596.0,314236.0,309524.0,310116.0,312472.0,314756.0,311964.0,310940.0,315144.0,312092.0,312980.0,313280.0,314840.0,312876.0,312692.0,313348.0,308816.0,313272.0,313044.0,313948.0,309780.0,313444.0,313544.0,312536.0,313548.0,310568.0,312852.0,315176.0,313592.0,311628.0,312172.0,313712.0,308444.0,313156.0,315388.0,313208.0,296784.0,310856.0,310748.0,297728.0,312768.0,313592.0,310256.0,313716.0,310804.0,312600.0,314016.0,311036.0,310656.0,311452.0,313584.0,314872.0,313424.0,310156.0,314232.0,312944.0,313152.0,314088.0
299,312396.0,312840.0,315748.0,313936.0,324672.0,314640.0,314244.0,312408.0,314856.0,316308.0,311480.0,314056.0,311036.0,314492.0,314568.0,310804.0,313564.0,314972.0,313700.0,312420.0,316708.0,313504.0,312372.0,310964.0,309692.0,313888.0,310252.0,313232.0,313128.0,313488.0,314456.0,317124.0,312868.0,314188.0,313452.0,311872.0,313412.0,310552.0,310660.0,313812.0,310740.0,310320.0,326516.0,310840.0,310168.0,313756.0,310544.0,312416.0,313972.0,303612.0,310720.0,310228.0,314488.0,327804.0,311200.0,311852.0,324244.0,314908.0,316112.0,314196.0,312708.0,318080.0,315600.0,311716.0,311484.0,310676.0,314528.0,314852.0,311620.0,315836.0,316672.0,317988.0,315908.0,315160.0,313848.0,308896.0,311164.0,313108.0,312076.0,313696.0,312148.0,313056.0,308720.0,314452.0,309648.0,310364.0,312688.0,315004.0,312088.0,310940.0,315292.0,312248.0,313104.0,313404.0,315064.0,312968.0,312964.0,313512.0,308816.0,313544.0,313192.0,314212.0,309912.0,313592.0,313700.0,312808.0,313788.0,310684.0,312976.0,315356.0,313864.0,311628.0,312172.0,313712.0,308568.0,313156.0,315388.0,313208.0,296784.0,310856.0,310872.0,297828.0,312768.0,313592.0,310256.0,313716.0,310804.0,312600.0,314140.0,311036.0,310656.0,311428.0,313584.0,313336.0,314060.0,310156.0,314232.0,312944.0,313152.0,314088.0
300,314104.0,311124.0,314124.0,312220.0,311652.0,314624.0,314244.0,312400.0,314980.0,314748.0,311604.0,314056.0,311012.0,314468.0,314568.0,310804.0,313564.0,314972.0,313700.0,312420.0,315000.0,313504.0,312372.0,310964.0,309692.0,313888.0,310252.0,313232.0,313128.0,313248.0,314596.0,315376.0,312868.0,314188.0,313452.0,311872.0,313412.0,310552.0,315040.0,313812.0,310740.0,310320.0,314068.0,310980.0,310168.0,313756.0,310544.0,312416.0,313972.0,303612.0,310720.0,310228.0,314488.0,315324.0,311200.0,310464.0,312168.0,314520.0,315600.0,313652.0,312196.0,313700.0,315088.0,311328.0,311608.0,310288.0,314016.0,314308.0,311108.0,315356.0,311176.0,312932.0,311528.0,315540.0,313972.0,309052.0,311288.0,313108.0,312076.0,313696.0,312124.0,313056.0,308720.0,314452.0,309648.0,310364.0,312688.0,315004.0,312088.0,310940.0,315392.0,312372.0,313104.0,313404.0,315056.0,312968.0,312940.0,313488.0,308816.0,313520.0,313292.0,314196.0,309904.0,313568.0,313700.0,312784.0,313764.0,310784.0,312976.0,315332.0,313840.0,311628.0,312172.0,313712.0,308568.0,313156.0,320140.0,313208.0,296784.0,310856.0,310872.0,297820.0,312768.0,313592.0,310256.0,313716.0,310804.0,312732.0,314140.0,311036.0,310656.0,311428.0,313584.0,313336.0,315108.0,310156.0,314232.0,312944.0,313152.0,314088.0
301,312552.0,311124.0,314124.0,312220.0,311652.0,314624.0,314244.0,312400.0,314980.0,314748.0,311604.0,314056.0,311012.0,314468.0,314568.0,310804.0,313564.0,314972.0,313700.0,312420.0,315000.0,313504.0,312372.0,310964.0,309832.0,313888.0,310376.0,314620.0,319616.0,313232.0,314580.0,315376.0,312868.0,314188.0,313700.0,311872.0,313412.0,310552.0,310752.0,313812.0,310740.0,310320.0,314068.0,310964.0,310168.0,313756.0,310668.0,312416.0,313972.0,303612.0,310720.0,310228.0,314620.0,315324.0,311200.0,310464.0,312168.0,314520.0,315600.0,313652.0,312196.0,313700.0,315088.0,311328.0,311608.0,310288.0,314016.0,314308.0,311108.0,315356.0,311176.0,312924.0,311528.0,315252.0,313972.0,309052.0,311288.0,313108.0,312076.0,313696.0,312124.0,313056.0,308720.0,314452.0,309648.0,310364.0,312688.0,315004.0,312088.0,310940.0,315392.0,312372.0,313104.0,313404.0,315056.0,312968.0,312940.0,313488.0,308816.0,313520.0,313292.0,314196.0,309904.0,313568.0,313700.0,312784.0,313764.0,310784.0,312976.0,315332.0,313840.0,311628.0,312172.0,313712.0,308568.0,313156.0,315512.0,313208.0,296784.0,310996.0,310872.0,297820.0,312768.0,313592.0,310256.0,313716.0,310804.0,312724.0,314140.0,311036.0,310796.0,311428.0,313584.0,313336.0,313564.0,310156.0,314232.0,312944.0,313152.0,314088.0
302,312552.0,311124.0,314124.0,312220.0,311652.0,314624.0,314244.0,312400.0,314980.0,314748.0,311604.0,314056.0,311012.0,314468.0,314948.0,310804.0,313564.0,316648.0,313840.0,312420.0,315000.0,313504.0,312372.0,310964.0,309816.0,313888.0,310376.0,313356.0,313308.0,313232.0,314580.0,315376.0,312868.0,314188.0,313700.0,311872.0,313412.0,310552.0,310752.0,313812.0,310740.0,310544.0,314068.0,310964.0,310168.0,313904.0,310668.0,312564.0,313972.0,303760.0,310720.0,310228.0,314612.0,315324.0,311200.0,310464.0,312168.0,314520.0,315600.0,313652.0,312196.0,313700.0,315088.0,311328.0,311608.0,310288.0,314016.0,314308.0,311108.0,315356.0,311176.0,312924.0,311528.0,315252.0,313972.0,309052.0,311288.0,313108.0,312076.0,313696.0,312124.0,313056.0,308720.0,314452.0,309648.0,310364.0,312688.0,315004.0,312088.0,310940.0,315392.0,312372.0,313104.0,313404.0,315056.0,312968.0,312940.0,313488.0,308816.0,313520.0,313292.0,314196.0,309904.0,313568.0,313700.0,312784.0,313764.0,310784.0,312976.0,315332.0,313840.0,311628.0,312172.0,313712.0,308568.0,313156.0,315512.0,313208.0,296784.0,310980.0,310872.0,297820.0,313008.0,313592.0,310256.0,313716.0,316052.0,312724.0,314140.0,312728.0,310780.0,311428.0,313880.0,313336.0,313548.0,310156.0,314232.0,312944.0,313300.0,314088.0
303,312552.0,311124.0,314124.0,312220.0,311652.0,314624.0,314244.0,312400.0,314980.0,314748.0,311604.0,314056.0,311012.0,314468.0,318948.0,310936.0,313704.0,315096.0,313824.0,312420.0,315000.0,313504.0,312552.0,310964.0,309816.0,313888.0,310376.0,313356.0,313284.0,313232.0,314580.0,315376.0,312868.0,314188.0,313700.0,311872.0,313412.0,310552.0,310752.0,313812.0,310864.0,310536.0,314068.0,310964.0,310168.0,313880.0,310668.0,312540.0,313972.0,303736.0,310844.0,310228.0,314612.0,315324.0,311200.0,310464.0,312168.0,314520.0,315600.0,313652.0,312196.0,313700.0,315088.0,311328.0,311608.0,310288.0,314016.0,314308.0,311108.0,315356.0,311176.0,312924.0,311528.0,315252.0,313972.0,309052.0,311288.0,313108.0,312076.0,313696.0,312124.0,313056.0,308720.0,314452.0,309648.0,310364.0,312688.0,315004.0,312088.0,310940.0,315392.0,312372.0,313104.0,313404.0,315056.0,312968.0,312940.0,313488.0,308816.0,313520.0,313292.0,314196.0,309904.0,313568.0,313700.0,312784.0,313764.0,310784.0,312976.0,315332.0,313840.0,311628.0,312172.0,313712.0,308568.0,313264.0,315512.0,313208.0,305256.0,310980.0,310872.0,297820.0,312984.0,320204.0,310388.0,313716.0,310896.0,312724.0,314140.0,311160.0,310780.0,311428.0,313864.0,313336.0,313548.0,310248.0,320844.0,313068.0,313276.0,314088.0
304,312552.0,311124.0,314124.0,312220.0,311652.0,314624.0,314244.0,312400.0,314980.0,314748.0,311604.0,314056.0,311012.0,314468.0,314716.0,310960.0,313688.0,315096.0,313824.0,312692.0,315000.0,313504.0,312652.0,310964.0,309816.0,313888.0,310376.0,313356.0,313284.0,313232.0,314580.0,315376.0,312868.0,314188.0,313700.0,312120.0,313684.0,310668.0,310752.0,313812.0,310864.0,310536.0,314068.0,310964.0,310292.0,313880.0,310668.0,312540.0,313972.0,303736.0,310844.0,310228.0,314612.0,315324.0,311200.0,310464.0,312168.0,314520.0,315600.0,313652.0,312196.0,313700.0,315088.0,311328.0,311608.0,310288.0,314016.0,314308.0,311108.0,315356.0,311176.0,312924.0,311528.0,315252.0,313972.0,309052.0,311288.0,313108.0,312076.0,313696.0,312124.0,313056.0,308720.0,314452.0,309648.0,310364.0,312688.0,315004.0,312088.0,310940.0,315392.0,312372.0,313104.0,313404.0,315056.0,312968.0,312940.0,313488.0,308816.0,313520.0,313292.0,314196.0,309904.0,313568.0,313700.0,312784.0,313764.0,310784.0,312976.0,315332.0,313840.0,313436.0,312172.0,326284.0,308568.0,313248.0,315512.0,313208.0,297024.0,310980.0,310872.0,297820.0,312984.0,313684.0,310528.0,313716.0,310896.0,312724.0,314140.0,311160.0,310780.0,312064.0,313864.0,313336.0,313548.0,310248.0,314388.0,313192.0,313276.0,314180.0
305,312552.0,311124.0,314124.0,312220.0,311652.0,314624.0,314244.0,312400.0,314980.0,314748.0,311604.0,315312.0,311012.0,314468.0,314692.0,310960.0,313688.0,315096.0,313824.0,312668.0,315000.0,313644.0,312652.0,312524.0,309816.0,313888.0,310376.0,313356.0,313284.0,313232.0,314580.0,315376.0,313024.0,314188.0,313700.0,312120.0,313660.0,310644.0,310752.0,313960.0,310864.0,310536.0,314068.0,310964.0,310292.0,313880.0,310668.0,312540.0,313972.0,303736.0,310844.0,310228.0,314612.0,315324.0,311200.0,310464.0,312168.0,314520.0,315600.0,313652.0,312196.0,313700.0,315088.0,311328.0,311608.0,310288.0,314016.0,314308.0,311108.0,315356.0,311176.0,312924.0,311528.0,315252.0,313972.0,309052.0,311288.0,313108.0,312076.0,313696.0,312124.0,313056.0,308720.0,314452.0,309648.0,310364.0,312688.0,315004.0,312088.0,311156.0,315392.0,312372.0,313104.0,313404.0,315056.0,312968.0,312940.0,313488.0,308924.0,313520.0,313292.0,314196.0,309904.0,313568.0,313700.0,312784.0,313764.0,310784.0,312976.0,315332.0,313840.0,311892.0,323744.0,313960.0,308568.0,313248.0,315512.0,323168.0,297000.0,310980.0,310872.0,297820.0,312984.0,313808.0,310504.0,313848.0,310896.0,312724.0,314140.0,311160.0,310780.0,311552.0,313864.0,313476.0,313548.0,310248.0,314388.0,313192.0,313276.0,314180.0
