kbinact,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
10,152896.0,153964.0,155484.0,153572.0,153176.0,155736.0,156172.0,154844.0,155636.0,155892.0,153224.0,155060.0,152056.0,155168.0,155556.0,151676.0,154636.0,156488.0,154772.0,154000.0,155740.0,154788.0,153656.0,152204.0,151060.0,155296.0,151888.0,154532.0,153804.0,154704.0,155300.0,156424.0,154232.0,154820.0,154236.0,152584.0,154032.0,152972.0,152060.0,154744.0,152072.0,152704.0,155108.0,152468.0,153264.0,154448.0,152792.0,153540.0,154500.0,149300.0,153832.0,150872.0,155808.0,157152.0,152396.0,153208.0,153900.0,155740.0,156448.0,155144.0,153796.0,154916.0,155664.0,152900.0,152332.0,152020.0,155152.0,155160.0,152468.0,155684.0,152664.0,153932.0,153888.0,156140.0,155312.0,152480.0,152444.0,154240.0,153244.0,154136.0,153276.0,154152.0,152244.0,155060.0,152172.0,153800.0,154200.0,155332.0,152860.0,153336.0,156044.0,154504.0,154352.0,153676.0,155880.0,154080.0,154132.0,153988.0,152216.0,153816.0,153604.0,153932.0,152872.0,153808.0,154308.0,153576.0,154808.0,151216.0,153536.0,155192.0,154760.0,153348.0,153660.0,154848.0,151644.0,154172.0,156752.0,154336.0,144056.0,152428.0,151996.0,145052.0,154156.0,154844.0,151624.0,154816.0,152204.0,153524.0,154196.0,153648.0,152460.0,152344.0,154432.0,154792.0,154832.0,151900.0,155384.0,154544.0,154424.0,154340.0
11,152908.0,153980.0,155504.0,153592.0,153208.0,155756.0,156172.0,154844.0,155636.0,155912.0,153228.0,155080.0,152064.0,155192.0,155580.0,151692.0,154656.0,156488.0,154772.0,154004.0,155752.0,154804.0,153656.0,152224.0,151060.0,155296.0,151900.0,154536.0,153828.0,154732.0,155312.0,156428.0,154256.0,154828.0,154236.0,152584.0,154048.0,152992.0,152072.0,154748.0,152096.0,152724.0,155124.0,152472.0,153276.0,154448.0,152828.0,153556.0,154500.0,149316.0,153864.0,150872.0,155816.0,157172.0,152420.0,153208.0,153908.0,155772.0,156460.0,155152.0,153796.0,154924.0,155664.0,152908.0,152332.0,152036.0,155164.0,155160.0,152468.0,155704.0,152664.0,153940.0,153904.0,156140.0,155336.0,152488.0,152456.0,154260.0,153252.0,154144.0,153288.0,154180.0,152252.0,155060.0,152180.0,153804.0,154204.0,155352.0,152868.0,153364.0,156060.0,154524.0,154368.0,153696.0,155888.0,154100.0,154140.0,154012.0,152236.0,153824.0,153624.0,153932.0,152884.0,153812.0,154312.0,153580.0,154816.0,151236.0,153560.0,155200.0,154764.0,153348.0,153668.0,154864.0,151668.0,154172.0,156772.0,154348.0,144080.0,152428.0,152028.0,145064.0,154156.0,154876.0,151632.0,154840.0,152236.0,153524.0,154196.0,153648.0,152460.0,152364.0,154436.0,154792.0,154844.0,151920.0,155388.0,154560.0,154448.0,154344.0
12,152920.0,153984.0,155504.0,153596.0,153208.0,155764.0,156196.0,154868.0,155640.0,155916.0,153252.0,155084.0,152076.0,155192.0,155604.0,151704.0,154656.0,156512.0,154780.0,154024.0,155768.0,154808.0,153664.0,152224.0,151068.0,155312.0,151920.0,154556.0,153828.0,154744.0,155320.0,156428.0,154268.0,154848.0,154264.0,152612.0,154060.0,153004.0,152072.0,154748.0,152096.0,152724.0,155132.0,152480.0,153296.0,154448.0,152828.0,153556.0,154504.0,149324.0,153860.0,150892.0,155816.0,157172.0,152420.0,153224.0,153916.0,155772.0,156468.0,155160.0,153804.0,154932.0,155680.0,152916.0,152352.0,152040.0,155172.0,155176.0,152484.0,155704.0,152684.0,153952.0,153912.0,156164.0,155336.0,152488.0,152464.0,154280.0,153268.0,154144.0,153296.0,154180.0,152280.0,155084.0,152216.0,153828.0,154228.0,155380.0,152868.0,153368.0,156088.0,154548.0,154392.0,153720.0,155912.0,154120.0,154164.0,154032.0,152244.0,153824.0,153644.0,153944.0,152904.0,153816.0,154316.0,153600.0,154848.0,151236.0,153560.0,155232.0,154784.0,153368.0,153680.0,154880.0,151668.0,154200.0,156772.0,154364.0,144080.0,152448.0,152028.0,145084.0,154168.0,154876.0,151632.0,154840.0,152236.0,153552.0,154204.0,153668.0,152480.0,152372.0,154448.0,154812.0,154856.0,151948.0,155412.0,154564.0,154452.0,154368.0
13,152936.0,154008.0,155532.0,153620.0,153232.0,155784.0,156196.0,154868.0,155660.0,155936.0,153252.0,155092.0,152100.0,155208.0,155612.0,151724.0,154680.0,156512.0,154812.0,154044.0,155788.0,154828.0,153688.0,152244.0,151084.0,155332.0,151920.0,154556.0,153832.0,154744.0,155344.0,156460.0,154268.0,154860.0,154276.0,152612.0,154060.0,153004.0,152096.0,154776.0,152124.0,152748.0,155152.0,152500.0,153308.0,154476.0,152840.0,153576.0,154520.0,149336.0,153880.0,150892.0,155844.0,157200.0,152440.0,153252.0,153940.0,155796.0,156496.0,155188.0,153836.0,154956.0,155704.0,152944.0,152380.0,152068.0,155196.0,155200.0,152508.0,155732.0,152704.0,153972.0,153932.0,156172.0,155368.0,152520.0,152484.0,154280.0,153276.0,154164.0,153316.0,154204.0,152284.0,155092.0,152216.0,153828.0,154236.0,155384.0,152896.0,153368.0,156092.0,154560.0,154400.0,153728.0,155920.0,154120.0,154164.0,154032.0,152260.0,153852.0,153652.0,153972.0,152904.0,153844.0,154344.0,153608.0,154848.0,151264.0,153588.0,155244.0,154784.0,153384.0,153692.0,154892.0,151684.0,154204.0,156796.0,154364.0,144100.0,152456.0,152040.0,145100.0,154200.0,154900.0,151652.0,154860.0,152256.0,153552.0,154220.0,153692.0,152488.0,152396.0,154468.0,154812.0,154872.0,151952.0,155420.0,154580.0,154464.0,154368.0
14,152948.0,154016.0,155536.0,153628.0,153240.0,155792.0,156224.0,154896.0,155668.0,155936.0,153272.0,155092.0,152100.0,155208.0,155612.0,151724.0,154680.0,156544.0,154812.0,154052.0,155788.0,154844.0,153704.0,152264.0,151100.0,155348.0,151944.0,154580.0,153848.0,154768.0,155352.0,156460.0,154288.0,154868.0,154288.0,152636.0,154076.0,153028.0,152100.0,154784.0,152124.0,152764.0,155152.0,152500.0,153308.0,154476.0,152840.0,153592.0,154520.0,149348.0,153884.0,150920.0,155832.0,157204.0,152440.0,153256.0,153948.0,155796.0,156500.0,155192.0,153844.0,154964.0,155712.0,152936.0,152384.0,152072.0,155196.0,155208.0,152508.0,155736.0,152712.0,153972.0,153952.0,156196.0,155368.0,152520.0,152496.0,154304.0,153292.0,154188.0,153328.0,154204.0,152284.0,155108.0,152240.0,153852.0,154252.0,155400.0,152908.0,153392.0,156092.0,154572.0,154416.0,153744.0,155936.0,154144.0,154188.0,154052.0,152268.0,153852.0,153668.0,153988.0,152928.0,153856.0,154356.0,153620.0,154872.0,151264.0,153600.0,155252.0,154808.0,153392.0,153692.0,154900.0,151708.0,154216.0,156812.0,154380.0,144108.0,152476.0,152060.0,145116.0,154200.0,154900.0,151656.0,154880.0,152256.0,153576.0,154244.0,153692.0,152488.0,152404.0,154480.0,154840.0,154880.0,151964.0,155420.0,154580.0,154464.0,154388.0
15,152960.0,154028.0,155536.0,153644.0,153252.0,155808.0,156224.0,154896.0,155684.0,155960.0,153284.0,155112.0,152124.0,155228.0,155636.0,151748.0,154692.0,156556.0,154832.0,154064.0,155796.0,154852.0,153704.0,152272.0,151116.0,155348.0,151944.0,154580.0,153868.0,154768.0,155364.0,156484.0,154304.0,154884.0,154288.0,152648.0,154096.0,153040.0,152112.0,154784.0,152144.0,152764.0,155176.0,152516.0,153332.0,154500.0,152868.0,153604.0,154536.0,149356.0,153884.0,150948.0,155852.0,157220.0,152468.0,153256.0,153948.0,155820.0,156500.0,155208.0,153844.0,154964.0,155712.0,152964.0,152384.0,152072.0,155220.0,155208.0,152532.0,155736.0,152728.0,153996.0,153968.0,156196.0,155392.0,152544.0,152508.0,154304.0,153300.0,154188.0,153340.0,154216.0,152308.0,155116.0,152240.0,153860.0,154260.0,155408.0,152916.0,153404.0,156112.0,154580.0,154424.0,153752.0,155936.0,154152.0,154188.0,154060.0,152280.0,153876.0,153668.0,153996.0,152928.0,153856.0,154368.0,153632.0,154880.0,151288.0,153612.0,155260.0,154808.0,153420.0,153712.0,154916.0,151708.0,154228.0,156816.0,154388.0,144120.0,152500.0,152076.0,145116.0,154224.0,154928.0,151676.0,154892.0,152300.0,153576.0,154252.0,153720.0,152516.0,152408.0,154492.0,154852.0,154896.0,151976.0,155440.0,154584.0,154488.0,154400.0
16,152972.0,154040.0,155560.0,153644.0,153252.0,155816.0,156248.0,154920.0,155692.0,155968.0,153296.0,155132.0,152124.0,155228.0,155648.0,151748.0,154692.0,156556.0,154832.0,154076.0,155820.0,154864.0,153728.0,152284.0,151124.0,155372.0,151944.0,154596.0,153888.0,154788.0,155376.0,156484.0,154304.0,154892.0,154308.0,152660.0,154096.0,153052.0,152116.0,154800.0,152160.0,152776.0,155184.0,152524.0,153328.0,154508.0,152884.0,153616.0,154560.0,149372.0,153896.0,150948.0,155868.0,157220.0,152472.0,153280.0,153972.0,155820.0,156524.0,155216.0,153868.0,154988.0,155736.0,152968.0,152408.0,152096.0,155228.0,155232.0,152532.0,155760.0,152728.0,154004.0,153976.0,156220.0,155392.0,152552.0,152516.0,154328.0,153312.0,154196.0,153352.0,154252.0,152336.0,155128.0,152260.0,153888.0,154288.0,155436.0,152928.0,153428.0,156112.0,154580.0,154424.0,153780.0,155944.0,154168.0,154208.0,154060.0,152304.0,153888.0,153676.0,154008.0,152948.0,153880.0,154380.0,153644.0,154892.0,151288.0,153628.0,155276.0,154832.0,153424.0,153732.0,154924.0,151744.0,154228.0,156824.0,154388.0,144120.0,152508.0,152072.0,145140.0,154224.0,154936.0,151684.0,154892.0,152304.0,153608.0,154252.0,153724.0,152528.0,152416.0,154504.0,154864.0,154904.0,152004.0,155452.0,154600.0,154488.0,154400.0
17,152984.0,154052.0,155572.0,153676.0,153292.0,155832.0,156276.0,154948.0,155708.0,155984.0,153320.0,155132.0,152156.0,155260.0,155648.0,151780.0,154704.0,156556.0,154856.0,154088.0,155820.0,154868.0,153728.0,152312.0,151132.0,155372.0,151992.0,154620.0,153900.0,154800.0,155388.0,156492.0,154340.0,154920.0,154308.0,152688.0,154132.0,153052.0,152124.0,154800.0,152168.0,152804.0,155196.0,152524.0,153356.0,154528.0,152892.0,153628.0,154560.0,149376.0,153912.0,150960.0,155888.0,157240.0,152480.0,153308.0,153984.0,155840.0,156536.0,155228.0,153896.0,155000.0,155764.0,152980.0,152436.0,152108.0,155240.0,155260.0,152552.0,155788.0,152748.0,154016.0,153992.0,156220.0,155412.0,152580.0,152552.0,154328.0,153336.0,154232.0,153364.0,154260.0,152344.0,155152.0,152288.0,153892.0,154296.0,155444.0,152952.0,153436.0,156148.0,154616.0,154460.0,153784.0,155956.0,154188.0,154208.0,154096.0,152304.0,153888.0,153712.0,154032.0,152948.0,153900.0,154396.0,153660.0,154916.0,151324.0,153628.0,155276.0,154832.0,153436.0,153748.0,154944.0,151760.0,154252.0,156828.0,154416.0,144148.0,152524.0,152104.0,145140.0,154252.0,154952.0,151684.0,154912.0,152304.0,153608.0,154272.0,153740.0,152544.0,152436.0,154524.0,154864.0,154924.0,152008.0,155472.0,154600.0,154528.0,154432.0
18,152996.0,154072.0,155592.0,153676.0,153300.0,155856.0,156280.0,154960.0,155724.0,156000.0,153336.0,155148.0,152184.0,155260.0,155684.0,151780.0,154704.0,156580.0,154876.0,154100.0,155860.0,154880.0,153752.0,152300.0,151132.0,155400.0,151996.0,154632.0,153920.0,154832.0,155412.0,156532.0,154344.0,154920.0,154332.0,152692.0,154132.0,153084.0,152148.0,154828.0,152196.0,152812.0,155220.0,152560.0,153368.0,154540.0,152892.0,153636.0,154572.0,149412.0,153916.0,150972.0,155900.0,157268.0,152496.0,153316.0,154008.0,155860.0,156560.0,155252.0,153912.0,155032.0,155772.0,153004.0,152440.0,152136.0,155264.0,155264.0,152572.0,155792.0,152776.0,154040.0,154016.0,156240.0,155440.0,152588.0,152548.0,154364.0,153348.0,154252.0,153384.0,154260.0,152344.0,155156.0,152296.0,153892.0,154304.0,155452.0,152960.0,153436.0,156148.0,154624.0,154460.0,153784.0,155980.0,154196.0,154240.0,154104.0,152320.0,153924.0,153720.0,154040.0,152980.0,153904.0,154416.0,153680.0,154924.0,151336.0,153660.0,155308.0,154864.0,153448.0,153760.0,154956.0,151764.0,154280.0,156848.0,154432.0,144160.0,152536.0,152120.0,145160.0,154264.0,154968.0,151708.0,154908.0,152320.0,153628.0,154288.0,153740.0,152544.0,152456.0,154524.0,154896.0,154940.0,152008.0,155472.0,154620.0,154528.0,154432.0
19,153024.0,154088.0,155592.0,153696.0,153300.0,155856.0,156296.0,154964.0,155740.0,156020.0,153332.0,155148.0,152180.0,155280.0,155680.0,151804.0,154740.0,156608.0,154888.0,154092.0,155864.0,154900.0,153768.0,152332.0,151152.0,155416.0,152004.0,154632.0,153920.0,154832.0,155424.0,156532.0,154344.0,154936.0,154348.0,152704.0,154156.0,153084.0,152144.0,154836.0,152188.0,152832.0,155220.0,152564.0,153376.0,154540.0,152904.0,153660.0,154608.0,149412.0,153940.0,150988.0,155900.0,157280.0,152516.0,153316.0,154016.0,155880.0,156568.0,155260.0,153912.0,155032.0,155780.0,153008.0,152440.0,152144.0,155272.0,155280.0,152584.0,155792.0,152776.0,154044.0,154016.0,156268.0,155444.0,152596.0,152560.0,154368.0,153356.0,154252.0,153404.0,154284.0,152364.0,155172.0,152296.0,153916.0,154304.0,155460.0,152972.0,153460.0,156168.0,154632.0,154480.0,153812.0,156000.0,154208.0,154256.0,154104.0,152332.0,153924.0,153720.0,154040.0,152980.0,153920.0,154424.0,153692.0,154924.0,151344.0,153664.0,155308.0,154864.0,153460.0,153760.0,154968.0,151764.0,154280.0,156856.0,154440.0,144176.0,152556.0,152132.0,145180.0,154272.0,154968.0,151716.0,154928.0,152320.0,153628.0,154308.0,153768.0,152576.0,152476.0,154540.0,154896.0,154956.0,152032.0,155492.0,154652.0,154528.0,154452.0
20,153028.0,154092.0,155612.0,153700.0,153316.0,155868.0,156296.0,154972.0,155748.0,156028.0,153348.0,155164.0,152192.0,155280.0,155680.0,151804.0,154740.0,156608.0,154896.0,154104.0,155864.0,154920.0,153768.0,152340.0,151172.0,155416.0,152012.0,154652.0,153936.0,154848.0,155428.0,156536.0,154368.0,154936.0,154348.0,152704.0,154160.0,153100.0,152164.0,154848.0,152200.0,152840.0,155240.0,152564.0,153388.0,154564.0,152924.0,153672.0,154608.0,149440.0,153948.0,151000.0,155916.0,157280.0,152532.0,153332.0,154028.0,155880.0,156576.0,155272.0,153924.0,155044.0,155780.0,153020.0,152464.0,152144.0,155284.0,155284.0,152584.0,155812.0,152776.0,154044.0,154032.0,156272.0,155444.0,152608.0,152572.0,154380.0,153356.0,154268.0,153404.0,154284.0,152376.0,155184.0,152300.0,153916.0,154332.0,155460.0,152972.0,153468.0,156168.0,154644.0,154480.0,153820.0,156012.0,154220.0,154256.0,154124.0,152332.0,153944.0,153736.0,154064.0,153004.0,153936.0,154440.0,153704.0,154936.0,151344.0,153680.0,155316.0,154884.0,153472.0,153776.0,154976.0,151784.0,154280.0,156868.0,154452.0,144184.0,152564.0,152140.0,145180.0,154276.0,154992.0,151728.0,154952.0,152348.0,153652.0,154316.0,153768.0,152576.0,152476.0,154560.0,154916.0,154960.0,152032.0,155500.0,154648.0,154552.0,154452.0
21,153036.0,154108.0,155612.0,153716.0,153316.0,155880.0,156304.0,154972.0,155760.0,156028.0,153356.0,155164.0,152200.0,155312.0,155692.0,151824.0,154760.0,156628.0,154912.0,154128.0,155876.0,154920.0,153788.0,152344.0,151184.0,155436.0,152028.0,154676.0,153956.0,154856.0,155444.0,156564.0,154396.0,154948.0,154376.0,152732.0,154188.0,153100.0,152176.0,154848.0,152220.0,152860.0,155240.0,152588.0,153400.0,154564.0,152936.0,153684.0,154628.0,149448.0,153964.0,151012.0,155916.0,157300.0,152548.0,153348.0,154040.0,155900.0,156592.0,155284.0,153924.0,155056.0,155804.0,153032.0,152464.0,152164.0,155284.0,155284.0,152608.0,155812.0,152804.0,154068.0,154032.0,156272.0,155468.0,152608.0,152580.0,154380.0,153376.0,154268.0,153416.0,154296.0,152376.0,155192.0,152324.0,153936.0,154340.0,155480.0,152992.0,153492.0,156188.0,154644.0,154500.0,153820.0,156012.0,154232.0,154276.0,154124.0,152364.0,153952.0,153736.0,154072.0,153012.0,153932.0,154448.0,153712.0,154956.0,151364.0,153688.0,155340.0,154884.0,153496.0,153788.0,154984.0,151784.0,154304.0,156880.0,154468.0,144208.0,152576.0,152160.0,145192.0,154276.0,154992.0,151740.0,154968.0,152348.0,153668.0,154324.0,153796.0,152600.0,152480.0,154568.0,154928.0,154960.0,152040.0,155500.0,154668.0,154576.0,154476.0
22,153048.0,154116.0,155636.0,153724.0,153340.0,155892.0,156324.0,154992.0,155796.0,156048.0,153380.0,155192.0,152224.0,155312.0,155736.0,151852.0,154768.0,156636.0,154920.0,154136.0,155876.0,154940.0,153788.0,152344.0,151192.0,155444.0,152036.0,154688.0,153956.0,154856.0,155440.0,156564.0,154388.0,154984.0,154376.0,152732.0,154196.0,153124.0,152192.0,154872.0,152248.0,152864.0,155260.0,152588.0,153420.0,154596.0,152948.0,153696.0,154636.0,149448.0,153964.0,151020.0,155944.0,157300.0,152548.0,153356.0,154048.0,155900.0,156600.0,155292.0,153944.0,155064.0,155812.0,153040.0,152484.0,152172.0,155304.0,155308.0,152608.0,155836.0,152804.0,154068.0,154056.0,156296.0,155468.0,152628.0,152592.0,154416.0,153400.0,154308.0,153452.0,154316.0,152412.0,155216.0,152352.0,153960.0,154368.0,155508.0,153016.0,153500.0,156216.0,154680.0,154524.0,153852.0,156048.0,154232.0,154304.0,154160.0,152364.0,153976.0,153784.0,154100.0,153040.0,153968.0,154468.0,153732.0,154980.0,151392.0,153692.0,155340.0,154916.0,153500.0,153812.0,154996.0,151804.0,154332.0,156920.0,154484.0,144216.0,152584.0,152160.0,145212.0,154292.0,155016.0,151744.0,154968.0,152372.0,153688.0,154340.0,153804.0,152608.0,152512.0,154588.0,154936.0,154992.0,152076.0,155516.0,154676.0,154576.0,154500.0
23,153060.0,154144.0,155664.0,153752.0,153368.0,155916.0,156352.0,155020.0,155796.0,156076.0,153380.0,155192.0,152224.0,155336.0,155728.0,151860.0,154792.0,156636.0,154940.0,154140.0,155928.0,154964.0,153804.0,152372.0,151208.0,155444.0,152060.0,154688.0,153980.0,154884.0,155484.0,156576.0,154412.0,154996.0,154400.0,152760.0,154196.0,153144.0,152192.0,154900.0,152248.0,152880.0,155288.0,152620.0,153420.0,154596.0,152948.0,153696.0,154636.0,149480.0,153988.0,151032.0,155956.0,157336.0,152556.0,153384.0,154076.0,155936.0,156628.0,155320.0,153972.0,155092.0,155840.0,153068.0,152512.0,152200.0,155332.0,155336.0,152644.0,155864.0,152840.0,154104.0,154084.0,156304.0,155500.0,152656.0,152612.0,154416.0,153412.0,154312.0,153460.0,154336.0,152416.0,155228.0,152348.0,153972.0,154372.0,155516.0,153028.0,153500.0,156220.0,154684.0,154532.0,153864.0,156052.0,154256.0,154312.0,154160.0,152388.0,153988.0,153788.0,154100.0,153048.0,153980.0,154480.0,153748.0,154988.0,151396.0,153724.0,155364.0,154928.0,153512.0,153812.0,155008.0,151824.0,154340.0,156908.0,154492.0,144216.0,152604.0,152188.0,145212.0,154320.0,155016.0,151756.0,154976.0,152372.0,153688.0,154340.0,153820.0,152616.0,152528.0,154604.0,154964.0,154992.0,152076.0,155544.0,154704.0,154596.0,154512.0
24,153084.0,154148.0,155668.0,153756.0,153372.0,155920.0,156352.0,155024.0,155800.0,156076.0,153400.0,155204.0,152244.0,155344.0,155736.0,151860.0,154792.0,156672.0,154948.0,154168.0,155928.0,154964.0,153824.0,152372.0,151224.0,155472.0,152072.0,154716.0,153980.0,154896.0,155484.0,156588.0,154412.0,155000.0,154408.0,152760.0,154220.0,153144.0,152212.0,154900.0,152276.0,152888.0,155292.0,152628.0,153444.0,154612.0,152976.0,153720.0,154668.0,149480.0,153988.0,151032.0,155960.0,157336.0,152572.0,153384.0,154076.0,155944.0,156628.0,155324.0,153980.0,155096.0,155844.0,153072.0,152516.0,152200.0,155332.0,155340.0,152648.0,155868.0,152844.0,154108.0,154076.0,156332.0,155508.0,152660.0,152628.0,154436.0,153424.0,154324.0,153472.0,154336.0,152416.0,155236.0,152372.0,153972.0,154372.0,155524.0,153040.0,153524.0,156220.0,154684.0,154532.0,153872.0,156068.0,154276.0,154324.0,154180.0,152396.0,153996.0,153804.0,154104.0,153060.0,153976.0,154488.0,153756.0,155004.0,151396.0,153732.0,155380.0,154940.0,153524.0,153840.0,155020.0,151824.0,154348.0,156920.0,154508.0,144236.0,152608.0,152196.0,145244.0,154320.0,155040.0,151760.0,155004.0,152396.0,153708.0,154368.0,153828.0,152616.0,152528.0,154612.0,154964.0,155016.0,152096.0,155540.0,154708.0,154612.0,154512.0
25,153092.0,154160.0,155668.0,153768.0,153372.0,155936.0,156372.0,155024.0,155816.0,156096.0,153400.0,155204.0,152256.0,155356.0,155752.0,151880.0,154816.0,156676.0,154964.0,154180.0,155944.0,154984.0,153824.0,152392.0,151244.0,155488.0,152080.0,154712.0,153996.0,154900.0,155496.0,156600.0,154428.0,155000.0,154436.0,152788.0,154228.0,153148.0,152212.0,154900.0,152272.0,152908.0,155292.0,152640.0,153452.0,154612.0,152976.0,153720.0,154688.0,149504.0,154008.0,151060.0,155960.0,157352.0,152588.0,153400.0,154096.0,155952.0,156644.0,155324.0,153992.0,155112.0,155860.0,153084.0,152516.0,152220.0,155348.0,155352.0,152660.0,155868.0,152844.0,154124.0,154084.0,156336.0,155508.0,152660.0,152632.0,154436.0,153432.0,154332.0,153484.0,154364.0,152440.0,155248.0,152372.0,153992.0,154396.0,155524.0,153040.0,153552.0,156244.0,154708.0,154556.0,153884.0,156076.0,154284.0,154324.0,154180.0,152408.0,154008.0,153812.0,154128.0,153060.0,154000.0,154500.0,153768.0,155012.0,151420.0,153744.0,155392.0,154940.0,153548.0,153840.0,155032.0,151852.0,154360.0,156932.0,154516.0,144248.0,152624.0,152196.0,145260.0,154332.0,155040.0,151760.0,155012.0,152420.0,153708.0,154380.0,153848.0,152648.0,152536.0,154616.0,154984.0,155016.0,152096.0,155564.0,154708.0,154620.0,154532.0
26,153104.0,154172.0,155692.0,153780.0,153396.0,155944.0,156372.0,155048.0,155840.0,156096.0,153412.0,155224.0,152268.0,155384.0,155772.0,151880.0,154824.0,156676.0,154964.0,154188.0,155952.0,154984.0,153844.0,152400.0,151252.0,155488.0,152092.0,154744.0,153996.0,154920.0,155496.0,156624.0,154452.0,155036.0,154440.0,152792.0,154248.0,153168.0,152236.0,154924.0,152280.0,152924.0,155316.0,152652.0,153452.0,154632.0,152996.0,153732.0,154692.0,149504.0,154008.0,151072.0,155980.0,157352.0,152608.0,153412.0,154096.0,155952.0,156644.0,155348.0,154004.0,155124.0,155868.0,153096.0,152540.0,152220.0,155348.0,155364.0,152660.0,155892.0,152868.0,154124.0,154112.0,156352.0,155532.0,152684.0,152660.0,154456.0,153448.0,154348.0,153484.0,154384.0,152468.0,155260.0,152392.0,154020.0,154396.0,155548.0,153064.0,153560.0,156244.0,154724.0,154556.0,153884.0,156076.0,154304.0,154340.0,154200.0,152408.0,154020.0,153820.0,154144.0,153084.0,154012.0,154504.0,153768.0,155012.0,151428.0,153760.0,155420.0,154956.0,153556.0,153868.0,155040.0,151864.0,154372.0,156940.0,154536.0,144264.0,152640.0,152208.0,145260.0,154332.0,155072.0,151784.0,155028.0,152420.0,153740.0,154380.0,153848.0,152648.0,152548.0,154632.0,154992.0,155036.0,152124.0,155576.0,154728.0,154620.0,154544.0
27,153112.0,154176.0,155720.0,153808.0,153424.0,155960.0,156392.0,155048.0,155840.0,156116.0,153432.0,155224.0,152296.0,155388.0,155780.0,151916.0,154836.0,156700.0,154972.0,154204.0,155952.0,154996.0,153852.0,152412.0,151260.0,155508.0,152108.0,154760.0,154020.0,154924.0,155520.0,156632.0,154452.0,155044.0,154440.0,152804.0,154248.0,153176.0,152252.0,154940.0,152296.0,152932.0,155328.0,152664.0,153492.0,154660.0,153004.0,153748.0,154704.0,149536.0,154036.0,151076.0,155980.0,157372.0,152628.0,153440.0,154120.0,155976.0,156668.0,155376.0,154016.0,155132.0,155884.0,153112.0,152540.0,152240.0,155372.0,155392.0,152688.0,155892.0,152884.0,154148.0,154112.0,156352.0,155548.0,152700.0,152688.0,154456.0,153464.0,154360.0,153512.0,154384.0,152472.0,155260.0,152412.0,154024.0,154424.0,155568.0,153088.0,153568.0,156276.0,154740.0,154588.0,153916.0,156092.0,154304.0,154356.0,154216.0,152436.0,154032.0,153848.0,154160.0,153084.0,154016.0,154504.0,153776.0,155048.0,151448.0,153760.0,155428.0,154984.0,153568.0,153884.0,155060.0,151864.0,154384.0,156952.0,154536.0,144264.0,152652.0,152244.0,145280.0,154336.0,155076.0,151796.0,155040.0,152440.0,153740.0,154400.0,153864.0,152668.0,152588.0,154644.0,155004.0,155052.0,152144.0,155600.0,154728.0,154652.0,154548.0
