kbbuffers,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
331,32064.0,31120.0,31988.0,31932.0,32660.0,31744.0,31980.0,32164.0,31548.0,32080.0,32576.0,32912.0,32008.0,32892.0,32776.0,31856.0,32680.0,30244.0,32652.0,32600.0,32568.0,32688.0,32500.0,32852.0,34064.0,32920.0,32128.0,32604.0,32920.0,32584.0,32964.0,31988.0,31552.0,33048.0,32832.0,33216.0,32308.0,32596.0,32588.0,32336.0,33232.0,31784.0,31624.0,33372.0,32636.0,32736.0,31900.0,32904.0,34624.0,32572.0,32340.0,34892.0,32468.0,32392.0,33580.0,32364.0,32660.0,32428.0,31680.0,32000.0,32572.0,32172.0,32496.0,31960.0,32912.0,31824.0,32152.0,32700.0,31932.0,32500.0,32492.0,32288.0,32068.0,32236.0,31916.0,31996.0,31752.0,32204.0,32808.0,31824.0,32068.0,31808.0,32080.0,32788.0,31672.0,32092.0,31380.0,32096.0,32684.0,32096.0,32412.0,32596.0,31856.0,31156.0,32228.0,32476.0,31624.0,32100.0,32720.0,31956.0,31968.0,32112.0,32620.0,31736.0,31760.0,32476.0,32800.0,31556.0,31380.0,32796.0,32664.0,33304.0,33032.0,32836.0,32644.0,32644.0,32584.0,32184.0,32856.0,32620.0,32960.0,32220.0,32388.0,33212.0,32376.0,32484.0,32872.0,32496.0,32964.0,32372.0,32236.0,32956.0,32968.0,32040.0,33052.0,32032.0,32716.0,32400.0,31904.0,33584.0
332,32064.0,31120.0,31988.0,31932.0,32660.0,31744.0,31984.0,32164.0,31548.0,32080.0,32576.0,32912.0,32008.0,32892.0,32776.0,31856.0,32680.0,30244.0,32652.0,32600.0,32568.0,32688.0,32500.0,32852.0,34072.0,32920.0,32128.0,32612.0,32920.0,32592.0,32964.0,31988.0,31552.0,33048.0,32832.0,33216.0,32308.0,32596.0,32588.0,32344.0,33232.0,31784.0,31624.0,33372.0,32636.0,32736.0,31900.0,32904.0,34624.0,32572.0,32340.0,34892.0,32468.0,32392.0,33588.0,32364.0,32660.0,32428.0,31680.0,32000.0,32572.0,32172.0,32496.0,31960.0,32912.0,31824.0,32152.0,32700.0,31932.0,32500.0,32492.0,32288.0,32068.0,32236.0,31916.0,31996.0,31752.0,32204.0,32808.0,31824.0,32068.0,31808.0,32088.0,32788.0,31672.0,32092.0,31380.0,32096.0,32684.0,32096.0,32412.0,32596.0,31856.0,31156.0,32228.0,32476.0,31632.0,32100.0,32720.0,31956.0,31968.0,32112.0,32620.0,31736.0,31760.0,32476.0,32800.0,31556.0,31388.0,32796.0,32672.0,33304.0,33032.0,32840.0,32644.0,32644.0,32584.0,32184.0,32856.0,32620.0,32960.0,32220.0,32388.0,33212.0,32376.0,32484.0,32876.0,32496.0,32964.0,32376.0,32236.0,32956.0,32968.0,32044.0,33052.0,32040.0,32716.0,32400.0,31904.0,33584.0
333,32068.0,31128.0,31996.0,31940.0,32668.0,31744.0,31988.0,32164.0,31548.0,32088.0,32584.0,32920.0,32008.0,32892.0,32776.0,31856.0,32680.0,30244.0,32652.0,32600.0,32576.0,32688.0,32500.0,32852.0,34072.0,32928.0,32128.0,32612.0,32928.0,32592.0,32972.0,31988.0,31552.0,33048.0,32832.0,33224.0,32316.0,32604.0,32588.0,32344.0,33232.0,31792.0,31632.0,33372.0,32636.0,32744.0,31900.0,32904.0,34632.0,32572.0,32340.0,34892.0,32468.0,32400.0,33588.0,32364.0,32668.0,32436.0,31688.0,32008.0,32580.0,32180.0,32496.0,31964.0,32920.0,31832.0,32152.0,32708.0,31940.0,32500.0,32492.0,32288.0,32076.0,32236.0,31924.0,32004.0,31760.0,32212.0,32816.0,31832.0,32068.0,31816.0,32088.0,32788.0,31680.0,32092.0,31388.0,32096.0,32684.0,32104.0,32420.0,32604.0,31864.0,31164.0,32228.0,32476.0,31632.0,32108.0,32720.0,31964.0,31976.0,32120.0,32620.0,31744.0,31768.0,32476.0,32800.0,31556.0,31388.0,32804.0,32672.0,33304.0,33032.0,32844.0,32644.0,32652.0,32592.0,32184.0,32856.0,32620.0,32968.0,32220.0,32388.0,33212.0,32376.0,32484.0,32876.0,32504.0,32972.0,32376.0,32236.0,32956.0,32968.0,32044.0,33052.0,32040.0,32716.0,32408.0,31904.0,33584.0
334,32072.0,31128.0,31996.0,31940.0,32668.0,31752.0,31988.0,32172.0,31556.0,32088.0,32584.0,32920.0,32016.0,32892.0,32776.0,31864.0,32688.0,30244.0,32652.0,32608.0,32576.0,32696.0,32500.0,32852.0,34072.0,32928.0,32128.0,32612.0,32928.0,32592.0,32972.0,31996.0,31560.0,33056.0,32832.0,33224.0,32316.0,32604.0,32588.0,32344.0,33240.0,31792.0,31632.0,33372.0,32636.0,32744.0,31908.0,32912.0,34632.0,32572.0,32340.0,34892.0,32468.0,32400.0,33588.0,32372.0,32668.0,32436.0,31688.0,32008.0,32580.0,32180.0,32504.0,31968.0,32920.0,31832.0,32160.0,32708.0,31940.0,32508.0,32500.0,32296.0,32076.0,32244.0,31924.0,32004.0,31760.0,32212.0,32816.0,31832.0,32076.0,31816.0,32088.0,32796.0,31680.0,32100.0,31388.0,32104.0,32692.0,32104.0,32420.0,32604.0,31864.0,31164.0,32236.0,32484.0,31632.0,32108.0,32720.0,31964.0,31976.0,32120.0,32628.0,31744.0,31768.0,32484.0,32808.0,31564.0,31388.0,32804.0,32672.0,33312.0,33040.0,32844.0,32644.0,32652.0,32592.0,32184.0,32864.0,32628.0,32968.0,32220.0,32388.0,33212.0,32376.0,32488.0,32876.0,32504.0,32972.0,32376.0,32244.0,32956.0,32976.0,32044.0,33052.0,32040.0,32716.0,32408.0,31904.0,33592.0
335,32072.0,31128.0,31996.0,31940.0,32668.0,31752.0,31988.0,32172.0,31556.0,32088.0,32584.0,32920.0,32016.0,32900.0,32784.0,31864.0,32688.0,30252.0,32660.0,32608.0,32576.0,32696.0,32508.0,32852.0,34072.0,32928.0,32128.0,32612.0,32928.0,32592.0,32972.0,31996.0,31560.0,33056.0,32832.0,33224.0,32316.0,32604.0,32596.0,32344.0,33240.0,31792.0,31632.0,33376.0,32636.0,32744.0,31908.0,32912.0,34632.0,32580.0,32348.0,34900.0,32476.0,32400.0,33588.0,32372.0,32668.0,32436.0,31688.0,32008.0,32580.0,32180.0,32504.0,31968.0,32920.0,31832.0,32160.0,32708.0,31940.0,32508.0,32500.0,32296.0,32076.0,32244.0,31924.0,32004.0,31760.0,32212.0,32816.0,31832.0,32076.0,31816.0,32088.0,32796.0,31680.0,32100.0,31388.0,32104.0,32692.0,32104.0,32420.0,32604.0,31864.0,31164.0,32236.0,32484.0,31632.0,32108.0,32720.0,31964.0,31976.0,32120.0,32628.0,31744.0,31768.0,32484.0,32808.0,31564.0,31388.0,32804.0,32672.0,33312.0,33040.0,32844.0,32652.0,32652.0,32592.0,32184.0,32864.0,32628.0,32968.0,32228.0,32388.0,33212.0,32376.0,32492.0,32876.0,32504.0,32972.0,32376.0,32244.0,32956.0,32976.0,32044.0,33052.0,32040.0,32716.0,32408.0,31912.0,33592.0
336,32072.0,31128.0,31996.0,31940.0,32668.0,31752.0,31988.0,32172.0,31556.0,32088.0,32584.0,32920.0,32016.0,32900.0,32784.0,31864.0,32688.0,30252.0,32660.0,32608.0,32576.0,32696.0,32508.0,32860.0,34072.0,32928.0,32136.0,32612.0,32928.0,32592.0,32972.0,31996.0,31560.0,33056.0,32840.0,33224.0,32316.0,32604.0,32596.0,32344.0,33240.0,31792.0,31632.0,33380.0,32644.0,32744.0,31908.0,32912.0,34632.0,32580.0,32348.0,34900.0,32476.0,32400.0,33588.0,32372.0,32668.0,32436.0,31688.0,32008.0,32580.0,32180.0,32504.0,31968.0,32920.0,31832.0,32160.0,32708.0,31940.0,32508.0,32500.0,32296.0,32076.0,32244.0,31924.0,32004.0,31760.0,32212.0,32816.0,31832.0,32076.0,31816.0,32088.0,32796.0,31680.0,32100.0,31388.0,32104.0,32692.0,32104.0,32420.0,32604.0,31864.0,31164.0,32236.0,32484.0,31632.0,32108.0,32728.0,31964.0,31976.0,32120.0,32628.0,31744.0,31768.0,32484.0,32808.0,31564.0,31388.0,32804.0,32672.0,33312.0,33040.0,32844.0,32652.0,32652.0,32592.0,32192.0,32864.0,32628.0,32968.0,32228.0,32396.0,33220.0,32384.0,32492.0,32876.0,32504.0,32972.0,32384.0,32244.0,32964.0,32976.0,32048.0,33056.0,32040.0,32724.0,32408.0,31912.0,33592.0
337,32072.0,31128.0,31996.0,31940.0,32672.0,31752.0,31988.0,32172.0,31556.0,32088.0,32584.0,32928.0,32016.0,32900.0,32784.0,31864.0,32688.0,30252.0,32660.0,32608.0,32576.0,32696.0,32508.0,32860.0,34080.0,32928.0,32136.0,32620.0,32928.0,32600.0,32972.0,31996.0,31560.0,33056.0,32840.0,33224.0,32316.0,32604.0,32596.0,32352.0,33240.0,31792.0,31632.0,33380.0,32644.0,32744.0,31908.0,32912.0,34632.0,32580.0,32348.0,34900.0,32476.0,32400.0,33596.0,32372.0,32668.0,32436.0,31688.0,32008.0,32580.0,32184.0,32504.0,31968.0,32920.0,31832.0,32160.0,32708.0,31940.0,32508.0,32500.0,32296.0,32076.0,32244.0,31924.0,32004.0,31760.0,32212.0,32816.0,31832.0,32076.0,31816.0,32096.0,32796.0,31680.0,32100.0,31388.0,32104.0,32692.0,32104.0,32420.0,32604.0,31864.0,31164.0,32236.0,32484.0,31640.0,32108.0,32728.0,31964.0,31976.0,32120.0,32628.0,31744.0,31768.0,32484.0,32808.0,31564.0,31396.0,32804.0,32680.0,33312.0,33040.0,32848.0,32652.0,32652.0,32592.0,32192.0,32864.0,32628.0,32968.0,32228.0,32396.0,33220.0,32384.0,32492.0,32884.0,32508.0,32980.0,32384.0,32244.0,32964.0,32976.0,32052.0,33060.0,32048.0,32724.0,32408.0,31912.0,33592.0
338,32072.0,31136.0,32004.0,31948.0,32676.0,31752.0,31996.0,32172.0,31556.0,32088.0,32592.0,32928.0,32016.0,32900.0,32784.0,31864.0,32688.0,30252.0,32660.0,32608.0,32584.0,32696.0,32508.0,32860.0,34080.0,32936.0,32136.0,32620.0,32936.0,32600.0,32980.0,31996.0,31560.0,33056.0,32840.0,33232.0,32324.0,32612.0,32596.0,32352.0,33240.0,31800.0,31640.0,33380.0,32644.0,32752.0,31908.0,32912.0,34640.0,32588.0,32348.0,34900.0,32476.0,32408.0,33596.0,32372.0,32676.0,32444.0,31696.0,32016.0,32588.0,32188.0,32504.0,31968.0,32928.0,31840.0,32160.0,32716.0,31948.0,32508.0,32500.0,32296.0,32084.0,32244.0,31932.0,32012.0,31768.0,32220.0,32824.0,31840.0,32076.0,31824.0,32096.0,32796.0,31688.0,32100.0,31396.0,32104.0,32692.0,32112.0,32428.0,32612.0,31872.0,31172.0,32236.0,32484.0,31640.0,32112.0,32728.0,31972.0,31984.0,32128.0,32628.0,31752.0,31776.0,32484.0,32808.0,31564.0,31396.0,32812.0,32680.0,33312.0,33040.0,32852.0,32652.0,32660.0,32600.0,32192.0,32864.0,32628.0,32976.0,32228.0,32396.0,33220.0,32384.0,32500.0,32884.0,32512.0,32980.0,32384.0,32248.0,32964.0,32976.0,32052.0,33060.0,32048.0,32724.0,32416.0,31912.0,33592.0
339,32080.0,31136.0,32004.0,31948.0,32676.0,31760.0,31996.0,32180.0,31564.0,32096.0,32592.0,32928.0,32024.0,32900.0,32784.0,31864.0,32696.0,30260.0,32668.0,32616.0,32584.0,32704.0,32508.0,32860.0,34080.0,32936.0,32136.0,32620.0,32936.0,32600.0,32980.0,32004.0,31568.0,33064.0,32848.0,33232.0,32324.0,32612.0,32596.0,32352.0,33248.0,31800.0,31640.0,33380.0,32644.0,32752.0,31916.0,32920.0,34640.0,32588.0,32356.0,34904.0,32476.0,32408.0,33596.0,32380.0,32676.0,32444.0,31696.0,32016.0,32588.0,32188.0,32512.0,31976.0,32928.0,31840.0,32168.0,32716.0,31948.0,32516.0,32508.0,32304.0,32084.0,32252.0,31932.0,32012.0,31768.0,32220.0,32824.0,31840.0,32084.0,31824.0,32096.0,32804.0,31688.0,32108.0,31396.0,32112.0,32700.0,32112.0,32428.0,32612.0,31872.0,31172.0,32244.0,32492.0,31640.0,32116.0,32728.0,31972.0,31984.0,32128.0,32636.0,31752.0,31776.0,32492.0,32816.0,31572.0,31396.0,32812.0,32680.0,33320.0,33048.0,32852.0,32652.0,32660.0,32600.0,32192.0,32872.0,32636.0,32976.0,32228.0,32396.0,33220.0,32384.0,32500.0,32884.0,32512.0,32980.0,32384.0,32252.0,32964.0,32984.0,32052.0,33060.0,32048.0,32724.0,32416.0,31912.0,33600.0
340,32080.0,31136.0,32004.0,31948.0,32676.0,31760.0,31996.0,32180.0,31564.0,32096.0,32592.0,32928.0,32024.0,32908.0,32788.0,31872.0,32696.0,30260.0,32668.0,32616.0,32584.0,32704.0,32516.0,32860.0,34080.0,32936.0,32144.0,32620.0,32936.0,32600.0,32980.0,32004.0,31568.0,33064.0,32848.0,33232.0,32324.0,32612.0,32604.0,32352.0,33248.0,31800.0,31640.0,33384.0,32644.0,32752.0,31916.0,32920.0,34640.0,32588.0,32356.0,34908.0,32476.0,32408.0,33596.0,32380.0,32676.0,32444.0,31696.0,32016.0,32588.0,32188.0,32512.0,31976.0,32928.0,31840.0,32168.0,32716.0,31948.0,32516.0,32508.0,32304.0,32084.0,32252.0,31932.0,32012.0,31768.0,32220.0,32824.0,31840.0,32084.0,31824.0,32096.0,32804.0,31688.0,32108.0,31396.0,32112.0,32700.0,32112.0,32428.0,32612.0,31872.0,31172.0,32244.0,32492.0,31640.0,32116.0,32728.0,31972.0,31984.0,32128.0,32636.0,31752.0,31776.0,32492.0,32816.0,31572.0,31396.0,32812.0,32680.0,33320.0,33048.0,32852.0,32660.0,32660.0,32600.0,32192.0,32872.0,32636.0,32976.0,32236.0,32396.0,33220.0,32384.0,32500.0,32884.0,32512.0,32980.0,32384.0,32252.0,32964.0,32984.0,32052.0,33060.0,32056.0,32724.0,32416.0,31920.0,33600.0
341,32080.0,31136.0,32004.0,31948.0,32676.0,31760.0,31996.0,32180.0,31564.0,32096.0,32592.0,32928.0,32024.0,32908.0,32792.0,31872.0,32696.0,30260.0,32668.0,32616.0,32584.0,32704.0,32516.0,32868.0,34088.0,32936.0,32144.0,32620.0,32936.0,32600.0,32980.0,32004.0,31568.0,33064.0,32848.0,33232.0,32324.0,32612.0,32604.0,32352.0,33248.0,31800.0,31640.0,33388.0,32652.0,32752.0,31916.0,32920.0,34640.0,32588.0,32356.0,34908.0,32484.0,32408.0,33596.0,32380.0,32676.0,32444.0,31696.0,32016.0,32588.0,32188.0,32512.0,31976.0,32928.0,31840.0,32168.0,32716.0,31948.0,32516.0,32508.0,32304.0,32084.0,32252.0,31932.0,32012.0,31768.0,32220.0,32824.0,31840.0,32084.0,31824.0,32096.0,32804.0,31688.0,32108.0,31396.0,32112.0,32700.0,32112.0,32428.0,32612.0,31872.0,31172.0,32244.0,32492.0,31640.0,32116.0,32736.0,31972.0,31984.0,32128.0,32636.0,31752.0,31776.0,32492.0,32816.0,31572.0,31396.0,32812.0,32680.0,33320.0,33048.0,32852.0,32660.0,32660.0,32600.0,32200.0,32872.0,32636.0,32976.0,32236.0,32404.0,33224.0,32388.0,32500.0,32888.0,32512.0,32980.0,32392.0,32252.0,32972.0,32984.0,32052.0,33068.0,32056.0,32732.0,32416.0,31920.0,33600.0
342,32080.0,31136.0,32004.0,31948.0,32680.0,31760.0,31996.0,32180.0,31564.0,32096.0,32592.0,32928.0,32024.0,32908.0,32792.0,31872.0,32696.0,30260.0,32668.0,32616.0,32584.0,32704.0,32516.0,32868.0,34088.0,32936.0,32144.0,32628.0,32936.0,32608.0,32980.0,32004.0,31568.0,33064.0,32848.0,33240.0,32332.0,32612.0,32604.0,32360.0,33248.0,31808.0,31640.0,33388.0,32652.0,32752.0,31916.0,32920.0,34640.0,32588.0,32356.0,34908.0,32484.0,32408.0,33604.0,32380.0,32676.0,32444.0,31696.0,32016.0,32588.0,32188.0,32512.0,31976.0,32928.0,31840.0,32168.0,32716.0,31948.0,32516.0,32508.0,32304.0,32084.0,32252.0,31932.0,32012.0,31768.0,32220.0,32824.0,31840.0,32084.0,31824.0,32096.0,32804.0,31688.0,32108.0,31396.0,32112.0,32700.0,32112.0,32428.0,32612.0,31872.0,31172.0,32244.0,32492.0,31648.0,32116.0,32736.0,31972.0,31984.0,32128.0,32636.0,31752.0,31776.0,32492.0,32816.0,31572.0,31404.0,32812.0,32688.0,33320.0,33048.0,32860.0,32660.0,32660.0,32608.0,32200.0,32872.0,32636.0,32976.0,32236.0,32404.0,33228.0,32392.0,32500.0,32892.0,32520.0,32984.0,32392.0,32252.0,32972.0,32984.0,32060.0,33068.0,32056.0,32732.0,32424.0,31920.0,33600.0
343,32080.0,31144.0,32012.0,31956.0,32684.0,31760.0,32004.0,32180.0,31564.0,32096.0,32600.0,32936.0,32024.0,32908.0,32792.0,31872.0,32696.0,30260.0,32668.0,32624.0,32592.0,32704.0,32516.0,32868.0,34088.0,32944.0,32144.0,32628.0,32944.0,32608.0,32988.0,32004.0,31576.0,33072.0,32848.0,33240.0,32332.0,32620.0,32604.0,32360.0,33248.0,31808.0,31648.0,33388.0,32652.0,32760.0,31916.0,32920.0,34648.0,32588.0,32356.0,34908.0,32484.0,32416.0,33604.0,32380.0,32684.0,32452.0,31704.0,32024.0,32596.0,32196.0,32512.0,31976.0,32936.0,31848.0,32168.0,32724.0,31956.0,32516.0,32508.0,32304.0,32092.0,32252.0,31940.0,32020.0,31776.0,32228.0,32832.0,31848.0,32084.0,31832.0,32104.0,32804.0,31696.0,32108.0,31404.0,32112.0,32700.0,32120.0,32436.0,32620.0,31880.0,31180.0,32244.0,32492.0,31648.0,32116.0,32736.0,31980.0,31992.0,32136.0,32636.0,31760.0,31784.0,32492.0,32816.0,31572.0,31404.0,32820.0,32688.0,33320.0,33048.0,32860.0,32660.0,32668.0,32608.0,32200.0,32872.0,32636.0,32984.0,32236.0,32404.0,33228.0,32392.0,32508.0,32892.0,32520.0,32988.0,32392.0,32260.0,32972.0,32992.0,32060.0,33068.0,32056.0,32732.0,32424.0,31920.0,33608.0
344,32088.0,31144.0,32012.0,31956.0,32684.0,31768.0,32004.0,32188.0,31572.0,32104.0,32600.0,32936.0,32032.0,32912.0,32792.0,31872.0,32704.0,30260.0,32668.0,32624.0,32592.0,32712.0,32516.0,32868.0,34088.0,32944.0,32144.0,32628.0,32944.0,32608.0,32988.0,32012.0,31576.0,33072.0,32848.0,33240.0,32332.0,32620.0,32604.0,32360.0,33256.0,31808.0,31648.0,33388.0,32652.0,32760.0,31924.0,32928.0,34648.0,32596.0,32360.0,34916.0,32484.0,32416.0,33604.0,32388.0,32684.0,32452.0,31704.0,32024.0,32596.0,32196.0,32520.0,31984.0,32936.0,31848.0,32176.0,32724.0,31956.0,32524.0,32516.0,32312.0,32092.0,32260.0,31940.0,32020.0,31776.0,32228.0,32832.0,31848.0,32092.0,31832.0,32104.0,32812.0,31696.0,32116.0,31404.0,32120.0,32708.0,32120.0,32436.0,32620.0,31880.0,31180.0,32252.0,32500.0,31648.0,32124.0,32736.0,31980.0,31992.0,32136.0,32644.0,31760.0,31784.0,32500.0,32824.0,31580.0,31404.0,32820.0,32688.0,33328.0,33056.0,32860.0,32668.0,32668.0,32608.0,32200.0,32880.0,32644.0,32984.0,32236.0,32404.0,33228.0,32392.0,32508.0,32892.0,32520.0,32988.0,32392.0,32260.0,32972.0,32992.0,32060.0,33068.0,32056.0,32732.0,32424.0,31928.0,33608.0
345,32088.0,31144.0,32012.0,31956.0,32684.0,31768.0,32004.0,32188.0,31572.0,32104.0,32600.0,32936.0,32032.0,32916.0,32792.0,31880.0,32704.0,30268.0,32676.0,32624.0,32592.0,32712.0,32524.0,32872.0,34088.0,32944.0,32144.0,32628.0,32944.0,32608.0,32988.0,32012.0,31576.0,33072.0,32856.0,33240.0,32332.0,32620.0,32612.0,32360.0,33256.0,31808.0,31648.0,33392.0,32652.0,32760.0,31924.0,32928.0,34648.0,32596.0,32364.0,34916.0,32488.0,32416.0,33604.0,32388.0,32684.0,32452.0,31704.0,32024.0,32596.0,32196.0,32520.0,31984.0,32936.0,31848.0,32176.0,32724.0,31956.0,32524.0,32516.0,32312.0,32092.0,32260.0,31940.0,32020.0,31776.0,32228.0,32832.0,31848.0,32092.0,31832.0,32104.0,32812.0,31696.0,32116.0,31404.0,32120.0,32708.0,32120.0,32436.0,32620.0,31880.0,31180.0,32252.0,32500.0,31648.0,32124.0,32736.0,31980.0,31992.0,32136.0,32644.0,31760.0,31784.0,32500.0,32824.0,31580.0,31404.0,32820.0,32688.0,33328.0,33056.0,32860.0,32668.0,32668.0,32608.0,32200.0,32880.0,32644.0,32984.0,32244.0,32404.0,33228.0,32392.0,32508.0,32892.0,32520.0,32988.0,32392.0,32260.0,32972.0,32992.0,32060.0,33068.0,32060.0,32740.0,32424.0,31928.0,33608.0
346,32088.0,31144.0,32012.0,31956.0,32684.0,31768.0,32004.0,32188.0,31572.0,32104.0,32600.0,32936.0,32032.0,32916.0,32800.0,31880.0,32704.0,30268.0,32676.0,32624.0,32592.0,32712.0,32524.0,32876.0,34088.0,32944.0,32152.0,32628.0,32944.0,32608.0,32988.0,32012.0,31576.0,33072.0,32856.0,33244.0,32332.0,32620.0,32612.0,32360.0,33256.0,31808.0,31648.0,33396.0,32660.0,32760.0,31924.0,32928.0,34648.0,32596.0,32364.0,34916.0,32492.0,32416.0,33604.0,32388.0,32684.0,32452.0,31704.0,32024.0,32596.0,32196.0,32520.0,31984.0,32936.0,31848.0,32176.0,32724.0,31956.0,32524.0,32516.0,32312.0,32092.0,32260.0,31940.0,32020.0,31776.0,32228.0,32832.0,31848.0,32092.0,31832.0,32104.0,32812.0,31696.0,32116.0,31404.0,32120.0,32708.0,32120.0,32436.0,32620.0,31880.0,31180.0,32252.0,32500.0,31648.0,32124.0,32744.0,31980.0,31992.0,32136.0,32644.0,31760.0,31784.0,32500.0,32824.0,31580.0,31404.0,32820.0,32688.0,33328.0,33056.0,32860.0,32668.0,32668.0,32616.0,32208.0,32880.0,32644.0,32984.0,32244.0,32412.0,33228.0,32400.0,32508.0,32892.0,32520.0,32988.0,32396.0,32260.0,32980.0,32992.0,32068.0,33068.0,32064.0,32740.0,32424.0,31928.0,33608.0
347,32088.0,31144.0,32012.0,31956.0,32688.0,31768.0,32004.0,32188.0,31572.0,32104.0,32608.0,32940.0,32032.0,32916.0,32800.0,31880.0,32704.0,30268.0,32676.0,32624.0,32592.0,32712.0,32524.0,32876.0,34096.0,32952.0,32152.0,32636.0,32944.0,32612.0,32988.0,32012.0,31576.0,33072.0,32856.0,33248.0,32332.0,32620.0,32612.0,32368.0,33256.0,31808.0,31648.0,33396.0,32660.0,32760.0,31924.0,32928.0,34648.0,32596.0,32364.0,34916.0,32492.0,32416.0,33612.0,32388.0,32684.0,32452.0,31704.0,32024.0,32596.0,32196.0,32520.0,31984.0,32936.0,31848.0,32176.0,32724.0,31956.0,32524.0,32516.0,32312.0,32092.0,32260.0,31940.0,32020.0,31776.0,32228.0,32832.0,31848.0,32092.0,31832.0,32104.0,32812.0,31696.0,32116.0,31404.0,32120.0,32708.0,32120.0,32436.0,32620.0,31880.0,31180.0,32252.0,32500.0,31656.0,32124.0,32744.0,31980.0,31992.0,32136.0,32644.0,31760.0,31784.0,32500.0,32824.0,31580.0,31412.0,32820.0,32696.0,33328.0,33056.0,32868.0,32668.0,32672.0,32616.0,32208.0,32880.0,32644.0,32984.0,32244.0,32412.0,33236.0,32400.0,32508.0,32900.0,32528.0,32988.0,32400.0,32260.0,32980.0,32992.0,32068.0,33076.0,32064.0,32740.0,32428.0,31928.0,33608.0
348,32088.0,31152.0,32020.0,31964.0,32692.0,31768.0,32012.0,32188.0,31572.0,32104.0,32608.0,32944.0,32032.0,32916.0,32800.0,31880.0,32704.0,30268.0,32676.0,32632.0,32600.0,32712.0,32524.0,32876.0,34096.0,32952.0,32152.0,32636.0,32944.0,32616.0,32996.0,32012.0,31580.0,33072.0,32856.0,33248.0,32340.0,32624.0,32612.0,32368.0,33256.0,31816.0,31656.0,33396.0,32660.0,32768.0,31932.0,32928.0,34656.0,32596.0,32364.0,34916.0,32492.0,32424.0,33612.0,32388.0,32692.0,32460.0,31712.0,32032.0,32604.0,32204.0,32520.0,31984.0,32944.0,31856.0,32176.0,32732.0,31964.0,32524.0,32516.0,32312.0,32100.0,32260.0,31948.0,32028.0,31784.0,32236.0,32840.0,31856.0,32092.0,31840.0,32112.0,32812.0,31704.0,32116.0,31412.0,32120.0,32708.0,32128.0,32444.0,32628.0,31888.0,31188.0,32252.0,32500.0,31656.0,32124.0,32744.0,31988.0,32000.0,32144.0,32644.0,31768.0,31792.0,32500.0,32824.0,31580.0,31412.0,32828.0,32696.0,33328.0,33056.0,32868.0,32668.0,32676.0,32616.0,32208.0,32880.0,32644.0,32992.0,32244.0,32412.0,33236.0,32400.0,32508.0,32900.0,32528.0,32996.0,32400.0,32268.0,32980.0,33000.0,32068.0,33076.0,32064.0,32740.0,32432.0,31928.0,33612.0
