kbinact,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
18,91320.0,86256.0,86452.0,86580.0,86524.0,86376.0,86432.0,86620.0,86740.0,86644.0,91680.0,91580.0,91524.0,91832.0,91412.0,91136.0,91368.0,91348.0,91692.0,91500.0,86736.0,92060.0,91632.0,91560.0,91536.0,91464.0,91336.0,91680.0,91736.0,91564.0,91544.0,86580.0,91216.0,91632.0,91344.0,91640.0,91472.0,91424.0,91656.0,91292.0,91796.0,91264.0,86644.0,91912.0,91496.0,91280.0,91348.0,91456.0,91568.0,91416.0,91116.0,91532.0,91428.0,89508.0,91460.0,89376.0,89296.0,91328.0,87552.0,91140.0,89252.0,89296.0,91580.0,91236.0,91324.0,91500.0,91768.0,91308.0,91264.0,91440.0,91192.0,91304.0,91316.0,91404.0,91396.0,91548.0,89156.0,89116.0,89160.0,89320.0,89264.0,88860.0,89264.0,89108.0,89232.0,88964.0,89072.0,89116.0,88828.0,89044.0,89192.0,89116.0,89132.0,89096.0,89040.0,88992.0,89272.0,89192.0,88892.0,88868.0,89040.0,89364.0,89048.0,89164.0,89112.0,89132.0,89000.0,89160.0,89156.0,89048.0,89016.0,91716.0,91364.0,91468.0,91780.0,91712.0,91384.0,91440.0,91492.0,91908.0,91464.0,91404.0,91448.0,91668.0,91680.0,91564.0,91304.0,91480.0,91404.0,91836.0,91788.0,91608.0,91692.0,91964.0,91892.0,91884.0,91580.0,91552.0,91752.0,91696.0
19,91332.0,86256.0,86456.0,86580.0,86552.0,86400.0,86456.0,86620.0,86748.0,86652.0,91700.0,91604.0,91540.0,91848.0,91412.0,91136.0,91392.0,91372.0,91692.0,91500.0,86760.0,92076.0,91648.0,91572.0,91560.0,91464.0,91348.0,91680.0,91760.0,91564.0,91560.0,86604.0,91236.0,91656.0,91344.0,91660.0,91496.0,91432.0,91664.0,91300.0,91796.0,91276.0,86644.0,91928.0,91508.0,91280.0,91356.0,91456.0,91568.0,91432.0,91124.0,91532.0,91436.0,89540.0,91464.0,89400.0,89300.0,91344.0,87572.0,91160.0,89280.0,89320.0,91592.0,91252.0,91324.0,91524.0,91796.0,91308.0,91280.0,91448.0,91208.0,91304.0,91324.0,91404.0,91416.0,91564.0,89156.0,89132.0,89188.0,89320.0,89272.0,88896.0,89264.0,89120.0,89248.0,88976.0,89084.0,89128.0,88860.0,89056.0,89216.0,89140.0,89156.0,89096.0,89056.0,89016.0,89288.0,89192.0,88912.0,88872.0,89064.0,89380.0,89048.0,89192.0,89132.0,89140.0,89016.0,89184.0,89180.0,89048.0,89036.0,91716.0,91364.0,91496.0,91788.0,91744.0,91384.0,91452.0,91512.0,91928.0,91476.0,91420.0,91456.0,91692.0,91704.0,91564.0,91320.0,91496.0,91416.0,91860.0,91804.0,91620.0,91716.0,91988.0,91904.0,91888.0,91580.0,91564.0,91760.0,91720.0
20,91348.0,86268.0,86484.0,86592.0,86548.0,86400.0,86468.0,86644.0,86748.0,86680.0,91712.0,91604.0,91540.0,91864.0,91440.0,91168.0,91408.0,91388.0,91712.0,91524.0,86772.0,92100.0,91664.0,91584.0,91560.0,91488.0,91360.0,91704.0,91760.0,91596.0,91572.0,86604.0,91260.0,91672.0,91376.0,91672.0,91496.0,91448.0,91680.0,91316.0,91820.0,91288.0,86668.0,91928.0,91520.0,91304.0,91372.0,91468.0,91592.0,91444.0,91140.0,91564.0,91460.0,89552.0,91484.0,89412.0,89320.0,91360.0,87588.0,91172.0,89280.0,89320.0,91604.0,91264.0,91348.0,91524.0,91808.0,91336.0,91280.0,91448.0,91224.0,91336.0,91348.0,91432.0,91416.0,91576.0,89188.0,89148.0,89192.0,89344.0,89272.0,88908.0,89284.0,89132.0,89260.0,89004.0,89096.0,89140.0,88876.0,89064.0,89216.0,89156.0,89156.0,89112.0,89056.0,89016.0,89300.0,89224.0,88912.0,88892.0,89064.0,89380.0,89080.0,89204.0,89144.0,89156.0,89016.0,89184.0,89196.0,89080.0,89036.0,91740.0,91388.0,91488.0,91788.0,91756.0,91408.0,91464.0,91536.0,91944.0,91488.0,91420.0,91472.0,91708.0,91716.0,91588.0,91336.0,91512.0,91428.0,91860.0,91820.0,91636.0,91716.0,91988.0,91916.0,91888.0,91608.0,91576.0,91760.0,91720.0
21,91356.0,86300.0,86480.0,86616.0,86580.0,86424.0,86468.0,86644.0,86776.0,86688.0,91724.0,91632.0,91560.0,91876.0,91452.0,91176.0,91408.0,91388.0,91712.0,91536.0,86784.0,92112.0,91664.0,91584.0,91576.0,91496.0,91368.0,91704.0,91788.0,91604.0,91584.0,86628.0,91260.0,91684.0,91384.0,91684.0,91524.0,91480.0,91688.0,91348.0,91828.0,91300.0,86668.0,91940.0,91536.0,91304.0,91384.0,91492.0,91600.0,91456.0,91168.0,91572.0,91472.0,89564.0,91496.0,89424.0,89332.0,91360.0,87596.0,91184.0,89300.0,89344.0,91604.0,91276.0,91348.0,91552.0,91808.0,91336.0,91308.0,91480.0,91240.0,91336.0,91348.0,91444.0,91452.0,91596.0,89188.0,89156.0,89192.0,89344.0,89296.0,88908.0,89296.0,89144.0,89260.0,89004.0,89108.0,89152.0,88892.0,89072.0,89236.0,89156.0,89180.0,89136.0,89080.0,89044.0,89312.0,89224.0,88928.0,88908.0,89088.0,89404.0,89080.0,89216.0,89168.0,89188.0,89040.0,89208.0,89212.0,89088.0,89048.0,91756.0,91400.0,91512.0,91820.0,91756.0,91408.0,91476.0,91548.0,91952.0,91500.0,91448.0,91484.0,91716.0,91728.0,91600.0,91344.0,91520.0,91436.0,91888.0,91836.0,91636.0,91740.0,92012.0,91928.0,91916.0,91616.0,91588.0,91788.0,91744.0
22,91372.0,86300.0,86508.0,86616.0,86592.0,86424.0,86484.0,86664.0,86792.0,86708.0,91724.0,91644.0,91576.0,91876.0,91464.0,91192.0,91428.0,91416.0,91744.0,91548.0,86800.0,92128.0,91688.0,91608.0,91600.0,91512.0,91384.0,91724.0,91804.0,91620.0,91596.0,86644.0,91288.0,91696.0,91404.0,91700.0,91540.0,91480.0,91696.0,91360.0,91844.0,91316.0,86692.0,91972.0,91536.0,91332.0,91396.0,91496.0,91616.0,91472.0,91168.0,91592.0,91488.0,89564.0,91508.0,89424.0,89344.0,91384.0,87612.0,91184.0,89316.0,89356.0,91640.0,91288.0,91376.0,91568.0,91836.0,91364.0,91320.0,91480.0,91252.0,91360.0,91376.0,91460.0,91452.0,91596.0,89212.0,89172.0,89216.0,89364.0,89308.0,88952.0,89308.0,89156.0,89276.0,89024.0,89124.0,89164.0,88908.0,89088.0,89248.0,89180.0,89192.0,89148.0,89100.0,89052.0,89324.0,89248.0,88952.0,88916.0,89096.0,89420.0,89104.0,89216.0,89168.0,89200.0,89056.0,89220.0,89224.0,89104.0,89072.0,91776.0,91400.0,91512.0,91832.0,91780.0,91436.0,91496.0,91556.0,91964.0,91512.0,91456.0,91512.0,91732.0,91740.0,91600.0,91356.0,91536.0,91456.0,91900.0,91844.0,91656.0,91740.0,92032.0,91936.0,91916.0,91632.0,91600.0,91804.0,91744.0
23,91384.0,86312.0,86508.0,86632.0,86592.0,86456.0,86508.0,86676.0,86808.0,86720.0,91748.0,91652.0,91576.0,91896.0,91480.0,91192.0,91452.0,91424.0,91760.0,91560.0,86816.0,92140.0,91712.0,91608.0,91600.0,91512.0,91400.0,91748.0,91816.0,91632.0,91612.0,86664.0,91288.0,91696.0,91412.0,91708.0,91540.0,91496.0,91708.0,91372.0,91844.0,91332.0,86692.0,91984.0,91568.0,91332.0,91412.0,91524.0,91616.0,91488.0,91196.0,91600.0,91484.0,89572.0,91520.0,89452.0,89356.0,91384.0,87620.0,91196.0,89324.0,89372.0,91640.0,91288.0,91376.0,91580.0,91852.0,91372.0,91328.0,91492.0,91264.0,91360.0,91384.0,91460.0,91456.0,91624.0,89212.0,89180.0,89228.0,89380.0,89308.0,88952.0,89308.0,89152.0,89296.0,89024.0,89140.0,89184.0,88928.0,89100.0,89264.0,89188.0,89208.0,89148.0,89104.0,89060.0,89336.0,89260.0,88964.0,88932.0,89116.0,89432.0,89104.0,89232.0,89188.0,89200.0,89068.0,89236.0,89228.0,89112.0,89072.0,91784.0,91428.0,91536.0,91844.0,91780.0,91452.0,91508.0,91580.0,91980.0,91532.0,91468.0,91516.0,91752.0,91752.0,91632.0,91364.0,91544.0,91468.0,91916.0,91852.0,91668.0,91768.0,92044.0,91956.0,91944.0,91644.0,91620.0,91804.0,91780.0
24,91400.0,86340.0,86536.0,86660.0,86600.0,86456.0,86508.0,86700.0,86808.0,86720.0,91764.0,91652.0,91600.0,91916.0,91496.0,91220.0,91460.0,91436.0,91768.0,91576.0,86832.0,92140.0,91712.0,91636.0,91616.0,91540.0,91408.0,91748.0,91816.0,91648.0,91628.0,86672.0,91300.0,91728.0,91428.0,91724.0,91564.0,91496.0,91728.0,91372.0,91868.0,91340.0,86708.0,91984.0,91568.0,91344.0,91412.0,91532.0,91640.0,91504.0,91196.0,91616.0,91512.0,89600.0,91532.0,89464.0,89368.0,91412.0,87636.0,91224.0,89324.0,89388.0,91652.0,91320.0,91400.0,91580.0,91852.0,91392.0,91328.0,91500.0,91276.0,91380.0,91388.0,91480.0,91464.0,91632.0,89240.0,89180.0,89244.0,89392.0,89336.0,88988.0,89336.0,89180.0,89296.0,89040.0,89148.0,89192.0,88944.0,89120.0,89264.0,89188.0,89224.0,89176.0,89104.0,89060.0,89356.0,89276.0,88964.0,88940.0,89132.0,89448.0,89136.0,89252.0,89188.0,89204.0,89084.0,89252.0,89248.0,89132.0,89088.0,91792.0,91428.0,91548.0,91844.0,91792.0,91460.0,91516.0,91580.0,91980.0,91540.0,91480.0,91524.0,91760.0,91772.0,91640.0,91364.0,91544.0,91476.0,91916.0,91872.0,91688.0,91768.0,92044.0,91964.0,91944.0,91656.0,91628.0,91828.0,91780.0
25,91412.0,86336.0,86536.0,86660.0,86632.0,86480.0,86520.0,86700.0,86832.0,86732.0,91784.0,91684.0,91612.0,91928.0,91504.0,91228.0,91460.0,91436.0,91768.0,91576.0,86840.0,92152.0,91732.0,91652.0,91640.0,91552.0,91424.0,91760.0,91840.0,91648.0,91636.0,86672.0,91324.0,91740.0,91428.0,91740.0,91576.0,91516.0,91740.0,91384.0,91880.0,91356.0,86724.0,92012.0,91596.0,91360.0,91436.0,91548.0,91640.0,91512.0,91208.0,91616.0,91516.0,89604.0,91548.0,89480.0,89368.0,91424.0,87652.0,91224.0,89356.0,89388.0,91672.0,91328.0,91400.0,91604.0,91876.0,91392.0,91360.0,91524.0,91276.0,91388.0,91408.0,91496.0,91504.0,91644.0,89252.0,89212.0,89260.0,89392.0,89336.0,89016.0,89356.0,89200.0,89324.0,89052.0,89168.0,89204.0,88960.0,89128.0,89292.0,89220.0,89224.0,89176.0,89136.0,89092.0,89364.0,89276.0,88992.0,88960.0,89144.0,89460.0,89136.0,89268.0,89200.0,89220.0,89084.0,89264.0,89260.0,89132.0,89116.0,91804.0,91440.0,91548.0,91868.0,91828.0,91468.0,91532.0,91588.0,92008.0,91560.0,91504.0,91524.0,91772.0,91780.0,91644.0,91380.0,91576.0,91492.0,91940.0,91880.0,91692.0,91792.0,92068.0,91984.0,91968.0,91668.0,91644.0,91828.0,91796.0
26,91424.0,86356.0,86564.0,86684.0,86632.0,86480.0,86540.0,86724.0,86848.0,86752.0,91784.0,91684.0,91612.0,91944.0,91516.0,91248.0,91488.0,91464.0,91792.0,91604.0,86860.0,92180.0,91732.0,91660.0,91640.0,91552.0,91436.0,91780.0,91856.0,91676.0,91656.0,86700.0,91324.0,91756.0,91456.0,91752.0,91592.0,91544.0,91756.0,91404.0,91896.0,91368.0,86744.0,92012.0,91596.0,91384.0,91436.0,91548.0,91668.0,91532.0,91224.0,91644.0,91540.0,89604.0,91568.0,89480.0,89400.0,91424.0,87664.0,91248.0,89356.0,89416.0,91672.0,91344.0,91428.0,91620.0,91884.0,91412.0,91372.0,91524.0,91312.0,91416.0,91408.0,91512.0,91504.0,91660.0,89268.0,89228.0,89272.0,89420.0,89364.0,89036.0,89360.0,89200.0,89328.0,89072.0,89172.0,89208.0,88984.0,89144.0,89292.0,89236.0,89252.0,89188.0,89136.0,89092.0,89384.0,89300.0,89008.0,88972.0,89160.0,89460.0,89160.0,89268.0,89216.0,89228.0,89112.0,89280.0,89276.0,89160.0,89116.0,91828.0,91468.0,91576.0,91892.0,91832.0,91496.0,91540.0,91616.0,92008.0,91564.0,91508.0,91552.0,91772.0,91800.0,91668.0,91408.0,91588.0,91504.0,91956.0,91880.0,91708.0,91792.0,92068.0,91992.0,91968.0,91684.0,91656.0,91856.0,91816.0
27,91440.0,86356.0,86564.0,86684.0,86664.0,86504.0,86540.0,86724.0,86848.0,86768.0,91800.0,91700.0,91632.0,91944.0,91524.0,91248.0,91488.0,91464.0,91792.0,91612.0,86864.0,92180.0,91752.0,91688.0,91656.0,91572.0,91456.0,91808.0,91856.0,91680.0,91660.0,86700.0,91332.0,91756.0,91456.0,91760.0,91596.0,91548.0,91756.0,91424.0,91900.0,91380.0,86744.0,92016.0,91612.0,91408.0,91456.0,91556.0,91668.0,91536.0,91248.0,91644.0,91548.0,89624.0,91572.0,89508.0,89408.0,91444.0,87676.0,91248.0,89380.0,89416.0,91688.0,91356.0,91428.0,91620.0,91884.0,91412.0,91372.0,91556.0,91316.0,91416.0,91428.0,91512.0,91524.0,91672.0,89268.0,89228.0,89280.0,89420.0,89368.0,89052.0,89380.0,89216.0,89340.0,89072.0,89188.0,89220.0,88996.0,89152.0,89312.0,89236.0,89256.0,89196.0,89156.0,89112.0,89388.0,89312.0,89020.0,88988.0,89164.0,89480.0,89160.0,89284.0,89236.0,89248.0,89116.0,89280.0,89284.0,89164.0,89136.0,91832.0,91468.0,91584.0,91892.0,91832.0,91496.0,91560.0,91620.0,92028.0,91576.0,91524.0,91552.0,91792.0,91804.0,91676.0,91412.0,91588.0,91520.0,91960.0,91892.0,91720.0,91812.0,92088.0,92000.0,91988.0,91692.0,91664.0,91860.0,91820.0
28,91452.0,86388.0,86592.0,86704.0,86672.0,86508.0,86564.0,86748.0,86864.0,86784.0,91812.0,91704.0,91632.0,91948.0,91544.0,91272.0,91524.0,91484.0,91820.0,91612.0,86876.0,92212.0,91776.0,91692.0,91684.0,91572.0,91464.0,91816.0,91884.0,91680.0,91676.0,86732.0,91356.0,91772.0,91476.0,91772.0,91596.0,91564.0,91788.0,91424.0,91928.0,91396.0,86776.0,92040.0,91628.0,91412.0,91476.0,91576.0,91696.0,91548.0,91248.0,91668.0,91560.0,89652.0,91584.0,89508.0,89408.0,91444.0,87688.0,91260.0,89380.0,89436.0,91708.0,91368.0,91456.0,91648.0,91916.0,91436.0,91392.0,91556.0,91336.0,91440.0,91444.0,91532.0,91532.0,91688.0,89288.0,89252.0,89292.0,89452.0,89392.0,89076.0,89376.0,89220.0,89340.0,89104.0,89204.0,89228.0,89008.0,89164.0,89312.0,89256.0,89280.0,89228.0,89176.0,89112.0,89404.0,89312.0,89028.0,88992.0,89164.0,89480.0,89184.0,89296.0,89236.0,89264.0,89132.0,89304.0,89284.0,89176.0,89148.0,91832.0,91472.0,91596.0,91920.0,91844.0,91520.0,91572.0,91644.0,92048.0,91592.0,91532.0,91564.0,91820.0,91820.0,91680.0,91412.0,91612.0,91532.0,91984.0,91916.0,91732.0,91812.0,92116.0,92020.0,92012.0,91692.0,91684.0,91884.0,91836.0
29,91468.0,86404.0,86600.0,86716.0,86688.0,86532.0,86584.0,86756.0,86880.0,86784.0,91832.0,91740.0,91660.0,91960.0,91556.0,91284.0,91524.0,91496.0,91832.0,91640.0,86892.0,92216.0,91780.0,91704.0,91692.0,91604.0,91476.0,91832.0,91892.0,91712.0,91692.0,86736.0,91364.0,91788.0,91476.0,91792.0,91628.0,91580.0,91792.0,91448.0,91936.0,91408.0,86776.0,92056.0,91640.0,91412.0,91484.0,91600.0,91696.0,91564.0,91272.0,91680.0,91568.0,89656.0,91596.0,89532.0,89432.0,91476.0,87704.0,91280.0,89408.0,89448.0,91720.0,91384.0,91456.0,91656.0,91924.0,91460.0,91408.0,91564.0,91340.0,91444.0,91444.0,91544.0,91532.0,91696.0,89288.0,89248.0,89312.0,89456.0,89400.0,89088.0,89404.0,89248.0,89368.0,89104.0,89216.0,89256.0,89020.0,89184.0,89340.0,89272.0,89288.0,89228.0,89184.0,89140.0,89424.0,89340.0,89044.0,89004.0,89196.0,89496.0,89180.0,89316.0,89264.0,89264.0,89132.0,89300.0,89308.0,89192.0,89176.0,91856.0,91504.0,91624.0,91920.0,91884.0,91524.0,91584.0,91652.0,92060.0,91604.0,91532.0,91576.0,91824.0,91836.0,91708.0,91444.0,91624.0,91548.0,91992.0,91916.0,91748.0,91844.0,92120.0,92032.0,92020.0,91716.0,91696.0,91884.0,91852.0
30,91480.0,86412.0,86616.0,86740.0,86688.0,86532.0,86596.0,86780.0,86892.0,86808.0,91844.0,91740.0,91660.0,91996.0,91568.0,91296.0,91524.0,91496.0,91832.0,91656.0,86904.0,92216.0,91792.0,91704.0,91692.0,91620.0,91488.0,91832.0,91892.0,91728.0,91704.0,86736.0,91376.0,91788.0,91508.0,91804.0,91644.0,91580.0,91804.0,91448.0,91952.0,91420.0,86788.0,92056.0,91652.0,91436.0,91484.0,91612.0,91716.0,91576.0,91272.0,91696.0,91592.0,89684.0,91616.0,89540.0,89452.0,91492.0,87720.0,91304.0,89408.0,89448.0,91732.0,91396.0,91476.0,91656.0,91924.0,91468.0,91408.0,91576.0,91340.0,91468.0,91476.0,91572.0,91544.0,91708.0,89316.0,89276.0,89320.0,89456.0,89400.0,89100.0,89412.0,89260.0,89368.0,89120.0,89228.0,89268.0,89044.0,89196.0,89352.0,89272.0,89300.0,89252.0,89200.0,89140.0,89436.0,89340.0,89044.0,89016.0,89212.0,89528.0,89216.0,89328.0,89264.0,89280.0,89164.0,89328.0,89324.0,89208.0,89176.0,91872.0,91504.0,91628.0,91920.0,91876.0,91524.0,91596.0,91668.0,92072.0,91616.0,91564.0,91604.0,91824.0,91848.0,91720.0,91460.0,91640.0,91548.0,92008.0,91948.0,91760.0,91844.0,92136.0,92044.0,92020.0,91732.0,91708.0,91908.0,91864.0
31,91488.0,86424.0,86616.0,86740.0,86716.0,86556.0,86596.0,86780.0,86904.0,86808.0,91856.0,91764.0,91684.0,92004.0,91576.0,91308.0,91548.0,91520.0,91856.0,91656.0,86916.0,92240.0,91804.0,91728.0,91716.0,91620.0,91500.0,91840.0,91916.0,91736.0,91716.0,86760.0,91388.0,91812.0,91516.0,91816.0,91652.0,91604.0,91816.0,91468.0,91960.0,91432.0,86800.0,92076.0,91664.0,91436.0,91508.0,91612.0,91716.0,91588.0,91280.0,91704.0,91592.0,89680.0,91628.0,89552.0,89452.0,91500.0,87728.0,91304.0,89432.0,89472.0,91744.0,91408.0,91488.0,91680.0,91948.0,91468.0,91436.0,91608.0,91372.0,91468.0,91476.0,91576.0,91580.0,91720.0,89328.0,89288.0,89336.0,89476.0,89424.0,89116.0,89424.0,89272.0,89392.0,89140.0,89240.0,89268.0,89060.0,89204.0,89364.0,89296.0,89312.0,89252.0,89200.0,89168.0,89448.0,89368.0,89068.0,89032.0,89212.0,89536.0,89220.0,89328.0,89276.0,89296.0,89164.0,89340.0,89336.0,89208.0,89188.0,91888.0,91520.0,91640.0,91952.0,91900.0,91548.0,91608.0,91668.0,92084.0,91628.0,91564.0,91600.0,91848.0,91860.0,91720.0,91460.0,91648.0,91568.0,92012.0,91948.0,91772.0,91868.0,92144.0,92056.0,92044.0,91740.0,91720.0,91916.0,91876.0
32,91504.0,86444.0,86624.0,86764.0,86712.0,86556.0,86608.0,86812.0,86916.0,86832.0,91856.0,91764.0,91684.0,92016.0,91588.0,91320.0,91560.0,91536.0,91860.0,91676.0,86928.0,92256.0,91804.0,91728.0,91716.0,91640.0,91508.0,91872.0,91916.0,91736.0,91728.0,86760.0,91408.0,91812.0,91528.0,91824.0,91664.0,91604.0,91816.0,91468.0,91972.0,91444.0,86824.0,92076.0,91664.0,91456.0,91508.0,91620.0,91732.0,91600.0,91312.0,91716.0,91612.0,89708.0,91640.0,89572.0,89476.0,91512.0,87744.0,91324.0,89432.0,89472.0,91744.0,91420.0,91488.0,91680.0,91948.0,91476.0,91436.0,91608.0,91384.0,91492.0,91500.0,91588.0,91580.0,91740.0,89340.0,89300.0,89344.0,89488.0,89424.0,89132.0,89432.0,89280.0,89392.0,89152.0,89248.0,89288.0,89068.0,89216.0,89376.0,89304.0,89324.0,89264.0,89220.0,89180.0,89460.0,89384.0,89084.0,89040.0,89232.0,89536.0,89236.0,89336.0,89292.0,89304.0,89184.0,89352.0,89348.0,89232.0,89200.0,91888.0,91540.0,91640.0,91960.0,91900.0,91568.0,91624.0,91688.0,92096.0,91636.0,91572.0,91632.0,91860.0,91872.0,91740.0,91480.0,91660.0,91584.0,92028.0,91968.0,91784.0,91868.0,92156.0,92064.0,92044.0,91752.0,91728.0,91928.0,91888.0
33,91524.0,86460.0,86656.0,86764.0,86744.0,86588.0,86644.0,86828.0,86916.0,86856.0,91880.0,91788.0,91708.0,92016.0,91596.0,91320.0,91560.0,91536.0,91888.0,91688.0,86936.0,92272.0,91824.0,91748.0,91728.0,91660.0,91532.0,91888.0,91928.0,91760.0,91736.0,86792.0,91436.0,91824.0,91540.0,91852.0,91676.0,91628.0,91848.0,91508.0,91992.0,91468.0,86848.0,92116.0,91700.0,91468.0,91540.0,91660.0,91732.0,91612.0,91332.0,91716.0,91640.0,89704.0,91648.0,89588.0,89476.0,91524.0,87752.0,91344.0,89456.0,89492.0,91780.0,91440.0,91508.0,91712.0,91984.0,91504.0,91460.0,91632.0,91384.0,91492.0,91508.0,91588.0,91604.0,91748.0,89348.0,89308.0,89360.0,89508.0,89448.0,89132.0,89460.0,89308.0,89420.0,89176.0,89276.0,89316.0,89088.0,89224.0,89384.0,89304.0,89332.0,89296.0,89232.0,89180.0,89464.0,89384.0,89092.0,89056.0,89244.0,89556.0,89236.0,89364.0,89328.0,89328.0,89192.0,89360.0,89348.0,89240.0,89200.0,91912.0,91540.0,91668.0,91968.0,91912.0,91568.0,91644.0,91708.0,92096.0,91664.0,91600.0,91632.0,91860.0,91880.0,91764.0,91480.0,91672.0,91604.0,92048.0,91980.0,91792.0,91880.0,92176.0,92092.0,92076.0,91764.0,91752.0,91928.0,91896.0
34,91524.0,86468.0,86672.0,86796.0,86752.0,86588.0,86640.0,86828.0,86952.0,86860.0,91880.0,91812.0,91732.0,92048.0,91624.0,91356.0,91596.0,91568.0,91900.0,91712.0,86964.0,92292.0,91852.0,91772.0,91764.0,91660.0,91544.0,91888.0,91964.0,91788.0,91764.0,86792.0,91448.0,91860.0,91564.0,91852.0,91700.0,91652.0,91864.0,91508.0,91992.0,91468.0,86856.0,92116.0,91700.0,91496.0,91556.0,91660.0,91768.0,91636.0,91332.0,91752.0,91652.0,89740.0,91668.0,89596.0,89500.0,91548.0,87780.0,91344.0,89484.0,89520.0,91796.0,91440.0,91536.0,91724.0,91984.0,91520.0,91472.0,91648.0,91412.0,91516.0,91524.0,91616.0,91604.0,91768.0,89376.0,89336.0,89360.0,89508.0,89472.0,89172.0,89464.0,89316.0,89428.0,89184.0,89280.0,89324.0,89112.0,89248.0,89408.0,89336.0,89360.0,89308.0,89256.0,89204.0,89492.0,89416.0,89112.0,89092.0,89268.0,89584.0,89268.0,89364.0,89328.0,89352.0,89220.0,89380.0,89372.0,89240.0,89224.0,91912.0,91576.0,91668.0,91984.0,91944.0,91596.0,91656.0,91724.0,92132.0,91668.0,91600.0,91660.0,91896.0,91908.0,91780.0,91508.0,91696.0,91604.0,92064.0,92000.0,91820.0,91912.0,92176.0,92104.0,92092.0,91788.0,91772.0,91964.0,91924.0
35,91548.0,86480.0,86680.0,86808.0,86752.0,86612.0,86640.0,86832.0,86956.0,86876.0,91904.0,91816.0,91732.0,92060.0,91632.0,91356.0,91608.0,91576.0,91904.0,91712.0,86968.0,92292.0,91852.0,91780.0,91768.0,91676.0,91556.0,91904.0,91964.0,91792.0,91776.0,86816.0,91456.0,91868.0,91564.0,91872.0,91708.0,91664.0,91864.0,91520.0,92012.0,91484.0,86868.0,92128.0,91720.0,91504.0,91564.0,91684.0,91776.0,91640.0,91348.0,91752.0,91648.0,89740.0,91680.0,89608.0,89524.0,91560.0,87784.0,91356.0,89488.0,89524.0,91800.0,91464.0,91536.0,91732.0,92004.0,91532.0,91492.0,91648.0,91420.0,91532.0,91540.0,91636.0,91612.0,91772.0,89380.0,89336.0,89372.0,89536.0,89476.0,89176.0,89480.0,89328.0,89440.0,89184.0,89280.0,89332.0,89116.0,89268.0,89412.0,89344.0,89364.0,89308.0,89256.0,89216.0,89492.0,89416.0,89124.0,89100.0,89276.0,89588.0,89276.0,89372.0,89348.0,89352.0,89224.0,89388.0,89384.0,89272.0,89232.0,91932.0,91584.0,91692.0,91984.0,91952.0,91604.0,91660.0,91728.0,92136.0,91680.0,91608.0,91668.0,91896.0,91912.0,91788.0,91520.0,91696.0,91624.0,92072.0,92008.0,91824.0,91920.0,92200.0,92112.0,92092.0,91792.0,91776.0,91964.0,91928.0
