%sys,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
115,0.98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,1.98,2.0,1.0,0.99,1.0,0.99,0.0,1.01,0.99,1.02,0.0,0.0,0.0,0.0,1.01,2.0,1.01,1.01,2.02,0.0,0.0,1.0,0.99,1.01,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.01,2.0,0.99,1.0,1.01,0.0,1.98,1.96,0.99,2.0,0.0,1.0,1.0,0.0,1.01,0.0,0.0,0.99,0.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.99,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.98,0.0,0.0,1.01,2.0,1.02,1.02,1.01,1.02,2.0,2.0,0.99,2.0,0.99,1.0,1.01,1.98,0.0,0.0,1.0,2.0,1.0,1.02,1.01,1.0,2.0,0.0,0.0,1.01,1.0,1.01,1.98,0.99,0.0,0.0,0.0,0.99,1.98,0.99,0.99,1.98,2.0,1.01,1.0,0.0,0.0,1.0,0.99,0.99,0.99,0.98,0.0,1.01,1.01,1.01,1.0,0.0,1.01,0.0,1.01,2.0
116,0.0,0.0,0.97,0.0,0.0,1.0,0.0,1.0,0.99,1.0,1.0,0.99,1.0,0.99,1.01,0.0,1.0,1.98,0.98,1.0,1.0,1.98,1.98,0.99,1.98,1.0,0.99,0.0,1.0,1.0,0.99,1.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.98,0.0,1.0,1.01,0.99,1.0,1.01,0.99,2.02,0.0,1.01,1.01,0.0,1.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.99,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.01,1.0,0.0,0.99,1.96,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.02,1.01,1.98,1.01,1.98,0.0,1.01,2.02,1.01,1.01,2.0,1.0,1.01,2.0,1.0,0.0,1.01,0.0,1.0,1.98,0.0,1.01,1.98,2.0,0.99,0.0,0.99,1.0,1.98,1.01,1.0,1.0,0.0,1.98,1.01,1.0,0.0,1.0,1.01,1.98,1.0,1.01,1.01,0.0,0.0,1.98,2.0,1.01,0.99,0.0
117,0.99,0.0,0.0,0.99,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.01,1.0,0.99,1.0,1.01,1.0,1.01,0.0,0.0,0.99,0.0,0.98,0.0,1.0,0.0,1.01,0.0,1.0,2.02,0.0,1.01,1.0,1.98,1.01,1.96,1.01,1.0,0.0,0.0,0.0,0.99,2.0,0.99,1.0,2.02,1.0,1.98,1.0,2.0,0.99,1.0,0.0,1.0,1.98,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.98,0.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,2.02,1.0,1.01,2.0,1.0,0.0,1.0,0.0,0.0,1.02,0.0,1.0,1.01,1.96,0.99,1.01,0.0,0.98,0.0,0.99,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.98,0.0,0.99,1.01,1.01,1.98,0.0,1.0,1.01,0.0,1.98,2.0,1.0,1.0,1.0,0.0,1.01,0.0,1.01,0.0,0.99,1.01,1.01,0.0,0.98,0.0,0.0,1.0,1.02,1.0,1.01,1.98,2.0,0.0,1.02
118,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,1.01,1.98,0.0,0.0,1.98,1.01,0.0,0.98,1.0,0.0,0.0,0.0,2.0,1.98,1.0,1.02,2.0,0.99,1.0,1.0,0.0,2.0,0.0,1.0,1.01,1.01,1.01,1.0,1.98,0.0,0.0,0.0,1.0,1.01,0.99,1.0,1.0,1.0,0.0,1.0,1.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.01,0.98,0.97,1.0,0.0,0.0,0.99,0.0,0.99,1.0,0.0,0.0,0.99,1.0,0.0,1.98,1.02,1.01,0.0,1.0,2.02,1.0,0.0,1.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.01,0.0,2.0,0.0,2.0,1.0,1.01,0.99,1.0,0.0,1.01,1.98,1.0,0.0,0.0,0.0,1.01,2.0,0.0,0.0,1.98,1.0,1.96,1.98,2.0,1.0,2.0,0.99,0.99,1.01,1.98,0.0,1.0,0.99,1.0,1.98,1.98,1.01,2.02,1.01,0.0,0.0,2.02,1.0
119,1.0,0.0,1.0,0.0,1.96,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.01,1.0,0.0,0.97,0.0,1.0,0.99,0.99,0.0,0.99,1.0,0.0,0.0,1.0,1.98,1.0,1.96,0.0,1.01,1.01,1.98,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.99,1.0,1.01,1.0,0.0,1.01,0.0,1.0,1.01,1.01,0.0,1.0,1.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.98,1.0,0.99,2.0,0.0,0.0,1.0,1.01,1.01,0.98,1.0,1.0,0.0,0.0,1.0,1.0,1.01,1.0,0.0,1.0,1.0,1.01,0.0,0.99,1.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,1.0,1.01,1.01,1.01,0.99,0.0,0.0,1.01,1.01,0.99,0.0,1.01,2.0,0.0,1.01,1.0,1.98,0.0,1.0,1.01,1.01,0.99,0.0,1.01,2.0,1.01,2.02,2.0,1.01,1.01,1.01
120,0.0,11.76,1.98,1.0,14.29,17.0,15.84,20.0,1.0,15.15,12.24,0.0,0.0,1.0,1.96,0.0,1.0,0.0,14.14,0.0,0.0,0.0,0.0,14.29,1.0,1.0,13.0,10.2,0.0,0.0,1.01,0.0,9.0,1.0,1.0,7.92,1.01,0.0,0.0,10.0,1.01,16.83,11.22,13.27,12.0,11.0,1.0,13.13,2.0,2.0,14.0,0.0,9.18,12.0,1.0,14.0,1.0,0.0,7.07,11.0,0.0,1.01,12.24,0.0,0.0,1.0,9.9,12.12,12.12,0.99,1.0,0.0,0.0,0.0,7.0,1.0,2.0,0.99,18.0,0.0,2.0,0.0,16.16,13.13,12.24,15.84,11.11,10.1,11.22,1.01,1.0,1.0,1.01,11.0,0.0,1.01,1.98,1.01,1.96,1.0,1.98,1.01,1.0,12.75,12.87,1.01,0.0,0.0,1.0,1.01,10.0,0.0,1.01,13.13,2.0,12.0,0.0,12.12,1.0,0.99,10.1,13.0,1.01,1.01,1.01,11.22,1.01,0.0,7.92,1.98,1.01,0.99,1.0,1.0,10.0,0.99,1.01,8.0,1.0,1.01
121,17.17,0.0,12.87,11.11,0.0,0.99,1.0,0.0,16.33,1.0,2.0,7.0,7.92,10.89,9.09,8.0,13.27,18.0,1.98,14.14,13.86,12.12,13.0,0.0,16.33,14.14,0.0,1.01,12.12,11.88,10.1,17.17,1.01,10.0,9.09,2.97,9.0,8.0,14.14,1.01,12.24,1.0,0.0,1.98,1.0,0.0,13.73,1.0,13.27,15.15,2.0,9.0,1.0,0.0,10.1,1.0,9.09,9.0,0.99,1.0,10.0,9.0,1.0,11.11,11.88,10.78,1.0,1.98,0.0,7.92,10.89,10.78,8.0,11.11,0.99,8.0,16.0,13.13,1.01,15.84,16.0,17.82,2.02,1.0,1.98,0.0,1.0,1.0,0.98,10.0,12.0,10.0,13.13,1.0,8.08,9.09,13.13,10.0,11.11,11.0,9.09,10.1,11.88,1.01,2.02,9.09,9.09,6.93,10.1,7.0,0.0,10.89,9.0,1.01,11.0,0.99,11.22,0.0,12.24,9.18,0.99,1.0,10.89,11.22,11.0,1.0,7.07,9.9,0.0,9.0,9.0,11.88,11.0,10.89,2.0,11.11,11.0,1.01,12.0,11.65
122,0.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,1.96,0.0,1.0,1.0,2.0,1.01,1.01,1.0,1.98,0.0,0.0,1.01,1.0,1.0,1.01,1.96,0.0,2.0,1.01,1.0,0.0,0.0,1.0,0.0,0.99,1.01,0.99,0.99,1.0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.98,0.0,1.0,0.99,1.01,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.96,0.0,0.0,0.99,0.0,0.0,2.02,0.0,1.0,1.0,1.01,0.0,1.0,0.0,1.0,1.0,0.0,0.98,0.99,0.0,1.0,2.0,0.0,0.99,0.0,1.0,1.01,1.0,0.0,0.0,1.02,1.01,1.0,1.0,0.99,1.01,0.0,0.0,1.0,0.0,1.0,1.01,1.01,1.0,1.0,1.01,0.0,1.0,1.98,0.0,0.0,1.0,1.01,1.01,0.0,0.0,0.0,1.01,0.99,1.01,0.0,1.01,0.99,1.0,1.0,0.0,1.0,2.0,1.01,1.0
123,1.98,1.94,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,1.02,1.98,1.0,2.0,1.0,2.0,1.0,0.99,0.0,2.0,0.0,0.0,0.0,0.98,1.0,1.0,0.0,1.01,1.0,2.94,1.01,1.0,1.01,0.99,0.0,1.0,1.0,0.0,1.0,1.0,1.01,1.0,0.99,1.01,0.0,1.01,1.0,0.0,1.01,0.99,1.01,1.0,1.0,0.99,0.99,1.0,0.0,0.0,0.99,0.99,0.0,1.01,1.0,0.99,0.0,0.0,0.0,0.0,1.98,0.0,1.0,0.0,1.96,1.0,0.0,1.0,0.0,1.0,1.0,0.98,0.0,2.0,0.0,1.01,1.0,1.01,1.98,1.0,0.0,0.0,1.98,1.01,2.0,1.01,1.0,1.01,1.98,1.01,1.01,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.98,1.0,1.01,1.0,2.0,1.01,1.0,0.98,2.0,0.0,1.0,0.0,2.0,1.01,2.94,0.0,1.01,2.0,2.0,0.0,1.01,0.98,1.0,1.98,1.01,2.0,1.0,1.98,1.0,2.02,1.01,0.0,0.0,1.01
124,0.0,0.98,1.0,0.0,0.0,0.0,0.0,1.01,0.99,0.0,1.01,1.01,1.0,1.0,0.0,0.99,1.01,0.0,0.98,1.0,0.0,0.0,0.99,1.0,0.99,1.0,0.99,0.0,1.01,1.01,1.0,0.0,2.15,1.01,0.99,1.0,1.0,1.0,2.0,0.0,1.01,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.01,1.98,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,0.0,0.0,1.01,1.01,0.0,1.96,0.0,1.01,1.0,1.01,1.0,2.0,1.0,1.01,1.01,1.0,1.0,0.0,1.96,1.0,2.0,0.99,1.0,0.0,0.0,0.0,0.99,1.0,1.98,1.0,0.0,0.0,1.0,2.0,1.01,0.0,0.99,1.01,1.01,0.0,1.0,1.01,1.0,1.0,0.99,0.0,0.0,0.0,1.01,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,1.01,1.0,1.01,0.0,0.99,1.01,1.98
125,1.0,1.0,0.0,0.0,0.99,0.99,0.0,0.0,1.0,1.0,1.0,1.01,1.0,1.01,0.0,1.0,2.02,0.99,0.0,0.0,0.0,0.99,2.0,0.0,0.0,0.99,0.98,0.0,0.99,0.0,0.0,0.0,1.0,4.26,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.99,1.0,1.0,1.0,1.96,0.0,1.01,1.01,1.01,1.02,1.0,1.0,0.0,0.99,0.0,0.99,1.01,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,2.0,0.0,0.99,0.99,1.01,0.98,0.0,0.0,1.96,2.0,0.0,1.01,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.01,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.01,1.01,0.0,1.0,0.0,1.01,1.98,0.0,1.0,1.0,0.0,0.0,1.01,1.01,2.0,1.01,0.99,1.0,1.98,1.0,0.0,1.0,0.0,2.0,1.01,1.01,1.01,2.02,1.01,1.0,1.98,1.01,0.0,0.98
126,0.0,3.03,0.0,1.0,2.02,7.07,5.0,2.97,0.0,6.06,4.04,1.0,1.01,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,5.94,0.99,1.0,4.95,4.04,1.0,0.0,1.0,0.0,11.0,1.01,0.0,4.0,0.99,1.0,0.0,4.08,1.0,4.0,2.02,6.06,5.05,5.0,1.0,3.03,1.0,1.0,3.03,1.98,2.0,3.96,0.0,2.02,0.0,0.0,2.02,1.0,0.0,0.0,3.0,1.0,0.0,0.99,3.92,5.0,4.08,1.0,0.0,0.99,1.0,0.99,3.0,0.0,1.01,1.01,3.0,0.99,2.0,1.0,4.0,4.0,3.06,5.0,1.03,4.0,3.03,0.0,1.0,0.99,0.0,1.98,1.0,0.99,0.0,0.99,1.0,0.0,1.0,1.0,1.01,4.04,3.03,1.0,1.0,0.0,1.0,1.01,2.0,1.98,1.0,3.03,1.01,2.04,1.01,3.0,1.98,0.98,2.02,3.03,1.01,1.0,1.0,1.01,1.0,0.0,1.92,0.0,1.0,0.0,2.0,1.01,3.0,1.01,0.0,4.0,1.0,1.0
127,6.12,6.86,3.03,2.97,10.89,12.75,10.89,12.0,5.05,12.0,6.06,2.0,4.0,2.0,1.01,2.0,8.16,8.08,10.0,5.0,2.02,4.95,7.14,7.0,5.05,3.03,7.14,7.0,4.04,2.04,11.22,3.03,1.01,8.08,2.02,6.0,2.04,0.0,6.93,9.0,3.03,9.18,10.1,8.08,9.09,10.1,4.08,10.0,4.0,4.04,7.92,1.0,6.06,10.89,2.04,7.84,3.96,2.0,5.94,7.92,3.03,3.0,6.06,3.0,4.0,3.06,7.0,9.9,9.9,3.06,2.0,2.04,2.02,4.08,7.0,2.0,7.07,4.04,13.4,4.0,2.02,2.06,13.0,12.12,11.0,15.0,11.0,12.0,9.0,2.04,3.0,3.0,3.03,8.0,3.03,3.0,5.0,5.05,3.96,3.96,7.07,4.08,4.04,10.0,7.07,1.02,3.0,1.98,2.02,1.0,8.08,3.06,3.03,9.09,2.02,11.0,4.08,7.07,2.04,1.01,10.0,11.0,2.0,1.98,1.0,7.0,1.01,1.98,7.07,1.98,2.02,4.04,2.06,3.0,8.91,3.03,4.04,9.18,5.0,4.04
128,10.89,0.0,11.88,11.88,0.0,0.0,1.0,0.99,11.22,0.0,1.01,6.06,5.94,8.08,8.0,7.0,12.12,9.09,0.0,10.1,11.76,8.08,12.0,0.99,10.1,7.07,0.99,1.0,10.0,8.0,0.0,10.0,1.0,0.99,4.0,1.01,4.95,7.92,9.0,0.0,9.9,1.02,0.0,1.01,1.0,0.0,10.0,0.0,7.92,7.0,0.0,6.0,1.0,0.0,6.06,0.0,9.0,6.0,1.0,0.0,9.0,7.92,0.0,8.0,6.06,8.0,1.0,0.0,0.99,8.08,9.0,6.06,7.92,6.0,0.99,5.05,12.0,8.0,1.96,13.13,11.11,13.0,1.0,0.0,1.98,2.0,1.0,1.0,1.01,7.07,9.0,9.0,7.92,0.0,4.95,7.07,8.08,10.2,9.8,8.08,6.93,8.0,7.14,0.0,0.0,8.0,8.0,8.0,7.07,8.08,0.98,10.89,11.76,2.0,11.11,0.0,9.9,0.0,10.0,8.0,0.99,1.01,9.09,9.09,9.0,0.0,10.1,6.0,0.0,7.92,6.0,8.0,8.91,7.07,2.0,8.0,7.92,1.0,9.0,7.0
129,0.99,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.0,1.0,0.0,1.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.0,2.0,0.99,1.98,0.99,1.0,0.0,1.0,2.0,1.01,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.01,2.0,0.0,1.01,0.0,0.0,1.01,0.0,1.96,0.99,1.0,0.99,0.0,1.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.96,0.0,0.0,0.0,1.01,0.99,1.0,0.99,0.0,0.0,1.0,1.0,1.0,1.01,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.98,1.01,0.0,0.0,1.0,0.0,1.0,1.01,1.0,1.0,1.0,1.01,1.98,0.0,1.0,0.0,1.0,1.98,1.0,0.0,0.98,1.01,1.0,1.01,1.0,1.0,2.0,1.02,1.0,0.0,1.01,0.99,0.0,0.0,0.99,1.01,2.02,0.0,0.0,1.01,1.0,1.02,1.0
130,1.0,1.0,0.0,0.99,0.99,0.99,0.0,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.99,1.0,0.99,1.01,0.99,0.0,1.01,1.0,0.99,1.0,0.98,1.0,1.0,0.99,1.01,1.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.01,1.98,1.01,0.99,0.0,1.0,1.0,0.0,1.01,1.0,0.0,0.99,1.0,1.0,0.99,1.0,0.0,0.99,0.99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.01,0.0,0.99,1.0,0.99,1.0,0.0,1.0,0.99,0.0,1.0,0.0,1.02,1.98,0.0,1.01,1.01,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.99,1.01,1.0,1.98,0.0,1.0,2.0,0.0,1.0,1.01,1.96,1.98,1.0,0.0,2.0,1.01,0.98,0.0,0.99,0.0,0.99,1.01,0.0,0.0,1.01,0.0,1.0,1.0,1.01,1.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.99,0.0,1.0,1.01,1.02,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
131,1.0,0.98,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.01,2.0,0.0,0.99,0.99,0.99,1.01,0.0,0.99,0.0,0.98,1.0,0.0,1.0,0.0,0.0,1.02,1.01,1.98,1.01,1.0,2.0,1.0,2.02,1.96,1.0,0.0,1.01,0.0,1.0,1.01,0.0,0.99,0.0,1.0,1.0,0.99,0.0,1.01,1.01,1.01,2.0,0.0,1.98,1.0,0.99,1.0,1.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,1.0,0.0,1.01,1.01,0.0,1.0,1.98,2.02,1.0,1.0,0.0,2.0,0.0,0.99,1.0,1.0,0.99,0.0,1.0,0.99,1.0,1.01,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.01,0.0,0.0,2.0,1.01,1.0,1.0,0.98,0.0,0.99,1.98,1.01,0.0,1.0,1.01,1.01,0.0,0.99,1.98,0.0,1.0,1.0,1.0,0.0,1.01,1.01,1.01,1.98,1.01,0.0,1.0
132,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.01,0.99,1.01,0.0,0.0,0.0,1.01,0.99,1.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.01,1.0,1.01,1.96,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.01,1.01,1.0,1.98,1.0,0.99,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.01,1.0,1.0,0.99,1.0,1.0,1.01,2.0,1.0,0.0,2.02,0.0,0.0,0.0,0.99,1.0,0.0,0.99,1.0,1.02,2.02,1.98,1.01,1.98,1.0,0.0,1.0,1.0,1.01,2.0,1.0,0.99,1.98,1.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.0,0.0,1.01,2.94,1.01,0.99,0.99,1.01,1.01,0.99,1.0,1.0,0.0,1.98,1.01,0.0,2.0,2.0,1.01,1.0,0.0
133,0.99,14.14,0.0,0.0,17.0,15.53,18.18,14.29,1.0,13.13,9.0,0.0,0.0,1.0,0.0,1.96,1.01,0.0,14.29,1.01,0.0,0.97,1.96,16.0,0.99,0.0,12.12,11.88,2.0,2.0,2.0,0.0,12.24,0.0,1.01,9.09,1.01,1.0,0.0,13.13,2.0,12.24,12.0,11.34,12.12,13.86,0.99,15.0,0.0,0.0,12.0,1.01,9.09,11.0,1.0,10.78,0.0,0.0,6.93,10.0,0.98,0.99,10.0,0.0,0.99,0.0,9.09,11.11,9.09,0.0,1.0,0.0,1.96,0.0,5.88,0.0,1.98,1.01,11.11,0.0,0.0,1.01,11.22,11.11,14.85,12.0,12.0,8.16,12.0,0.0,1.01,1.98,2.0,8.08,1.0,1.01,1.0,0.0,1.0,0.0,1.01,1.98,0.0,10.0,11.0,1.0,1.01,2.0,1.0,2.0,11.0,1.0,2.0,13.13,1.0,10.2,0.0,9.09,0.99,0.0,9.0,7.07,1.98,0.0,1.01,10.2,0.0,0.99,8.08,1.0,0.0,0.99,0.0,0.0,10.2,1.01,1.01,9.09,2.0,0.0
134,11.22,0.99,15.31,14.43,1.01,1.0,0.0,0.0,14.29,0.99,0.99,8.91,9.09,6.12,7.0,8.25,22.5,11.88,0.98,15.0,12.75,11.22,15.0,1.0,13.13,16.67,1.01,0.0,12.0,9.09,19.28,8.0,3.0,12.96,10.0,0.0,8.08,6.93,13.86,0.0,13.13,0.0,0.99,0.99,1.0,0.99,15.31,1.0,14.71,12.12,1.0,6.12,1.0,1.01,10.0,1.01,11.0,7.77,0.0,1.0,10.1,9.09,1.0,15.15,10.0,12.75,0.0,0.0,0.0,9.8,13.0,8.0,6.06,10.89,0.0,9.0,13.0,10.0,0.0,12.12,14.0,14.85,1.0,0.0,0.0,2.0,0.0,1.0,0.0,11.88,14.14,12.12,12.24,0.99,7.0,11.0,10.1,10.0,8.0,10.1,9.0,10.2,12.0,1.0,1.0,10.0,8.91,9.0,11.0,9.0,1.01,10.2,10.0,0.0,11.11,0.0,9.09,0.0,8.08,8.08,1.02,1.01,10.2,12.12,7.07,1.01,10.0,8.08,0.0,5.05,8.08,9.09,10.0,10.89,1.0,11.0,9.18,1.01,11.22,10.0
135,0.0,0.0,1.01,0.99,0.0,0.99,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.01,3.92,1.01,0.0,0.0,0.0,0.0,0.99,1.01,1.98,0.0,1.0,1.01,0.0,1.0,3.09,0.0,1.98,4.95,0.99,0.0,0.0,0.0,1.0,0.99,0.99,1.0,1.0,1.01,1.0,0.0,1.0,0.0,1.01,0.0,0.0,1.96,1.01,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,1.0,0.99,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.99,0.0,0.99,1.0,0.0,0.0,1.0,1.01,1.01,0.0,1.0,0.0,0.0,0.0,1.98,2.02,0.99,0.0,1.98,0.0,1.01,0.0,1.96,1.0,0.98,0.0,1.0,2.0,2.0,1.94,1.0,1.0,1.0,0.0,2.0,1.01,0.0,1.0,0.99,1.0,1.0,1.01,0.0,1.0,1.0,1.0,1.01,1.98,0.0,0.99,0.98,0.99,1.0,1.0,0.0,0.0,0.0,1.01,0.99,1.01,1.01,1.0,0.0,1.02,1.0,1.01,1.01,1.0,1.01,1.0
136,0.98,0.0,1.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,1.0,1.01,1.0,0.0,1.0,1.01,0.0,1.0,0.99,2.0,0.0,0.99,1.01,0.99,0.0,0.0,0.0,1.98,1.01,1.0,1.0,0.0,1.01,0.0,0.0,2.0,0.98,1.0,1.0,1.0,0.0,0.0,0.99,0.0,1.01,1.01,0.0,1.01,0.98,1.01,2.02,1.01,0.0,0.0,1.01,0.0,1.0,0.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.01,1.0,0.0,2.0,2.0,0.0,1.98,0.99,1.01,0.0,1.0,0.0,0.0,1.98,0.0,0.99,0.0,1.01,0.0,0.0,1.01,0.0,1.98,0.99,1.0,1.01,0.0,0.99,0.0,0.0,0.0,2.0,1.01,1.01,0.99,0.99,1.98,0.0,1.0,1.01,1.0,0.0,0.99,0.0,1.01,1.0,2.0,0.0,2.0,0.0,0.98,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.01,1.01,0.99,1.0,0.0
137,0.0,0.0,1.0,1.01,1.0,1.96,1.0,0.0,1.0,0.99,1.0,0.99,1.0,1.0,0.0,0.0,0.97,2.0,0.0,2.0,0.0,0.99,0.0,0.0,1.98,0.98,0.0,2.0,1.0,1.0,0.0,0.99,0.0,0.0,1.0,1.01,1.01,0.0,0.99,0.0,0.0,1.0,1.0,1.01,0.99,0.0,1.0,1.0,0.0,1.01,0.0,0.99,1.0,0.99,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.98,0.0,0.0,1.98,0.0,0.0,1.0,1.98,0.0,0.0,1.0,0.99,0.0,1.98,1.0,0.0,1.0,1.01,1.01,1.0,1.98,1.01,1.01,0.0,1.0,1.0,1.01,1.0,1.01,1.01,0.0,0.99,0.0,1.0,1.01,0.0,1.01,1.0,0.0,1.0,1.02,1.01,0.0,1.0,1.0,0.0,0.99,0.0,0.0,1.0,1.0,1.01,1.0,1.0,2.0,0.0,0.0,2.0,1.01,1.0,0.0,0.0,1.01,1.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.01,1.01
