kbactive,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
18,43928.0,41012.0,41900.0,41604.0,41700.0,41448.0,40884.0,41352.0,42020.0,41436.0,41724.0,41856.0,41356.0,42032.0,42356.0,41380.0,42356.0,38916.0,42012.0,42248.0,42072.0,42236.0,42208.0,42448.0,44772.0,42092.0,42396.0,42228.0,42760.0,42008.0,41788.0,40884.0,41404.0,42236.0,41796.0,42508.0,42240.0,42072.0,42292.0,41820.0,43328.0,42028.0,41388.0,43484.0,41608.0,41960.0,41688.0,43012.0,44720.0,41340.0,40904.0,44600.0,41124.0,41668.0,42868.0,41776.0,41572.0,41508.0,41288.0,41672.0,41636.0,41696.0,41500.0,41180.0,42348.0,41996.0,41124.0,41700.0,41800.0,41932.0,41836.0,42536.0,41828.0,41484.0,41072.0,41596.0,43296.0,43668.0,43844.0,44408.0,44180.0,44172.0,44220.0,44356.0,43832.0,43672.0,43212.0,43408.0,44452.0,44092.0,43572.0,43976.0,43940.0,43004.0,42984.0,44400.0,43884.0,44312.0,44316.0,44256.0,43740.0,43824.0,44064.0,44000.0,43592.0,43536.0,44052.0,43616.0,43660.0,44016.0,43972.0,42684.0,41692.0,41916.0,42768.0,42260.0,41632.0,41984.0,42664.0,42252.0,42312.0,41856.0,42100.0,42560.0,42192.0,41716.0,42324.0,42460.0,42340.0,41472.0,41580.0,42988.0,42492.0,41528.0,42244.0,41716.0,41548.0,41752.0,41712.0,42584.0
19,43940.0,41012.0,41920.0,41604.0,41700.0,41468.0,40900.0,41352.0,42028.0,41444.0,41732.0,41876.0,41364.0,42040.0,42356.0,41380.0,42372.0,38936.0,42012.0,42248.0,42088.0,42248.0,42212.0,42456.0,44792.0,42092.0,42404.0,42228.0,42780.0,42008.0,41796.0,40904.0,41408.0,42256.0,41796.0,42516.0,42260.0,42084.0,42300.0,41828.0,43328.0,42036.0,41388.0,43492.0,41616.0,41960.0,41696.0,43016.0,44720.0,41348.0,40912.0,44600.0,41128.0,41684.0,42880.0,41792.0,41584.0,41516.0,41292.0,41680.0,41656.0,41716.0,41508.0,41192.0,42348.0,42016.0,41140.0,41700.0,41808.0,41940.0,41856.0,42536.0,41836.0,41484.0,41096.0,41612.0,43296.0,43676.0,43844.0,44408.0,44188.0,44184.0,44220.0,44364.0,43840.0,43684.0,43220.0,43416.0,44464.0,44104.0,43592.0,43996.0,43960.0,43004.0,42992.0,44420.0,43892.0,44312.0,44336.0,44276.0,43760.0,43832.0,44064.0,44000.0,43600.0,43548.0,44060.0,43636.0,43680.0,44016.0,43980.0,42684.0,41692.0,41916.0,42776.0,42268.0,41632.0,41992.0,42676.0,42260.0,42320.0,41864.0,42108.0,42580.0,42208.0,41720.0,42332.0,42468.0,42348.0,41492.0,41588.0,43000.0,42512.0,41548.0,42252.0,41728.0,41548.0,41760.0,41720.0,42604.0
20,43948.0,41024.0,41920.0,41620.0,41716.0,41468.0,40908.0,41368.0,42028.0,41480.0,41740.0,41876.0,41364.0,42048.0,42368.0,41396.0,42384.0,38944.0,42032.0,42260.0,42096.0,42264.0,42224.0,42464.0,44792.0,42108.0,42412.0,42248.0,42780.0,42024.0,41800.0,40904.0,41420.0,42264.0,41812.0,42524.0,42260.0,42092.0,42308.0,41836.0,43344.0,42044.0,41404.0,43520.0,41624.0,41976.0,41704.0,43028.0,44736.0,41356.0,40920.0,44616.0,41168.0,41712.0,42888.0,41808.0,41592.0,41524.0,41300.0,41688.0,41656.0,41716.0,41520.0,41200.0,42364.0,42016.0,41148.0,41712.0,41808.0,41940.0,41864.0,42552.0,41844.0,41496.0,41096.0,41620.0,43312.0,43684.0,43860.0,44424.0,44188.0,44192.0,44236.0,44372.0,43864.0,43716.0,43228.0,43424.0,44472.0,44116.0,43592.0,44004.0,43960.0,43012.0,42992.0,44420.0,43900.0,44328.0,44336.0,44280.0,43760.0,43832.0,44080.0,44028.0,43608.0,43556.0,44060.0,43636.0,43688.0,44032.0,43980.0,42700.0,41708.0,41932.0,42776.0,42276.0,41648.0,42000.0,42692.0,42272.0,42328.0,41864.0,42116.0,42588.0,42216.0,41732.0,42340.0,42476.0,42356.0,41492.0,41596.0,43012.0,42512.0,41548.0,42260.0,41728.0,41568.0,41768.0,41720.0,42604.0
21,43956.0,41036.0,41964.0,41632.0,41728.0,41484.0,40908.0,41368.0,42068.0,41464.0,41748.0,41896.0,41396.0,42060.0,42404.0,41400.0,42384.0,38944.0,42032.0,42292.0,42104.0,42296.0,42224.0,42468.0,44800.0,42136.0,42424.0,42248.0,42820.0,42048.0,41808.0,40928.0,41420.0,42288.0,41836.0,42532.0,42276.0,42108.0,42332.0,41852.0,43368.0,42052.0,41404.0,43508.0,41632.0,41976.0,41736.0,43036.0,44756.0,41364.0,40940.0,44644.0,41156.0,41700.0,42896.0,41808.0,41600.0,41524.0,41308.0,41696.0,41688.0,41728.0,41520.0,41208.0,42364.0,42036.0,41148.0,41712.0,41820.0,41980.0,41880.0,42552.0,41844.0,41504.0,41112.0,41660.0,43312.0,43692.0,43860.0,44424.0,44220.0,44192.0,44244.0,44380.0,43864.0,43716.0,43236.0,43432.0,44480.0,44128.0,43612.0,44004.0,43976.0,43020.0,43008.0,44456.0,43908.0,44328.0,44356.0,44288.0,43784.0,43868.0,44080.0,44032.0,43632.0,43572.0,44092.0,43672.0,43700.0,44052.0,43992.0,42712.0,41728.0,41940.0,42792.0,42280.0,41648.0,42008.0,42720.0,42276.0,42340.0,41884.0,42148.0,42596.0,42224.0,41740.0,42368.0,42484.0,42368.0,41512.0,41620.0,43012.0,42548.0,41580.0,42268.0,41748.0,41576.0,41776.0,41752.0,42636.0
22,43964.0,41036.0,41964.0,41632.0,41740.0,41484.0,40916.0,41376.0,42052.0,41480.0,41748.0,41900.0,41392.0,42060.0,42388.0,41416.0,42396.0,38960.0,42048.0,42280.0,42112.0,42280.0,42240.0,42480.0,44816.0,42124.0,42432.0,42256.0,42808.0,42040.0,41816.0,40928.0,41436.0,42280.0,41832.0,42540.0,42284.0,42108.0,42332.0,41864.0,43364.0,42060.0,41424.0,43528.0,41632.0,41992.0,41720.0,43044.0,44756.0,41372.0,40940.0,44636.0,41164.0,41700.0,42904.0,41808.0,41608.0,41540.0,41320.0,41696.0,41680.0,41736.0,41536.0,41220.0,42380.0,42040.0,41164.0,41728.0,41836.0,41980.0,41880.0,42568.0,41860.0,41516.0,41112.0,41660.0,43328.0,43704.0,43876.0,44440.0,44216.0,44208.0,44252.0,44392.0,43856.0,43720.0,43244.0,43440.0,44488.0,44132.0,43620.0,44020.0,43984.0,43036.0,43016.0,44444.0,43916.0,44344.0,44364.0,44296.0,43792.0,43860.0,44100.0,44032.0,43632.0,43584.0,44088.0,43656.0,43708.0,44052.0,44004.0,42720.0,41728.0,41940.0,42800.0,42292.0,41660.0,42016.0,42708.0,42288.0,42348.0,41896.0,42148.0,42604.0,42232.0,41748.0,42360.0,42492.0,42376.0,41516.0,41616.0,43028.0,42548.0,41572.0,42280.0,41748.0,41584.0,41784.0,41744.0,42636.0
23,43972.0,41048.0,41960.0,41648.0,41740.0,41504.0,40932.0,41388.0,42064.0,41484.0,41768.0,41912.0,41392.0,42076.0,42396.0,41416.0,42408.0,38976.0,42060.0,42288.0,42120.0,42292.0,42248.0,42480.0,44816.0,42124.0,42444.0,42276.0,42820.0,42048.0,41824.0,40936.0,41436.0,42280.0,41840.0,42552.0,42284.0,42128.0,42340.0,41872.0,43364.0,42072.0,41424.0,43536.0,41652.0,41992.0,41732.0,43056.0,44756.0,41380.0,40960.0,44644.0,41172.0,41712.0,42912.0,41828.0,41616.0,41540.0,41328.0,41712.0,41692.0,41744.0,41536.0,41220.0,42380.0,42052.0,41176.0,41744.0,41848.0,41972.0,41892.0,42568.0,41868.0,41516.0,41124.0,41652.0,43328.0,43716.0,43888.0,44456.0,44216.0,44208.0,44264.0,44404.0,43880.0,43720.0,43256.0,43452.0,44500.0,44140.0,43628.0,44032.0,43992.0,43036.0,43028.0,44460.0,43924.0,44352.0,44372.0,44304.0,43796.0,43868.0,44100.0,44048.0,43656.0,43584.0,44096.0,43668.0,43720.0,44064.0,44004.0,42728.0,41736.0,41960.0,42812.0,42300.0,41672.0,42028.0,42716.0,42296.0,42360.0,41904.0,42140.0,42612.0,42240.0,41760.0,42372.0,42504.0,42388.0,41528.0,41628.0,43036.0,42552.0,41584.0,42292.0,41768.0,41592.0,41796.0,41744.0,42636.0
24,43984.0,41048.0,41960.0,41660.0,41752.0,41504.0,40932.0,41404.0,42064.0,41484.0,41776.0,41912.0,41416.0,42084.0,42408.0,41436.0,42420.0,38984.0,42068.0,42300.0,42132.0,42292.0,42248.0,42500.0,44828.0,42140.0,42452.0,42276.0,42820.0,42060.0,41836.0,40948.0,41456.0,42300.0,41852.0,42560.0,42304.0,42128.0,42348.0,41872.0,43384.0,42080.0,41436.0,43536.0,41652.0,42012.0,41732.0,43064.0,44776.0,41392.0,40960.0,44656.0,41184.0,41712.0,42924.0,41836.0,41632.0,41560.0,41340.0,41724.0,41692.0,41760.0,41556.0,41236.0,42400.0,42052.0,41176.0,41752.0,41848.0,41980.0,41900.0,42588.0,41884.0,41532.0,41136.0,41664.0,43348.0,43716.0,43896.0,44464.0,44236.0,44228.0,44272.0,44412.0,43880.0,43732.0,43264.0,43460.0,44508.0,44152.0,43628.0,44032.0,44004.0,43056.0,43028.0,44460.0,43936.0,44364.0,44372.0,44316.0,43808.0,43880.0,44120.0,44060.0,43656.0,43596.0,44108.0,43676.0,43728.0,44072.0,44024.0,42740.0,41736.0,41972.0,42812.0,42312.0,41684.0,42036.0,42716.0,42296.0,42368.0,41912.0,42152.0,42624.0,42252.0,41768.0,42372.0,42504.0,42396.0,41528.0,41636.0,43048.0,42552.0,41584.0,42300.0,41768.0,41608.0,41804.0,41764.0,42636.0
25,43992.0,41064.0,41976.0,41660.0,41764.0,41520.0,40944.0,41404.0,42080.0,41496.0,41784.0,41928.0,41424.0,42092.0,42416.0,41440.0,42420.0,38984.0,42068.0,42300.0,42140.0,42300.0,42268.0,42508.0,44844.0,42152.0,42460.0,42284.0,42836.0,42060.0,41844.0,40948.0,41468.0,42308.0,41852.0,42568.0,42312.0,42136.0,42360.0,41880.0,43392.0,42088.0,41440.0,43552.0,41668.0,42016.0,41748.0,43072.0,44776.0,41400.0,40968.0,44656.0,41188.0,41728.0,42932.0,41844.0,41632.0,41568.0,41344.0,41724.0,41708.0,41760.0,41564.0,41244.0,42400.0,42068.0,41192.0,41752.0,41860.0,41996.0,41900.0,42596.0,41892.0,41540.0,41148.0,41676.0,43356.0,43732.0,43904.0,44464.0,44236.0,44228.0,44280.0,44420.0,43896.0,43740.0,43272.0,43476.0,44516.0,44160.0,43648.0,44048.0,44004.0,43056.0,43044.0,44476.0,43944.0,44364.0,44392.0,44324.0,43816.0,43888.0,44120.0,44068.0,43664.0,43608.0,44108.0,43688.0,43736.0,44072.0,44032.0,42748.0,41744.0,41972.0,42828.0,42320.0,41688.0,42044.0,42728.0,42316.0,42376.0,41920.0,42152.0,42632.0,42260.0,41772.0,42384.0,42520.0,42404.0,41544.0,41648.0,43060.0,42568.0,41600.0,42308.0,41784.0,41616.0,41812.0,41764.0,42652.0
26,44000.0,41084.0,41976.0,41676.0,41764.0,41520.0,40960.0,41424.0,42088.0,41512.0,41784.0,41928.0,41424.0,42100.0,42428.0,41452.0,42436.0,39000.0,42088.0,42312.0,42148.0,42316.0,42268.0,42524.0,44844.0,42152.0,42468.0,42304.0,42844.0,42076.0,41852.0,40964.0,41468.0,42316.0,41868.0,42576.0,42320.0,42152.0,42368.0,41900.0,43400.0,42100.0,41460.0,43552.0,41668.0,42028.0,41748.0,43080.0,44792.0,41408.0,40976.0,44672.0,41200.0,41728.0,42940.0,41844.0,41644.0,41568.0,41356.0,41744.0,41708.0,41772.0,41564.0,41252.0,42416.0,42076.0,41204.0,41768.0,41868.0,41996.0,41916.0,42604.0,41892.0,41548.0,41148.0,41680.0,43364.0,43740.0,43912.0,44480.0,44252.0,44244.0,44292.0,44420.0,43912.0,43760.0,43284.0,43488.0,44524.0,44168.0,43648.0,44056.0,44016.0,43068.0,43044.0,44476.0,43952.0,44384.0,44400.0,44332.0,43824.0,43888.0,44136.0,44068.0,43672.0,43620.0,44124.0,43696.0,43744.0,44084.0,44040.0,42756.0,41760.0,41988.0,42836.0,42332.0,41700.0,42056.0,42744.0,42316.0,42388.0,41932.0,42168.0,42632.0,42268.0,41784.0,42400.0,42532.0,42412.0,41552.0,41648.0,43068.0,42568.0,41600.0,42316.0,41784.0,41624.0,41820.0,41780.0,42660.0
27,44008.0,41112.0,41992.0,41676.0,41776.0,41560.0,40988.0,41424.0,42088.0,41528.0,41804.0,41936.0,41444.0,42100.0,42440.0,41452.0,42436.0,39000.0,42088.0,42328.0,42160.0,42316.0,42288.0,42524.0,44852.0,42176.0,42504.0,42312.0,42844.0,42088.0,41864.0,40964.0,41484.0,42316.0,41868.0,42604.0,42332.0,42164.0,42368.0,41912.0,43412.0,42124.0,41460.0,43564.0,41704.0,42036.0,41768.0,43088.0,44792.0,41420.0,41004.0,44672.0,41212.0,41776.0,42952.0,41864.0,41656.0,41588.0,41364.0,41772.0,41728.0,41788.0,41588.0,41260.0,42416.0,42076.0,41204.0,41768.0,41868.0,42020.0,41928.0,42604.0,41912.0,41556.0,41168.0,41692.0,43364.0,43740.0,43924.0,44480.0,44264.0,44256.0,44304.0,44456.0,43928.0,43788.0,43312.0,43524.0,44564.0,44180.0,43668.0,44056.0,44032.0,43076.0,43064.0,44500.0,43964.0,44392.0,44408.0,44340.0,43836.0,43908.0,44136.0,44084.0,43696.0,43640.0,44136.0,43696.0,43756.0,44096.0,44080.0,42768.0,41760.0,42000.0,42836.0,42336.0,41700.0,42080.0,42756.0,42332.0,42396.0,41940.0,42168.0,42652.0,42280.0,41812.0,42412.0,42532.0,42436.0,41564.0,41660.0,43076.0,42588.0,41620.0,42340.0,41804.0,41640.0,41856.0,41792.0,42672.0
28,44028.0,41108.0,42012.0,41712.0,41788.0,41548.0,40980.0,41436.0,42124.0,41540.0,41816.0,41948.0,41444.0,42112.0,42460.0,41496.0,42460.0,39032.0,42112.0,42328.0,42188.0,42328.0,42328.0,42544.0,44876.0,42176.0,42488.0,42320.0,42864.0,42088.0,41872.0,41012.0,41496.0,42340.0,41888.0,42596.0,42332.0,42172.0,42412.0,41912.0,43412.0,42124.0,41476.0,43584.0,41700.0,42052.0,41788.0,43100.0,44816.0,41444.0,41004.0,44696.0,41220.0,41776.0,42980.0,41864.0,41656.0,41588.0,41372.0,41764.0,41728.0,41816.0,41596.0,41296.0,42436.0,42096.0,41220.0,41784.0,41888.0,42020.0,41960.0,42632.0,41924.0,41588.0,41176.0,41720.0,43392.0,43784.0,43936.0,44512.0,44284.0,44276.0,44316.0,44460.0,43928.0,43788.0,43316.0,43520.0,44552.0,44216.0,43696.0,44080.0,44048.0,43092.0,43096.0,44500.0,43988.0,44392.0,44448.0,44380.0,43864.0,43908.0,44184.0,44092.0,43696.0,43656.0,44144.0,43724.0,43756.0,44104.0,44064.0,42768.0,41772.0,42008.0,42860.0,42352.0,41740.0,42072.0,42768.0,42344.0,42408.0,41948.0,42180.0,42664.0,42312.0,41812.0,42412.0,42556.0,42436.0,41576.0,41680.0,43104.0,42588.0,41636.0,42340.0,41816.0,41640.0,41840.0,41804.0,42704.0
29,44028.0,41116.0,42020.0,41704.0,41796.0,41556.0,40992.0,41444.0,42128.0,41540.0,41824.0,41964.0,41464.0,42124.0,42456.0,41484.0,42468.0,39036.0,42120.0,42340.0,42188.0,42348.0,42308.0,42552.0,44884.0,42192.0,42496.0,42328.0,42872.0,42104.0,41880.0,41000.0,41500.0,42348.0,41888.0,42604.0,42348.0,42180.0,42392.0,41928.0,43428.0,42132.0,41476.0,43596.0,41708.0,42056.0,41796.0,43108.0,44816.0,41440.0,41020.0,44700.0,41224.0,41772.0,42968.0,41880.0,41672.0,41604.0,41380.0,41768.0,41744.0,41808.0,41604.0,41284.0,42436.0,42104.0,41232.0,41796.0,41900.0,42032.0,41944.0,42632.0,41924.0,41576.0,41176.0,41708.0,43392.0,43772.0,43944.0,44524.0,44292.0,44284.0,44324.0,44468.0,43948.0,43788.0,43324.0,43528.0,44556.0,44200.0,43692.0,44088.0,44056.0,43092.0,43088.0,44512.0,43980.0,44416.0,44436.0,44372.0,43860.0,43920.0,44164.0,44100.0,43716.0,43656.0,44144.0,43720.0,43768.0,44112.0,44064.0,42788.0,41788.0,42008.0,42872.0,42360.0,41728.0,42080.0,42776.0,42348.0,42416.0,41948.0,42196.0,42672.0,42296.0,41820.0,42424.0,42560.0,42448.0,41584.0,41680.0,43096.0,42604.0,41636.0,42348.0,41824.0,41660.0,41848.0,41804.0,42688.0
30,44036.0,41124.0,42028.0,41712.0,41796.0,41556.0,41000.0,41460.0,42136.0,41556.0,41832.0,41964.0,41464.0,42136.0,42472.0,41488.0,42468.0,39036.0,42120.0,42352.0,42196.0,42348.0,42316.0,42552.0,44884.0,42204.0,42504.0,42328.0,42872.0,42112.0,41888.0,41000.0,41512.0,42348.0,41904.0,42612.0,42356.0,42180.0,42400.0,41928.0,43436.0,42140.0,41488.0,43596.0,41716.0,42068.0,41796.0,43116.0,44836.0,41448.0,41020.0,44708.0,41236.0,41772.0,42976.0,41888.0,41680.0,41612.0,41388.0,41780.0,41744.0,41808.0,41612.0,41292.0,42448.0,42104.0,41232.0,41804.0,41900.0,42036.0,41944.0,42640.0,41940.0,41584.0,41188.0,41716.0,43404.0,43780.0,43952.0,44524.0,44292.0,44292.0,44336.0,44476.0,43948.0,43796.0,43332.0,43536.0,44568.0,44208.0,43700.0,44088.0,44064.0,43108.0,43096.0,44512.0,43988.0,44416.0,44440.0,44380.0,43868.0,43932.0,44168.0,44108.0,43716.0,43664.0,44160.0,43728.0,43776.0,44120.0,44076.0,42796.0,41788.0,42024.0,42872.0,42368.0,41728.0,42088.0,42784.0,42356.0,42424.0,41964.0,42196.0,42672.0,42304.0,41828.0,42436.0,42568.0,42448.0,41592.0,41696.0,43104.0,42604.0,41644.0,42356.0,41824.0,41668.0,41856.0,41820.0,42696.0
31,44044.0,41132.0,42028.0,41712.0,41796.0,41572.0,41000.0,41460.0,42144.0,41556.0,41840.0,41980.0,41480.0,42144.0,42476.0,41496.0,42480.0,39052.0,42136.0,42352.0,42204.0,42364.0,42328.0,42568.0,44900.0,42204.0,42512.0,42336.0,42888.0,42120.0,41896.0,41016.0,41516.0,42364.0,41912.0,42620.0,42364.0,42196.0,42412.0,41944.0,43444.0,42148.0,41492.0,43608.0,41724.0,42072.0,41812.0,43116.0,44836.0,41456.0,41028.0,44716.0,41236.0,41788.0,42984.0,41896.0,41680.0,41620.0,41396.0,41780.0,41760.0,41824.0,41620.0,41300.0,42460.0,42120.0,41248.0,41804.0,41912.0,42052.0,41960.0,42640.0,41940.0,41592.0,41200.0,41724.0,43412.0,43788.0,43960.0,44544.0,44308.0,44300.0,44344.0,44484.0,43964.0,43812.0,43340.0,43536.0,44576.0,44220.0,43708.0,44104.0,44072.0,43108.0,43096.0,44528.0,43996.0,44424.0,44452.0,44384.0,43868.0,43940.0,44180.0,44108.0,43720.0,43672.0,44160.0,43736.0,43784.0,44120.0,44084.0,42804.0,41796.0,42032.0,42888.0,42376.0,41744.0,42096.0,42784.0,42368.0,42432.0,41964.0,42212.0,42688.0,42312.0,41832.0,42436.0,42576.0,42460.0,41604.0,41696.0,43112.0,42620.0,41652.0,42364.0,41840.0,41676.0,41864.0,41828.0,42704.0
32,44052.0,41140.0,42036.0,41728.0,41812.0,41572.0,41012.0,41476.0,42152.0,41568.0,41840.0,41980.0,41480.0,42152.0,42484.0,41508.0,42492.0,39060.0,42148.0,42364.0,42212.0,42372.0,42328.0,42568.0,44900.0,42216.0,42520.0,42352.0,42888.0,42120.0,41904.0,41016.0,41528.0,42364.0,41920.0,42628.0,42372.0,42196.0,42412.0,41944.0,43452.0,42156.0,41508.0,43608.0,41724.0,42084.0,41812.0,43132.0,44856.0,41464.0,41044.0,44724.0,41252.0,41788.0,42992.0,41904.0,41696.0,41628.0,41404.0,41796.0,41760.0,41824.0,41620.0,41308.0,42460.0,42120.0,41248.0,41820.0,41912.0,42052.0,41968.0,42656.0,41956.0,41604.0,41200.0,41732.0,43420.0,43796.0,43968.0,44552.0,44308.0,44308.0,44352.0,44492.0,43964.0,43820.0,43348.0,43552.0,44584.0,44228.0,43716.0,44116.0,44080.0,43116.0,43112.0,44536.0,44004.0,44436.0,44460.0,44392.0,43884.0,43940.0,44184.0,44120.0,43728.0,43680.0,44176.0,43744.0,43792.0,44136.0,44092.0,42804.0,41812.0,42032.0,42900.0,42376.0,41752.0,42104.0,42800.0,42376.0,42440.0,41976.0,42224.0,42696.0,42320.0,41844.0,42452.0,42584.0,42468.0,41608.0,41712.0,43120.0,42620.0,41660.0,42372.0,41840.0,41680.0,41872.0,41836.0,42712.0
33,44064.0,52936.0,42052.0,41728.0,45944.0,53432.0,42368.0,55012.0,42152.0,51040.0,42588.0,41996.0,41496.0,42152.0,42492.0,41508.0,42492.0,39060.0,53880.0,42376.0,42220.0,42380.0,42344.0,53584.0,44908.0,42228.0,53532.0,52180.0,42896.0,42136.0,41912.0,41032.0,46428.0,42372.0,41928.0,47624.0,42380.0,42212.0,42428.0,53512.0,43460.0,53504.0,47072.0,55044.0,53444.0,53876.0,41828.0,54928.0,44856.0,41472.0,50784.0,44724.0,42232.0,53144.0,43000.0,46800.0,41696.0,41636.0,46788.0,46536.0,41776.0,41840.0,48016.0,41320.0,42472.0,42136.0,50308.0,45568.0,46100.0,42068.0,41968.0,42656.0,41964.0,41604.0,41944.0,41740.0,43428.0,43804.0,52184.0,44560.0,44320.0,44308.0,52900.0,51212.0,50348.0,50024.0,48108.0,44840.0,45320.0,44236.0,43724.0,44116.0,44088.0,43848.0,43120.0,44536.0,44016.0,44436.0,44468.0,44400.0,43892.0,43952.0,44184.0,45424.0,44572.0,43696.0,44188.0,43752.0,43792.0,44144.0,44824.0,42820.0,41812.0,48572.0,42912.0,47036.0,41752.0,43260.0,42808.0,42376.0,47180.0,42908.0,42224.0,42696.0,42328.0,42580.0,42452.0,42592.0,43208.0,41616.0,41720.0,43128.0,42628.0,41668.0,43108.0,41856.0,41688.0,42608.0,41836.0,42720.0
34,55852.0,41160.0,55344.0,46056.0,41840.0,41588.0,41044.0,41488.0,54012.0,41596.0,41860.0,42744.0,42232.0,42904.0,43144.0,42252.0,54292.0,50668.0,42180.0,53208.0,52028.0,53480.0,54140.0,42608.0,56208.0,54016.0,42568.0,42380.0,53132.0,46420.0,48108.0,51056.0,41560.0,47120.0,46052.0,42640.0,47016.0,46964.0,54052.0,41976.0,54548.0,42184.0,41540.0,43648.0,41740.0,42112.0,53456.0,43140.0,56640.0,51868.0,41068.0,45580.0,41280.0,41824.0,44128.0,41932.0,48040.0,46416.0,41436.0,41804.0,46508.0,48288.0,41652.0,47620.0,49480.0,48448.0,41264.0,41848.0,41952.0,42880.0,43720.0,43676.0,42840.0,42344.0,41216.0,42476.0,54544.0,49136.0,44008.0,50860.0,52024.0,53328.0,44384.0,44516.0,43996.0,43840.0,43368.0,43596.0,44608.0,44972.0,44464.0,44864.0,44824.0,43152.0,43856.0,45284.0,48728.0,45264.0,45908.0,45388.0,44852.0,45192.0,45240.0,44164.0,43760.0,44768.0,44916.0,44800.0,44540.0,44872.0,44120.0,43604.0,42556.0,42048.0,49276.0,42408.0,45208.0,42132.0,43676.0,43256.0,42460.0,42012.0,43408.0,43748.0,43092.0,41860.0,43196.0,43328.0,42480.0,42368.0,42460.0,43864.0,43392.0,42396.0,42392.0,42608.0,42424.0,41896.0,42600.0,43456.0
35,44076.0,41168.0,42072.0,41756.0,41840.0,41608.0,41044.0,41500.0,42180.0,41604.0,41884.0,42020.0,41504.0,42184.0,42516.0,41524.0,42528.0,39092.0,42180.0,42400.0,42244.0,42404.0,42352.0,42608.0,44944.0,42248.0,42556.0,42384.0,42912.0,42160.0,41952.0,41056.0,41560.0,42400.0,41936.0,42656.0,42400.0,42232.0,42448.0,41984.0,43484.0,42192.0,41548.0,43652.0,41760.0,42116.0,41852.0,43160.0,44884.0,41492.0,41072.0,44740.0,41280.0,41824.0,43020.0,41940.0,41748.0,41664.0,41432.0,41828.0,41804.0,41860.0,41664.0,41344.0,42504.0,42164.0,41288.0,41856.0,41960.0,42096.0,42008.0,42696.0,41996.0,41632.0,41228.0,41764.0,43448.0,43816.0,44008.0,44580.0,44348.0,44340.0,44392.0,44520.0,44004.0,43840.0,43368.0,43584.0,44612.0,44256.0,43748.0,44152.0,44112.0,43152.0,43156.0,44572.0,44040.0,44452.0,44492.0,44416.0,43916.0,43976.0,44220.0,44160.0,43764.0,43704.0,44212.0,43784.0,43832.0,44168.0,44116.0,42844.0,41840.0,42068.0,42920.0,42412.0,41780.0,42132.0,42828.0,42408.0,42468.0,42008.0,42252.0,42712.0,42348.0,41876.0,42484.0,42600.0,42500.0,41636.0,41744.0,43148.0,42660.0,41692.0,42400.0,41880.0,41708.0,41904.0,41872.0,42740.0
