kbbuffers,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
58,24532.0,23164.0,24204.0,24200.0,24260.0,23680.0,23280.0,23788.0,24260.0,24076.0,24572.0,24648.0,24260.0,24468.0,24652.0,23832.0,24908.0,21500.0,24728.0,24904.0,24544.0,25308.0,24824.0,25220.0,27660.0,24724.0,25052.0,24928.0,25092.0,24676.0,24584.0,23500.0,24000.0,24908.0,24228.0,24784.0,24512.0,24180.0,25212.0,24260.0,26384.0,24448.0,23856.0,25992.0,24236.0,24576.0,24272.0,25656.0,27256.0,23612.0,23252.0,27300.0,23600.0,24156.0,25576.0,24424.0,24140.0,24008.0,23480.0,24192.0,24420.0,24328.0,24272.0,23684.0,24816.0,24424.0,23764.0,24340.0,24268.0,24392.0,24312.0,24980.0,24448.0,23876.0,23780.0,24408.0,23816.0,24092.0,24508.0,24620.0,24724.0,24148.0,24628.0,24580.0,24208.0,24268.0,23792.0,24044.0,24512.0,24348.0,24068.0,24156.0,24244.0,23200.0,23748.0,24664.0,24396.0,24660.0,24408.0,24400.0,24312.0,24260.0,24628.0,24036.0,23952.0,23880.0,24416.0,24004.0,24008.0,24456.0,24184.0,25292.0,24544.0,24684.0,25500.0,25000.0,24320.0,24988.0,25572.0,25132.0,25124.0,24780.0,24976.0,25380.0,24732.0,24572.0,25212.0,25256.0,24788.0,24124.0,24392.0,25464.0,25152.0,24412.0,25012.0,24496.0,24332.0,24732.0,24468.0,25400.0
59,24532.0,23164.0,24204.0,24200.0,24260.0,23680.0,23280.0,23788.0,24260.0,24076.0,24572.0,24656.0,24268.0,24476.0,24660.0,23840.0,24908.0,21500.0,24728.0,24904.0,24544.0,25308.0,24824.0,25220.0,27660.0,24724.0,25052.0,24928.0,25092.0,24684.0,24592.0,23500.0,24000.0,24916.0,24236.0,24784.0,24520.0,24188.0,25212.0,24260.0,26384.0,24448.0,23856.0,25992.0,24236.0,24576.0,24272.0,25656.0,27256.0,23612.0,23252.0,27308.0,23600.0,24156.0,25584.0,24424.0,24148.0,24016.0,23480.0,24192.0,24428.0,24328.0,24272.0,23684.0,24816.0,24424.0,23764.0,24348.0,24268.0,24392.0,24312.0,24980.0,24448.0,23876.0,23780.0,24408.0,23824.0,24100.0,24516.0,24620.0,24724.0,24148.0,24628.0,24580.0,24208.0,24268.0,23792.0,24044.0,24512.0,24356.0,24076.0,24164.0,24252.0,23200.0,23756.0,24664.0,24396.0,24668.0,24408.0,24400.0,24320.0,24268.0,24636.0,24044.0,23952.0,23888.0,24424.0,24012.0,24008.0,24456.0,24192.0,25292.0,24544.0,24684.0,25500.0,25008.0,24320.0,24988.0,25572.0,25140.0,25124.0,24780.0,24976.0,25380.0,24740.0,24572.0,25220.0,25264.0,24788.0,24124.0,24400.0,25472.0,25152.0,24412.0,25012.0,24496.0,24340.0,24732.0,24468.0,25400.0
60,24532.0,23164.0,24204.0,24200.0,24260.0,23680.0,23280.0,23788.0,24260.0,24076.0,24572.0,24656.0,24268.0,24476.0,24660.0,23840.0,24908.0,21500.0,24728.0,24904.0,24544.0,25308.0,24824.0,25220.0,27660.0,24724.0,25052.0,24928.0,25092.0,24684.0,24592.0,23500.0,24000.0,24916.0,24236.0,24784.0,24520.0,24188.0,25212.0,24260.0,26384.0,24448.0,23856.0,25992.0,24236.0,24576.0,24272.0,25656.0,27256.0,23612.0,23252.0,27308.0,23600.0,24156.0,25584.0,24424.0,24148.0,24016.0,23480.0,24192.0,24428.0,24328.0,24272.0,23684.0,24816.0,24424.0,23764.0,24348.0,24276.0,24392.0,24312.0,24988.0,24456.0,23884.0,23788.0,24408.0,23824.0,24100.0,24516.0,24620.0,24724.0,24148.0,24628.0,24580.0,24208.0,24268.0,23792.0,24044.0,24512.0,24356.0,24076.0,24164.0,24252.0,23200.0,23756.0,24672.0,24396.0,24668.0,24416.0,24408.0,24320.0,24268.0,24636.0,24044.0,23952.0,23888.0,24424.0,24012.0,24016.0,24464.0,24192.0,25292.0,24544.0,24684.0,25500.0,25008.0,24320.0,24988.0,25572.0,25140.0,25124.0,24788.0,24976.0,25380.0,24740.0,24572.0,25220.0,25264.0,24788.0,24124.0,24400.0,25472.0,25152.0,24412.0,25012.0,24496.0,24340.0,24732.0,24468.0,25400.0
61,24532.0,23164.0,24204.0,24200.0,24260.0,23680.0,23280.0,23788.0,24260.0,24076.0,24572.0,24656.0,24268.0,24476.0,24660.0,23840.0,24908.0,21500.0,24728.0,24904.0,24544.0,25308.0,24824.0,25220.0,27660.0,24724.0,25052.0,24928.0,25092.0,24684.0,24592.0,23500.0,24000.0,24916.0,24236.0,24784.0,24520.0,24188.0,25212.0,24260.0,26384.0,24448.0,23856.0,25992.0,24236.0,24576.0,24272.0,25656.0,27256.0,23612.0,23252.0,27308.0,23600.0,24156.0,25584.0,24424.0,24148.0,24016.0,23480.0,24192.0,24428.0,24328.0,24272.0,23684.0,24816.0,24424.0,23764.0,24348.0,24276.0,24400.0,24320.0,24988.0,24456.0,23884.0,23788.0,24416.0,23824.0,24100.0,24516.0,24620.0,24724.0,24148.0,24628.0,24580.0,24208.0,24268.0,23792.0,24044.0,24512.0,24356.0,24076.0,24164.0,24252.0,23200.0,23756.0,24672.0,24396.0,24668.0,24416.0,24408.0,24320.0,24268.0,24636.0,24044.0,23952.0,23888.0,24424.0,24012.0,24016.0,24464.0,24192.0,25300.0,24544.0,24684.0,25508.0,25008.0,24328.0,24996.0,25572.0,25140.0,25124.0,24788.0,24976.0,25380.0,24740.0,24572.0,25220.0,25264.0,24796.0,24124.0,24400.0,25472.0,25152.0,24412.0,25012.0,24496.0,24340.0,24732.0,24468.0,25400.0
62,24532.0,23172.0,24204.0,24200.0,24268.0,23688.0,23280.0,23788.0,24260.0,24076.0,24572.0,24656.0,24268.0,24476.0,24660.0,23840.0,24908.0,21500.0,24736.0,24904.0,24544.0,25308.0,24824.0,25228.0,27660.0,24724.0,25060.0,24936.0,25092.0,24684.0,24592.0,23500.0,24000.0,24916.0,24236.0,24784.0,24520.0,24188.0,25212.0,24268.0,26384.0,24456.0,23856.0,26000.0,24244.0,24584.0,24272.0,25664.0,27256.0,23612.0,23260.0,27308.0,23600.0,24156.0,25584.0,24432.0,24148.0,24016.0,23480.0,24192.0,24428.0,24328.0,24280.0,23684.0,24816.0,24424.0,23764.0,24348.0,24276.0,24400.0,24320.0,24988.0,24456.0,23884.0,23788.0,24416.0,23824.0,24100.0,24516.0,24620.0,24724.0,24148.0,24628.0,24580.0,24208.0,24268.0,23800.0,24044.0,24512.0,24356.0,24076.0,24164.0,24252.0,23200.0,23756.0,24672.0,24396.0,24668.0,24416.0,24408.0,24320.0,24268.0,24636.0,24044.0,23952.0,23888.0,24424.0,24012.0,24016.0,24464.0,24192.0,25300.0,24544.0,24684.0,25508.0,25008.0,24328.0,24996.0,25572.0,25140.0,25124.0,24788.0,24984.0,25380.0,24740.0,24572.0,25220.0,25264.0,24796.0,24124.0,24400.0,25472.0,25152.0,24412.0,25012.0,24496.0,24340.0,24740.0,24468.0,25400.0
63,24540.0,23172.0,24212.0,24208.0,24268.0,23688.0,23288.0,23796.0,24268.0,24084.0,24580.0,24656.0,24268.0,24476.0,24660.0,23840.0,24916.0,21508.0,24736.0,24912.0,24552.0,25316.0,24832.0,25228.0,27668.0,24732.0,25060.0,24936.0,25100.0,24684.0,24592.0,23508.0,24008.0,24916.0,24236.0,24792.0,24520.0,24188.0,25220.0,24268.0,26392.0,24456.0,23864.0,26000.0,24244.0,24584.0,24280.0,25664.0,27264.0,23620.0,23260.0,27308.0,23608.0,24164.0,25584.0,24432.0,24148.0,24016.0,23488.0,24200.0,24428.0,24336.0,24280.0,23684.0,24824.0,24432.0,23772.0,24348.0,24276.0,24400.0,24320.0,24988.0,24456.0,23884.0,23788.0,24416.0,23824.0,24100.0,24516.0,24628.0,24732.0,24156.0,24636.0,24588.0,24216.0,24276.0,23800.0,24052.0,24520.0,24356.0,24076.0,24164.0,24252.0,23208.0,23756.0,24672.0,24404.0,24668.0,24416.0,24408.0,24320.0,24268.0,24636.0,24044.0,23960.0,23888.0,24424.0,24012.0,24016.0,24464.0,24192.0,25300.0,24552.0,24692.0,25508.0,25008.0,24328.0,24996.0,25580.0,25140.0,25132.0,24788.0,24984.0,25388.0,24740.0,24580.0,25220.0,25264.0,24796.0,24132.0,24400.0,25472.0,25160.0,24420.0,25020.0,24504.0,24340.0,24740.0,24476.0,25408.0
64,24540.0,23172.0,24212.0,24208.0,24268.0,23688.0,23288.0,23796.0,24268.0,24084.0,24580.0,24664.0,24276.0,24484.0,24668.0,23848.0,24916.0,21508.0,24736.0,24912.0,24552.0,25316.0,24832.0,25228.0,27668.0,24732.0,25060.0,24936.0,25100.0,24692.0,24600.0,23508.0,24008.0,24924.0,24244.0,24792.0,24528.0,24196.0,25220.0,24268.0,26392.0,24456.0,23864.0,26000.0,24244.0,24584.0,24280.0,25664.0,27264.0,23620.0,23260.0,27316.0,23608.0,24164.0,25592.0,24432.0,24156.0,24024.0,23488.0,24200.0,24436.0,24336.0,24280.0,23692.0,24824.0,24432.0,23772.0,24356.0,24276.0,24400.0,24320.0,24988.0,24456.0,23884.0,23788.0,24416.0,23832.0,24108.0,24524.0,24628.0,24732.0,24156.0,24636.0,24588.0,24216.0,24276.0,23800.0,24052.0,24520.0,24364.0,24084.0,24172.0,24260.0,23208.0,23764.0,24672.0,24404.0,24676.0,24416.0,24408.0,24328.0,24276.0,24644.0,24052.0,23960.0,23896.0,24432.0,24020.0,24016.0,24464.0,24200.0,25300.0,24552.0,24692.0,25508.0,25016.0,24328.0,24996.0,25580.0,25148.0,25132.0,24788.0,24984.0,25388.0,24748.0,24580.0,25228.0,25272.0,24796.0,24132.0,24408.0,25480.0,25160.0,24420.0,25020.0,24504.0,24348.0,24740.0,24476.0,25408.0
65,24540.0,23172.0,24212.0,24208.0,24268.0,23688.0,23288.0,23796.0,24268.0,24084.0,24580.0,24664.0,24276.0,24484.0,24668.0,23848.0,24916.0,21508.0,24736.0,24912.0,24552.0,25316.0,24832.0,25228.0,27668.0,24732.0,25060.0,24936.0,25100.0,24692.0,24600.0,23508.0,24008.0,24924.0,24244.0,24792.0,24528.0,24196.0,25220.0,24268.0,26392.0,24456.0,23864.0,26000.0,24244.0,24584.0,24280.0,25664.0,27264.0,23620.0,23260.0,27316.0,23608.0,24164.0,25592.0,24432.0,24156.0,24024.0,23488.0,24200.0,24436.0,24336.0,24280.0,23692.0,24824.0,24432.0,23772.0,24356.0,24284.0,24400.0,24320.0,24996.0,24464.0,23892.0,23796.0,24416.0,23832.0,24108.0,24524.0,24628.0,24732.0,24156.0,24636.0,24588.0,24216.0,24276.0,23800.0,24052.0,24520.0,24364.0,24084.0,24172.0,24260.0,23208.0,23764.0,24680.0,24404.0,24676.0,24424.0,24416.0,24328.0,24276.0,24644.0,24052.0,23960.0,23896.0,24432.0,24020.0,24024.0,24472.0,24200.0,25300.0,24552.0,24692.0,25508.0,25016.0,24328.0,24996.0,25580.0,25148.0,25132.0,24796.0,24984.0,25388.0,24748.0,24580.0,25228.0,25272.0,24796.0,24132.0,24408.0,25480.0,25160.0,24420.0,25020.0,24504.0,24348.0,24740.0,24476.0,25408.0
66,24540.0,23172.0,24212.0,24208.0,24268.0,23688.0,23288.0,23796.0,24268.0,24084.0,24580.0,24664.0,24276.0,24484.0,24668.0,23848.0,24916.0,21508.0,24736.0,24912.0,24552.0,25316.0,24832.0,25228.0,27668.0,24732.0,25060.0,24936.0,25100.0,24692.0,24600.0,23508.0,24008.0,24924.0,24244.0,24792.0,24528.0,24196.0,25220.0,24268.0,26392.0,24456.0,23864.0,26000.0,24244.0,24584.0,24280.0,25664.0,27264.0,23620.0,23260.0,27316.0,23608.0,24164.0,25592.0,24432.0,24156.0,24024.0,23488.0,24200.0,24436.0,24336.0,24280.0,23692.0,24824.0,24432.0,23772.0,24356.0,24284.0,24408.0,24328.0,24996.0,24464.0,23892.0,23796.0,24424.0,23832.0,24108.0,24524.0,24628.0,24732.0,24156.0,24636.0,24588.0,24216.0,24276.0,23800.0,24052.0,24520.0,24364.0,24084.0,24172.0,24260.0,23208.0,23764.0,24680.0,24404.0,24676.0,24424.0,24416.0,24328.0,24276.0,24644.0,24052.0,23960.0,23896.0,24432.0,24020.0,24024.0,24472.0,24200.0,25308.0,24552.0,24692.0,25516.0,25016.0,24336.0,25004.0,25580.0,25148.0,25132.0,24796.0,24984.0,25388.0,24748.0,24580.0,25228.0,25272.0,24804.0,24132.0,24408.0,25480.0,25160.0,24420.0,25020.0,24504.0,24348.0,24740.0,24476.0,25408.0
67,24540.0,23180.0,24212.0,24208.0,24276.0,23696.0,23288.0,23796.0,24268.0,24084.0,24580.0,24664.0,24276.0,24484.0,24668.0,23848.0,24916.0,21508.0,24744.0,24912.0,24552.0,25316.0,24832.0,25236.0,27668.0,24732.0,25068.0,24944.0,25100.0,24692.0,24600.0,23508.0,24008.0,24924.0,24244.0,24792.0,24528.0,24196.0,25220.0,24276.0,26392.0,24464.0,23864.0,26008.0,24252.0,24592.0,24280.0,25672.0,27264.0,23620.0,23268.0,27316.0,23608.0,24164.0,25592.0,24440.0,24156.0,24024.0,23488.0,24200.0,24436.0,24336.0,24288.0,23692.0,24824.0,24432.0,23772.0,24356.0,24284.0,24408.0,24328.0,24996.0,24464.0,23892.0,23796.0,24424.0,23832.0,24108.0,24524.0,24628.0,24732.0,24156.0,24636.0,24588.0,24216.0,24276.0,23808.0,24052.0,24520.0,24364.0,24084.0,24172.0,24260.0,23208.0,23764.0,24680.0,24404.0,24676.0,24424.0,24416.0,24328.0,24276.0,24644.0,24052.0,23960.0,23896.0,24432.0,24020.0,24024.0,24472.0,24200.0,25308.0,24552.0,24692.0,25516.0,25016.0,24336.0,25004.0,25580.0,25148.0,25132.0,24796.0,24992.0,25388.0,24748.0,24580.0,25228.0,25272.0,24804.0,24132.0,24408.0,25480.0,25160.0,24420.0,25020.0,24504.0,24348.0,24748.0,24476.0,25408.0
68,24548.0,23180.0,24220.0,24216.0,24276.0,23696.0,23296.0,23804.0,24276.0,24092.0,24588.0,24664.0,24276.0,24484.0,24668.0,23848.0,24924.0,21516.0,24744.0,24920.0,24560.0,25324.0,24840.0,25236.0,27676.0,24740.0,25068.0,24944.0,25108.0,24692.0,24600.0,23516.0,24016.0,24924.0,24244.0,24800.0,24528.0,24196.0,25228.0,24276.0,26400.0,24464.0,23872.0,26008.0,24252.0,24592.0,24288.0,25672.0,27272.0,23628.0,23268.0,27316.0,23616.0,24172.0,25592.0,24440.0,24156.0,24024.0,23496.0,24208.0,24436.0,24344.0,24288.0,23692.0,24832.0,24440.0,23780.0,24356.0,24284.0,24408.0,24328.0,24996.0,24464.0,23892.0,23796.0,24424.0,23832.0,24108.0,24524.0,24636.0,24740.0,24164.0,24644.0,24596.0,24224.0,24284.0,23808.0,24060.0,24528.0,24364.0,24084.0,24172.0,24260.0,23216.0,23764.0,24680.0,24408.0,24676.0,24424.0,24416.0,24328.0,24276.0,24644.0,24052.0,23968.0,23896.0,24432.0,24020.0,24024.0,24472.0,24200.0,25308.0,24560.0,24700.0,25516.0,25016.0,24336.0,25004.0,25588.0,25148.0,25140.0,24796.0,24992.0,25396.0,24748.0,24588.0,25228.0,25272.0,24804.0,24140.0,24408.0,25480.0,25168.0,24428.0,25028.0,24512.0,24348.0,24748.0,24484.0,25416.0
69,24548.0,23180.0,24220.0,24216.0,24276.0,23696.0,23296.0,23804.0,24276.0,24092.0,24588.0,24672.0,24284.0,24492.0,24676.0,23856.0,24924.0,21516.0,24744.0,24920.0,24560.0,25324.0,24840.0,25236.0,27676.0,24740.0,25068.0,24944.0,25108.0,24700.0,24608.0,23516.0,24016.0,24932.0,24252.0,24800.0,24536.0,24204.0,25228.0,24276.0,26400.0,24464.0,23872.0,26008.0,24252.0,24592.0,24288.0,25672.0,27272.0,23628.0,23268.0,27324.0,23616.0,24172.0,25600.0,24440.0,24164.0,24032.0,23496.0,24208.0,24444.0,24344.0,24288.0,23700.0,24832.0,24440.0,23780.0,24364.0,24284.0,24408.0,24328.0,24996.0,24464.0,23892.0,23796.0,24424.0,23840.0,24116.0,24532.0,24636.0,24740.0,24164.0,24644.0,24596.0,24224.0,24284.0,23808.0,24060.0,24528.0,24372.0,24092.0,24180.0,24268.0,23216.0,23772.0,24680.0,24412.0,24684.0,24424.0,24416.0,24336.0,24284.0,24652.0,24060.0,23968.0,23904.0,24440.0,24028.0,24024.0,24472.0,24208.0,25308.0,24560.0,24700.0,25516.0,25024.0,24336.0,25004.0,25588.0,25156.0,25140.0,24796.0,24992.0,25396.0,24756.0,24588.0,25236.0,25280.0,24804.0,24140.0,24416.0,25488.0,25168.0,24428.0,25028.0,24512.0,24356.0,24748.0,24484.0,25416.0
70,24548.0,23180.0,24220.0,24216.0,24276.0,23696.0,23296.0,23804.0,24276.0,24092.0,24588.0,24672.0,24284.0,24492.0,24676.0,23856.0,24924.0,21516.0,24744.0,24920.0,24560.0,25324.0,24840.0,25236.0,27676.0,24740.0,25068.0,24944.0,25108.0,24700.0,24608.0,23516.0,24016.0,24932.0,24252.0,24800.0,24536.0,24204.0,25228.0,24276.0,26400.0,24464.0,23872.0,26008.0,24252.0,24592.0,24288.0,25672.0,27272.0,23628.0,23268.0,27324.0,23616.0,24172.0,25600.0,24440.0,24164.0,24032.0,23496.0,24208.0,24444.0,24344.0,24288.0,23700.0,24832.0,24440.0,23780.0,24364.0,24292.0,24408.0,24328.0,25004.0,24472.0,23900.0,23804.0,24424.0,23840.0,24116.0,24532.0,24636.0,24740.0,24164.0,24644.0,24596.0,24224.0,24284.0,23808.0,24060.0,24528.0,24372.0,24092.0,24180.0,24268.0,23216.0,23772.0,24688.0,24412.0,24684.0,24432.0,24424.0,24336.0,24284.0,24652.0,24060.0,23968.0,23904.0,24440.0,24028.0,24032.0,24480.0,24208.0,25308.0,24560.0,24700.0,25516.0,25024.0,24336.0,25004.0,25588.0,25156.0,25140.0,24804.0,24992.0,25396.0,24756.0,24588.0,25236.0,25280.0,24804.0,24140.0,24416.0,25488.0,25168.0,24428.0,25028.0,24512.0,24356.0,24748.0,24484.0,25416.0
71,24548.0,23180.0,24220.0,24216.0,24276.0,23696.0,23296.0,23804.0,24276.0,24092.0,24588.0,24672.0,24284.0,24492.0,24676.0,23856.0,24924.0,21516.0,24744.0,24920.0,24560.0,25324.0,24840.0,25236.0,27676.0,24740.0,25068.0,24944.0,25108.0,24700.0,24608.0,23516.0,24016.0,24932.0,24252.0,24800.0,24536.0,24204.0,25228.0,24276.0,26400.0,24464.0,23872.0,26008.0,24252.0,24592.0,24288.0,25672.0,27272.0,23628.0,23268.0,27324.0,23616.0,24172.0,25600.0,24440.0,24164.0,24032.0,23496.0,24208.0,24444.0,24344.0,24288.0,23700.0,24832.0,24440.0,23780.0,24364.0,24292.0,24416.0,24336.0,25004.0,24472.0,23900.0,23804.0,24432.0,23840.0,24116.0,24532.0,24636.0,24740.0,24164.0,24644.0,24596.0,24224.0,24284.0,23808.0,24060.0,24528.0,24372.0,24092.0,24180.0,24268.0,23216.0,23772.0,24688.0,24412.0,24684.0,24432.0,24424.0,24336.0,24284.0,24652.0,24060.0,23968.0,23904.0,24440.0,24028.0,24032.0,24480.0,24208.0,25316.0,24560.0,24700.0,25524.0,25024.0,24344.0,25012.0,25588.0,25156.0,25140.0,24804.0,24992.0,25396.0,24756.0,24588.0,25236.0,25280.0,24812.0,24140.0,24416.0,25488.0,25168.0,24428.0,25028.0,24512.0,24356.0,24748.0,24484.0,25416.0
72,24548.0,23188.0,24220.0,24216.0,24284.0,23704.0,23296.0,23804.0,24276.0,24092.0,24588.0,24672.0,24284.0,24492.0,24676.0,23856.0,24924.0,21516.0,24752.0,24920.0,24560.0,25324.0,24840.0,25244.0,27676.0,24740.0,25076.0,24952.0,25108.0,24700.0,24608.0,23516.0,24016.0,24932.0,24252.0,24800.0,24536.0,24204.0,25228.0,24284.0,26400.0,24472.0,23872.0,26016.0,24260.0,24600.0,24288.0,25680.0,27272.0,23628.0,23276.0,27324.0,23616.0,24172.0,25600.0,24448.0,24164.0,24032.0,23496.0,24208.0,24444.0,24344.0,24296.0,23700.0,24832.0,24440.0,23780.0,24364.0,24292.0,24416.0,24336.0,25004.0,24472.0,23900.0,23804.0,24432.0,23840.0,24116.0,24532.0,24636.0,24740.0,24164.0,24644.0,24596.0,24224.0,24284.0,23816.0,24060.0,24528.0,24372.0,24092.0,24180.0,24268.0,23216.0,23772.0,24688.0,24412.0,24684.0,24432.0,24424.0,24336.0,24284.0,24652.0,24060.0,23968.0,23904.0,24440.0,24028.0,24032.0,24480.0,24208.0,25316.0,24560.0,24700.0,25524.0,25024.0,24344.0,25012.0,25588.0,25156.0,25140.0,24804.0,25000.0,25396.0,24756.0,24588.0,25236.0,25280.0,24812.0,24140.0,24416.0,25488.0,25168.0,24428.0,25028.0,24512.0,24356.0,24756.0,24484.0,25416.0
73,24556.0,23188.0,24228.0,24224.0,24284.0,23704.0,23304.0,23812.0,24284.0,24100.0,24596.0,24672.0,24284.0,24492.0,24676.0,23856.0,24924.0,21524.0,24752.0,24928.0,24568.0,25332.0,24848.0,25244.0,27684.0,24748.0,25076.0,24952.0,25116.0,24700.0,24616.0,23524.0,24020.0,24932.0,24252.0,24808.0,24536.0,24204.0,25236.0,24284.0,26408.0,24472.0,23880.0,26016.0,24260.0,24600.0,24296.0,25680.0,27280.0,23636.0,23276.0,27324.0,23624.0,24180.0,25600.0,24448.0,24164.0,24032.0,23504.0,24216.0,24444.0,24348.0,24296.0,23700.0,24840.0,24448.0,23788.0,24364.0,24292.0,24416.0,24336.0,25004.0,24472.0,23900.0,23804.0,24432.0,23840.0,24116.0,24532.0,24644.0,24748.0,24172.0,24652.0,24604.0,24232.0,24292.0,23816.0,24068.0,24536.0,24372.0,24092.0,24180.0,24268.0,23224.0,23772.0,24688.0,24412.0,24684.0,24432.0,24424.0,24336.0,24284.0,24652.0,24060.0,23976.0,23904.0,24440.0,24028.0,24032.0,24480.0,24208.0,25316.0,24568.0,24708.0,25524.0,25024.0,24344.0,25012.0,25596.0,25156.0,25148.0,24804.0,25000.0,25404.0,24756.0,24596.0,25236.0,25280.0,24812.0,24148.0,24416.0,25488.0,25176.0,24436.0,25036.0,24520.0,24356.0,24756.0,24492.0,25424.0
74,24556.0,23188.0,24228.0,24224.0,24284.0,23704.0,23304.0,23812.0,24284.0,24100.0,24596.0,24680.0,24292.0,24500.0,24684.0,23864.0,24932.0,21524.0,24752.0,24928.0,24568.0,25332.0,24848.0,25244.0,27684.0,24748.0,25076.0,24952.0,25116.0,24708.0,24616.0,23524.0,24024.0,24936.0,24260.0,24808.0,24544.0,24212.0,25236.0,24284.0,26408.0,24472.0,23880.0,26016.0,24260.0,24600.0,24296.0,25680.0,27280.0,23636.0,23276.0,27332.0,23624.0,24180.0,25608.0,24448.0,24172.0,24040.0,23504.0,24216.0,24452.0,24352.0,24296.0,23708.0,24840.0,24448.0,23788.0,24372.0,24292.0,24416.0,24336.0,25004.0,24472.0,23900.0,23804.0,24432.0,23848.0,24124.0,24540.0,24644.0,24748.0,24172.0,24652.0,24604.0,24232.0,24292.0,23816.0,24068.0,24536.0,24380.0,24100.0,24188.0,24276.0,23224.0,23780.0,24688.0,24420.0,24692.0,24432.0,24424.0,24344.0,24292.0,24660.0,24068.0,23976.0,23912.0,24448.0,24036.0,24032.0,24480.0,24216.0,25316.0,24568.0,24708.0,25524.0,25032.0,24344.0,25012.0,25596.0,25164.0,25148.0,24804.0,25000.0,25404.0,24764.0,24596.0,25244.0,25288.0,24812.0,24148.0,24424.0,25496.0,25176.0,24436.0,25036.0,24520.0,24364.0,24756.0,24492.0,25424.0
75,24556.0,23188.0,24228.0,24224.0,24284.0,23704.0,23304.0,23812.0,24284.0,24100.0,24596.0,24680.0,24292.0,24500.0,24684.0,23864.0,24932.0,21524.0,24752.0,24928.0,24568.0,25332.0,24848.0,25244.0,27684.0,24748.0,25076.0,24952.0,25116.0,24708.0,24616.0,23524.0,24024.0,24940.0,24260.0,24808.0,24544.0,24212.0,25236.0,24284.0,26408.0,24472.0,23880.0,26016.0,24260.0,24600.0,24296.0,25680.0,27280.0,23636.0,23276.0,27332.0,23624.0,24180.0,25608.0,24448.0,24172.0,24040.0,23504.0,24216.0,24452.0,24352.0,24296.0,23708.0,24840.0,24448.0,23788.0,24372.0,24300.0,24416.0,24336.0,25012.0,24480.0,23908.0,23812.0,24432.0,23848.0,24124.0,24540.0,24644.0,24748.0,24172.0,24652.0,24604.0,24232.0,24292.0,23816.0,24068.0,24536.0,24380.0,24100.0,24188.0,24276.0,23224.0,23780.0,24696.0,24420.0,24692.0,24440.0,24432.0,24344.0,24292.0,24660.0,24068.0,23976.0,23912.0,24448.0,24036.0,24040.0,24480.0,24216.0,25316.0,24568.0,24708.0,25524.0,25032.0,24344.0,25012.0,25596.0,25164.0,25148.0,24812.0,25000.0,25404.0,24764.0,24596.0,25244.0,25288.0,24812.0,24148.0,24424.0,25496.0,25176.0,24436.0,25036.0,24520.0,24364.0,24756.0,24492.0,25424.0
