kbcached,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
76,98528.0,93424.0,93556.0,93524.0,93580.0,93572.0,93548.0,93632.0,93580.0,93544.0,98536.0,98544.0,98428.0,98696.0,98412.0,98144.0,98452.0,98544.0,98536.0,98552.0,93604.0,98816.0,98788.0,98560.0,98428.0,98540.0,98384.0,98692.0,98824.0,98704.0,98536.0,93464.0,98448.0,98676.0,98528.0,98752.0,98672.0,98664.0,98424.0,98544.0,98536.0,98428.0,93564.0,98864.0,98428.0,98424.0,98536.0,98544.0,98536.0,98668.0,98440.0,98420.0,98416.0,96444.0,98480.0,96148.0,96228.0,98176.0,94484.0,98056.0,96096.0,96136.0,98472.0,98172.0,98064.0,98356.0,98776.0,98136.0,98108.0,98280.0,98136.0,98192.0,98192.0,98264.0,98316.0,98416.0,98168.0,98044.0,98180.0,98188.0,98172.0,98176.0,98204.0,98184.0,98216.0,98080.0,98144.0,98148.0,98244.0,98220.0,98172.0,98272.0,98152.0,98280.0,98036.0,98108.0,98148.0,98200.0,97820.0,97960.0,98132.0,98416.0,98136.0,98304.0,98260.0,98264.0,98124.0,98256.0,98256.0,98132.0,98144.0,98556.0,98248.0,98432.0,98532.0,98560.0,98532.0,98272.0,98360.0,98808.0,98280.0,98256.0,98240.0,98548.0,98528.0,98400.0,98128.0,98260.0,98276.0,98628.0,98656.0,98552.0,98524.0,98844.0,98812.0,98788.0,98532.0,98408.0,98684.0,98544.0
77,98552.0,93464.0,93572.0,93524.0,93612.0,93584.0,93588.0,93652.0,93600.0,93544.0,98576.0,98564.0,98444.0,98720.0,98428.0,98160.0,98472.0,98564.0,98568.0,98572.0,93604.0,98820.0,98804.0,98576.0,98444.0,98556.0,98416.0,98728.0,98824.0,98704.0,98536.0,93488.0,98468.0,98692.0,98548.0,98792.0,98692.0,98708.0,98444.0,98564.0,98556.0,98440.0,93564.0,98884.0,98460.0,98456.0,98552.0,98560.0,98552.0,98688.0,98460.0,98436.0,98456.0,96460.0,98480.0,96188.0,96228.0,98196.0,94504.0,98080.0,96100.0,96136.0,98504.0,98172.0,98084.0,98376.0,98816.0,98172.0,98128.0,98280.0,98168.0,98192.0,98192.0,98280.0,98352.0,98444.0,98184.0,98060.0,98200.0,98204.0,98172.0,98196.0,98228.0,98224.0,98236.0,98100.0,98176.0,98148.0,98264.0,98220.0,98172.0,98316.0,98168.0,98300.0,98036.0,98148.0,98148.0,98220.0,97820.0,97984.0,98148.0,98432.0,98136.0,98304.0,98296.0,98264.0,98140.0,98272.0,98276.0,98140.0,98164.0,98580.0,98292.0,98472.0,98556.0,98600.0,98564.0,98304.0,98384.0,98824.0,98320.0,98280.0,98284.0,98560.0,98544.0,98424.0,98172.0,98276.0,98284.0,98672.0,98656.0,98552.0,98568.0,98864.0,98852.0,98776.0,98552.0,98440.0,98684.0,98564.0
78,98584.0,93484.0,93592.0,93556.0,93608.0,93624.0,93584.0,93680.0,93632.0,93580.0,98584.0,98584.0,98468.0,98760.0,98452.0,98184.0,98472.0,98576.0,98592.0,98584.0,93636.0,98840.0,98820.0,98616.0,98476.0,98584.0,98440.0,98748.0,98864.0,98744.0,98572.0,93520.0,98476.0,98692.0,98572.0,98784.0,98712.0,98708.0,98456.0,98564.0,98568.0,98464.0,93592.0,98904.0,98468.0,98464.0,98572.0,98600.0,98560.0,98700.0,98460.0,98460.0,98464.0,96484.0,98520.0,96188.0,96268.0,98216.0,94536.0,98088.0,96100.0,96176.0,98508.0,98212.0,98108.0,98400.0,98832.0,98192.0,98128.0,98300.0,98184.0,98228.0,98228.0,98304.0,98352.0,98444.0,98212.0,98084.0,98220.0,98220.0,98208.0,98208.0,98244.0,98208.0,98268.0,98116.0,98180.0,98184.0,98296.0,98244.0,98212.0,98316.0,98192.0,98320.0,98072.0,98172.0,98188.0,98244.0,97856.0,98000.0,98172.0,98456.0,98172.0,98340.0,98328.0,98284.0,98164.0,98296.0,98296.0,98164.0,98184.0,98604.0,98312.0,98480.0,98580.0,98600.0,98580.0,98304.0,98424.0,98848.0,98320.0,98316.0,98304.0,98584.0,98584.0,98456.0,98172.0,98300.0,98284.0,98692.0,98696.0,98576.0,98600.0,98876.0,98868.0,98824.0,98552.0,98464.0,98720.0,98596.0
79,98588.0,93484.0,93592.0,93596.0,93648.0,93632.0,93624.0,93680.0,93636.0,93580.0,98616.0,98604.0,98484.0,98792.0,98468.0,98200.0,98512.0,98600.0,98616.0,98608.0,93644.0,98860.0,98844.0,98624.0,98484.0,98604.0,98464.0,98748.0,98884.0,98776.0,98596.0,93528.0,98516.0,98732.0,98584.0,98824.0,98732.0,98760.0,98480.0,98584.0,98592.0,98504.0,93632.0,98924.0,98492.0,98488.0,98572.0,98608.0,98584.0,98724.0,98480.0,98468.0,98496.0,96484.0,98528.0,96228.0,96260.0,98236.0,94544.0,98128.0,96140.0,96168.0,98532.0,98228.0,98108.0,98400.0,98856.0,98224.0,98148.0,98332.0,98200.0,98240.0,98248.0,98320.0,98396.0,98480.0,98224.0,98100.0,98240.0,98244.0,98228.0,98232.0,98268.0,98248.0,98276.0,98156.0,98220.0,98208.0,98304.0,98276.0,98212.0,98356.0,98208.0,98340.0,98088.0,98172.0,98180.0,98256.0,97876.0,98040.0,98188.0,98472.0,98204.0,98372.0,98316.0,98296.0,98180.0,98312.0,98312.0,98164.0,98196.0,98620.0,98312.0,98520.0,98596.0,98624.0,98596.0,98344.0,98424.0,98864.0,98344.0,98316.0,98324.0,98608.0,98584.0,98464.0,98196.0,98324.0,98324.0,98712.0,98728.0,98592.0,98608.0,98900.0,98892.0,98832.0,98588.0,98504.0,98720.0,98600.0
80,98608.0,93524.0,93632.0,93604.0,93688.0,93672.0,93668.0,93720.0,93676.0,93628.0,98656.0,98604.0,98508.0,98800.0,98492.0,98220.0,98532.0,98624.0,98632.0,98632.0,93668.0,98880.0,98868.0,98640.0,98504.0,98604.0,98504.0,98784.0,98884.0,98784.0,98596.0,93528.0,98524.0,98756.0,98608.0,98832.0,98752.0,98748.0,98504.0,98604.0,98616.0,98504.0,93640.0,98940.0,98508.0,98504.0,98608.0,98648.0,98608.0,98748.0,98500.0,98500.0,98512.0,96524.0,98560.0,96256.0,96292.0,98236.0,94584.0,98136.0,96140.0,96216.0,98572.0,98268.0,98144.0,98436.0,98896.0,98252.0,98200.0,98332.0,98228.0,98268.0,98268.0,98344.0,98428.0,98520.0,98244.0,98124.0,98260.0,98268.0,98228.0,98256.0,98284.0,98288.0,98316.0,98156.0,98220.0,98248.0,98344.0,98284.0,98252.0,98376.0,98228.0,98380.0,98112.0,98212.0,98224.0,98280.0,97908.0,98072.0,98208.0,98496.0,98212.0,98380.0,98348.0,98320.0,98204.0,98352.0,98336.0,98204.0,98236.0,98644.0,98352.0,98528.0,98624.0,98664.0,98620.0,98360.0,98448.0,98888.0,98384.0,98368.0,98344.0,98624.0,98608.0,98480.0,98232.0,98340.0,98364.0,98732.0,98716.0,98612.0,98608.0,98924.0,98932.0,98832.0,98612.0,98504.0,98760.0,98624.0
81,98648.0,93524.0,93672.0,93644.0,93688.0,93680.0,93668.0,93720.0,93684.0,93644.0,98652.0,98664.0,98524.0,98840.0,98508.0,98240.0,98572.0,98648.0,98672.0,98656.0,93684.0,98900.0,98892.0,98660.0,98544.0,98644.0,98504.0,98808.0,98904.0,98804.0,98636.0,93568.0,98548.0,98772.0,98640.0,98872.0,98772.0,98788.0,98524.0,98644.0,98640.0,98532.0,93680.0,98940.0,98528.0,98544.0,98632.0,98648.0,98632.0,98764.0,98540.0,98516.0,98552.0,96540.0,98576.0,96272.0,96332.0,98284.0,94588.0,98176.0,96188.0,96232.0,98572.0,98268.0,98184.0,98460.0,98896.0,98232.0,98188.0,98372.0,98240.0,98280.0,98308.0,98360.0,98428.0,98552.0,98272.0,98164.0,98280.0,98292.0,98276.0,98280.0,98304.0,98284.0,98296.0,98180.0,98240.0,98244.0,98344.0,98324.0,98252.0,98376.0,98248.0,98356.0,98132.0,98252.0,98264.0,98320.0,97912.0,98100.0,98232.0,98516.0,98252.0,98404.0,98376.0,98360.0,98228.0,98352.0,98376.0,98228.0,98244.0,98660.0,98392.0,98548.0,98636.0,98660.0,98632.0,98392.0,98488.0,98908.0,98380.0,98368.0,98384.0,98644.0,98648.0,98500.0,98232.0,98360.0,98352.0,98752.0,98776.0,98652.0,98668.0,98948.0,98932.0,98872.0,98628.0,98524.0,98800.0,98680.0
82,98648.0,93580.0,93680.0,93644.0,93708.0,93712.0,93676.0,93748.0,93700.0,93664.0,98672.0,98640.0,98544.0,98820.0,98528.0,98260.0,98572.0,98660.0,98664.0,98676.0,93704.0,98900.0,98904.0,98672.0,98548.0,98656.0,98512.0,98828.0,98944.0,98820.0,98660.0,93584.0,98548.0,98772.0,98652.0,98872.0,98792.0,98788.0,98544.0,98676.0,98652.0,98564.0,93688.0,98968.0,98560.0,98536.0,98648.0,98660.0,98652.0,98788.0,98572.0,98536.0,98552.0,96564.0,98616.0,96304.0,96332.0,98300.0,94604.0,98180.0,96200.0,96252.0,98580.0,98288.0,98188.0,98476.0,98896.0,98252.0,98228.0,98372.0,98264.0,98304.0,98308.0,98384.0,98468.0,98544.0,98288.0,98160.0,98296.0,98304.0,98288.0,98296.0,98324.0,98324.0,98316.0,98200.0,98256.0,98264.0,98360.0,98320.0,98276.0,98416.0,98268.0,98400.0,98156.0,98248.0,98264.0,98320.0,97936.0,98080.0,98248.0,98532.0,98252.0,98404.0,98376.0,98380.0,98240.0,98372.0,98352.0,98240.0,98260.0,98680.0,98396.0,98588.0,98660.0,98680.0,98656.0,98404.0,98480.0,98928.0,98400.0,98408.0,98396.0,98664.0,98644.0,98540.0,98272.0,98376.0,98392.0,98776.0,98768.0,98652.0,98648.0,98964.0,98932.0,98872.0,98656.0,98536.0,98800.0,98672.0
83,98656.0,93592.0,93700.0,93676.0,93708.0,93720.0,93716.0,93772.0,93712.0,93684.0,98688.0,98684.0,98572.0,98852.0,98568.0,98284.0,98588.0,98676.0,98696.0,98684.0,93720.0,98940.0,98920.0,98704.0,98568.0,98668.0,98544.0,98852.0,98964.0,98844.0,98668.0,93592.0,98580.0,98812.0,98668.0,98904.0,98792.0,98832.0,98556.0,98688.0,98668.0,98572.0,93712.0,99008.0,98572.0,98568.0,98660.0,98692.0,98664.0,98800.0,98584.0,98556.0,98584.0,96576.0,98624.0,96316.0,96352.0,98300.0,94620.0,98196.0,96220.0,96252.0,98620.0,98328.0,98220.0,98500.0,98936.0,98296.0,98252.0,98396.0,98288.0,98324.0,98308.0,98424.0,98464.0,98560.0,98312.0,98184.0,98324.0,98320.0,98288.0,98308.0,98348.0,98348.0,98372.0,98220.0,98284.0,98296.0,98376.0,98340.0,98296.0,98432.0,98296.0,98424.0,98176.0,98272.0,98284.0,98336.0,97952.0,98100.0,98268.0,98552.0,98268.0,98436.0,98420.0,98380.0,98260.0,98392.0,98396.0,98240.0,98300.0,98700.0,98416.0,98584.0,98680.0,98704.0,98680.0,98428.0,98524.0,98952.0,98432.0,98400.0,98408.0,98684.0,98664.0,98544.0,98292.0,98396.0,98404.0,98796.0,98796.0,98672.0,98688.0,98976.0,98972.0,98924.0,98676.0,98568.0,98832.0,98684.0
84,98696.0,93592.0,93724.0,93684.0,93736.0,93760.0,93740.0,93808.0,93752.0,93684.0,98728.0,98716.0,98588.0,98884.0,98572.0,98304.0,98612.0,98704.0,98720.0,98716.0,93760.0,98940.0,98960.0,98724.0,98568.0,98700.0,98568.0,98872.0,98988.0,98864.0,98708.0,93632.0,98620.0,98812.0,98692.0,98920.0,98836.0,98856.0,98596.0,98688.0,98696.0,98596.0,93712.0,99008.0,98612.0,98588.0,98688.0,98716.0,98692.0,98840.0,98584.0,98580.0,98600.0,96608.0,98640.0,96336.0,96384.0,98340.0,94660.0,98228.0,96252.0,96296.0,98632.0,98332.0,98224.0,98500.0,98956.0,98316.0,98252.0,98416.0,98288.0,98364.0,98352.0,98428.0,98488.0,98600.0,98332.0,98216.0,98344.0,98352.0,98332.0,98336.0,98372.0,98352.0,98380.0,98244.0,98308.0,98308.0,98416.0,98364.0,98320.0,98452.0,98328.0,98444.0,98208.0,98272.0,98308.0,98360.0,97980.0,98124.0,98292.0,98576.0,98300.0,98472.0,98420.0,98432.0,98284.0,98416.0,98416.0,98284.0,98296.0,98724.0,98440.0,98612.0,98700.0,98724.0,98708.0,98468.0,98524.0,98972.0,98448.0,98440.0,98432.0,98708.0,98688.0,98568.0,98324.0,98420.0,98424.0,98820.0,98820.0,98696.0,98688.0,99004.0,99012.0,98912.0,98708.0,98592.0,98844.0,98724.0
85,98712.0,93612.0,93724.0,93724.0,93776.0,93764.0,93740.0,93808.0,93764.0,93728.0,98740.0,98728.0,98612.0,98904.0,98596.0,98324.0,98612.0,98728.0,98740.0,98740.0,93772.0,98984.0,98972.0,98748.0,98612.0,98740.0,98568.0,98892.0,99008.0,98884.0,98720.0,93652.0,98612.0,98856.0,98716.0,98940.0,98856.0,98876.0,98608.0,98708.0,98720.0,98636.0,93740.0,99048.0,98616.0,98612.0,98716.0,98716.0,98716.0,98856.0,98624.0,98604.0,98600.0,96628.0,98672.0,96356.0,96392.0,98364.0,94672.0,98228.0,96264.0,96320.0,98656.0,98356.0,98264.0,98540.0,98980.0,98340.0,98304.0,98456.0,98328.0,98360.0,98372.0,98460.0,98520.0,98608.0,98352.0,98228.0,98364.0,98368.0,98356.0,98376.0,98392.0,98372.0,98400.0,98264.0,98328.0,98332.0,98428.0,98388.0,98360.0,98476.0,98332.0,98444.0,98216.0,98312.0,98328.0,98400.0,97992.0,98176.0,98312.0,98600.0,98316.0,98492.0,98464.0,98424.0,98304.0,98440.0,98440.0,98284.0,98328.0,98748.0,98460.0,98636.0,98724.0,98748.0,98724.0,98472.0,98552.0,98996.0,98468.0,98460.0,98452.0,98732.0,98728.0,98568.0,98336.0,98444.0,98448.0,98840.0,98820.0,98736.0,98732.0,99028.0,99016.0,98956.0,98720.0,98592.0,98844.0,98736.0
86,98736.0,93652.0,93768.0,93728.0,93780.0,93804.0,93800.0,93848.0,93784.0,93728.0,98740.0,98748.0,98632.0,98924.0,98616.0,98348.0,98656.0,98748.0,98756.0,98760.0,93792.0,99004.0,98992.0,98764.0,98632.0,98744.0,98604.0,98912.0,99028.0,98904.0,98720.0,93668.0,98652.0,98880.0,98736.0,98956.0,98876.0,98896.0,98628.0,98748.0,98740.0,98636.0,93772.0,99068.0,98656.0,98628.0,98732.0,98752.0,98736.0,98876.0,98644.0,98624.0,98636.0,96644.0,98692.0,96356.0,96420.0,98364.0,94688.0,98264.0,96264.0,96320.0,98672.0,98376.0,98268.0,98564.0,99020.0,98356.0,98312.0,98488.0,98340.0,98392.0,98372.0,98472.0,98520.0,98640.0,98376.0,98248.0,98384.0,98392.0,98356.0,98380.0,98408.0,98372.0,98412.0,98284.0,98328.0,98332.0,98428.0,98388.0,98364.0,98500.0,98356.0,98484.0,98236.0,98312.0,98352.0,98404.0,98032.0,98164.0,98336.0,98600.0,98336.0,98492.0,98464.0,98444.0,98328.0,98460.0,98460.0,98328.0,98348.0,98760.0,98480.0,98636.0,98736.0,98748.0,98736.0,98480.0,98588.0,99016.0,98468.0,98460.0,98472.0,98752.0,98732.0,98604.0,98356.0,98464.0,98480.0,98860.0,98840.0,98740.0,98752.0,99048.0,99016.0,98956.0,98740.0,98628.0,98880.0,98756.0
87,98752.0,93684.0,93768.0,93768.0,93812.0,93804.0,93800.0,93868.0,93824.0,93768.0,98784.0,98768.0,98648.0,98924.0,98616.0,98364.0,98696.0,98764.0,98788.0,98780.0,93808.0,99024.0,99008.0,98796.0,98644.0,98760.0,98628.0,98936.0,99048.0,98924.0,98760.0,93692.0,98672.0,98920.0,98752.0,98996.0,98896.0,98916.0,98644.0,98768.0,98756.0,98668.0,93812.0,99088.0,98656.0,98660.0,98748.0,98776.0,98752.0,98916.0,98664.0,98648.0,98676.0,96668.0,98708.0,96396.0,96436.0,98404.0,94728.0,98304.0,96304.0,96356.0,98696.0,98376.0,98268.0,98576.0,99028.0,98396.0,98352.0,98496.0,98364.0,98404.0,98412.0,98472.0,98560.0,98644.0,98392.0,98264.0,98408.0,98408.0,98392.0,98380.0,98448.0,98420.0,98436.0,98304.0,98376.0,98380.0,98476.0,98424.0,98380.0,98512.0,98372.0,98524.0,98252.0,98352.0,98368.0,98404.0,98040.0,98188.0,98352.0,98636.0,98336.0,98532.0,98500.0,98484.0,98344.0,98460.0,98476.0,98344.0,98368.0,98784.0,98500.0,98676.0,98760.0,98792.0,98760.0,98520.0,98608.0,99032.0,98516.0,98504.0,98492.0,98768.0,98732.0,98628.0,98356.0,98480.0,98500.0,98880.0,98860.0,98756.0,98772.0,99064.0,99064.0,98996.0,98756.0,98652.0,98900.0,98756.0
88,98784.0,93692.0,93804.0,93768.0,93832.0,93820.0,93792.0,93860.0,93816.0,93784.0,98788.0,98808.0,98672.0,98948.0,98664.0,98388.0,98696.0,98780.0,98796.0,98792.0,93840.0,99056.0,99024.0,98804.0,98660.0,98776.0,98644.0,98956.0,99072.0,98944.0,98792.0,93724.0,98680.0,98924.0,98780.0,98992.0,98936.0,98956.0,98676.0,98768.0,98776.0,98672.0,93812.0,99088.0,98672.0,98668.0,98764.0,98792.0,98768.0,98916.0,98684.0,98664.0,98668.0,96692.0,98748.0,96396.0,96476.0,98444.0,94720.0,98296.0,96344.0,96380.0,98712.0,98416.0,98308.0,98592.0,99036.0,98396.0,98352.0,98536.0,98388.0,98436.0,98432.0,98520.0,98560.0,98684.0,98412.0,98292.0,98428.0,98424.0,98416.0,98416.0,98448.0,98428.0,98452.0,98320.0,98384.0,98372.0,98476.0,98464.0,98420.0,98536.0,98404.0,98524.0,98276.0,98392.0,98396.0,98448.0,98060.0,98244.0,98376.0,98676.0,98384.0,98532.0,98532.0,98504.0,98372.0,98508.0,98516.0,98368.0,98392.0,98812.0,98532.0,98688.0,98788.0,98804.0,98784.0,98528.0,98640.0,99056.0,98524.0,98504.0,98512.0,98796.0,98780.0,98636.0,98416.0,98508.0,98508.0,98900.0,98904.0,98796.0,98796.0,99080.0,99072.0,99020.0,98796.0,98668.0,98912.0,98792.0
89,98792.0,93712.0,93804.0,93784.0,93852.0,93844.0,93840.0,93888.0,93840.0,93784.0,98820.0,98808.0,98696.0,98996.0,98672.0,98420.0,98712.0,98804.0,98820.0,98816.0,93848.0,99064.0,99048.0,98844.0,98684.0,98816.0,98684.0,98976.0,99092.0,98952.0,98804.0,93732.0,98712.0,98940.0,98796.0,99032.0,98948.0,98956.0,98688.0,98808.0,98800.0,98712.0,93812.0,99128.0,98712.0,98692.0,98788.0,98816.0,98792.0,98932.0,98704.0,98672.0,98700.0,96692.0,98740.0,96436.0,96468.0,98440.0,94752.0,98324.0,96348.0,96396.0,98736.0,98448.0,98324.0,98616.0,99060.0,98416.0,98372.0,98516.0,98412.0,98444.0,98452.0,98528.0,98588.0,98684.0,98432.0,98324.0,98444.0,98448.0,98432.0,98436.0,98488.0,98468.0,98476.0,98344.0,98384.0,98412.0,98508.0,98464.0,98420.0,98552.0,98412.0,98524.0,98292.0,98392.0,98388.0,98464.0,98084.0,98228.0,98392.0,98676.0,98396.0,98568.0,98540.0,98520.0,98384.0,98508.0,98516.0,98368.0,98404.0,98828.0,98544.0,98716.0,98800.0,98824.0,98800.0,98548.0,98628.0,99072.0,98564.0,98520.0,98528.0,98796.0,98788.0,98668.0,98416.0,98524.0,98548.0,98916.0,98896.0,98796.0,98816.0,99104.0,99096.0,99040.0,98796.0,98692.0,98936.0,98812.0
90,98812.0,93712.0,93844.0,93808.0,93852.0,93844.0,93840.0,93924.0,93880.0,93824.0,98836.0,98808.0,98712.0,99004.0,98712.0,98424.0,98712.0,98828.0,98836.0,98840.0,93868.0,99084.0,99088.0,98844.0,98708.0,98824.0,98684.0,98992.0,99112.0,98984.0,98804.0,93732.0,98712.0,98960.0,98820.0,99040.0,98956.0,98976.0,98728.0,98808.0,98824.0,98712.0,93836.0,99128.0,98712.0,98708.0,98812.0,98832.0,98816.0,98956.0,98720.0,98704.0,98716.0,96728.0,98768.0,96452.0,96508.0,98464.0,94752.0,98344.0,96348.0,96420.0,98752.0,98452.0,98348.0,98640.0,99060.0,98436.0,98392.0,98536.0,98412.0,98460.0,98472.0,98560.0,98596.0,98724.0,98452.0,98328.0,98460.0,98488.0,98432.0,98436.0,98488.0,98468.0,98492.0,98364.0,98424.0,98428.0,98524.0,98488.0,98460.0,98576.0,98452.0,98560.0,98316.0,98424.0,98432.0,98504.0,98096.0,98264.0,98412.0,98696.0,98396.0,98588.0,98540.0,98540.0,98404.0,98536.0,98548.0,98404.0,98428.0,98852.0,98564.0,98736.0,98820.0,98844.0,98824.0,98548.0,98668.0,99092.0,98564.0,98560.0,98528.0,98828.0,98828.0,98668.0,98416.0,98544.0,98548.0,98916.0,98944.0,98816.0,98836.0,99128.0,99112.0,99040.0,98820.0,98692.0,98960.0,98852.0
91,98832.0,93752.0,93844.0,93808.0,93868.0,93880.0,93880.0,93924.0,93880.0,93824.0,98856.0,98844.0,98728.0,99004.0,98712.0,98444.0,98752.0,98844.0,98876.0,98856.0,93868.0,99100.0,99088.0,98864.0,98724.0,98824.0,98724.0,99016.0,99128.0,99000.0,98844.0,93764.0,98728.0,98960.0,98836.0,99080.0,98972.0,98992.0,98728.0,98828.0,98840.0,98732.0,93852.0,99168.0,98732.0,98748.0,98828.0,98852.0,98832.0,98972.0,98744.0,98720.0,98756.0,96728.0,98788.0,96476.0,96516.0,98480.0,94788.0,98384.0,96384.0,96420.0,98772.0,98472.0,98348.0,98660.0,99096.0,98456.0,98412.0,98572.0,98436.0,98484.0,98472.0,98568.0,98640.0,98716.0,98472.0,98348.0,98484.0,98488.0,98472.0,98476.0,98528.0,98488.0,98512.0,98380.0,98424.0,98448.0,98564.0,98488.0,98460.0,98592.0,98452.0,98560.0,98332.0,98432.0,98432.0,98504.0,98136.0,98284.0,98432.0,98716.0,98432.0,98588.0,98556.0,98556.0,98428.0,98556.0,98556.0,98436.0,98452.0,98860.0,98580.0,98776.0,98836.0,98864.0,98832.0,98580.0,98668.0,99112.0,98584.0,98584.0,98568.0,98848.0,98828.0,98704.0,98440.0,98564.0,98560.0,98940.0,98960.0,98836.0,98852.0,99144.0,99132.0,99076.0,98820.0,98728.0,98976.0,98852.0
92,98852.0,93772.0,93884.0,93844.0,93912.0,93912.0,93876.0,93968.0,93920.0,93868.0,98876.0,98868.0,98748.0,99044.0,98732.0,98464.0,98776.0,98864.0,98872.0,98880.0,93908.0,99124.0,99128.0,98880.0,98744.0,98860.0,98720.0,99036.0,99152.0,99020.0,98844.0,93784.0,98768.0,99000.0,98856.0,99084.0,98996.0,99016.0,98768.0,98880.0,98860.0,98748.0,93892.0,99200.0,98764.0,98744.0,98848.0,98884.0,98852.0,99012.0,98764.0,98740.0,98760.0,96772.0,98828.0,96508.0,96536.0,98504.0,94828.0,98388.0,96384.0,96456.0,98804.0,98512.0,98384.0,98676.0,99136.0,98456.0,98432.0,98572.0,98472.0,98504.0,98512.0,98588.0,98640.0,98744.0,98492.0,98368.0,98504.0,98508.0,98472.0,98496.0,98532.0,98512.0,98536.0,98404.0,98468.0,98488.0,98568.0,98524.0,98500.0,98620.0,98492.0,98604.0,98352.0,98432.0,98472.0,98528.0,98144.0,98304.0,98452.0,98756.0,98456.0,98608.0,98580.0,98584.0,98444.0,98596.0,98576.0,98444.0,98468.0,98888.0,98604.0,98776.0,98860.0,98904.0,98860.0,98612.0,98708.0,99132.0,98624.0,98584.0,98592.0,98868.0,98848.0,98724.0,98480.0,98584.0,98600.0,98980.0,98960.0,98856.0,98876.0,99164.0,99152.0,99100.0,98856.0,98760.0,98996.0,98872.0
