kbcommit,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
323,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146428.0,146512.0,146452.0,146824.0,146596.0,149952.0,146660.0,146444.0,146572.0,146504.0,146800.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,146996.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146804.0,146612.0,146992.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146508.0
324,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,149928.0,146540.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146428.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146800.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,146996.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146804.0,146612.0,146992.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146508.0
325,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146576.0,146540.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146428.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146800.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,146996.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146804.0,146612.0,146992.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146508.0
326,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146576.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146428.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146800.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147116.0,146996.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146804.0,146612.0,146992.0,146660.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
327,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146576.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,147000.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146800.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146476.0,146508.0
328,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146576.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,147000.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146800.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146476.0,146508.0
329,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146576.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146600.0,146660.0,146444.0,146572.0,146504.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,147000.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146800.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146476.0,146508.0
330,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146576.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,147000.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146800.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146476.0,146508.0
331,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,151632.0,146540.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,147000.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146800.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146476.0,146508.0
332,148564.0,150180.0,146764.0,146628.0,149888.0,157592.0,156000.0,157348.0,147160.0,149980.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,154564.0,146444.0,146876.0,146440.0,146556.0,151672.0,146448.0,146424.0,155676.0,150292.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146800.0,146776.0,146760.0,146596.0,153824.0,146452.0,151532.0,146992.0,152728.0,152660.0,152872.0,146452.0,153272.0,146748.0,146728.0,150084.0,146568.0,146628.0,150112.0,146600.0,146672.0,146636.0,147000.0,147180.0,146720.0,146592.0,146708.0,149944.0,146688.0,146896.0,146864.0,150424.0,150456.0,150204.0,146868.0,146644.0,146800.0,146640.0,146868.0,147504.0,146424.0,146572.0,146992.0,149952.0,147000.0,146684.0,146868.0,150252.0,150316.0,150352.0,147528.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,148020.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,150084.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146884.0,146800.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,147304.0,146476.0,146508.0
333,151920.0,146824.0,151336.0,150604.0,146532.0,146876.0,146704.0,146632.0,156456.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,152152.0,146792.0,152100.0,150232.0,152056.0,152044.0,146600.0,153724.0,155076.0,146512.0,146452.0,152844.0,146596.0,146596.0,150016.0,146444.0,146572.0,146508.0,146804.0,146776.0,146760.0,155412.0,146548.0,155268.0,146596.0,146992.0,146628.0,146596.0,146596.0,153324.0,146596.0,155252.0,171992.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,147000.0,147180.0,146720.0,146592.0,150064.0,146588.0,150044.0,150252.0,150220.0,146448.0,146620.0,146852.0,150220.0,149996.0,150152.0,149992.0,146868.0,146528.0,146424.0,162788.0,150348.0,146596.0,150356.0,150040.0,150224.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,150352.0,146980.0,148096.0,147976.0,146436.0,146580.0,147424.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,150164.0,149840.0,146596.0,150220.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146596.0,146888.0,146800.0,146612.0,146996.0,146664.0,146596.0,146548.0,146564.0,147316.0,146328.0,146476.0,149864.0
334,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146892.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146444.0,146556.0,146600.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
335,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146892.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146444.0,146556.0,146600.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
336,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146892.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146444.0,146556.0,146600.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
337,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146892.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146444.0,146556.0,146600.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
338,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146892.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146444.0,146556.0,146600.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
339,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146892.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146444.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,162032.0,146800.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,150832.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,151884.0,168420.0,151604.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
340,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,165708.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146800.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146592.0,146708.0,146588.0,146688.0,146896.0,146864.0,146448.0,146620.0,146852.0,146864.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146792.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146660.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
