txkB/s,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,3.48,0.0,0.0,2.6,3.48,3.55,3.51,0.0,3.48,3.41,0.0,0.0,0.0,0.0,0.0,4.29,0.0,3.48,0.0,0.0,0.0,0.0,3.45,0.0,0.0,3.48,3.48,0.0,0.0,0.0,0.0,0.82,5.31,0.0,3.52,0.0,0.0,0.0,3.48,0.0,3.41,3.45,3.51,3.55,3.44,0.0,3.48,0.0,0.0,3.48,0.0,3.38,3.45,0.0,3.48,0.0,0.0,3.48,3.41,0.0,0.0,3.41,0.0,0.0,0.0,3.48,3.45,3.41,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,3.44,0.0,0.0,0.0,3.48,3.48,3.48,3.55,3.41,3.48,3.41,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3.44,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,3.48,0.0,3.51,0.0,3.48,0.0,0.0,3.51,3.52,0.0,0.0,0.0,3.45,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,3.35,0.0,0.0
227,3.55,0.0,3.55,2.6,0.88,0.0,0.0,0.0,3.48,0.0,0.0,3.41,3.45,3.48,3.45,3.38,0.0,3.41,0.0,3.48,3.48,3.44,3.48,0.0,3.51,3.45,0.0,0.0,3.55,3.41,3.48,3.48,0.0,0.81,3.41,0.0,3.41,3.48,3.41,0.0,3.44,0.0,0.0,0.0,0.0,0.0,3.51,0.0,3.51,3.44,0.0,3.41,0.0,0.0,3.48,0.0,3.41,3.41,0.0,0.0,3.45,3.44,0.0,3.41,3.48,3.48,0.0,0.0,0.0,3.35,3.38,3.41,3.41,3.41,0.0,3.41,3.48,3.48,0.0,3.48,3.48,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,3.41,3.45,2.55,0.0,3.45,3.45,3.48,3.45,3.45,3.48,3.45,3.45,3.48,0.0,0.0,3.41,3.45,3.48,3.45,3.45,0.0,3.48,3.48,0.0,3.51,0.0,3.48,0.0,3.51,3.38,0.0,0.0,3.48,3.48,3.45,0.0,3.48,3.48,0.0,3.38,3.41,3.35,3.45,3.45,0.0,3.48,3.41,0.0,3.41,3.45
228,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,3.44,0.0,0.0,3.51,3.44,3.48,3.48,0.0,3.38,3.45,0.0,0.0,0.0,0.0,0.0,0.88,0.0,3.41,0.0,0.0,0.0,0.0,3.55,0.0,0.0,3.45,3.48,0.0,0.0,2.58,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,3.48,0.0,3.55,3.51,3.48,3.48,3.48,0.0,3.48,0.0,0.0,3.45,0.0,3.45,3.48,0.0,3.44,0.0,0.0,3.41,3.38,0.0,0.0,3.38,0.0,0.0,0.0,3.38,3.41,3.48,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,3.44,0.0,0.0,0.0,3.44,3.55,3.55,3.48,3.44,3.41,3.45,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.41,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,3.44,0.0,3.51,0.0,3.51,0.0,0.0,3.51,3.51,0.0,0.0,0.0,3.45,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,3.41,0.0,0.0
234,3.44,0.0,3.48,3.48,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.41,3.41,3.45,3.45,3.45,0.0,3.48,0.0,3.51,3.41,3.41,3.51,0.0,3.51,3.41,0.0,0.0,3.44,3.45,0.82,3.51,0.0,0.0,3.41,0.0,3.45,3.45,3.48,0.0,3.51,0.0,0.0,0.0,0.0,0.0,3.38,0.0,3.48,3.41,0.0,3.41,0.0,0.0,3.45,0.0,3.45,3.45,0.0,0.0,3.45,3.48,0.0,3.41,3.38,3.44,0.0,0.0,0.0,3.31,3.51,3.45,3.41,3.45,0.0,3.48,3.44,3.44,0.0,3.51,3.48,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3.41,3.41,3.45,0.0,3.48,3.45,3.48,3.41,3.48,3.52,3.41,3.41,3.38,0.0,0.0,3.45,3.48,3.41,3.45,3.48,0.0,3.44,3.48,0.0,3.55,0.0,3.44,0.0,3.48,3.51,0.0,0.0,3.48,3.51,3.51,0.0,3.45,3.45,0.0,3.45,3.45,3.41,3.41,3.41,0.0,3.41,3.41,0.0,3.41,3.41
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,2.63,0.0,0.0,2.63,2.58,2.63,2.6,0.0,2.6,2.54,0.0,0.0,0.0,0.0,0.0,3.45,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0,0.0,2.63,2.6,0.0,0.0,0.0,0.0,0.0,0.88,0.0,2.54,0.0,0.0,0.0,2.6,0.0,2.63,2.56,2.58,2.58,2.58,0.0,2.63,0.0,0.0,2.6,0.0,1.72,2.58,0.0,2.56,0.0,0.0,2.54,2.44,0.0,0.0,2.6,0.0,0.0,0.0,2.63,2.6,2.6,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,2.63,0.0,0.0,0.0,2.63,2.56,2.63,2.54,2.54,2.56,1.72,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,2.56,0.0,2.54,0.0,0.0,2.54,1.68,0.0,0.0,0.0,1.7,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,2.56,0.0,0.0
240,2.6,0.87,2.6,2.6,0.88,0.87,0.88,0.88,2.66,0.88,0.87,1.7,2.44,1.72,1.72,1.72,0.0,2.6,0.8,2.6,2.58,2.63,2.6,0.88,2.6,2.6,0.88,0.88,2.58,2.54,3.55,2.63,0.0,0.0,2.56,0.89,2.44,2.56,2.6,0.88,2.63,0.87,0.93,0.88,0.88,0.88,2.6,0.87,2.58,2.58,0.81,1.7,1.73,0.87,1.72,0.94,2.51,1.72,0.88,0.97,1.72,2.58,0.88,2.6,2.63,2.63,0.82,0.81,0.82,2.63,2.67,2.6,2.58,2.56,0.87,2.59,2.58,2.56,0.89,2.56,2.63,2.6,0.88,0.94,0.86,0.96,0.94,0.94,1.75,1.72,1.73,2.09,1.7,1.71,1.72,1.68,2.63,2.51,2.56,2.54,2.59,2.59,2.51,0.88,0.88,2.44,2.44,1.72,0.24,0.3,3.41,2.54,2.54,0.93,2.51,0.94,2.46,0.94,1.7,1.7,0.95,1.8,1.7,1.72,1.72,1.71,1.7,1.73,1.71,1.68,1.72,2.51,2.54,2.56,0.88,2.62,2.54,0.89,2.54,2.56
241,0.87,0.0,0.88,0.87,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.73,0.97,1.71,1.71,1.71,0.0,0.88,0.0,0.88,0.88,0.8,0.87,0.0,0.8,0.88,0.0,0.0,0.88,0.88,0.0,0.88,0.0,0.0,0.88,0.0,0.97,0.88,0.88,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.89,0.82,0.0,1.73,0.0,0.0,1.73,0.0,0.95,1.73,0.0,0.0,1.71,0.83,0.0,0.82,0.8,0.82,0.0,0.0,0.0,0.8,0.8,0.82,0.83,0.88,0.0,0.88,0.81,0.94,0.0,0.95,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.71,1.35,1.7,0.0,1.73,1.71,0.88,0.88,0.87,0.88,0.96,0.88,0.88,0.0,0.0,0.98,1.04,1.73,3.21,3.14,0.0,0.95,0.94,0.0,0.95,0.0,0.95,0.0,1.76,1.76,0.0,0.0,1.8,1.76,1.78,0.0,1.73,1.7,0.0,1.73,1.75,0.88,0.88,0.88,0.0,0.88,0.88,0.0,0.88,0.88
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,3.55,0.0,0.0,3.48,3.48,3.51,3.55,0.0,3.51,3.38,0.0,0.0,0.0,0.0,0.0,3.41,0.0,3.44,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.51,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,3.44,0.0,3.44,3.44,3.51,3.48,3.38,0.0,3.44,0.0,0.0,3.51,0.0,3.41,3.55,0.0,3.48,0.0,0.0,3.48,3.41,0.0,0.0,3.38,0.0,0.0,0.0,3.41,3.41,3.41,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,3.51,0.0,0.0,0.0,3.48,3.48,3.51,3.48,3.48,3.51,3.38,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3.41,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,3.51,0.0,3.48,0.0,3.51,0.0,0.0,3.55,3.59,0.0,0.0,0.0,3.51,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,3.38,0.0,0.0
