op_r,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
317,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
318,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
319,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
320,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
321,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
322,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
323,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
324,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
325,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
326,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
327,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
328,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
329,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
330,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
331,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
332,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
333,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
334,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
335,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
336,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
337,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
338,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
339,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
340,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
341,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
342,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
343,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
344,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
345,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
346,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
347,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
348,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
349,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
350,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
351,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
352,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
353,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
354,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
355,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
356,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
357,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
358,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
359,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
360,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
361,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
362,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
363,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
364,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
365,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
366,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
367,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
368,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
369,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
370,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
371,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
372,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
373,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
374,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
375,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
376,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
377,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
378,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
379,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
380,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
381,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
382,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
383,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
384,344870,227591,320996,170814,160905,124076,Null,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
