bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
65,116784722201,134546136443,131202094124,113596733618,136894292987,116958878802,119749961395,144715094303,132534054334,130554119684,119873726074,135763126144,112093548570,128159005536,141623253880,133498148925,126733536929,129764838024,111658976064,115244765832,137755932322,126807113232,125155988880,142357340882,123423470309,130896963251,127650836369,134674000615,126514695915,128023610924,118422306295,145353190773,128765384390,120745429441,123746562630,117580257912,127287150991,141804718310,138278447589,112274389508
66,116786864002,134548521734,131204945810,113599170337,136896716871,116960737072,119752779540,144717686018,132537393822,130558027645,119875882849,135765556452,112095901732,128161741497,141625946321,133500540692,126735626590,129767146196,111661531355,115247550388,137758385467,126810023482,125158468496,142360306125,123426072024,130899628510,127652886732,134676900831,126517303322,128026177677,118425116558,145355923911,128767377607,120748163308,123748864366,117582538993,127289801301,141806637981,138281270699,112278076786
67,116789519971,134550602830,131206344151,113601463535,136898583006,116962782468,119755327010,144719287921,132539464179,130559731658,119877676843,135768270316,112098039246,128163941840,141627918150,133502691780,126737488425,129769048732,111664116629,115249447934,137760539383,126812590225,125161208060,142363354923,123428399496,130902002406,127655397027,134679576856,126519885008,128028590157,118427781078,145358589950,128770107877,120750520059,123751359679,117585432821,127292267343,141809776000,138283501763,112279420135
68,116792699447,134553484480,131209016586,113604370917,136901239733,116965702021,119758065843,144721741798,132542858585,130563107538,119879809366,135770752051,112100302446,128165917239,141630155615,133504949298,126740420795,129771500486,111667138988,115251534015,137762944668,126815081965,125163335553,142366187298,123431286133,130904882626,127658425071,134681862195,126521990334,128031317609,118430568456,145360978856,128772573856,120753312475,123753806430,117587847411,127295540396,141811939897,138285501418,112281844762
69,116795322627,134555979037,131211838979,113607351844,136903967877,116967981657,119760081965,144724219273,132545289593,130566413408,119882038305,135772831713,112102544248,128168303250,141632207409,133507090389,126742342604,129773854373,111669395739,115253752206,137765500647,126817844399,125166473620,142369350336,123433874987,130906784489,127660658966,134685028803,126523752170,128034491396,118433375103,145363709859,128775244827,120756171288,123756538822,117590576971,127298566353,141815172942,138288003143,112284767139
70,116798064315,134558606471,131214550717,113610865534,136907051673,116970685518,119762426618,144726395337,132547476370,130568856567,119884369328,135775776956,112105161668,128170509303,141634891953,133509411447,126744798615,129776111851,111670894056,115256269683,137767870232,126820418993,125168946087,142372572660,123436366716,130910012525,127663477798,134687086293,126526726656,128037208111,118436241068,145365683807,128777478720,120758723707,123758832739,117593175117,127299871128,141817359697,138291232635,112287477414
71,116800703882,134561288877,131217066026,113613373687,136909337731,116972836619,119765156921,144729539818,132550563694,130572737362,119886665405,135778911443,112107694139,128173679486,141637341530,133512182440,126747098266,129778532886,111673923552,115259021371,137770486916,126822749334,125171418527,142375012990,123438998441,130912534975,127665886705,134689178106,126529009826,128040447581,118438675669,145368590485,128780166841,120761306874,123761457339,117595442645,127303199892,141819778563,138294399992,112289947050
72,116803353445,134563832021,131219839173,113615803977,136912186536,116975626890,119767155214,144731791622,132553263940,130575239091,119888877184,135781152494,112110241608,128176059091,141639524743,133514343550,126749800000,129780591124,111676326728,115261513845,137772924367,126825944513,125174185898,142378331021,123441512315,130915380221,127669454654,134691753389,126531187332,128042691519,118441636579,145371294323,128782027945,120764464203,123763881947,117598345734,127305679510,141822521665,138296209691,112292419514
73,116805733060,134566451561,131222012378,113618314254,136914988956,116978360026,119769866933,144734421165,132555540701,130578226477,119891195363,135783267856,112113104017,128178791472,141641887936,133517065951,126752193222,129782981437,111678499217,115263857757,137775448213,126828371969,125176344127,142381311258,123444251879,130917252056,127672236337,134693885181,126533720453,128045498244,118444305411,145374008905,128785232416,120766548162,123766293697,117600624623,127308624770,141824821998,138298167215,112295046960
74,116807839137,134568769735,131224301279,113621166638,136917393542,116980237583,119771243153,144735748816,132558674498,130580525401,119893437144,135786236672,112115909301,128181383929,141644578924,133519252023,126755022032,129785596006,111681734405,115267098653,137778070573,126831415748,125179071544,142384546446,123446177997,130919814479,127674705935,134696888282,126535975072,128047926421,118446495036,145376349955,128787932664,120769258412,123768628323,117602826390,127310891533,141826739547,138300292581,112296895963
75,116810372284,134571509248,131227136509,113623774804,136919641781,116983687022,119774213383,144738659079,132561950380,130583074983,119895581081,135788718404,112118598147,128183695670,141646826404,133522045914,126756748175,129787769196,111683500550,115269453280,137780614426,126833556809,125181502575,142387677345,123449741733,130923216059,127677300475,134698955805,126537479829,128050784527,118448710385,145378641727,128789875214,120771889415,123771152934,117605128881,127313438269,141829723287,138302970740,112299250594
76,116812815449,134573519620,131229359018,113625925877,136921117962,116985301054,119775704565,144740713016,132563757209,130585795259,119897784301,135791561526,112121595514,128186535191,141649323833,133524258433,126759224211,129789717430,111686248666,115271806451,137783138254,126836179272,125183541542,142390963953,123452433444,130926100595,127680439956,134701598943,126539725174,128053884030,118451472787,145381082058,128792634025,120774239018,123773770362,117608146953,127315699342,141831736501,138305690267,112301877328
77,116815347195,134576210586,131232092864,113628739693,136923974670,116987525711,119778085622,144743161212,132566436777,130588487674,119900520998,135793797612,112123967267,128189024032,141651807018,133526898016,126761320285,129791919196,111688621122,115275009525,137785615710,126838038270,125186496782,142394214117,123455539366,130929026529,127683324473,134703518628,126542384724,128057291314,118454195903,145383478096,128795165005,120777502765,123775982846,117610118085,127318509602,141834218940,138307684963,112304523350
78,116817864648,134578867297,131234505358,113631380697,136926847060,116990111015,119780221002,144745865077,132569375551,130591479345,119902613501,135796730004,112126886067,128191593618,141654346588,133529714729,126764419044,129795086533,111692113410,115277382689,137787753176,126841048499,125188756410,142396239489,123457390487,130930820515,127685423392,134706129623,126543979440,128059625227,118457090432,145386134826,128797548179,120780874393,123779002369,117612864792,127321068486,141836806336,138310517337,112307134353
79,116820462047,134581621144,131237221325,113633750275,136929182402,116992745599,119782825585,144748199711,132572076528,130595805067,119904752445,135799112485,112129301405,128193876083,141656447711,133531653720,126765895250,129796909785,111693991680,115279524480,137790079246,126843985839,125191250997,142399329685,123459821513,130933805042,127688412866,134708712771,126546683283,128062062705,118459833553,145388188777,128799972052,120783279720,123781725486,117615266550,127323220293,141838790976,138312893374,112309282598
80,116822808809,134584145718,131239995884,113636241980,136932180504,116995479478,119785463760,144750662891,132575363137,130597506217,119907150607,135802169848,112132190908,128196854885,141659094419,133534213330,126768697627,129799514347,111697213279,115281901242,137792220307,126846053356,125194010551,142402124216,123463066687,130935795442,127690921017,134710993100,126549005037,128064552310,118462743774,145390771220,128802662300,120786321383,123784619289,117617551214,127326352644,141841314822,138315074464,112312281409
81,116825429093,134586761017,131242613312,113638791569,136934633675,116998216196,119787653419,144752694703,132577945548,130600095070,119909530953,135804565914,112135184688,128200097205,141661731140,133537516375,126770678735,129801771843,111700030702,115284511508,137794506353,126848782177,125196565174,142404754506,123465401293,130938617838,127693425588,134712539274,126551239655,128067861782,118465657593,145392992292,128804616961,120789189496,123786996047,117620030102,127328410185,141844467861,138318735329,112314963133
82,116827454481,134589085607,131244671573,113641330410,136937598909,117000944378,119790389418,144755036484,132580691518,130603282425,119911653477,135807159818,112137921396,128202636762,141663583706,133539644605,126773463997,129803948640,111702248905,115287373907,137797055898,126851752391,125199241188,142407667603,123467874459,130940676809,127696256563,134716357228,126553373573,128069891470,118468088596,145394754868,128807614322,120791575538,123789410643,117622681795,127330798357,141846733869,138320720021,112317660585
83,116830483286,134591632330,131247347564,113644099229,136939190081,117003339709,119792348406,144757726756,132582903289,130607399623,119913894545,135809790129,112140365275,128205362716,141665909044,133541925704,126775650064,129806266111,111704715646,115289593581,137799734731,126854164163,125202090751,142410522834,123470701148,130943387781,127699240353,134717849843,126556123850,128072898131,118471142358,145397835832,128809679699,120794631479,123792175186,117625058549,127332633777,141848664272,138324701529,112320239474
