%iowait,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
239,100.0,89.9,100.0,99.0,90.91,80.2,83.84,83.0,99.0,90.0,94.0,99.0,98.99,98.99,98.99,98.0,57.58,98.99,83.0,98.0,100.0,98.0,98.0,84.0,98.99,98.0,81.82,85.0,98.99,98.99,98.0,99.0,98.99,80.81,98.99,96.0,98.99,100.0,98.0,84.0,100.0,84.85,96.97,84.16,84.16,83.17,98.99,84.85,98.0,97.98,87.0,98.99,97.98,91.09,97.03,97.98,100.0,100.0,97.0,98.0,100.0,99.0,90.0,99.0,99.0,100.0,86.87,86.0,88.0,99.0,99.0,98.04,100.0,99.0,95.96,100.0,99.0,98.99,92.93,98.99,99.0,98.99,92.93,94.95,93.94,95.0,96.0,95.96,97.98,98.99,98.99,98.99,98.99,97.96,99.0,98.0,99.0,100.0,98.02,98.02,97.06,99.0,99.0,94.0,95.96,99.0,98.99,98.99,98.99,99.0,100.0,98.0,100.0,96.97,98.99,95.96,98.0,97.0,98.99,98.99,97.0,96.04,98.0,97.03,98.99,97.0,98.0,98.02,97.98,100.0,99.0,98.99,98.99,98.99,94.95,98.0,98.98,95.96,97.98,98.0
240,88.0,81.19,88.0,88.0,77.78,79.21,78.79,77.0,83.67,70.0,75.25,97.0,96.0,96.97,97.98,97.98,98.99,83.0,75.25,84.0,92.08,84.85,84.0,75.0,84.0,81.0,78.0,80.81,85.15,96.0,75.51,91.92,98.99,98.0,95.96,81.63,98.0,96.97,83.0,76.77,81.82,76.24,73.27,77.0,75.76,76.0,84.0,76.24,82.18,87.13,78.0,97.0,80.81,77.23,97.98,74.0,95.05,98.99,76.0,77.0,98.99,91.09,77.0,93.0,91.92,90.91,78.79,78.0,72.73,87.88,91.0,92.0,92.08,95.96,78.22,97.96,87.13,95.96,74.49,94.95,92.93,92.0,72.73,72.0,69.61,70.41,73.0,74.0,76.53,97.98,98.98,97.98,97.0,78.0,97.98,97.03,92.93,95.05,95.96,95.0,97.96,97.96,94.06,74.75,72.73,97.0,97.0,97.98,98.0,98.0,77.0,94.0,94.0,74.26,95.05,78.0,94.17,74.0,98.0,97.0,74.75,76.77,98.0,97.98,97.98,78.0,97.0,97.96,79.0,97.03,97.98,95.05,96.0,93.94,74.0,97.94,95.0,74.49,96.0,95.96
241,80.2,99.0,79.0,80.2,98.02,99.0,99.0,99.0,75.73,99.0,97.0,76.77,77.0,78.0,78.0,81.0,97.03,75.76,96.12,74.0,73.0,75.25,75.25,98.0,74.26,79.8,98.0,97.03,79.8,80.0,98.0,73.0,98.0,98.99,81.82,98.0,79.0,80.0,78.79,97.03,80.81,98.0,98.99,97.03,98.99,98.99,77.0,98.0,79.59,78.79,99.0,80.81,98.0,98.02,80.81,99.0,76.77,76.77,100.0,100.0,77.0,77.55,98.02,75.76,77.23,76.77,98.02,99.0,98.02,75.25,73.27,75.76,75.51,77.0,99.0,78.0,75.0,72.0,98.0,71.72,70.0,74.75,98.0,98.99,100.0,98.99,98.0,98.0,98.0,75.0,75.0,76.0,75.25,98.0,78.79,78.0,87.88,72.73,72.28,73.74,84.69,72.0,73.74,98.0,97.03,71.72,74.0,75.76,78.79,79.8,98.0,78.79,79.0,97.03,76.77,98.0,75.76,98.99,72.28,73.27,98.99,97.03,75.76,76.24,77.0,98.0,79.8,79.21,98.99,80.81,80.61,76.77,75.0,75.0,98.0,74.0,74.0,98.0,73.0,74.0
242,99.0,99.0,99.0,98.99,99.0,99.0,96.12,98.02,98.99,99.0,98.0,98.0,98.0,98.0,98.0,98.0,98.99,98.0,95.15,98.0,100.0,98.0,96.04,98.0,100.0,98.99,99.0,98.98,98.0,98.99,98.0,100.0,98.0,98.99,98.0,98.99,98.0,97.03,98.99,100.0,98.02,98.02,100.0,100.0,96.08,98.99,97.03,99.0,97.03,97.98,98.99,100.0,98.0,99.0,98.0,98.02,97.06,98.04,99.0,100.0,98.02,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.01,99.0,99.01,100.0,99.0,99.0,97.0,98.0,98.0,96.08,98.99,98.99,98.0,98.0,98.99,98.99,97.03,97.98,98.0,100.0,98.0,97.03,98.0,98.0,98.0,95.15,97.03,97.0,98.0,98.0,97.03,98.0,97.0,98.99,98.0,98.0,98.0,97.03,97.03,97.98,98.99,98.0,98.99,98.99,100.0,98.0,98.99,96.12,98.99,98.0,97.03,99.0,98.99,98.99,98.0,97.03,98.0,98.99,98.99,97.0,97.03,97.98,100.0,98.0,98.0,98.0,97.03,98.99,97.0,96.08
243,100.0,99.0,99.0,98.04,100.0,100.0,99.0,99.0,99.01,99.0,97.98,98.0,98.02,100.0,98.99,98.0,97.0,98.99,98.0,99.0,99.0,98.99,98.0,100.0,98.0,99.0,98.99,98.99,98.99,98.99,98.99,100.0,98.0,97.03,98.99,97.06,100.0,97.03,98.0,100.0,98.0,98.99,98.99,97.03,98.0,98.0,98.99,100.0,98.99,98.0,98.0,98.99,100.0,100.0,98.99,100.0,99.0,100.0,98.02,100.0,100.0,99.0,100.0,99.0,98.02,99.0,99.0,100.0,100.0,100.0,98.02,99.0,100.0,99.0,98.02,99.0,98.99,100.0,100.0,98.99,98.99,98.0,99.0,98.99,98.0,98.02,100.0,97.06,98.0,97.0,100.0,98.99,96.08,98.0,99.0,98.99,98.0,98.99,98.99,98.99,98.99,98.99,98.99,99.0,98.99,98.0,98.99,98.99,97.03,98.99,98.0,98.98,98.02,98.0,97.03,98.99,97.03,98.99,99.0,100.0,98.0,98.99,99.0,98.0,99.0,100.0,100.0,97.98,99.0,99.0,98.0,97.03,98.99,98.99,98.0,98.98,100.0,98.99,98.99,98.98
244,98.04,100.0,99.0,98.99,98.99,100.0,99.0,98.99,100.0,98.02,98.0,98.99,100.0,98.99,98.02,98.99,98.99,98.0,97.03,98.99,99.0,97.03,97.03,98.0,97.06,99.0,98.99,98.0,98.0,98.0,98.99,100.0,75.0,98.0,98.02,98.99,99.0,98.02,99.0,97.03,99.0,100.0,99.01,100.0,97.03,97.03,99.0,98.99,97.03,98.0,98.99,98.99,98.0,100.0,98.02,99.0,99.0,99.0,99.0,99.0,99.0,99.01,100.0,98.0,99.0,99.01,100.0,98.02,100.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,99.0,97.98,97.03,98.99,98.0,98.99,97.03,98.0,98.99,98.0,98.0,97.03,98.0,98.99,98.99,98.0,98.99,97.03,97.03,98.0,98.99,98.0,98.99,98.99,98.0,100.0,98.0,98.99,100.0,98.99,98.0,98.0,100.0,98.99,98.0,99.0,98.99,98.99,98.99,98.0,98.99,98.0,98.99,98.0,98.99,99.0,98.0,98.02,100.0,98.0,98.02,99.0,98.0,98.99,99.0,98.0,98.0,98.99,98.99,98.0,98.98,97.98,97.98,98.99
245,100.0,97.06,97.06,98.04,98.04,100.0,98.99,99.01,99.01,99.0,98.99,99.0,98.0,98.02,98.99,98.02,98.99,98.99,98.0,100.0,99.0,100.0,98.99,98.99,97.03,98.99,98.02,96.04,98.0,100.0,98.0,99.0,99.0,76.24,98.99,98.02,98.0,98.0,98.99,98.99,100.0,98.0,98.0,98.99,96.08,97.98,97.98,98.99,98.99,97.0,99.0,98.0,98.02,99.0,98.99,99.0,100.0,99.0,98.02,100.0,98.02,100.0,100.0,99.01,99.0,98.99,100.0,99.0,99.0,99.0,97.06,99.01,99.0,100.0,98.02,99.0,98.99,99.0,100.0,98.0,98.0,99.0,100.0,98.99,97.03,97.98,98.02,98.99,98.98,98.0,98.99,98.0,98.0,98.0,98.99,98.0,98.0,98.99,96.08,98.0,98.99,98.0,97.03,98.99,98.0,98.99,98.0,99.0,97.03,98.0,98.99,98.98,98.99,99.0,98.0,98.0,97.03,98.99,98.0,98.99,98.99,98.99,98.02,98.99,98.99,98.99,98.0,98.99,98.0,97.03,97.03,98.0,98.99,97.03,98.99,98.0,97.03,98.99,98.99,98.0
246,99.0,73.47,97.06,100.0,67.0,61.0,62.63,63.27,100.0,65.66,71.29,98.99,97.03,98.99,98.0,98.0,59.0,98.99,59.41,98.0,100.0,98.0,98.0,62.0,98.98,100.0,62.63,67.0,100.0,98.0,98.0,99.01,100.0,98.0,98.0,78.57,98.0,98.0,98.99,63.37,98.0,63.37,71.29,64.65,62.0,64.36,97.03,62.38,98.02,97.03,66.67,100.0,79.0,74.49,99.0,72.0,99.0,99.0,77.55,75.0,99.0,98.04,69.31,99.0,99.0,99.01,64.0,64.0,66.0,99.0,99.0,99.0,100.0,99.0,76.0,100.0,97.98,98.99,65.66,98.0,98.0,98.99,67.0,65.0,66.67,64.0,70.0,70.71,71.29,98.0,98.0,98.99,98.99,77.0,98.99,98.0,98.99,98.99,98.0,98.0,98.0,97.03,98.0,69.0,69.0,96.08,100.0,98.0,98.99,98.99,77.78,99.0,98.99,74.75,98.0,72.0,100.0,72.73,96.08,98.02,73.47,77.32,97.03,98.99,98.99,77.78,98.99,98.99,78.0,99.0,98.98,98.0,98.0,98.0,70.71,98.0,100.0,70.3,98.0,98.0
247,71.0,98.02,69.7,69.0,98.02,99.0,98.02,99.0,63.0,96.12,98.98,76.0,76.77,78.79,78.0,78.0,97.98,62.0,98.0,63.27,67.33,62.0,61.62,97.03,61.39,61.39,97.98,98.0,67.68,78.79,75.76,68.69,98.02,98.0,78.0,98.02,78.79,78.79,63.64,98.0,63.37,98.0,100.0,98.99,97.03,97.03,64.65,100.0,63.0,68.0,98.99,80.0,96.08,98.0,78.0,98.99,75.76,75.25,98.02,99.0,76.0,84.69,99.0,68.0,69.7,69.39,100.0,99.0,98.0,65.0,68.69,70.71,68.63,75.0,98.0,75.0,65.0,67.68,98.98,64.0,66.33,66.0,97.98,98.98,97.98,96.04,98.99,98.0,97.98,73.74,75.51,74.75,76.0,99.0,77.0,75.0,81.19,68.69,68.69,67.33,81.19,69.7,69.7,98.99,98.0,68.0,73.0,74.75,77.0,77.0,98.0,71.43,72.73,98.98,72.0,98.99,71.29,97.03,72.73,71.72,98.99,98.02,75.0,77.23,78.0,98.99,78.79,78.0,98.0,79.38,78.22,72.73,73.2,72.0,98.0,70.71,68.63,100.0,71.0,67.96
248,98.0,99.0,97.03,98.0,98.0,100.0,99.0,99.0,100.0,100.0,97.0,98.0,98.0,98.02,98.99,98.0,97.03,98.98,99.0,97.98,99.0,98.0,98.0,98.99,98.0,98.0,99.0,97.98,99.0,98.99,96.0,98.02,98.99,98.99,98.0,98.99,98.99,98.99,100.0,98.98,98.0,98.99,99.0,98.99,98.0,97.98,98.0,98.02,97.98,97.98,98.0,97.98,100.0,99.0,98.0,98.04,100.0,98.99,100.0,100.0,98.02,98.02,99.0,99.0,99.0,98.99,98.02,99.0,100.0,100.0,99.0,99.0,100.0,99.0,99.01,100.0,97.06,97.03,97.06,97.03,98.99,97.98,98.02,97.06,98.99,98.99,98.99,98.99,98.0,96.08,97.03,98.02,98.99,96.08,98.0,98.0,97.98,98.99,97.98,98.98,98.0,98.0,98.99,98.99,98.99,97.0,97.98,97.0,97.0,96.08,98.99,98.99,98.0,97.03,98.99,98.0,98.0,98.0,98.0,98.99,98.0,98.99,98.0,98.0,98.0,98.02,98.0,97.03,98.0,97.06,98.0,97.03,98.0,97.98,98.99,97.98,98.98,98.0,98.99,98.0
249,100.0,98.02,97.06,99.0,98.04,99.0,100.0,100.0,100.0,100.0,98.0,98.0,96.08,98.0,98.0,98.0,98.99,98.0,98.99,98.99,99.0,98.99,98.99,98.99,97.03,98.99,100.0,97.0,98.0,98.0,98.99,100.0,97.03,98.0,98.0,98.99,97.06,97.03,98.0,98.99,98.02,98.99,98.02,99.0,97.98,100.0,98.0,98.99,97.06,97.98,98.0,99.0,98.0,100.0,99.0,100.0,99.0,98.04,98.04,99.0,99.0,100.0,100.0,100.0,98.02,99.01,99.0,100.0,100.0,99.0,99.0,99.0,98.04,99.0,99.0,99.01,98.0,96.08,98.99,100.0,96.04,100.0,100.0,98.99,98.0,97.03,98.0,98.99,99.0,98.0,97.98,98.99,98.99,98.02,98.0,99.0,98.0,98.0,98.02,98.99,98.0,98.0,98.0,98.0,98.99,98.02,98.0,98.0,98.99,100.0,98.99,98.0,98.99,99.0,97.03,98.0,98.0,98.0,98.99,98.0,98.99,97.03,98.99,98.99,98.99,98.02,97.06,99.0,99.0,98.99,97.03,98.99,98.0,98.99,97.98,98.0,97.98,98.0,98.0,100.0
250,98.02,99.0,100.0,100.0,98.99,100.0,99.0,99.01,98.02,100.0,100.0,97.03,98.99,97.03,100.0,98.99,98.0,98.99,98.02,98.99,100.0,98.0,98.99,98.99,97.03,100.0,98.99,98.0,100.0,98.99,99.0,99.0,100.0,98.99,99.0,98.99,100.0,98.02,100.0,98.02,98.99,98.02,100.0,98.99,98.0,96.08,98.99,98.0,98.99,98.0,99.0,98.0,98.0,99.0,98.0,100.0,98.02,99.0,99.0,100.0,100.0,100.0,99.0,100.0,100.0,98.02,99.0,99.0,99.0,98.02,99.0,100.0,100.0,99.0,100.0,99.0,97.03,98.99,98.99,97.03,98.02,98.0,98.99,98.0,98.99,98.0,99.0,99.0,98.0,99.0,99.0,98.99,99.0,97.03,99.0,100.0,99.0,100.0,98.99,98.0,99.0,100.0,98.99,99.0,98.0,98.0,99.0,100.0,99.0,99.0,98.0,100.0,98.99,98.99,98.0,98.0,100.0,98.99,97.03,98.99,100.0,98.02,97.06,98.99,100.0,98.99,98.99,98.99,98.99,98.0,98.99,98.99,98.99,98.99,98.0,98.0,98.0,98.99,98.99,97.03
251,99.0,99.0,99.0,99.0,98.02,98.02,98.02,100.0,99.0,99.0,98.99,97.98,98.99,98.99,98.0,98.0,98.0,99.0,98.0,99.0,100.0,97.06,98.0,98.0,99.0,98.0,97.03,97.98,98.99,98.99,97.98,100.0,46.15,98.0,98.0,98.02,100.0,98.0,96.08,98.98,98.0,98.99,100.0,98.0,97.03,99.0,97.03,98.99,97.98,97.0,100.0,98.99,98.99,100.0,98.02,99.0,100.0,100.0,99.0,100.0,99.0,99.0,98.0,100.0,99.0,99.0,99.01,99.0,100.0,99.0,100.0,98.99,98.02,100.0,100.0,100.0,98.0,97.03,98.98,98.99,97.98,98.99,97.03,98.0,96.08,97.03,100.0,99.0,98.0,98.99,98.0,100.0,98.99,97.03,99.0,98.99,97.98,98.99,98.0,98.99,98.0,98.99,98.99,98.99,98.0,98.99,98.99,98.0,98.02,99.0,99.0,98.0,97.03,98.0,98.0,98.0,96.08,98.0,98.0,97.03,98.0,97.03,98.0,99.0,97.03,98.0,98.02,98.02,98.0,98.0,98.0,97.98,98.0,98.99,100.0,100.0,98.99,97.03,97.98,98.99
252,99.0,99.0,97.06,99.0,99.0,99.0,99.0,98.04,100.0,98.02,98.98,98.0,98.99,98.99,98.99,99.0,84.69,98.0,98.99,97.0,99.0,98.98,97.03,98.99,98.0,97.06,98.99,98.0,98.0,99.0,98.0,97.06,92.93,85.71,99.0,97.03,97.03,98.0,100.0,98.02,99.0,98.0,100.0,100.0,98.99,98.99,100.0,97.03,100.0,98.0,98.0,98.99,98.0,98.02,98.99,98.02,99.0,98.02,100.0,99.0,100.0,98.02,97.09,100.0,99.0,100.0,99.0,100.0,99.0,100.0,100.0,99.01,100.0,99.0,99.0,100.0,99.0,98.99,98.99,98.99,97.03,97.03,98.98,97.98,98.99,98.99,99.0,98.0,98.99,98.02,98.0,98.02,98.99,99.0,100.0,98.02,98.0,98.0,98.99,98.0,100.0,98.0,97.03,98.99,100.0,98.0,99.0,98.99,98.99,100.0,99.0,98.0,100.0,100.0,98.0,98.0,98.02,98.0,98.99,97.03,98.0,98.99,98.99,98.0,98.0,99.0,98.0,98.99,98.99,98.99,98.99,97.03,98.0,98.98,97.03,97.03,98.0,98.0,98.0,96.08
253,98.04,69.52,99.0,99.0,59.8,66.34,68.37,68.69,99.0,70.71,75.25,98.0,97.03,98.0,97.03,98.99,83.76,98.0,63.64,98.02,99.0,99.0,98.0,62.0,98.99,98.99,63.37,68.37,99.0,98.99,97.7,99.0,98.0,80.2,98.99,79.0,98.99,98.99,98.99,65.31,98.0,64.65,74.26,63.37,63.64,63.37,97.03,64.65,98.99,96.04,67.0,98.99,75.51,75.25,98.0,74.26,99.0,100.0,78.0,76.0,99.0,100.0,70.71,99.0,99.0,99.0,69.0,68.63,70.3,99.0,99.0,99.0,99.0,98.04,76.24,99.0,98.0,97.98,72.73,98.0,98.0,98.98,66.0,69.7,66.67,68.0,75.76,74.0,74.0,100.0,98.02,98.99,99.0,75.49,97.06,99.0,98.99,98.0,98.0,98.0,97.06,99.0,98.99,72.0,71.29,98.0,99.0,100.0,99.01,100.0,73.74,99.0,98.99,76.0,98.99,77.78,98.99,77.55,96.12,98.0,77.78,79.59,98.02,98.0,100.0,78.79,97.06,98.99,78.0,97.03,98.02,98.0,98.0,97.03,76.53,98.99,98.0,75.76,98.99,98.0
254,70.1,99.0,60.78,63.27,100.0,100.0,98.02,98.0,67.65,98.02,98.98,79.0,80.61,78.0,80.0,79.8,96.0,63.27,98.0,63.0,73.0,62.63,63.64,98.0,63.0,62.38,98.99,98.0,67.68,78.0,79.8,75.0,99.0,100.0,79.59,100.0,78.0,79.0,70.0,98.99,65.31,97.0,99.0,98.99,98.99,97.0,63.0,98.02,63.0,67.33,99.0,80.81,98.02,98.0,80.81,100.0,73.27,74.0,98.02,100.0,76.77,83.84,98.02,64.0,65.0,65.66,98.99,99.0,100.0,73.47,73.27,76.0,76.0,76.77,100.0,77.0,69.0,74.0,97.98,72.45,71.72,71.72,97.98,97.98,98.0,98.99,99.0,98.99,98.99,72.0,71.0,75.76,77.55,98.0,77.0,77.78,85.0,75.51,74.75,73.74,85.0,73.74,70.71,97.03,98.98,72.73,78.57,76.53,75.76,73.27,98.02,75.51,75.25,98.0,75.25,98.0,77.0,98.0,75.25,76.24,98.0,98.0,78.0,77.0,78.22,98.02,78.0,78.22,98.99,79.0,79.59,76.53,76.77,76.0,98.0,74.75,75.76,97.98,76.53,75.76
255,98.02,99.0,100.0,99.0,100.0,99.0,99.0,99.0,98.02,99.0,97.03,98.98,97.03,98.0,97.0,98.0,100.0,98.0,100.0,98.0,98.02,98.0,97.03,98.0,98.0,98.02,96.08,98.0,98.99,99.0,98.0,99.0,98.99,98.99,98.02,99.0,100.0,99.0,98.99,99.0,98.0,99.0,100.0,98.0,98.0,97.03,98.99,97.98,96.12,98.0,98.0,100.0,98.0,100.0,98.0,100.0,98.99,99.01,100.0,99.0,98.02,98.99,100.0,100.0,98.02,99.0,99.01,100.0,98.02,98.02,100.0,98.02,98.04,99.0,99.01,99.0,96.08,98.99,98.0,97.03,98.0,97.0,100.0,98.0,97.03,98.99,98.99,98.0,98.99,98.99,98.0,99.0,98.0,98.99,100.0,98.0,96.04,97.03,97.98,97.03,97.03,97.98,98.0,98.99,98.0,97.98,98.99,98.99,99.0,99.0,100.0,95.15,98.99,100.0,98.98,98.0,97.03,98.0,98.98,98.99,100.0,99.0,98.0,98.99,98.99,100.0,99.0,97.03,98.0,98.99,99.0,97.03,97.03,98.98,98.0,98.0,97.98,98.0,97.98,98.98
256,99.0,99.0,99.0,100.0,100.0,100.0,100.0,99.0,98.99,99.0,96.08,97.03,98.0,98.0,98.99,98.99,98.99,98.99,98.99,98.99,100.0,98.99,98.99,98.99,97.98,98.99,97.06,97.0,99.0,97.03,99.0,98.02,99.0,98.99,98.99,98.0,98.0,100.0,98.99,98.0,100.0,98.0,99.0,98.99,98.99,98.0,97.03,98.0,98.0,97.98,98.99,99.0,99.0,99.0,98.0,99.0,99.0,100.0,99.0,100.0,100.0,99.0,99.0,100.0,99.0,98.99,99.0,99.0,100.0,98.02,99.0,100.0,98.99,100.0,99.0,99.01,100.0,98.0,97.98,98.99,97.98,98.0,97.03,98.0,98.98,98.0,98.99,98.99,98.99,98.99,98.99,98.99,99.0,97.03,98.0,99.0,98.99,98.0,98.0,98.99,98.99,100.0,98.99,98.99,98.99,98.99,98.99,99.0,98.02,98.0,99.0,98.99,98.0,98.99,98.0,98.0,98.99,98.0,99.0,98.0,98.0,98.0,98.0,99.0,98.99,99.0,98.02,100.0,99.0,99.0,98.99,98.0,98.0,98.99,98.0,98.99,98.0,98.99,98.0,98.0
257,100.0,99.0,99.0,98.02,99.0,100.0,99.0,98.99,98.04,100.0,98.98,98.99,98.99,97.03,100.0,98.99,98.0,98.0,98.0,97.98,100.0,98.02,98.0,97.03,98.99,97.03,96.08,98.0,98.99,100.0,98.99,100.0,76.77,98.02,99.0,98.99,99.0,98.99,97.03,100.0,98.0,100.0,100.0,98.0,98.0,97.03,98.0,98.02,98.98,97.03,98.99,98.99,98.99,98.02,100.0,99.0,99.01,98.02,100.0,99.0,100.0,99.0,99.0,99.0,100.0,100.0,99.0,99.0,100.0,100.0,99.0,100.0,99.01,99.01,99.0,100.0,97.06,98.0,99.0,98.0,98.0,100.0,98.99,98.99,98.0,100.0,100.0,98.02,99.0,98.99,99.0,98.99,98.99,100.0,98.0,98.99,97.0,98.99,98.99,98.99,97.03,97.03,98.0,98.99,98.02,98.0,98.99,98.0,98.99,99.0,98.99,97.03,98.0,98.0,98.02,98.0,98.0,97.03,98.0,97.03,98.0,98.99,99.0,98.0,99.0,98.0,98.99,98.0,98.99,98.0,99.0,100.0,98.99,98.99,100.0,98.0,98.0,97.0,100.0,97.03
258,98.02,98.04,99.0,99.0,99.0,99.0,98.02,98.04,98.99,99.0,97.03,98.99,98.02,98.0,98.99,98.99,57.58,97.03,98.99,97.03,100.0,98.99,98.99,98.99,98.0,98.99,97.03,98.0,100.0,98.02,100.0,99.0,98.99,77.0,98.99,98.02,98.99,98.0,100.0,98.99,98.99,98.0,100.0,99.0,98.99,99.0,98.99,100.0,98.02,98.98,98.0,97.06,98.99,99.0,97.03,99.0,100.0,100.0,99.0,99.0,99.0,100.0,98.02,99.0,99.0,98.99,100.0,99.0,99.0,100.0,98.02,100.0,98.99,100.0,99.0,99.0,98.99,98.0,98.0,98.98,98.0,97.98,98.0,100.0,98.0,97.03,99.0,100.0,99.0,97.06,98.99,99.0,99.0,99.0,98.02,99.0,100.0,98.0,98.99,98.0,98.99,98.99,97.03,98.0,98.0,98.99,99.0,98.02,99.0,100.0,99.0,98.0,98.99,100.0,98.0,98.0,98.0,97.03,100.0,97.0,100.0,98.02,96.08,99.0,98.0,97.03,98.99,98.99,98.02,98.99,97.98,97.0,97.0,98.99,97.98,97.98,97.98,100.0,98.0,97.0
259,100.0,83.17,100.0,99.0,84.0,77.78,78.22,79.59,100.0,84.31,89.11,98.99,98.99,98.02,98.0,99.0,98.99,98.0,78.22,98.99,98.02,98.0,98.0,80.0,98.0,98.99,76.24,81.19,99.0,98.99,76.77,99.0,98.0,98.99,98.0,93.81,98.99,98.99,98.98,78.22,98.0,80.0,92.93,80.81,79.21,79.8,98.0,79.8,100.0,98.0,83.0,98.99,96.94,89.9,98.99,92.0,99.01,99.0,93.0,93.07,99.01,99.0,87.0,99.0,100.0,100.0,81.82,82.0,83.84,99.0,99.0,98.02,99.01,99.0,89.11,99.0,97.03,98.98,85.86,98.0,98.0,98.99,86.0,88.89,88.78,89.0,91.0,93.94,96.0,100.0,100.0,98.99,98.0,95.0,99.0,99.0,97.03,100.0,98.0,100.0,100.0,98.0,98.0,89.9,90.0,98.0,99.0,100.0,99.0,99.0,98.0,98.0,98.0,84.85,98.0,91.84,98.0,91.92,98.0,97.03,93.0,95.96,98.0,98.0,98.0,96.94,98.0,98.99,96.97,98.0,98.99,98.0,98.0,98.0,90.0,97.98,98.99,90.1,98.99,99.0
260,83.0,87.0,82.83,83.0,83.0,85.0,83.0,81.0,79.0,76.77,80.81,93.94,92.93,94.85,93.94,89.9,98.0,80.0,80.2,78.22,89.0,79.21,80.81,79.21,79.8,78.0,81.37,82.83,82.0,91.92,97.0,87.88,100.0,98.99,92.0,82.35,93.88,93.88,77.23,81.82,77.78,81.63,75.76,81.82,82.83,80.2,79.0,82.83,77.23,82.83,84.69,95.92,82.0,80.0,96.94,79.8,91.92,94.0,82.0,80.2,95.0,87.88,83.0,88.0,86.87,87.76,83.17,81.0,79.21,85.15,84.47,88.0,87.88,90.1,83.84,93.88,78.0,89.11,80.0,88.89,86.87,86.0,78.0,75.0,76.47,75.76,79.8,77.0,77.78,97.0,95.0,95.92,98.0,80.2,94.0,93.07,89.0,90.1,90.0,90.0,91.0,90.91,91.0,78.0,77.78,90.1,91.92,93.0,98.0,97.03,79.8,87.76,89.8,89.0,90.91,80.2,91.84,82.0,92.86,93.14,78.57,77.0,96.0,96.0,94.12,78.79,96.0,96.0,81.82,95.0,96.0,91.92,92.0,89.9,79.0,89.9,91.0,79.8,91.92,89.11
261,85.0,99.0,86.0,85.86,100.0,100.0,100.0,99.0,81.19,99.0,97.98,80.81,80.2,80.2,80.0,85.71,98.0,80.0,97.03,80.81,78.79,80.0,79.41,98.0,80.2,82.83,97.03,98.0,83.84,84.0,99.0,79.0,97.03,98.02,83.17,99.0,84.0,84.0,82.18,98.99,83.84,98.0,99.0,98.0,97.03,96.08,82.83,99.0,83.84,82.0,98.99,83.17,98.0,99.0,83.0,98.02,81.82,80.81,99.0,99.0,80.81,93.07,98.02,80.2,82.83,81.19,99.0,99.0,100.0,78.22,78.22,80.81,80.81,81.0,99.0,81.19,83.0,77.0,97.03,78.79,79.21,79.8,97.98,98.99,98.99,98.99,100.0,99.0,98.02,78.0,77.23,80.2,78.0,100.0,81.19,82.83,91.92,77.78,78.0,78.79,89.0,77.0,77.55,98.0,98.99,76.24,81.0,79.21,79.59,80.61,99.01,84.0,85.86,99.0,81.19,98.0,82.0,98.0,81.0,78.79,97.03,98.99,77.78,77.0,77.0,97.03,81.0,81.82,98.0,82.83,82.65,81.82,82.65,82.83,98.0,80.0,80.81,98.0,79.0,80.0
