kbmemused,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
60,165424.0,156840.0,157912.0,157944.0,157944.0,157476.0,156940.0,157656.0,158308.0,157836.0,163408.0,163384.0,163000.0,164016.0,163776.0,162580.0,163668.0,160104.0,163560.0,163576.0,158416.0,164320.0,163644.0,164020.0,166344.0,163388.0,163732.0,163856.0,164428.0,163548.0,163356.0,156840.0,162584.0,163864.0,162980.0,164312.0,163808.0,163532.0,163748.0,163324.0,164996.0,163368.0,157512.0,165500.0,163096.0,163156.0,162832.0,164436.0,166304.0,162732.0,162184.0,166104.0,162676.0,160912.0,164376.0,160968.0,160596.0,162796.0,158620.0,162836.0,160344.0,160540.0,162980.0,162300.0,163612.0,163272.0,162740.0,163028.0,163116.0,163276.0,162764.0,163460.0,162892.0,162552.0,162352.0,163028.0,162720.0,162832.0,163116.0,163908.0,163656.0,163252.0,163716.0,163748.0,163368.0,162652.0,162412.0,162692.0,163444.0,163188.0,163044.0,163308.0,163396.0,162360.0,162204.0,163616.0,163244.0,163332.0,163372.0,163232.0,162912.0,163332.0,163120.0,163408.0,162940.0,162928.0,163104.0,162904.0,163092.0,163172.0,163164.0,164312.0,163012.0,163612.0,164312.0,163996.0,162856.0,163436.0,164048.0,164064.0,163840.0,163360.0,163508.0,164236.0,163856.0,163252.0,163468.0,163896.0,163748.0,163340.0,163392.0,164832.0,164136.0,163400.0,164244.0,163412.0,162940.0,163320.0,163236.0,164228.0
61,165564.0,156840.0,158052.0,158084.0,157920.0,157468.0,156924.0,157656.0,158432.0,157812.0,163384.0,163564.0,163248.0,164140.0,163868.0,162728.0,163792.0,160236.0,163560.0,163716.0,158540.0,164476.0,163800.0,163996.0,166460.0,163536.0,163708.0,163856.0,164584.0,163672.0,163472.0,156964.0,162576.0,163956.0,163128.0,164288.0,163900.0,163664.0,163896.0,163316.0,165144.0,163352.0,157496.0,165624.0,163072.0,163148.0,162956.0,164560.0,166452.0,162912.0,162160.0,166284.0,162652.0,160912.0,164524.0,160944.0,160744.0,162896.0,158596.0,162812.0,160468.0,160632.0,162956.0,162440.0,163704.0,163396.0,162732.0,163152.0,163116.0,163400.0,163044.0,163708.0,163080.0,162676.0,162336.0,163184.0,162868.0,162956.0,163100.0,164040.0,163780.0,163228.0,163700.0,163724.0,163352.0,162652.0,162412.0,162676.0,163428.0,163336.0,163224.0,163424.0,163544.0,162360.0,162368.0,163764.0,163508.0,163488.0,163520.0,163504.0,163184.0,163456.0,163260.0,163408.0,162940.0,163020.0,163252.0,163052.0,163216.0,163320.0,163140.0,164492.0,163120.0,163588.0,164420.0,163972.0,162980.0,163428.0,164180.0,164188.0,163816.0,163360.0,163656.0,164416.0,164036.0,163352.0,163616.0,164076.0,163748.0,163488.0,163516.0,164956.0,164228.0,163524.0,164244.0,163592.0,163032.0,163320.0,163444.0,164376.0
62,165548.0,156840.0,158036.0,158068.0,157920.0,157468.0,156924.0,157656.0,158432.0,157812.0,163384.0,163540.0,163248.0,164140.0,163868.0,162704.0,163792.0,160228.0,163560.0,163700.0,158664.0,164476.0,163800.0,163996.0,166436.0,163512.0,163708.0,163856.0,164584.0,163672.0,163572.0,157088.0,162576.0,163956.0,163228.0,164288.0,163900.0,163656.0,163996.0,163316.0,165120.0,163352.0,157496.0,165624.0,163072.0,163148.0,163080.0,164560.0,166428.0,162888.0,162160.0,166260.0,162652.0,160912.0,164500.0,160944.0,160720.0,162888.0,158596.0,162812.0,160468.0,160632.0,162956.0,162424.0,163704.0,163396.0,162732.0,163152.0,163116.0,163400.0,163044.0,163708.0,163080.0,162676.0,162336.0,163184.0,162844.0,162956.0,163100.0,164032.0,163780.0,163344.0,163700.0,163724.0,163352.0,162644.0,162412.0,162676.0,163428.0,163312.0,163200.0,163400.0,163520.0,162360.0,162344.0,163740.0,163492.0,163488.0,163496.0,163480.0,163160.0,163580.0,163244.0,163408.0,162940.0,163020.0,163228.0,163028.0,163216.0,163296.0,163140.0,164468.0,163120.0,163588.0,164528.0,163972.0,163104.0,163428.0,164172.0,164188.0,163816.0,163360.0,163632.0,164392.0,164012.0,163352.0,163716.0,164052.0,163748.0,163588.0,163516.0,165080.0,164228.0,163524.0,164244.0,163568.0,163032.0,163320.0,163420.0,164352.0
63,165548.0,156840.0,158036.0,158068.0,157920.0,157468.0,156924.0,157656.0,158432.0,157812.0,163384.0,163540.0,163248.0,164140.0,163868.0,162704.0,163792.0,160228.0,163560.0,163700.0,158664.0,164476.0,163800.0,163996.0,166436.0,163512.0,163708.0,163856.0,164584.0,163672.0,163572.0,157088.0,162576.0,163956.0,163228.0,164288.0,163900.0,163656.0,163996.0,163316.0,165120.0,163352.0,157496.0,165624.0,163072.0,163148.0,163080.0,164560.0,166428.0,162888.0,162160.0,166260.0,162652.0,160912.0,164500.0,160944.0,160720.0,162888.0,158596.0,162812.0,160468.0,160632.0,162956.0,162424.0,163704.0,163396.0,162732.0,163152.0,163116.0,163400.0,163044.0,163708.0,163080.0,162676.0,162336.0,163184.0,162844.0,162956.0,163100.0,164032.0,163780.0,163344.0,163700.0,163724.0,163352.0,162644.0,162412.0,162676.0,163428.0,163312.0,163200.0,163400.0,163520.0,162360.0,162344.0,163740.0,163492.0,163488.0,163496.0,163480.0,163160.0,163580.0,163244.0,163408.0,162940.0,163020.0,163228.0,163028.0,163216.0,163296.0,163140.0,164468.0,163120.0,163588.0,164528.0,163972.0,163104.0,163428.0,164172.0,164188.0,163816.0,163360.0,163632.0,164392.0,164012.0,163352.0,163716.0,164052.0,163748.0,163588.0,163516.0,165080.0,164228.0,163524.0,164244.0,163568.0,163032.0,163320.0,163420.0,164352.0
64,165548.0,156840.0,158036.0,158068.0,157920.0,157468.0,156924.0,157656.0,158432.0,157812.0,163384.0,163540.0,163248.0,164140.0,163868.0,162704.0,163792.0,160228.0,163560.0,163700.0,158664.0,164476.0,163800.0,163996.0,166436.0,163512.0,163708.0,163856.0,164584.0,163672.0,163572.0,157088.0,162576.0,163956.0,163228.0,164288.0,163900.0,163656.0,163996.0,163316.0,165120.0,163352.0,157496.0,165624.0,163072.0,163156.0,163080.0,164560.0,166428.0,162888.0,162160.0,166260.0,162652.0,160912.0,164500.0,160944.0,160720.0,162888.0,158596.0,162812.0,160468.0,160632.0,162956.0,162424.0,163704.0,163396.0,162732.0,163152.0,163116.0,163400.0,163044.0,163708.0,163080.0,162676.0,162336.0,163184.0,162844.0,162956.0,163100.0,164032.0,163780.0,163344.0,163700.0,163724.0,163352.0,162644.0,162412.0,162676.0,163428.0,163312.0,163200.0,163400.0,163520.0,162360.0,162344.0,163740.0,163492.0,163488.0,163496.0,163480.0,163160.0,163580.0,163244.0,163408.0,162940.0,163020.0,163228.0,163028.0,163216.0,163296.0,163140.0,164468.0,163120.0,163588.0,164528.0,163972.0,163104.0,163428.0,164172.0,164188.0,163816.0,163360.0,163632.0,164392.0,164012.0,163352.0,163716.0,164052.0,163748.0,163588.0,163516.0,165080.0,164228.0,163524.0,164244.0,163568.0,163032.0,163320.0,163420.0,164352.0
65,165548.0,156840.0,158036.0,158068.0,157920.0,157468.0,156924.0,157656.0,158432.0,157812.0,163384.0,163540.0,163248.0,164140.0,163868.0,162704.0,163792.0,160228.0,163560.0,163700.0,158664.0,164476.0,163800.0,163996.0,166436.0,163512.0,163708.0,163856.0,164584.0,163672.0,163572.0,157088.0,162576.0,163956.0,163228.0,164288.0,163900.0,163656.0,163996.0,163316.0,165120.0,163352.0,157496.0,165624.0,163072.0,163156.0,163080.0,164560.0,166428.0,162888.0,162160.0,166260.0,162652.0,160912.0,164500.0,160944.0,160720.0,162888.0,158596.0,162812.0,160468.0,160632.0,162956.0,162424.0,163704.0,163396.0,162732.0,163152.0,163116.0,163400.0,163044.0,163708.0,163080.0,162676.0,162336.0,163184.0,162844.0,162956.0,163100.0,164032.0,163780.0,163344.0,163700.0,163724.0,163352.0,162644.0,162412.0,162676.0,163428.0,163312.0,163200.0,163400.0,163520.0,162360.0,162344.0,163740.0,163492.0,163488.0,163496.0,163480.0,163160.0,163580.0,163244.0,163408.0,162940.0,163020.0,163228.0,163028.0,163216.0,163296.0,163140.0,164468.0,163120.0,163588.0,164528.0,163972.0,163104.0,163428.0,164172.0,164188.0,163816.0,163360.0,163632.0,164392.0,164012.0,163352.0,163716.0,164052.0,163748.0,163588.0,163516.0,165080.0,164228.0,163524.0,164244.0,163568.0,163032.0,163320.0,163420.0,164352.0
66,165548.0,156840.0,158036.0,158068.0,157920.0,158104.0,156924.0,157656.0,158432.0,157812.0,163384.0,163540.0,163248.0,164140.0,163868.0,162704.0,163792.0,160228.0,163560.0,163700.0,158664.0,164476.0,163800.0,163996.0,166436.0,163512.0,163708.0,163856.0,164584.0,163672.0,163572.0,157088.0,162576.0,163956.0,163228.0,164288.0,163900.0,163656.0,163996.0,163316.0,165120.0,163352.0,157496.0,165624.0,163072.0,163156.0,163080.0,164560.0,166428.0,162888.0,162160.0,166260.0,162652.0,160912.0,164500.0,160944.0,160720.0,162888.0,158596.0,162812.0,160468.0,160632.0,162956.0,162424.0,163704.0,163396.0,162732.0,163152.0,163116.0,163400.0,163044.0,163708.0,163080.0,162676.0,162336.0,163184.0,162844.0,162956.0,163100.0,164032.0,163780.0,163344.0,163700.0,163724.0,163352.0,162644.0,162412.0,162676.0,163428.0,163312.0,163200.0,163400.0,163520.0,162360.0,162344.0,163740.0,163492.0,163488.0,163496.0,163480.0,163160.0,163580.0,163244.0,163408.0,162940.0,163020.0,163228.0,163028.0,163216.0,163296.0,163140.0,164468.0,163120.0,163588.0,164528.0,163972.0,163104.0,163428.0,164172.0,164188.0,163816.0,163360.0,163632.0,164392.0,164012.0,163352.0,163716.0,164052.0,163748.0,163588.0,163516.0,165080.0,164228.0,163524.0,164244.0,163568.0,163032.0,163320.0,163420.0,164352.0
67,165548.0,156996.0,158036.0,158068.0,158012.0,157592.0,157064.0,157780.0,158432.0,157976.0,163508.0,163540.0,163248.0,164140.0,163868.0,162704.0,164428.0,160228.0,163684.0,163700.0,158664.0,164476.0,163800.0,164120.0,166436.0,163512.0,163832.0,163980.0,164584.0,163672.0,163572.0,157088.0,163840.0,163956.0,163228.0,164536.0,163900.0,163656.0,163996.0,163440.0,165120.0,163508.0,157620.0,165780.0,163352.0,163280.0,163080.0,164684.0,166428.0,162888.0,162252.0,166260.0,162744.0,161036.0,164500.0,161036.0,160720.0,162888.0,158720.0,162904.0,160468.0,160632.0,163080.0,162424.0,163704.0,163396.0,162920.0,163276.0,163240.0,163400.0,163044.0,163708.0,163080.0,162676.0,162460.0,163184.0,162844.0,162956.0,163280.0,164032.0,163780.0,163344.0,163948.0,163816.0,163476.0,162924.0,162568.0,162832.0,163552.0,163312.0,163200.0,163400.0,163520.0,162484.0,162344.0,163740.0,163492.0,163488.0,163496.0,163480.0,163160.0,163580.0,163244.0,163532.0,163064.0,163020.0,163228.0,163028.0,163216.0,163296.0,163232.0,164468.0,163120.0,163744.0,164528.0,164096.0,163104.0,163584.0,164172.0,164188.0,163972.0,163484.0,163632.0,164392.0,164012.0,163444.0,163716.0,164052.0,163872.0,163588.0,163516.0,165080.0,164228.0,163524.0,164368.0,163568.0,163032.0,163444.0,163420.0,164352.0
68,165672.0,156996.0,158160.0,158192.0,158012.0,157592.0,157048.0,157904.0,158648.0,157952.0,163508.0,163600.0,163372.0,164232.0,164024.0,162828.0,163916.0,160320.0,163684.0,163824.0,158788.0,164600.0,163924.0,164120.0,166560.0,163636.0,163832.0,163980.0,164676.0,163796.0,164580.0,157212.0,162856.0,165096.0,163384.0,164536.0,164148.0,163812.0,164120.0,163440.0,165212.0,163508.0,157620.0,165780.0,163352.0,163280.0,163172.0,164684.0,166552.0,163012.0,162252.0,166320.0,162744.0,161036.0,164624.0,161036.0,160812.0,163012.0,158720.0,162904.0,160640.0,160788.0,163080.0,162548.0,163860.0,163520.0,162920.0,163276.0,163364.0,163524.0,163192.0,163872.0,163172.0,162768.0,162460.0,163276.0,162968.0,163204.0,163280.0,164156.0,163904.0,163500.0,163948.0,163816.0,163484.0,162932.0,162568.0,162832.0,163552.0,163436.0,163324.0,163556.0,163776.0,162484.0,162468.0,163864.0,163632.0,163612.0,163768.0,163604.0,163284.0,163704.0,163516.0,163532.0,163064.0,163176.0,163352.0,163120.0,163432.0,163436.0,163356.0,164560.0,163228.0,163744.0,164652.0,164096.0,163260.0,163584.0,164296.0,164344.0,163972.0,163484.0,163756.0,164516.0,164136.0,163444.0,163872.0,164176.0,163872.0,163712.0,163672.0,165204.0,164384.0,163648.0,164368.0,163692.0,163188.0,163444.0,163576.0,164476.0
69,165672.0,156996.0,158284.0,158192.0,158012.0,157592.0,157048.0,157904.0,158648.0,157952.0,163508.0,163600.0,163372.0,164232.0,164024.0,162828.0,163916.0,160320.0,163684.0,163824.0,158788.0,164600.0,163932.0,164120.0,166560.0,163636.0,163832.0,163980.0,164676.0,163796.0,163720.0,157212.0,162856.0,164120.0,163384.0,164536.0,164148.0,163812.0,164120.0,163440.0,165212.0,163508.0,157620.0,165780.0,163352.0,163280.0,163172.0,164684.0,166552.0,163012.0,162252.0,166320.0,162744.0,161036.0,164624.0,161036.0,160812.0,163012.0,158720.0,162904.0,160748.0,160788.0,163080.0,162548.0,163860.0,163520.0,162920.0,163276.0,163364.0,163524.0,163168.0,163864.0,163172.0,162768.0,162460.0,163276.0,162968.0,163204.0,163280.0,164156.0,163904.0,163500.0,163948.0,163816.0,163484.0,162932.0,162568.0,162832.0,163552.0,163436.0,163324.0,163556.0,163768.0,162484.0,162468.0,163864.0,163616.0,163612.0,163744.0,163604.0,163284.0,163704.0,163492.0,163532.0,163064.0,163176.0,163352.0,163120.0,163432.0,163436.0,163356.0,164560.0,163228.0,163744.0,164652.0,164096.0,163268.0,163584.0,164296.0,164344.0,163972.0,163484.0,163756.0,164516.0,164136.0,163444.0,163872.0,164176.0,163872.0,163712.0,163672.0,165204.0,164384.0,163648.0,164368.0,163692.0,163188.0,163444.0,163576.0,164476.0
70,165672.0,156996.0,158284.0,158192.0,158012.0,157592.0,157048.0,157904.0,158648.0,157952.0,163508.0,163600.0,163372.0,164232.0,164024.0,162828.0,163916.0,160320.0,163684.0,163824.0,158788.0,164600.0,163932.0,164120.0,166560.0,163636.0,163832.0,163980.0,164676.0,163796.0,163696.0,157212.0,162856.0,164096.0,163384.0,164536.0,164148.0,163812.0,164120.0,163440.0,165212.0,163508.0,157620.0,165780.0,163352.0,163280.0,163172.0,164684.0,166552.0,163012.0,162252.0,166320.0,162744.0,161036.0,164624.0,161036.0,160812.0,163012.0,158720.0,162904.0,160748.0,160788.0,163080.0,162548.0,163860.0,163520.0,162920.0,163276.0,163364.0,163524.0,163168.0,163864.0,163172.0,162768.0,162460.0,163276.0,162968.0,163204.0,163280.0,164156.0,163904.0,163500.0,163948.0,163816.0,163484.0,162932.0,162568.0,162832.0,163552.0,163436.0,163324.0,163556.0,163768.0,162484.0,162468.0,163864.0,163616.0,163612.0,163744.0,163604.0,163284.0,163704.0,163492.0,163532.0,163064.0,163176.0,163352.0,163120.0,163432.0,163436.0,163356.0,164560.0,163228.0,163744.0,164652.0,164096.0,163268.0,163584.0,164296.0,164344.0,163972.0,163484.0,163756.0,164516.0,164136.0,163444.0,163872.0,164176.0,163872.0,163712.0,163672.0,165204.0,164384.0,163648.0,164368.0,163692.0,163188.0,163444.0,163576.0,164476.0
71,165672.0,156996.0,158284.0,158192.0,158012.0,157592.0,157048.0,157904.0,158648.0,157952.0,163508.0,163600.0,163372.0,164232.0,164024.0,162828.0,163916.0,160320.0,163684.0,163824.0,158788.0,164600.0,163932.0,164120.0,166560.0,163636.0,163832.0,163980.0,164676.0,163796.0,163696.0,157212.0,162856.0,164096.0,163384.0,164536.0,164148.0,163812.0,164120.0,163440.0,165212.0,163508.0,157620.0,165780.0,163352.0,163280.0,163172.0,164684.0,166552.0,163012.0,162252.0,166320.0,162744.0,161036.0,164624.0,161036.0,160812.0,163012.0,158720.0,162904.0,160748.0,160788.0,163080.0,162548.0,163860.0,163520.0,162920.0,163276.0,163364.0,163524.0,163168.0,163864.0,163172.0,162768.0,162460.0,163276.0,162968.0,163204.0,163280.0,164156.0,163904.0,163500.0,163948.0,163816.0,163484.0,162932.0,162568.0,162832.0,163552.0,163436.0,163324.0,163556.0,163768.0,162484.0,162468.0,163864.0,163616.0,163612.0,163744.0,163604.0,163284.0,163704.0,163492.0,163532.0,163064.0,163176.0,163352.0,163120.0,163432.0,163436.0,163356.0,164560.0,163228.0,163744.0,164652.0,164096.0,163268.0,163584.0,164296.0,164344.0,163972.0,163484.0,163756.0,164516.0,164136.0,163444.0,163872.0,164176.0,163872.0,163712.0,163672.0,165204.0,164384.0,163648.0,164368.0,163692.0,163188.0,163444.0,163576.0,164476.0
72,165672.0,156996.0,158284.0,158192.0,158012.0,157592.0,157048.0,157904.0,158648.0,157952.0,163508.0,163600.0,163372.0,164232.0,164024.0,162828.0,163916.0,160320.0,163684.0,163824.0,158788.0,164600.0,163932.0,164120.0,166560.0,163636.0,163832.0,163980.0,164676.0,163796.0,163696.0,157212.0,162856.0,164096.0,163384.0,164536.0,164148.0,163812.0,164120.0,163440.0,165212.0,163508.0,157620.0,165780.0,163352.0,163280.0,163172.0,164684.0,166552.0,163012.0,162252.0,166320.0,162744.0,161036.0,164624.0,161036.0,160812.0,163012.0,158720.0,162904.0,160748.0,160788.0,163080.0,162548.0,163860.0,163520.0,162920.0,163276.0,163364.0,163524.0,163168.0,163864.0,163172.0,162768.0,162460.0,163276.0,162968.0,163204.0,163280.0,164156.0,163904.0,163500.0,163948.0,163816.0,163484.0,162932.0,162568.0,162832.0,163552.0,163436.0,163324.0,163556.0,163768.0,162484.0,162468.0,163864.0,163616.0,163612.0,163744.0,163604.0,163284.0,163704.0,163492.0,163532.0,163064.0,163176.0,163352.0,163120.0,163432.0,163436.0,163356.0,164560.0,163228.0,163744.0,164652.0,164096.0,163268.0,163584.0,164296.0,164344.0,163972.0,163484.0,163756.0,164516.0,164136.0,163444.0,163872.0,164176.0,163872.0,163712.0,163672.0,165204.0,164384.0,163648.0,164368.0,163692.0,163188.0,163444.0,163576.0,164476.0
73,165672.0,158868.0,158284.0,158192.0,159696.0,159400.0,158872.0,159596.0,158648.0,159784.0,176204.0,163600.0,163372.0,164232.0,164024.0,162828.0,163916.0,160320.0,165548.0,163824.0,158788.0,164600.0,163932.0,165820.0,166560.0,163636.0,165664.0,165944.0,164676.0,163796.0,163696.0,157212.0,162980.0,164096.0,163384.0,166220.0,164148.0,163812.0,164120.0,165108.0,165212.0,165332.0,159412.0,167456.0,165068.0,165056.0,163172.0,166392.0,166552.0,163012.0,163928.0,166320.0,174936.0,162728.0,164624.0,162744.0,160812.0,163012.0,160356.0,175476.0,160748.0,160788.0,164888.0,162548.0,163860.0,163520.0,164572.0,164952.0,175812.0,163524.0,163168.0,163864.0,163172.0,162768.0,164120.0,163276.0,162968.0,163204.0,165056.0,164156.0,163904.0,163500.0,165632.0,176388.0,165276.0,175504.0,175140.0,175388.0,173884.0,163436.0,163324.0,163556.0,163768.0,173436.0,162468.0,163864.0,163616.0,163612.0,163744.0,163604.0,163284.0,163704.0,163492.0,173988.0,172868.0,163176.0,163352.0,163120.0,163432.0,163436.0,171240.0,164560.0,163228.0,165420.0,164652.0,165812.0,163268.0,165416.0,164296.0,164344.0,165712.0,174344.0,163756.0,164516.0,164136.0,174800.0,163872.0,164176.0,174328.0,163712.0,163672.0,165204.0,164384.0,163648.0,175536.0,163692.0,163188.0,174768.0,163576.0,164476.0
74,167488.0,157244.0,159968.0,159984.0,158152.0,157848.0,157296.0,158028.0,160472.0,158200.0,163756.0,174708.0,174820.0,174812.0,174852.0,172168.0,165708.0,162060.0,163840.0,165632.0,160580.0,166300.0,165756.0,164268.0,179132.0,165452.0,163956.0,164196.0,166540.0,165464.0,163844.0,158904.0,162980.0,164244.0,165100.0,164660.0,165676.0,165620.0,165828.0,163564.0,167068.0,163756.0,157868.0,165872.0,163476.0,163520.0,164864.0,164840.0,168384.0,164820.0,162400.0,179048.0,162992.0,161160.0,176692.0,161192.0,162636.0,176700.0,158968.0,163044.0,173320.0,173484.0,163328.0,175244.0,165628.0,176216.0,163136.0,163392.0,163488.0,176064.0,175616.0,176188.0,175116.0,175340.0,162616.0,164944.0,164784.0,164912.0,163496.0,165848.0,165680.0,165192.0,164072.0,163940.0,163608.0,163040.0,162708.0,163080.0,163676.0,174512.0,174524.0,176128.0,174100.0,162608.0,164052.0,173948.0,176096.0,174068.0,174572.0,173564.0,164448.0,174996.0,174816.0,163656.0,163188.0,172608.0,173156.0,170600.0,177368.0,173272.0,163536.0,166392.0,164952.0,163868.0,166392.0,164220.0,164888.0,163676.0,166020.0,176916.0,164096.0,163608.0,174584.0,175808.0,175832.0,163600.0,174204.0,175004.0,163996.0,176160.0,174128.0,177652.0,175832.0,174352.0,164492.0,174272.0,175008.0,163568.0,174064.0,177048.0
75,165912.0,157244.0,158408.0,158440.0,158136.0,157840.0,157296.0,158028.0,158896.0,158200.0,163756.0,163756.0,163528.0,164356.0,164148.0,162984.0,164040.0,160476.0,163840.0,164072.0,158912.0,164740.0,164056.0,164244.0,166716.0,163884.0,163956.0,164196.0,164956.0,163920.0,163820.0,157304.0,162980.0,164220.0,163508.0,164660.0,164272.0,164028.0,164244.0,163564.0,165492.0,163756.0,157868.0,165872.0,163476.0,163496.0,163296.0,164840.0,166676.0,163260.0,162376.0,166568.0,162992.0,161160.0,164780.0,161192.0,160968.0,163136.0,158968.0,163044.0,160872.0,161036.0,163328.0,162764.0,164124.0,163736.0,163136.0,163368.0,163488.0,163740.0,163292.0,163988.0,163328.0,162924.0,162616.0,163400.0,163092.0,163360.0,163496.0,164280.0,164152.0,163632.0,164072.0,163940.0,163608.0,163040.0,162708.0,163080.0,163676.0,163560.0,163448.0,163680.0,163892.0,162608.0,162592.0,163956.0,163740.0,163860.0,163868.0,163728.0,163440.0,163828.0,163616.0,163656.0,163188.0,163268.0,163600.0,163424.0,163556.0,163560.0,163512.0,164684.0,163384.0,163868.0,164808.0,164220.0,163360.0,163676.0,164452.0,164468.0,164096.0,163608.0,163848.0,164640.0,164384.0,163600.0,163932.0,164268.0,163996.0,163836.0,163920.0,165328.0,164632.0,163896.0,164492.0,163784.0,163312.0,163568.0,163732.0,164600.0
76,165896.0,157244.0,158408.0,158440.0,158136.0,157840.0,157296.0,158028.0,158896.0,158200.0,163756.0,163756.0,163528.0,164356.0,164148.0,162984.0,164164.0,160476.0,163840.0,164072.0,158912.0,164724.0,164056.0,164244.0,166716.0,163884.0,163956.0,164196.0,164956.0,163920.0,163820.0,157304.0,162980.0,164220.0,163508.0,164660.0,164272.0,164028.0,164244.0,163564.0,165492.0,163756.0,157868.0,165872.0,163476.0,163496.0,163296.0,164840.0,166676.0,163260.0,162376.0,166568.0,162992.0,161160.0,164780.0,161192.0,160968.0,163136.0,158968.0,163044.0,160872.0,161036.0,163328.0,162764.0,164124.0,163736.0,163136.0,163368.0,163488.0,163740.0,163292.0,163988.0,163328.0,162924.0,162616.0,163400.0,163092.0,163360.0,163496.0,164280.0,164152.0,163632.0,164072.0,163940.0,163608.0,163040.0,162708.0,163080.0,163676.0,163560.0,163448.0,163680.0,163892.0,162608.0,162592.0,163956.0,163740.0,163860.0,163868.0,163728.0,163440.0,163828.0,163616.0,163656.0,163188.0,163268.0,163600.0,163400.0,163556.0,163560.0,163512.0,164684.0,163384.0,163868.0,164808.0,164220.0,163360.0,163676.0,164452.0,164468.0,164096.0,163608.0,163848.0,164640.0,164384.0,163600.0,163932.0,164268.0,163996.0,163836.0,163920.0,165328.0,164632.0,163896.0,164492.0,163784.0,163312.0,163568.0,163732.0,164600.0
77,165896.0,157244.0,158408.0,158440.0,158136.0,157840.0,157296.0,158028.0,158896.0,158200.0,163756.0,163756.0,163528.0,164356.0,164148.0,162984.0,164164.0,160476.0,163840.0,164072.0,158912.0,164724.0,164056.0,164244.0,166716.0,163884.0,163956.0,164196.0,164956.0,163920.0,163820.0,157304.0,162980.0,164220.0,163508.0,164660.0,164272.0,164028.0,164244.0,163564.0,165492.0,163756.0,157868.0,165872.0,163476.0,163496.0,163296.0,164840.0,166676.0,163260.0,162376.0,166568.0,162992.0,161160.0,164780.0,161192.0,160968.0,163136.0,158968.0,163044.0,160872.0,161036.0,163328.0,162764.0,164124.0,163736.0,163136.0,163368.0,163488.0,163740.0,163292.0,163988.0,163328.0,162924.0,162616.0,163400.0,163092.0,163360.0,163496.0,164280.0,164152.0,163632.0,164072.0,163940.0,163608.0,163040.0,162708.0,163080.0,163676.0,163560.0,163448.0,163680.0,163892.0,162608.0,162592.0,163956.0,163740.0,163860.0,163868.0,163728.0,163440.0,163828.0,163616.0,163656.0,163188.0,163268.0,163600.0,163400.0,163556.0,163560.0,163512.0,164684.0,163384.0,163868.0,164808.0,164220.0,163360.0,163676.0,164452.0,164468.0,164096.0,163608.0,163848.0,164640.0,164384.0,163600.0,163932.0,164268.0,163996.0,163836.0,163920.0,165328.0,164632.0,163896.0,164492.0,163784.0,163312.0,163568.0,163732.0,164600.0
