subop_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
354,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820795395,104180808098,92982538965,84649463155,77194393369,80490579732,68202602478,88530948591,82421384286,85683849021,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482632379,93576628160,74970951126,87455405605,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419611763,103246194659,83593509425,76527404963
355,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820795395,104180808098,92982538965,84649463155,77194393369,80490579732,68202602478,88530948591,82421384286,85683849021,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482632379,93576628160,74970951126,87455405605,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419611763,103246194659,83593509425,76527404963
356,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982538965,84649463155,77194393369,80490579732,68202602478,88530948591,82421384286,85683849021,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482632379,93576628160,74970951126,87455406275,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419611763,103246194659,83593509425,76527404963
357,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490579732,68202602478,88530948591,82421384286,85683849021,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482632379,93576628160,74970951126,87455406275,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419611763,103246194659,83593509425,76527404963
358,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849021,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482632379,93576628160,74970951126,87455406275,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419612433,103246194659,83593509425,76527404963
359,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951126,87455406275,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419612433,103246194659,83593509425,76527404963
360,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951126,87455406275,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419612433,103246194659,83593509425,76527404963
361,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406275,82087740096,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419612433,103246194659,83593509425,76527404963
362,73356806624,97186203016,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406275,82087740766,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471171,82196758643,77118952221,89419613104,103246194659,83593509425,76527404963
363,73356806624,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406275,82087740766,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471841,82196758643,77118952221,89419613104,103246194659,83593509425,76527404963
364,73356806624,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406275,82087740766,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471841,82196758643,77118952221,89419613104,103246194659,83593510096,76527404963
365,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463155,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309051752,77124536229,96139544713,80759255166,77599471841,82196758643,77118952221,89419613104,103246194659,83593510096,76527404963
366,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982539635,84649463825,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,77124536229,96139544713,80759255166,77599471841,82196758643,77118952221,89419613104,103246195329,83593510096,76527404963
367,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,77124536229,96139544713,80759255166,77599471841,82196758643,77118952221,89419613104,103246195329,83593510096,76527404963
368,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556836746,76269449066,88723630579,86019310743,79482633050,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,77124536229,96139544713,80759255166,77599471841,82196758643,77118952221,89419613104,103246195329,83593510096,76527404963
369,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202602478,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
370,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
371,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
372,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
373,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
374,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455406945,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
375,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
376,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
377,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
378,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
379,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
380,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
381,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
382,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
383,73356807294,97186203686,87342045640,78291164078,92072797632,75839595489,76820796066,104180808098,92982540305,84649463825,77194393369,80490580402,68202603149,88530948591,82421384286,85683849692,86264074899,84806914875,72556837417,76269449066,88723630579,86019310743,79482633721,93576628160,74970951796,87455407616,82087740766,94098687089,82171702378,87309052423,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
