%usr,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
126,0.0,10.1,1.01,0.0,12.12,15.15,16.0,16.83,0.0,9.09,4.04,1.0,0.0,0.0,1.01,0.0,1.0,0.99,11.0,1.01,0.0,1.01,0.99,13.86,1.98,0.0,15.84,15.15,1.0,1.0,1.0,0.0,14.0,0.0,0.0,4.0,0.99,0.0,0.0,15.31,1.0,14.0,6.06,13.13,15.15,15.0,1.0,16.16,1.0,0.0,13.13,0.99,1.0,7.92,1.0,5.05,0.0,0.0,5.05,6.0,0.0,0.0,10.0,0.0,0.0,0.99,12.75,11.0,9.18,0.0,1.0,0.0,0.0,0.99,5.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,8.0,6.0,8.16,5.0,6.19,6.0,3.03,1.01,1.0,1.98,1.01,2.97,1.0,0.99,1.01,0.99,1.0,0.0,1.0,1.0,1.01,5.05,4.04,1.0,0.0,1.0,1.0,0.0,1.0,0.99,1.0,7.07,0.0,5.1,0.0,7.0,0.99,0.98,5.05,2.02,0.0,1.0,0.0,2.02,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0
127,9.18,6.86,10.1,12.87,6.93,2.94,5.94,5.0,14.14,7.0,14.14,4.0,3.0,1.0,0.0,1.0,14.29,12.12,11.0,13.0,9.09,15.84,13.27,8.0,14.14,17.17,8.16,8.0,12.12,3.06,13.27,10.1,0.0,14.14,5.05,9.0,4.08,6.12,12.87,8.0,15.15,8.16,10.1,8.08,7.07,7.07,15.31,8.0,15.0,13.13,10.89,1.0,12.12,7.92,1.02,11.76,3.96,3.0,10.89,9.9,2.02,10.0,9.09,9.0,10.0,9.18,12.0,9.9,10.89,9.18,9.0,8.16,7.07,4.08,10.0,3.0,11.11,6.06,6.19,6.0,10.1,9.28,11.0,13.13,11.0,9.0,11.0,11.0,15.0,2.04,4.0,5.0,0.0,14.0,1.01,1.0,9.0,3.03,5.94,6.93,2.02,5.1,5.05,13.0,16.16,2.04,4.0,2.97,7.07,2.0,12.12,5.1,5.05,9.09,8.08,9.0,4.08,10.1,5.1,2.02,11.0,9.0,3.0,2.97,3.0,12.0,1.01,0.99,12.12,2.97,2.02,5.05,6.19,6.0,11.88,6.06,5.05,11.22,3.0,4.04
128,4.95,0.0,6.93,4.95,0.99,0.0,0.0,0.99,4.08,1.0,0.0,13.13,12.87,11.11,13.0,12.0,7.07,9.09,1.0,10.1,8.82,9.09,6.0,0.99,8.08,10.1,0.99,1.0,8.0,11.0,1.01,7.0,1.0,0.99,11.0,0.0,11.88,8.91,9.0,0.0,7.92,0.0,0.0,0.0,1.0,1.01,9.0,0.0,10.89,10.0,0.0,14.0,1.0,1.0,11.11,0.0,9.0,14.0,0.0,0.0,11.0,10.89,0.0,11.0,11.11,10.0,0.0,0.0,0.0,11.11,11.0,12.12,11.88,12.0,0.0,12.12,7.0,13.0,0.98,10.1,11.11,8.0,1.0,0.0,0.99,0.0,1.0,1.0,0.0,14.14,12.0,13.0,12.87,1.01,3.96,13.13,12.12,12.24,14.71,14.14,2.97,13.0,14.29,1.0,0.0,16.0,12.0,13.0,8.08,12.12,2.94,8.91,9.8,0.0,6.06,0.0,8.91,1.0,9.0,16.0,1.98,1.01,12.12,9.09,11.0,0.0,9.09,14.0,1.01,10.89,12.0,12.0,10.89,13.13,0.0,13.0,12.87,1.0,13.0,14.0
129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,1.02,1.01,0.0,0.0,1.0,0.0,1.0,1.01,0.0,1.01,0.0,0.0,1.0,0.0,0.99,0.99,0.99,0.0,0.0,1.0,0.0,0.0,1.01,1.01,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.01,0.0,1.01,1.01,0.0,0.0,1.96,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,1.0,0.99,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.99,2.0,1.02,1.0,1.01,0.0,1.01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,1.0,1.01,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.01,0.99,0.0,0.0,1.02,1.02,0.0,1.0,0.0,1.0
130,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.99,0.0,0.0,1.01,0.0,0.99,1.01,0.0,0.99,0.0,0.99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.99,0.0,0.0,0.0,1.01,1.0,1.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,1.0,0.0,0.99,0.0,1.01,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.01,0.0,0.0,1.0,1.01,2.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.01,1.0,0.0,1.96,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.98,0.99,1.0,0.99,0.0,1.0,0.0,0.0,1.0,1.01,0.0,1.0,1.02,1.0,0.0,1.02
131,0.0,0.98,0.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.98,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,1.01,1.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,1.98,0.0,0.99,0.0,0.0,0.0,1.0,0.0,1.0,1.01,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,1.01,1.0,0.99,0.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,1.0,0.99,0.0,1.0,1.98,1.0,1.01,1.0,1.01,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,1.0,0.98,0.0,1.98,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.01,0.0,0.0
132,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,1.01,1.01,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.99,0.0,0.0,0.0,1.0,1.0,0.0,1.01,0.0,1.0,1.01,1.0,0.0,0.0,0.0,0.98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,1.01,0.0,1.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99,1.0,1.01,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,0.0,0.0,0.99,1.0,1.0,1.01,0.0,1.0,1.01,0.0,0.0,1.01,1.01,0.99,1.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.99,0.99,1.0,1.01,1.01,1.01,0.0,1.01,0.0,0.0,1.0,1.0,0.0,0.98,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,1.01,0.99,0.0,1.01,0.0,0.0,0.0,1.0,2.0
133,0.0,12.12,0.0,1.0,19.0,18.45,17.17,18.37,0.0,18.18,16.0,1.01,0.0,0.0,0.0,0.98,0.0,0.0,21.43,0.0,0.0,0.0,0.98,20.0,0.99,2.0,24.24,20.79,0.0,1.0,0.0,0.0,16.33,1.01,0.0,13.13,0.0,1.0,0.0,22.22,0.0,22.45,13.0,22.68,24.24,19.8,0.99,20.0,0.0,1.01,20.0,0.0,11.11,14.0,1.0,15.69,0.0,0.0,16.83,13.0,0.0,0.99,18.0,0.0,0.0,0.0,22.22,19.19,22.22,0.0,0.0,0.0,0.0,0.99,16.67,0.99,0.99,0.0,16.16,1.01,0.0,0.0,16.33,17.17,14.85,17.0,13.0,15.31,15.0,0.0,0.0,0.99,0.0,13.13,0.0,0.0,1.0,1.01,1.0,0.0,0.0,0.99,1.01,17.0,15.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,11.11,0.0,12.24,0.0,13.13,0.0,0.0,15.0,15.15,0.0,0.0,0.0,10.2,1.0,0.0,12.12,1.0,0.0,0.99,1.01,1.01,14.29,1.01,0.0,16.16,0.0,1.01
134,17.35,0.99,20.41,21.65,0.0,0.0,0.0,1.0,16.33,0.99,1.98,12.87,12.12,14.29,14.0,11.34,27.5,23.76,0.98,22.0,14.71,23.47,22.0,1.0,22.22,18.63,0.0,0.0,20.0,13.13,18.07,18.0,6.0,20.37,11.0,0.0,14.14,15.84,21.78,1.0,21.21,1.01,0.99,0.99,1.0,1.98,19.39,1.0,21.57,19.19,0.0,13.27,0.0,0.0,16.0,0.0,13.0,14.56,0.0,0.0,13.13,20.2,0.0,18.18,24.0,22.55,0.0,1.0,0.0,18.63,15.0,15.0,15.15,11.88,0.0,13.0,16.0,16.0,1.01,17.17,15.0,14.85,1.0,2.0,0.0,0.0,1.01,1.0,1.01,13.86,15.15,12.12,11.22,0.99,4.0,12.0,17.17,16.0,18.0,16.16,7.0,15.31,16.0,1.0,1.0,14.0,13.86,14.0,12.0,14.0,0.0,14.29,14.0,0.0,13.13,0.99,14.14,1.01,15.15,15.15,0.0,0.0,12.24,10.1,15.15,0.0,12.0,13.13,0.98,14.14,12.12,14.14,14.0,14.85,1.0,14.0,15.31,1.01,12.24,15.0
135,0.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.01,0.0,0.0,3.92,0.0,0.0,1.0,0.99,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,3.96,0.99,1.01,0.0,0.0,1.0,0.99,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.01,0.98,0.0,0.99,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,1.0,1.0,0.0,0.0,1.01,1.0,1.01,0.0,1.02,0.99,0.0,0.99,0.0,0.0,0.0,0.0,1.01,0.98,0.0,0.0,1.0,1.0,0.0,1.0,1.94,1.0,2.0,0.0,0.0,0.0,1.01,1.01,0.0,0.99,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.01,1.98,0.98,0.99,1.0,1.0,0.0,0.99,1.01,0.0,0.0,0.0,0.0,1.0,1.02,0.0,1.0,0.0,1.01,1.0,0.0,1.0
136,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.01,1.0,0.99,0.0,0.0,0.99,0.0,0.99,0.0,1.0,1.0,0.99,0.0,0.0,1.0,0.0,0.0,1.01,1.01,0.0,0.98,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,0.0,1.0,0.0,1.96,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.0,0.97,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,1.01,1.0,0.0,1.01,0.99,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.0,1.01,1.01,1.01,0.99,0.99,1.0,0.0,1.01,1.98,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0.99,0.99,1.0,0.0,0.0,0.0,1.01,0.99,1.01,0.0,0.0,0.0,1.01,0.0,0.0,0.98,1.01,0.99,1.0,0.0,0.0,1.0,1.0,0.0,1.01,0.0,0.99,1.0,1.01
137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.99,1.0,0.0,1.0,1.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,1.01,0.0,0.98,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.01,0.99,1.0,0.0,1.0,0.0,0.0,0.99,0.0,1.0,1.0,0.0,1.01,1.0,0.99,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,1.0,1.01,0.0,1.01,0.0,0.0,0.99,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.01,1.0,0.0,0.0,0.0,1.0,0.0,1.01,0.99,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,1.01,0.0,1.0,0.0,0.0,0.98,1.01,1.0,1.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0
138,0.0,0.0,0.0,0.99,0.0,1.0,1.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99,0.0,0.0,0.99,1.0,1.01,0.0,1.0,0.0,0.0,1.01,1.0,1.01,0.0,0.0,1.0,0.99,0.0,0.99,0.0,0.99,1.0,1.0,0.99,1.01,1.02,0.99,1.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.98,1.0,0.99,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.99,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,0.99,1.0,0.0,1.0,0.99,0.99,0.0,0.0,0.0,1.01,0.99,1.0,1.0,1.0,0.99,0.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.01,0.0,0.99,1.01,0.98,0.99,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.02,0.0,0.0,0.99,0.0,1.0,0.0,1.0,0.0
139,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.01,0.0,0.99,1.0,0.0,1.0,0.0,0.0,0.99,1.01,0.0,0.0,0.0,16.0,0.99,1.0,0.0,1.01,1.01,0.0,0.0,0.98,1.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,1.01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.99,0.0,1.01,1.02,0.0,0.0,0.0,0.0,1.01,1.01,0.0,1.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.99,1.01,0.0,0.0,1.01,1.01,1.0,0.0,1.01,0.99,1.01,0.99,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,1.0,1.0
140,0.0,15.69,1.0,0.0,19.39,18.18,24.49,21.21,0.0,19.61,15.0,0.0,0.0,0.0,0.0,0.0,20.59,1.0,22.0,1.0,0.99,0.99,1.0,25.74,1.0,0.0,19.8,19.19,0.0,1.0,0.99,1.0,1.0,13.0,0.0,12.12,1.01,0.0,0.0,20.2,0.0,22.22,16.16,20.59,23.76,20.2,0.97,21.78,0.0,1.02,20.0,0.0,12.24,14.0,1.01,13.27,0.0,0.0,16.0,15.15,1.0,1.0,18.18,0.0,0.99,0.0,21.0,21.21,22.0,0.0,0.0,1.0,0.99,0.0,12.87,0.0,0.0,0.0,19.19,0.0,1.01,0.0,17.0,20.0,16.16,18.0,17.0,14.85,13.0,1.0,1.01,0.0,1.94,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.01,1.0,20.79,20.2,0.0,1.0,0.0,1.0,0.0,13.13,0.99,0.0,13.0,1.0,17.17,1.98,14.0,1.0,1.01,16.16,14.14,1.98,0.0,1.01,11.0,1.0,1.0,13.13,0.0,0.0,1.0,0.0,1.01,18.0,0.99,1.01,17.35,1.0,0.0
141,17.0,0.99,16.67,16.83,0.0,0.99,1.0,1.0,16.0,0.0,0.0,14.14,15.15,16.0,12.0,11.0,0.98,21.0,0.99,20.79,17.35,23.76,21.43,1.01,21.36,22.0,0.99,0.0,20.0,11.22,13.13,15.69,0.99,0.0,10.1,0.0,12.87,16.0,19.8,1.0,24.24,1.01,0.0,1.0,1.01,0.0,22.0,0.99,17.17,20.0,1.0,13.13,1.01,1.01,13.0,0.99,15.69,13.0,1.0,0.99,14.0,19.8,0.0,17.65,20.0,20.2,0.0,1.0,0.0,20.2,18.81,16.83,19.0,16.16,0.0,15.15,17.0,20.41,0.99,16.16,16.0,19.19,0.0,1.01,1.0,0.0,0.0,1.0,0.0,13.27,14.14,16.0,12.12,0.0,14.0,14.0,20.79,19.39,20.2,17.82,6.93,19.0,19.19,0.0,2.0,21.0,16.16,16.16,13.27,14.14,0.0,15.15,15.69,1.01,15.15,0.0,15.15,1.01,13.13,15.0,0.0,1.0,14.29,16.16,12.0,2.02,13.13,12.0,0.99,11.88,12.12,17.17,14.85,17.17,1.01,19.0,19.0,1.0,16.0,15.31
142,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.01,1.01,1.01,1.0,0.97,0.0,1.0,1.0,0.97,0.0,1.0,2.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.98,1.96,0.0,0.0,1.0,0.0,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.99,0.0,1.01,1.98,2.0,1.01,0.0,0.0,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,1.98,0.99,0.0,0.0,0.0,1.01,1.01,1.0,1.0,0.0,0.0,0.99,2.0,1.01,0.0,1.98,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,1.0,1.0,0.0,1.01,1.0,0.0,0.0,0.0,0.0,0.99,1.01,0.0,1.0,1.0,0.0,0.0,0.0,0.99,1.96,0.0,1.0,1.01,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.0,0.99,1.01,1.0,0.98,1.0,1.98,1.0,1.02,0.0,1.0,0.99,1.01,1.0,2.02,2.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,2.0,0.0,1.0,0.99,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.99,1.01,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,1.0,0.99,1.01,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.01,1.0,0.99,1.01,1.01,2.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,1.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,1.01,1.01,1.0,1.01,0.99,0.0
144,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,2.02,0.0,0.0,1.0,0.0,1.0,1.0,0.99,0.0,1.0,1.01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,0.0,0.97,0.99,1.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,1.0,0.99,0.0,0.0,1.01,1.01,1.01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,0.99,0.0,1.01,1.01,0.0,0.0,1.98,1.01,1.01,0.0,0.0,0.0,1.0,0.0,0.0,1.01,1.0,1.0,0.0,0.0,1.0,0.0,1.01,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,1.01,1.0,0.0,1.01
145,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,1.01,0.0,0.0,1.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,1.98,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.01,0.99,1.01,1.0,1.0,1.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.99,0.99,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98,1.0,0.99,0.0,0.99,1.0,0.0,0.0,0.99,0.0,1.0,0.0,1.01,0.99,0.0,0.0,0.0,1.01,1.0,0.0,1.01,0.0,0.0,0.0,1.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.01,1.0,1.0,0.0,0.0,1.01,0.0,1.0,1.0,0.99,1.0,1.0,0.0,1.0,1.01,1.01,1.0,0.0,0.97,1.0
146,0.0,11.88,0.0,0.0,11.11,17.65,19.19,18.18,0.0,15.15,10.89,1.01,1.0,0.99,0.0,1.0,1.0,1.01,19.19,0.98,0.0,0.98,1.96,19.39,0.99,0.0,20.2,16.0,0.0,1.0,0.0,1.0,16.16,1.01,1.01,11.0,0.0,1.01,0.99,18.37,0.0,17.0,9.8,16.33,15.84,17.35,0.0,16.0,0.0,1.02,16.0,1.0,5.94,12.0,0.0,9.9,1.0,0.0,7.14,5.05,1.0,1.0,12.87,0.0,0.99,0.0,18.18,13.0,15.31,0.0,0.0,0.0,0.0,0.0,9.9,0.0,1.0,0.0,12.0,1.01,1.01,1.0,13.0,10.0,11.11,9.0,10.1,10.1,6.06,1.0,1.01,1.0,0.0,6.06,0.0,1.0,1.0,0.99,0.0,0.99,0.0,1.01,0.99,9.09,4.9,1.01,0.99,1.0,0.0,1.01,0.0,0.0,1.0,12.12,0.0,8.91,0.0,9.18,0.0,0.0,8.08,4.04,0.0,1.01,0.0,6.0,0.99,1.01,5.0,0.0,0.0,0.0,0.0,0.0,9.09,1.0,1.0,9.9,0.0,0.0
147,15.0,2.97,13.13,14.0,4.0,2.97,4.04,4.95,18.18,2.97,6.06,8.0,7.0,4.0,4.04,2.97,24.24,19.0,3.03,12.75,12.0,16.33,16.16,8.91,18.0,17.17,4.95,5.1,16.0,9.0,15.15,12.12,1.0,13.0,8.08,6.06,10.0,9.09,18.81,6.0,18.18,4.04,8.0,2.97,4.04,4.04,17.82,4.04,18.81,14.14,5.05,5.1,6.0,5.05,7.07,4.95,9.0,7.92,6.86,6.0,7.0,14.0,6.06,11.11,13.27,11.0,7.0,6.06,8.0,15.84,12.0,13.0,11.88,11.11,6.0,6.93,16.16,8.0,6.19,10.1,11.0,14.14,7.07,12.0,8.08,8.08,6.93,4.0,10.1,6.06,6.06,8.0,3.03,8.91,6.06,5.05,9.18,8.91,11.11,9.0,5.05,10.1,10.1,9.0,12.24,8.16,7.0,6.12,3.03,2.04,12.12,11.76,7.07,4.08,11.88,8.08,7.84,8.0,6.93,7.07,10.1,8.08,6.06,5.0,3.0,9.9,6.06,4.08,9.18,5.88,5.1,12.12,11.0,10.0,9.09,8.08,9.18,10.0,8.0,9.9
148,5.0,0.0,3.92,2.94,1.98,0.99,1.0,0.0,5.1,0.0,0.0,10.1,9.9,10.1,10.0,11.0,0.0,6.06,1.0,8.16,5.0,6.12,4.0,0.0,5.05,4.0,1.0,1.0,5.05,4.04,0.0,3.0,1.0,2.0,6.0,0.0,5.05,6.06,3.0,0.0,3.0,0.98,0.0,0.0,0.0,1.0,4.04,0.98,6.06,7.0,0.0,5.94,1.01,1.0,7.0,0.0,4.08,9.0,0.0,0.0,9.0,9.09,0.0,5.05,5.05,5.88,0.0,0.0,0.0,6.06,7.14,8.0,8.0,5.0,0.0,3.03,5.05,11.22,0.99,10.1,11.0,6.12,1.0,1.0,0.0,0.98,0.0,0.0,1.0,9.0,9.18,8.08,12.75,0.0,9.0,9.8,9.0,11.11,12.12,12.24,1.01,11.0,9.09,0.0,0.0,10.89,10.1,8.91,10.0,14.0,2.0,4.04,4.08,0.0,6.0,1.0,9.18,0.0,7.0,11.11,1.0,0.0,8.91,10.1,10.89,0.0,7.07,8.0,0.99,6.12,8.0,8.0,7.0,8.08,0.0,10.0,8.08,0.0,11.0,8.08
