op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
256,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33908625920,38419800320,33614236544,36684892160,42716220672,34815801344,34488037632,38667746432,34753511424,31850020096,33578949248,34145624448,35010775808,38160066432,37245764224,34480366592,34507712000,36059550976,32862244864,34131970176,33984084992,35054675072,33939498368,38136591104,35726155904,32906339200,34038048256,34710259968,39454107776,30965296384
257,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33909223936,38420586752,33615240064,36685752320,42716888320,34816628736,34488955136,38668520576,34754334720,31851019520,33579604608,34146324864,35011607296,38160963456,37246493312,34481099776,34508764672,36060198144,32862834688,34132789376,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
258,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33910223360,38421381376,33616341888,36686882816,42717674752,34817517568,34489680128,38669327488,34755149824,31851785472,33580264064,34147082624,35012299520,38161819520,37247443584,34481910784,34509473280,36060816640,32863481856,34133571712,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
259,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33911022080,38422020352,33616980864,36687443968,42718420224,34818242560,34490605824,38670048384,34755796992,31852653824,33580927616,34147713408,35013057280,38162741120,37248176768,34482717696,34510198272,36061734144,32864165888,34134227072,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
260,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33911681536,38422819072,33617918848,36688205824,42719173888,34819237888,34491572480,38670662784,34756497408,31853333760,33581587072,34148811136,35013831424,38163670912,37249045120,34483520512,34510960128,36062405888,32864886784,34134988928,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
261,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33912336896,38423580928,33618619264,36688934912,42719878400,34819786752,34491994368,38671219840,34757349376,31854050560,33582193280,34149675392,35014490880,38164625280,37249991296,34484229120,34511951360,36062872832,32865607680,34135808128,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
262,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33913160192,38424375552,33619569536,36689836032,42720738560,34820765696,34492825856,38672010368,34758090752,31854886144,33582803584,34150498688,35015338752,38165276544,37250855552,34485167104,34512680448,36063991040,32866246656,34136868992,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
263,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33913668096,38425055488,33620360064,36690556928,42721668352,34821437440,34493526272,38672718976,34758815744,31855631616,33583458944,34151453056,35016002304,38166349696,37251740288,34485916672,34513679872,36064630016,32867016704,34137806976,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
264,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914163712,38425551104,33621035904,36691101696,42722188544,34821994496,34494198016,38673185920,34759364608,31856168192,33584061056,34152219008,35016792832,38167205760,37252493952,34486604800,34514355712,36065256704,32867565568,34138577024,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
265,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584478848,34152747392,35017403136,38167861120,37253165696,34487260160,34514957824,36065879296,32868188160,34139261056,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
266,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
267,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
268,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
269,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
270,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
271,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
272,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
273,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
274,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
275,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
276,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
277,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
278,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
279,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
280,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
281,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
282,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
283,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
