op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
158,41554554540,35642483127,42148819674,33978144447,43345167294,39317191138,41063994923,37910448849,37939659909,44009334051,40691875577,53217633242,42121547557,38022645347,57236284122,46499521497,38910196681,43231355050,38027190233,37309947993,47383189918,38598805672,44336313445,46745635656,46917114545,41558596293,43627254869,38373401994,42373023083,38839287329,39522903428,47380825981,46315462772,41786945184,39662613656,39031123348,36155560217,36783959010,52273499230,34223468151
159,41555451564,35643400631,42149626586,33978787519,43346191294,39317993954,41064924715,37911108305,37940221061,44010132771,40692702969,53218481114,42122682149,38023485027,57237160666,46500410329,38911216585,43232207018,38028107737,37310808153,47383820702,38599530664,44337034341,46746647368,46917995185,41559354053,43627910229,38374057354,42373715307,38840237601,39523677572,47381636989,46315987060,41787850400,39663420568,39031905684,36156186905,36784765922,52274240606,34224328311
160,41556291244,35644027319,42150339290,33979619007,43346871230,39318714850,41065727531,37911755473,37941290117,44010898723,40693268217,53219107802,42123374373,38024201827,57237824218,46501180377,38911814601,43232702634,38028890073,37311602777,47384414622,38600468648,44337894501,46747441992,46918830769,41560099525,43628696661,38374712714,42374366571,38840987169,39524693380,47382468477,46317072500,41788931744,39664374936,39032884628,36157174041,36785609698,52275108958,34225237623
161,41557147308,35644920247,42151047898,33980589759,43347891134,39319353826,41066309163,37912361681,37941806213,44011595043,40693927673,53219754970,42124275493,38024935011,57238635226,46501934041,38912560073,43233579178,38029475801,37312389209,47385094558,38601402536,44338590821,46748261192,46919580337,41560804037,43629438037,38375409034,42375071083,38841703969,39525234052,47383312253,46317645940,41789755040,39665083544,39033621908,36157903129,36786314210,52275891294,34226523767
162,41558073004,35645706679,42151793370,33981167295,43348538302,39320345058,41067050539,37913094865,37943051397,44012709155,40694746873,53220611034,42125135653,38025979491,57239331546,46502634457,38913436617,43234349226,38030331865,37313228889,47385561502,38602053800,44339274853,46749133640,46920374961,41561639621,43630273621,38376215946,42375665003,38842519073,39526094212,47384008573,46318645364,41790545568,39665882264,39034559892,36158558489,36786858978,52276583518,34226966135
163,41558855340,35646554551,42152436442,33982228159,43349500862,39321217506,41068004907,37913893585,37943919749,44013278499,40695459577,53221356506,42126130981,38026634851,57240302298,46503404505,38914124745,43235016874,38031122393,37313994841,47386093982,38602786984,44339852389,46749891400,46921034417,41562159813,43630904405,38376793482,42376295787,38843342369,39526999428,47384868733,46319399028,41791475360,39666603160,39035399572,36159381785,36787878882,52277357662,34227891831
164,41559789228,35647205815,42153329370,33983088319,43350315966,39322237410,41068820011,37914729169,37944919173,44014138659,40696098553,53222167514,42127032101,38027535971,57241060058,46504203225,38914989001,43235737770,38031732697,37314805849,47386757534,38603745448,44340642917,46750780232,46922025649,41562897093,43631834197,38377514378,42376922475,38844132897,39528027524,47385880445,46320283764,41792347808,39667483800,39036071316,36160041241,36788653026,52278295646,34228833911
165,41560481452,35648123319,42154189530,33983960767,43351073726,39323052514,41069631019,37915622097,37945582725,44014892323,40696880889,53223031770,42127798053,38028293731,57241826010,46505026521,38915681225,43236573354,38032728025,37315584089,47387482526,38604736680,44341482597,46751677256,46922783409,41563613893,43632723029,38378366346,42377684331,38845115937,39529063812,47386548093,46320898164,41793244832,39668393112,39037050260,36160803097,36789304290,52279061598,34229780087
166,41561112236,35648774583,42154873562,33984669375,43351819198,39323884002,41070130731,37916281553,37946365061,44015658275,40697605881,53223777242,42128764709,38029026915,57242694362,46505788377,38916369353,43237052586,38033317849,37316329561,47388207518,38605564072,44342371429,46752693064,46923782833,41564469957,43633579093,38379238794,42378360171,38846025249,39530046852,47387760509,46321934452,41794293408,39669216408,39037881748,36161712409,36790209506,52280269918,34230836855
167,41561792172,35649446327,42155729626,33985418943,43352695742,39324547554,41070839339,37917047505,37947212933,44016510243,40698433273,53224526810,42129637157,38029915747,57243431642,46506648537,38917037001,43237945514,38034083801,37317152857,47388748190,38606276776,44343080037,46753549128,46924417713,41565219525,43634603093,38379959690,42379052395,38846926369,39530808708,47388460925,46322778228,41795165856,39670097048,39038750100,36162715929,36791008226,52281060446,34231905911
168,41562746540,35650302391,42156516058,33986303679,43353535422,39325411810,41071654443,37917747921,37948118149,44017235235,40699191033,53225292762,42130673445,38030837347,57244484314,46507504601,38917901257,43238871210,38034878425,37318262873,47389243806,38607042728,44343841893,46754212680,46925109937,41565858501,43635278933,38380475786,42379597163,38847675937,39531615620,47389267837,46323499124,41795829408,39670834328,39039344020,36163383577,36791667682,52281740382,34232544887
169,41563426476,35651039671,42157368026,33987147455,43354403774,39326144994,41072301611,37918558929,37948875909,44018103587,40699772665,53226042330,42131443493,38031529571,57245078234,46508221401,38918650825,43239391402,38035599321,37318877273,47390099870,38608013480,44344685669,46755257160,46925916849,41566558917,43636016213,38381262218,42380223851,38848396833,39532447108,47389943677,46324346996,41796804256,39671616664,39040093588,36164137241,36792634338,52282563678,34233523831
170,41564413612,35651772855,42158097114,33987872447,43355157438,39326718434,41072936491,37919148753,37949670533,44018603299,40700591865,53226947546,42132819749,38032483939,57246221018,46509118425,38919318473,43240394922,38036332505,37319991385,47390734750,38609041576,44345386085,46756117320,46926777009,41567390405,43636798549,38382056842,42380879211,38849236513,39533364612,47390693245,46325067892,41797783200,39672308888,39040982420,36164931865,36793256930,52283382878,34234314359
171,41565257388,35652657591,42158809818,33988626111,43355960254,39327578594,41073890859,37919996625,37950497925,44019467555,40701210361,53227697114,42133520165,38033200739,57246962394,46509970393,38920219593,43241042090,38037270489,37320745049,47391492510,38610098344,44346295397,46757026632,46927764145,41568066245,43637458005,38382744970,42381698411,38850125345,39534265732,47391459197,46325825652,41798749856,39673341080,39041731988,36165546265,36793990114,52284157022,34235301495
172,41566125740,35653349815,42159743706,33989637823,43356689342,39328340450,41074288171,37920533201,37951313029,44020335907,40701951737,53228401626,42134265637,38034028131,57247671002,46510736345,38921108425,43241636010,38038339545,37321515097,47392209310,38610872488,44347090021,46757710664,46928517809,41568848581,43638404181,38383392138,42382603627,38850969121,39534974340,47392147325,46326669428,41799667360,39674168472,39042579860,36166426905,36794842082,52285000798,34236038775
173,41566801580,35654226359,42160644826,33990534847,43357459390,39329303010,41075312171,37921462993,37952140421,44021294371,40702504697,53229048794,42135093029,38034663011,57248490202,46511457241,38921804745,43242307754,38038900697,37322186841,47392774558,38611765416,44347937893,46758587208,46929361585,41569852101,43639399509,38384080266,42382861675,38852054561,39535998340,47392950141,46327369844,41800707744,39674803352,39043362196,36167176473,36795497442,52285742174,34236980855
174,41567698604,35654775223,42161205978,33991079615,43358086078,39330150882,41075734059,37922138833,37952803973,44021679395,40703340281,53229822938,42135908133,38035441251,57249333978,46512354265,38922529737,43243016362,38039601113,37322887257,47393565086,38612527272,44348810341,46759549768,46930053809,41570622149,43640108117,38385014154,42383754603,38853045793,39536928132,47393634173,46328336500,41801629344,39675774104,39044148628,36167901465,36796263394,52286721118,34237918839
175,41568444076,35655324087,42161951450,33991685823,43358872510,39330834914,41076082219,37922720465,37953590405,44022420771,40704077561,53230818266,42137055013,38036563555,57250190042,46513140697,38923508681,43243626666,38040444889,37323763801,47394326942,38613678248,44349690981,46760147784,46931057329,41571621573,43641066581,38385763722,42384598379,38853606945,39537571204,47394539389,46329016436,41802542752,39676511384,39045062036,36168626457,36796759010,52287495262,34238750327
176,41569083052,35656184247,42162504410,33992328895,43359552446,39331396066,41076803115,37923289809,37954159749,44022904099,40704917241,53231674330,42138058533,38037448291,57251017434,46514037721,38924336073,43244421290,38041354201,37325111385,47394879902,38614595752,44350444645,46761122632,46931909297,41572285125,43642045525,38386689418,42385401195,38854831649,39538533764,47395399549,46329749620,41803423392,39677248664,39045627284,36169392409,36797471714,52288228446,34239573623
177,41570070188,35657126327,42163356378,33993332415,43360428990,39332444642,41077810731,37923928785,37955265669,44023797027,40705494777,53232366554,42139004709,38038279779,57251812058,46514951129,38925044681,43245162666,38042132441,37325488217,47395711390,38615546024,44351284325,46762183496,46932822705,41573169861,43642668117,38387275146,42385864043,38855581217,39539418500,47396251517,46330577012,41804197536,39678092440,39046503828,36170055961,36798172130,52289039454,34240474743
178,41570860716,35657978295,42164073178,33994102463,43361395646,39333337570,41078560299,37924797137,37956060293,44024583459,40706244345,53233230810,42139967269,38039000675,57252594394,46515856345,38925831113,43245789354,38042836953,37326286937,47396112798,38616299688,44352181349,46763260744,46933916337,41574091461,43643667541,38388110730,42386781547,38856764961,39540381060,47397087101,46331326580,41805069984,39678854296,39047495060,36171100441,36799036386,52289981534,34241281655
179,41571806892,35658883511,42164941530,33994630847,43361981374,39334078946,41079445035,37925599953,37956711557,44025316643,40706961145,53233984474,42140794661,38039905891,57253577434,46516618201,38926941129,43246514346,38043647961,37327294553,47396862366,38617110696,44352836709,46764112712,46934592177,41574689477,43644335189,38388553098,42387367275,38857358881,39541306756,47398033277,46332301428,41805917856,39679661208,39048125844,36171804953,36799560674,52291034206,34242129527
180,41572687532,35659645367,42165867226,33995703999,43362976702,39334926818,41080165931,37926554321,37957334149,44026377507,40707628793,53234766810,42141757221,38040897123,57254363866,46517547993,38927514569,43247141034,38044671961,37328236633,47397558686,38617860264,44353655909,46764854088,46935296689,41575373509,43645207637,38389495178,42388178283,38858169889,39541970308,47398872957,46333038708,41806921376,39680636056,39048957332,36172529945,36800383970,52291624030,34243120759
181,41573514924,35660403127,42166690522,33996412607,43363918782,39335705058,41080895019,37927144145,37958071429,44027217187,40708452089,53235721178,42142723877,38041417315,57254953690,46518281177,38928468937,43247952042,38045216729,37329047641,47398238622,38618671272,44354458725,46765628232,46936099505,41576159941,43646030933,38389945738,42388747627,38858915361,39543117188,47399663485,46334070900,41808076448,39681414296,39049657748,36173336857,36801584098,52292648030,34243980919
182,41574354604,35661132215,42167329498,33997256383,43364594622,39336442338,41081480747,37927815889,37958816901,44028040483,40709218041,53236421594,42143870757,38042576483,57256043226,46519206873,38929136585,43248992426,38046101465,37329911897,47398984094,38619527336,44355306597,46766709576,46937221809,41576839877,43646739541,38390748554,42389431659,38859734561,39544042884,47400392573,46334881908,41809071776,39682409624,39050669460,36173828377,36802001890,52293618782,34244914807
183,41575116460,35661832631,42168234714,33998067391,43365528510,39337175522,41082103339,37928696529,37959419013,44028810531,40709881593,53237502938,42144558885,38043285091,57256776410,46520062937,38930009033,43249426602,38046736345,37330600025,47399684510,38620235944,44356056165,46767704904,46938069681,41577757381,43647833173,38391637386,42390119787,38860688929,39544857988,47401191293,46335778932,41810075296,39683220632,39051505044,36174655769,36802784226,52294683742,34245770871
184,41575796396,35662451127,42168992474,33998984895,43366339518,39337966050,41082758699,37929249489,37960250501,44029347107,40710541049,53238289370,42145378085,38044214883,57257579226,46520701913,38931061705,43250069674,38047485913,37331210329,47400409502,38621071528,44356977765,46768614216,46939011761,41578719941,43648848981,38392485258,42390750571,38861524513,39545771396,47402194813,46336458868,41810812576,39684129944,39052213652,36175466777,36803550178,52295310430,34246917751
185,41576783532,35663221175,42169848538,33999759039,43367171006,39338629602,41083536939,37929851601,37961090181,44030313763,40711397113,53239063514,42146303781,38045103715,57258398426,46521594841,38931897289,43250827434,38048341977,37332258905,47401060766,38622193832,44357739621,46769613640,46939962033,41579465413,43649537109,38393099658,42391455083,38862339617,39546619268,47403059069,46337310836,41811553952,39684879512,39052889492,36176343321,36804398050,52296203358,34247671415
